,ppm,Intensity,Width,Area,Type,Flags,Impurity/Compound,Annotation,,ppm,Intensity,Width,Area,Type,Flags,Impurity/Compound,Annotation,,ppm,Intensity,Width,Area,Type,Flags,Impurity/Compound,Annotation,,ppm,Intensity,Width,Area,Type,Flags,Impurity/Compound,Annotation,,ppm,Intensity,Width,Area,Type,Flags,Impurity/Compound,Annotation
16,5.09,0,9.57,1.11,Impurity,Weak,,,45,3.41,0.1,4.13,6.84,Artifact,Weak,,,74,2.32,0.1,1.47,1.91,Solvent,Weak + C13_Sat,,,103,1.18,0.7,8.07,73.21,Compound,None,,,132,0.78,0,1.79,0.19,Impurity,Weak,,
17,4.98,0,49.26,13.05,Compound,None,,,46,3.39,0.1,125.68,84.41,Artifact,Weak,,,75,2.28,0,1.21,0.16,Impurity,Weak,,,104,1.18,0.8,7.48,79.47,Compound,None,,,133,0.77,0.1,3.41,2.6,Impurity,None,,
18,4.56,0,13.37,6.95,Compound,None,,,47,3.39,0.1,76.36,95.75,Artifact,Weak,,,76,2.25,0,1.96,0.29,Impurity,Weak,,,105,1.16,2.1,6.17,160.57,Compound,None,,,134,0.76,0,1.82,0.83,Impurity,Weak,,
19,4.49,0,11.18,1.45,Impurity,Weak,,,48,3.37,0.1,14.28,18.84,Artifact,Weak,,,77,2.23,0,2.5,0.4,Impurity,Weak,,,106,1.15,0.9,5.88,65.3,Compound,None,,,135,0.74,0,1.58,0.64,Impurity,Weak,,
20,4.41,0,11.25,3.6,Impurity,Weak,,,49,3.24,0,1.79,0.26,Artifact,Weak,,,78,2.21,0,2.2,1.23,Compound,None,,,107,1.1,0,1.2,0.18,Artifact,Weak,,,136,0.72,0,1.85,1.13,Impurity,Weak,,
21,4.36,0,1.68,0.27,Impurity,Weak,,,50,3.23,0,2.27,0.38,Artifact,Weak,,,79,2.19,0.3,37.13,139.99,Compound,None,,,108,1.08,0,3.41,0.99,Impurity,Weak,,,137,0.71,0,1.98,0.95,Impurity,Weak,,
22,4.34,0,1.67,0.65,Impurity,Weak,,,51,3.19,0,1.59,0.09,Artifact,Weak,,,80,2.18,0,3.63,2.54,Compound,None,,,109,1.07,0.1,1.09,1.03,Impurity,Weak,,,138,0.7,0,3.01,0.38,Impurity,Weak,,
23,4.33,0,2,0.36,Impurity,Weak,,,52,2.79,0,2.09,0.29,Impurity,Weak,,,81,2.16,0,7.61,3.47,Impurity,None,,,110,1.05,0.1,0.99,1.4,Compound,None,,,139,0.66,0,2.1,0.26,Impurity,Weak,,
24,4.26,0,9.59,1.02,Artifact,Weak,,,53,2.77,0,5.68,1.14,Impurity,Weak,,,82,2.08,0,0.92,0.27,Impurity,Weak,,,111,1.05,1.1,3.63,47.61,Compound,None,,,140,0.64,0,1.08,0.07,Artifact,Weak,,
25,4.21,0,17.64,1.93,Artifact,Weak,,,54,2.75,0,3.34,0.37,Impurity,Weak,,,83,2.07,0,1.02,0.11,Artifact,Weak,,,112,1.03,1.3,4.72,76.5,Compound,None,,,141,0.61,0,2.51,0.15,Artifact,Weak,,
26,4.07,0,4.6,1.39,Impurity,Weak,,,55,2.68,0.1,1.35,1.76,Solvent,Weak + C13_Sat,,,84,2.04,0,2.14,0.68,Impurity,Weak,,,113,1.02,0.1,2.57,3.77,Compound,None,,,142,0.59,0,2.47,0.56,Impurity,Weak,,
27,4.03,0.5,19.67,140.46,Compound,None,,,56,2.67,0.3,1.74,6.42,Solvent,Weak + C13_Sat,,,85,2.01,0,2.23,0.29,Impurity,Weak,,,114,1,0.2,2.8,4.61,Impurity,None,,,143,0.08,0.1,1.04,0.88,Impurity,Weak,,
28,4.02,0.4,28.03,141.54,Compound,None,,,57,2.67,0.4,1.68,9.61,Solvent,Weak + C13_Sat,,,86,1.97,0,17.82,2.23,Impurity,Weak,,,115,0.99,0,1.18,0.21,Artifact,Weak,,,144,0.07,0,2.44,1.27,Impurity,Weak,,
29,3.96,0,4.43,1.15,Impurity,Weak,,,58,2.66,0.3,1.7,6.37,Solvent,Weak + C13_Sat,,,87,1.91,0.1,1.1,1.68,Impurity,None,,,116,0.97,0,1.12,0.11,Artifact,Weak,,,145,-0.06,0,1.08,0.17,Impurity,Weak,,
