"Mass","formula","HC","OC"
655.053741743695,"C24H20O20N2",0.83,0.83
655.057769761633,"C29H20O18",0.69,0.62
655.058360161805,"C30H24O13S2",0.8,0.43
655.07879815948,"C26H24O20",0.92,0.77
655.079276817508,"C29H25O12N2S1P1",0.86,0.41
655.09412019924,"C30H24O17",0.8,0.57
655.094488983804,"C33H25O9N2S1P1",0.76,0.27
655.095082114013,"C20H33O20S1P1",1.65,1
655.115150438907,"C27H28O19",1.04,0.7
655.115622259427,"C30H29O11N2S1P1",0.97,0.37
655.130489107922,"C31H28O16",0.9,0.52
655.130890679062,"C34H29O8N2S1P1",0.85,0.24
655.151531437691,"C28H32O18",1.14,0.64
655.151905247611,"C28H32O18",1.14,0.64
655.16680401032,"C32H32O15",1,0.47
655.167174069619,"C35H33O7N2S1P1",0.94,0.2
655.187988608189,"C29H36O17",1.24,0.59
655.203212766598,"C33H36O14",1.09,0.42
655.203710768369,"C36H37O6N2S1P1",1.03,0.17
655.204348868028,"C44H33O4P1",0.75,0.09
655.223413281102,"C22H44O18N2S1",2,0.82
655.224468590878,"C30H40O16",1.33,0.53
655.224955329133,"C33H41O8N2S1P1",1.24,0.24
655.239345856113,"C34H40O13",1.18,0.38
655.239907574708,"C34H40O13",1.18,0.38
655.240319482784,"C37H41O5N2S1P1",1.11,0.14
655.260784665495,"C31H44O15",1.42,0.48
655.27584220153,"C35H44O12",1.26,0.34
655.276491325083,"C38H45O4N2S1P1",1.18,0.11
655.297156429424,"C32H48O14",1.5,0.44
655.297594989289,"C35H49O6N2S1P1",1.4,0.17
655.312429478994,"C36H48O11",1.33,0.31
655.312959625069,"C39H49O3N2S1P1",1.26,0.08
655.333604365838,"C33H52O13",1.58,0.39
655.334307240905,"C34H56O8S2",1.65,0.24
655.369667169632,"C34H56O12",1.65,0.35
655.370254980079,"C37H57O4N2S1P1",1.54,0.11
655.394020122804,"C30H61O11N2P1",2.03,0.37
655.406720754714,"C38H61O3N2S1P1",1.61,0.08
655.407476561684,"C36H64O6S2",1.78,0.17
655.442700654509,"C36H64O10",1.78,0.28
655.505374715404,"C40H68O5N2",1.7,0.12
656.190983735583,"C33H40O7N1S2P1",1.21,0.21
656.227172329235,"C34H44O6N1S2P1",1.29,0.18
657.036262305879,"C20H22O21N2S1",1.1,1.05
657.036927483528,"C28H18O19",0.64,0.68
657.058068050413,"C25H22O21",0.88,0.84
657.058570598061,"C28H23O13N2S1P1",0.82,0.46
657.073374856814,"C29H22O18",0.76,0.62
657.073775475579,"C32H23O10N2S1P1",0.72,0.31
657.094405358694,"C26H26O20",1,0.77
657.094834076748,"C29H27O12N2S1P1",0.93,0.41
657.109754326708,"C30H26O17",0.87,0.57
657.110240174313,"C33H27O9N2S1P1",0.82,0.27
657.130820367476,"C27H30O19",1.11,0.7
657.131191272993,"C30H31O11N2S1P1",1.03,0.37
657.14610644968,"C31H30O16",0.97,0.52
657.146617747413,"C34H31O8N2S1P1",0.91,0.24
657.147150938276,"C21H39O19S1P1",1.86,0.9
657.166855372673,"C20H38O20N2S1",1.9,1
657.167361539611,"C28H34O18",1.21,0.64
657.182549926188,"C32H34O15",1.06,0.47
657.183139276301,"C33H38O10S2",1.15,0.3
657.203579002849,"C29H38O17",1.31,0.59
657.218894435857,"C33H38O14",1.15,0.42
657.219329092192,"C36H39O6N2S1P1",1.08,0.17
657.23903801939,"C22H46O18N2S1",2.09,0.82
657.239979208088,"C30H42O16",1.4,0.53
657.240406682798,"C30H42O16",1.4,0.53
657.25530106229,"C34H42O13",1.24,0.38
657.255764830104,"C37H43O5N2S1P1",1.16,0.14
657.256208287896,"C45H39O3P1",0.87,0.07
657.276580892192,"C31H46O15",1.48,0.48
657.291687537614,"C35H46O12",1.31,0.34
657.292200919138,"C38H47O4N2S1P1",1.24,0.11
657.292801384449,"C46H43O2P1",0.93,0.04
657.313546933786,"C33H54O9S2",1.64,0.27
657.328336994899,"C39H51O3N2S1P1",1.31,0.08
657.349226641884,"C33H54O13",1.64,0.39
657.385343050066,"C34H58O12",1.71,0.35
657.387006257053,"C35H54O8N4",1.54,0.23
658.113974357693,"C19H33O22N1S1",1.74,1.16
658.309190319066,"C32H53O9N1S2",1.66,0.28
659.016125841953,"C27H16O20",0.59,0.74
659.016649981137,"C30H17O12N2S1P1",0.57,0.4
659.052747970677,"C28H20O19",0.71,0.68
659.053294939956,"C29H24O14S2",0.83,0.48
659.073787478736,"C25H24O21",0.96,0.84
659.089085400886,"C29H24O18",0.83,0.62
659.089542964506,"C32H25O10N2S1P1",0.78,0.31
659.110064416567,"C26H28O20",1.08,0.77
659.110453348008,"C29H29O12N2S1P1",1,0.41
659.125472550992,"C30H28O17",0.93,0.57
659.125942151399,"C33H29O9N2S1P1",0.88,0.27
659.126283558077,"C20H37O20S1P1",1.85,1
659.14632416856,"C27H32O19",1.19,0.7
659.146813830232,"C27H32O19",1.19,0.7
659.161834541626,"C31H32O16",1.03,0.52
659.162340449849,"C34H33O8N2S1P1",0.97,0.24
659.182759790195,"C28H36O18",1.29,0.64
659.183149401222,"C28H36O18",1.29,0.64
659.198268960484,"C32H36O15",1.12,0.47
659.198647705739,"C35H37O7N2S1P1",1.06,0.2
659.219635726667,"C32H41O9N2S1P1",1.28,0.28
659.2346537434,"C33H40O14",1.21,0.42
659.235195229084,"C36H41O6N2S1P1",1.14,0.17
659.235561459435,"C44H37O4P1",0.84,0.09
659.270951227636,"C34H44O13",1.29,0.38
659.271428026883,"C37H45O5N2S1P1",1.22,0.14
659.271903429792,"C45H41O3P1",0.91,0.07
659.307263441059,"C35H48O12",1.37,0.34
659.307820897899,"C38H49O4N2S1P1",1.29,0.11
659.308469523306,"C46H45O2P1",0.98,0.04
659.329473821472,"C43H49O4P1",1.14,0.09
659.377190032252,"C43H53O2N2P1",1.23,0.05
659.389080455874,"C29H61O12N2P1",2.1,0.41
660.16608830364,"C20H39O21N1S1",1.95,1.05
660.288411061099,"C31H51O10N1S2",1.65,0.32
660.324867222429,"C32H55O9N1S2",1.72,0.28
661.03201826802,"C27H18O20",0.67,0.74
661.032630850823,"C30H19O12N2S1P1",0.63,0.4
661.033278749031,"C28H14O16N4",0.5,0.57
661.047829548678,"C21H27O20S1P1",1.29,0.95
661.048297434705,"C32H14O13N4",0.44,0.41
661.068399785309,"C28H22O19",0.79,0.68
661.068882452884,"C29H26O14S2",0.9,0.48
661.069419790579,"C29H18O15N4",0.62,0.52
661.08312617632,"C24H26O18N2S1",1.08,0.75
661.084251401504,"C33H26O11S2",0.79,0.33
661.089821382505,"C28H27O13N2S1P1",0.96,0.46
661.104808658338,"C29H26O18",0.9,0.62
661.105483324515,"C19H35O21S1P1",1.84,1.11
661.121247452483,"C34H22O11N4",0.65,0.32
661.125602277523,"C26H30O20",1.15,0.77
661.126111641539,"C29H31O12N2S1P1",1.07,0.41
661.127008472318,"C27H26O16N4",0.96,0.59
661.141067974434,"C30H30O17",1,0.57
661.141614050152,"C33H31O9N2S1P1",0.94,0.27
661.142105969485,"C20H39O20S1P1",1.95,1
661.177483540862,"C31H34O16",1.1,0.52
661.178065724218,"C34H35O8N2S1P1",1.03,0.24
661.213822754799,"C32H38O15",1.19,0.47
661.214270761995,"C35H39O7N2S1P1",1.11,0.2
661.250077279681,"C33H42O14",1.27,0.42
661.250553369793,"C36H43O6N2S1P1",1.19,0.17
661.250895811951,"C34H46O9S2",1.35,0.26
661.286321765321,"C34H46O13",1.35,0.38
661.286782858942,"C34H46O13",1.35,0.38
661.322932551766,"C35H50O12",1.43,0.34
661.323824293309,"C46H47O2P1",1.02,0.04
661.996831851435,"C21H18O18N3S1P1",0.86,0.86
662.180246889797,"C35H38O6N1S2P1",1.09,0.17
662.181802126211,"C20H41O21N1S1",2.05,1.05
662.219145376744,"C32H42O10N1S1P1",1.31,0.31
662.253097977833,"C37H46O4N1S2P1",1.24,0.11
662.303870996858,"C31H53O10N1S2",1.71,0.32
662.340210158283,"C32H57O9N1S2",1.78,0.28
662.995942443913,"C22H16O24",0.73,1.09
663.027350675004,"C20H25O21S1P1",1.25,1.05
663.047517784585,"C27H20O20",0.74,0.74
663.048053691005,"C28H24O15S2",0.86,0.54
663.04914379503,"C28H16O16N4",0.57,0.57
663.062421686575,"C23H24O19N2S1",1.04,0.83
663.062953145013,"C31H20O17",0.65,0.55
663.063461806004,"C32H24O12S2",0.75,0.38
663.083935939301,"C28H24O19",0.86,0.68
663.084475058254,"C31H25O11N2S1P1",0.81,0.35
663.099385065143,"C32H24O16",0.75,0.5
663.100009673829,"C33H28O11S2",0.85,0.33
663.120268850476,"C29H28O18",0.97,0.62
663.120719695461,"C32H29O10N2S1P1",0.91,0.31
663.135505647473,"C33H28O15",0.85,0.45
663.136000681534,"C36H29O7N2S1P1",0.81,0.19
663.156685234035,"C30H32O17",1.07,0.57
663.157194424716,"C33H33O9N2S1P1",1,0.27
663.193013753107,"C31H36O16",1.16,0.52
663.193382449776,"C31H36O16",1.16,0.52
663.208503175916,"C35H36O13",1.03,0.37
663.229400271565,"C32H40O15",1.25,0.47
663.229785717484,"C35H41O7N2S1P1",1.17,0.2
663.265747738349,"C33H44O14",1.33,0.42
663.266187612026,"C36H45O6N2S1P1",1.25,0.17
663.266889165803,"C44H41O4P1",0.93,0.09
663.301246404379,"C28H49O12N4P1",1.75,0.43
663.302013539884,"C34H48O13",1.41,0.38
663.302490775354,"C34H48O13",1.41,0.38
663.338343552613,"C35H52O12",1.49,0.34
663.409037131154,"C41H60O5S1",1.46,0.12
664.16089967705,"C19H39O22N1S1",2.05,1.16
665.026620750303,"C26H18O21",0.69,0.81
665.027772743774,"C27H22O16S2",0.81,0.59
665.042212418371,"C30H18O18",0.6,0.6
665.042661434104,"C31H22O13S2",0.71,0.42
665.043030933982,"C20H27O21S1P1",1.35,1.05
665.063119186159,"C27H22O20",0.81,0.74
665.063577400657,"C30H23O12N2S1P1",0.77,0.4
665.064046910218,"C28H26O15S2",0.93,0.54
665.078409168238,"C31H22O17",0.71,0.55
665.07898629559,"C32H26O12S2",0.81,0.38
665.079466624787,"C21H31O20S1P1",1.48,0.95
665.079891431066,"C32H18O13N4",0.56,0.41
665.092488233109,"C29H23O13N4P1",0.79,0.45
665.099536772148,"C28H26O19",0.93,0.68
665.099899446137,"C31H27O11N2S1P1",0.87,0.35
665.114794744668,"C32H26O16",0.81,0.5
665.115318989601,"C35H27O8N2S1P1",0.77,0.23
665.135938287861,"C29H30O18",1.03,0.62
665.151225272963,"C33H30O15",0.91,0.45
665.151639346629,"C36H31O7N2S1P1",0.86,0.19
665.172253140258,"C30H34O17",1.13,0.57
665.172729519574,"C33H35O9N2S1P1",1.06,0.27
665.18761515533,"C34H34O14",1,0.41
665.18825725513,"C35H38O9S2",1.09,0.26
665.188773453891,"C45H31O4P1",0.69,0.09
665.208736583753,"C31H38O16",1.23,0.52
665.20916544861,"C34H39O8N2S1P1",1.15,0.24
665.223731907953,"C35H38O13",1.09,0.37
665.224392320905,"C38H39O5N2S1P1",1.03,0.13
665.242371916738,"C38H39O7N2P1",1.03,0.18
665.245184670535,"C32H42O15",1.31,0.47
665.26043231481,"C36H42O12",1.17,0.33
665.262226523475,"C24H46O19N2",1.92,0.79
665.281248865476,"C33H46O14",1.39,0.42
665.281619494155,"C33H46O14",1.39,0.42
665.317655926548,"C34H50O13",1.47,0.38
665.318017944211,"C34H50O13",1.47,0.38
665.406113708505,"C40H58O8",1.45,0.2
665.446965605778,"C39H62O3N4S1",1.59,0.08
666.103685473841,"C19H30O21N3P1",1.58,1.11
666.119161876432,"C21H33O21N1S1",1.57,1
666.139818932489,"C31H29O12N3S1",0.94,0.39
666.249157580396,"C34H41O9N3S1",1.21,0.26
667.042454598621,"C26H20O21",0.77,0.81
667.043020813245,"C29H21O13N2S1P1",0.72,0.45
667.056668777415,"C24H21O17N4P1",0.88,0.71
667.057720219407,"C30H20O18",0.67,0.6
667.05898839985,"C20H29O21S1P1",1.45,1.05
667.065054521736,"C24H20O19N4",0.83,0.79
667.078791672155,"C27H24O20",0.89,0.74
667.079217352534,"C30H25O12N2S1P1",0.83,0.4
667.079896005526,"C28H28O15S2",1,0.54
667.093361802439,"C23H28O19N2S1",1.22,0.83
667.094140932863,"C31H24O17",0.77,0.55
667.094652739313,"C32H28O12S2",0.88,0.38
667.115178552862,"C28H28O19",1,0.68
667.115565149884,"C31H29O11N2S1P1",0.94,0.35
667.130402150462,"C32H28O16",0.88,0.5
667.130845497574,"C35H29O8N2S1P1",0.83,0.23
667.131197094088,"C33H32O11S2",0.97,0.33
667.13168375665,"C22H37O19S1P1",1.68,0.86
667.151489251087,"C29H32O18",1.1,0.62
667.152014483242,"C32H33O10N2S1P1",1.03,0.31
667.166801321906,"C33H32O15",0.97,0.45
667.167437300192,"C34H36O10S2",1.06,0.29
667.168107105889,"C44H29O5P1",0.66,0.11
667.187867226056,"C30H36O17",1.2,0.57
667.188467922427,"C33H37O9N2S1P1",1.12,0.27
667.20346096728,"C34H36O14",1.06,0.41
667.204224274561,"C24H45O17S1P1",1.88,0.71
667.205214912651,"C22H40O21N2",1.82,0.95
667.221684465345,"C24H45O19P1",1.88,0.79
667.224471433197,"C31H40O16",1.29,0.52
667.239631397457,"C35H40O13",1.14,0.37
667.2402162351,"C38H41O5N2S1P1",1.08,0.13
667.240776538213,"C46H37O3P1",0.8,0.07
667.260789271511,"C32H44O15",1.38,0.47
667.261254498732,"C35H45O7N2S1P1",1.29,0.2
667.275820140335,"C36H44O12",1.22,0.33
667.276538982564,"C39H45O4N2S1P1",1.15,0.1
667.297089467397,"C33H48O14",1.45,0.42
667.297521492517,"C36H49O6N2S1P1",1.36,0.17
667.312380911667,"C37H48O11",1.3,0.3
667.333637528675,"C34H52O13",1.53,0.38
667.334118535208,"C37H53O5N2S1P1",1.43,0.14
667.334740449972,"C45H49O3P1",1.09,0.07
667.369784365315,"C35H56O12",1.6,0.34
667.370242152926,"C38H57O4N2S1P1",1.5,0.11
667.395454722237,"C40H61O4S1P1",1.52,0.1
668.081783334695,"C31H28O10N1S2P1",0.9,0.32
669.036988531794,"C29H18O19",0.62,0.66
669.038052318392,"C19H27O22S1P1",1.42,1.16
669.057939634026,"C26H22O21",0.85,0.81
669.058348273075,"C26H22O21",0.85,0.81
669.073406168067,"C30H22O18",0.73,0.6
669.094418273083,"C27H26O20",0.96,0.74
669.094980649354,"C30H27O12N2S1P1",0.9,0.4
669.109720801148,"C31H26O17",0.84,0.55
669.11027005754,"C32H30O12S2",0.94,0.38
669.13082933462,"C28H30O19",1.07,0.68
669.131247123429,"C31H31O11N2S1P1",1,0.35
669.146176672733,"C32H30O16",0.94,0.5
669.146645389644,"C33H34O11S2",1.03,0.33
669.146997197322,"C33H34O11S2",1.03,0.33
669.167174889744,"C29H34O18",1.17,0.62
669.167541799621,"C29H34O18",1.17,0.62
669.182582104288,"C33H34O15",1.03,0.45
669.183019872101,"C36H35O7N2S1P1",0.97,0.19
669.183642267175,"C23H43O18S1P1",1.87,0.78
669.200916757379,"C34H38O12S1",1.12,0.35
669.201498182157,"C23H43O20P1",1.87,0.87
669.203583316794,"C30H38O17",1.27,0.57
669.204101222767,"C33H39O9N2S1P1",1.18,0.27
669.218897711734,"C34H38O14",1.12,0.41
669.219447661703,"C37H39O6N2S1P1",1.05,0.16
669.219926763495,"C45H35O4P1",0.78,0.09
669.240080242289,"C31H42O16",1.35,0.52
669.240490745405,"C34H43O8N2S1P1",1.26,0.24
669.255207979698,"C35H42O13",1.2,0.37
669.255811778262,"C38H43O5N2S1P1",1.13,0.13
669.276227792299,"C32H46O15",1.44,0.47
669.276658784957,"C32H46O15",1.44,0.47
669.291422300939,"C36H46O12",1.28,0.33
669.291830122803,"C36H46O12",1.28,0.33
669.292235156903,"C39H47O4N2S1P1",1.21,0.1
669.312553240744,"C33H50O14",1.52,0.42
669.314135342162,"C44H47O4P1",1.07,0.09
669.349306539622,"C34H54O13",1.59,0.38
669.349765592778,"C35H58O8S2",1.66,0.23
669.385673478077,"C35H58O12",1.66,0.34
669.386533668024,"C36H62O7S2",1.72,0.19
669.421706809132,"C36H62O11",1.72,0.31
669.458538634041,"C37H66O10",1.78,0.27
670.096238097078,"C20H33O20N1S2",1.65,1
670.491110006631,"C38H73O4N1S2",1.92,0.11
671.015851726501,"C20H20O22N2S1",1,1.1
671.052685378719,"C29H20O19",0.69,0.66
671.053548773791,"C19H29O22S1P1",1.53,1.16
671.073615396531,"C26H24O21",0.92,0.81
671.074068063041,"C26H24O21",0.92,0.81
671.089044416029,"C30H24O18",0.8,0.6
671.089569902004,"C31H28O13S2",0.9,0.42
671.089931365502,"C20H33O21S1P1",1.65,1.05
671.110081547846,"C27H28O20",1.04,0.74
671.11060892981,"C30H29O12N2S1P1",0.97,0.4
671.125442332591,"C31H28O17",0.9,0.55
671.125850001884,"C34H29O9N2S1P1",0.85,0.26
671.126430910622,"C21H37O20S1P1",1.76,0.95
671.146576111615,"C28H32O19",1.14,0.68
671.146970797865,"C31H33O11N2S1P1",1.06,0.35
671.161784307728,"C32H32O16",1,0.5
671.16231638324,"C33H36O11S2",1.09,0.33
671.182958278029,"C29H36O18",1.24,0.62
671.18345905279,"C32H37O10N2S1P1",1.16,0.31
671.198265667243,"C33H36O15",1.09,0.45
671.198857450715,"C34H40O10S2",1.18,0.29
671.199371713936,"C44H33O5P1",0.75,0.11
671.219084967496,"C30H40O17",1.33,0.57
671.21960858103,"C30H40O17",1.33,0.57
671.234205202522,"C34H40O14",1.18,0.41
671.234726600578,"C34H40O14",1.18,0.41
671.23538281222,"C35H44O9S2",1.26,0.26
671.255641345272,"C31H44O16",1.42,0.52
671.256321478014,"C32H48O11S2",1.5,0.34
671.271809339931,"C46H41O3P1",0.89,0.07
671.307232308148,"C36H48O12",1.33,0.33
671.308565368615,"C47H45O2P1",0.96,0.04
671.362032607891,"C38H56O8S1",1.47,0.21
671.362429633855,"C38H56O8S1",1.47,0.21
671.365818593678,"C45H53O3P1",1.18,0.07
671.401359562352,"C35H60O12",1.71,0.34
672.055042158169,"C22H19O20N5",0.86,0.91
672.056438934111,"C20H24O21N3P1",1.2,1.05
672.164668367195,"C36H36O6N1S2P1",1,0.17
672.201005769025,"C37H40O5N1S2P1",1.08,0.14
673.031102095289,"C20H22O22N2S1",1.1,1.1
673.031922860422,"C28H18O20",0.64,0.71
673.032400092028,"C29H22O15S2",0.76,0.52
673.068389041319,"C29H22O19",0.76,0.66
673.068834777491,"C30H26O14S2",0.87,0.47
673.089284939684,"C26H26O21",1,0.81
673.089733467717,"C29H27O13N2S1P1",0.93,0.45
673.104684402744,"C30H26O18",0.87,0.6
673.105085353699,"C33H27O10N2S1P1",0.82,0.3
673.105978017379,"C31H22O14N4",0.71,0.45
673.12595064762,"C27H30O20",1.11,0.74
673.126429800492,"C30H31O12N2S1P1",1.03,0.4
673.141119547614,"C31H30O17",0.97,0.55
673.14165337833,"C32H34O12S2",1.06,0.38
673.161878846517,"C28H34O19",1.21,0.68
673.162216066935,"C28H34O19",1.21,0.68
673.162828281334,"C31H35O11N2S1P1",1.13,0.35
673.177499429647,"C32H34O16",1.06,0.5
673.178041557477,"C33H38O11S2",1.15,0.33
673.199056756922,"C32H39O10N2S1P1",1.22,0.31
673.212611573907,"C27H47O13S2P1",1.74,0.48
673.213817620826,"C33H38O15",1.15,0.45
673.214405777651,"C36H39O7N2S1P1",1.08,0.19
673.25027329262,"C34H42O14",1.24,0.41
673.250680210268,"C37H43O6N2S1P1",1.16,0.16
673.251157849884,"C45H39O4P1",0.87,0.09
673.265543386038,"C38H42O11",1.11,0.29
673.286320869318,"C35H46O13",1.31,0.37
673.286895786775,"C35H46O13",1.31,0.37
673.287327877613,"C36H50O8S2",1.39,0.22
673.322550145165,"C49H42O1N2",0.86,0.02
673.323059730358,"C36H50O12",1.39,0.33
673.3450395518,"C44H51O4P1",1.16,0.09
673.404887093932,"C30H63O12N2P1",2.1,0.4
673.429915067614,"C32H67O12P1",2.09,0.38
674.136410460495,"C30H29O17N1",0.97,0.57
674.216716558278,"C37H42O5N1S2P1",1.14,0.14
674.433741363359,"C34H66O6N3S1P1",1.94,0.18
674.48529925862,"C39H70O2N3S1P1",1.79,0.05
674.511281188514,"C39H69O6N3",1.77,0.15
674.512530851325,"C40H73O1N3S2",1.82,0.03
675.0466973369,"C20H24O22N2S1",1.2,1.1
675.047648970014,"C28H20O20",0.71,0.71
675.048456786073,"C29H24O15S2",0.83,0.52
675.048845542905,"C29H16O16N4",0.55,0.55
675.06421662864,"C33H16O13N4",0.48,0.39
675.083992437323,"C29H24O19",0.83,0.66
675.084459568311,"C30H28O14S2",0.93,0.47
675.099290373816,"C33H24O16",0.73,0.48
675.100048532549,"C34H28O11S2",0.82,0.32
675.104949257313,"C26H28O21",1.08,0.81
675.105298543659,"C26H28O21",1.08,0.81
675.120433833795,"C30H28O18",0.93,0.6
675.120825467303,"C33H29O10N2S1P1",0.88,0.3
675.121484695921,"C20H37O21S1P1",1.85,1.05
675.156763072988,"C31H32O17",1.03,0.55
675.157155399611,"C34H33O9N2S1P1",0.97,0.26
675.157578817905,"C21H41O20S1P1",1.95,0.95
675.193166416748,"C32H36O16",1.12,0.5
675.193610582287,"C33H40O11S2",1.21,0.33
675.194142459495,"C33H40O11S2",1.21,0.33
675.229422070642,"C33H40O15",1.21,0.45
675.229898904683,"C36H41O7N2S1P1",1.14,0.19
675.230726448632,"C44H37O5P1",0.84,0.11
675.265908074557,"C34H44O14",1.29,0.41
675.266497066037,"C35H48O9S2",1.37,0.26
675.266887593592,"C45H41O4P1",0.91,0.09
675.302457218333,"C35H48O13",1.37,0.37
675.303237226291,"C46H45O3P1",0.98,0.07
675.308791035437,"C31H53O10N2S1P1",1.71,0.32
675.383909611561,"C29H61O13N2P1",2.1,0.45
675.384431798955,"C48H52O3",1.08,0.06
676.412686378769,"C33H64O7N3S1P1",1.94,0.21
677.026722929624,"C27H18O21",0.67,0.78
677.027383246587,"C30H19O13N2S1P1",0.63,0.43
677.042920120396,"C21H27O21S1P1",1.29,1
677.063220003852,"C28H22O20",0.79,0.71
677.064125818969,"C29H26O15S2",0.9,0.52
677.064508634447,"C29H18O16N4",0.62,0.55
677.077904618302,"C24H26O19N2S1",1.08,0.79
677.078454233868,"C32H22O17",0.69,0.53
677.079290033499,"C33H26O12S2",0.79,0.36
677.099649596398,"C29H26O19",0.9,0.66
677.100188933797,"C32H27O11N2S1P1",0.84,0.34
677.100623946643,"C19H35O22S1P1",1.84,1.16
677.114448646736,"C25H30O18N2S1",1.2,0.72
677.115566302679,"C34H30O11S2",0.88,0.32
677.11620855103,"C34H22O12N4",0.65,0.35
677.135976042482,"C30H30O18",1,0.6
677.136542631304,"C33H31O10N2S1P1",0.94,0.3
677.136992775817,"C20H39O21S1P1",1.95,1.05
677.151757539882,"C35H34O10S2",0.97,0.29
677.15214470312,"C24H39O18S1P1",1.62,0.75
677.172306536048,"C31H34O17",1.1,0.55
677.172701353667,"C34H35O9N2S1P1",1.03,0.26
677.20874341305,"C32H38O16",1.19,0.5
677.209401368385,"C35H39O8N2S1P1",1.11,0.23
677.245116365927,"C33H42O15",1.27,0.45
677.245554640565,"C36H43O7N2S1P1",1.19,0.19
677.246092151575,"C34H46O10S2",1.35,0.29
677.281261941667,"C34H46O14",1.35,0.41
677.281835366862,"C37H47O6N2S1P1",1.27,0.16
677.282495444784,"C45H43O4P1",0.96,0.09
677.317683448925,"C35H50O13",1.43,0.37
677.318140209605,"C35H50O13",1.43,0.37
677.333771617699,"C42H51O2N2S1P1",1.21,0.05
677.354855310188,"C39H55O4N2S1P1",1.41,0.1
678.952018249755,"C25H12O21S1",0.48,0.84
679.021036797446,"C30H16O19",0.53,0.63
679.021388966937,"C30H16O19",0.53,0.63
679.042486426671,"C27H20O21",0.74,0.78
679.042995021455,"C28H24O16S2",0.86,0.57
679.057871032579,"C31H20O18",0.65,0.58
679.058467881568,"C32H24O13S2",0.75,0.41
679.07891602543,"C28H24O20",0.86,0.71
679.07950126624,"C29H28O15S2",0.97,0.52
679.093883020327,"C32H24O17",0.75,0.53
679.095033613691,"C22H33O20S1P1",1.5,0.91
679.115214638474,"C29H28O19",0.97,0.66
679.115644049011,"C32H29O11N2S1P1",0.91,0.34
679.13057991674,"C33H28O16",0.85,0.48
679.13106523904,"C34H32O11S2",0.94,0.32
679.151681125043,"C30H32O18",1.07,0.6
679.152306379645,"C20H41O21S1P1",2.05,1.05
679.166772449329,"C34H32O15",0.94,0.44
679.16733449472,"C37H33O7N2S1P1",0.89,0.19
679.167690842349,"C35H36O10S2",1.03,0.29
679.187998815814,"C31H36O17",1.16,0.55
679.188562704961,"C34H37O9N2S1P1",1.09,0.26
679.20341263302,"C35H36O14",1.03,0.4
679.224314560969,"C32H40O16",1.25,0.5
679.224810404707,"C35H41O8N2S1P1",1.17,0.23
679.225475742557,"C33H44O11S2",1.33,0.33
679.239994199316,"C39H41O5N2S1P1",1.05,0.13
679.257987337817,"C39H41O7N2P1",1.05,0.18
679.260847736489,"C33H44O15",1.33,0.45
679.261296604267,"C36H45O7N2S1P1",1.25,0.19
679.261721193354,"C44H41O5P1",0.93,0.11
679.296306826603,"C28H49O13N4P1",1.75,0.46
679.296984321128,"C34H48O14",1.41,0.41
679.297555792268,"C37H49O6N2S1P1",1.32,0.16
679.298086868995,"C45H45O4P1",1,0.09
679.380203283186,"C37H61O7S1P1",1.65,0.19
679.380812951316,"C27H60O13N4S1",2.22,0.48
680.033862148103,"C21H19O23N3",0.9,1.1
680.11941979562,"C20H32O21N3P1",1.6,1.05
680.227193113333,"C36H44O6N1S2P1",1.22,0.17
681.036023247903,"C22H22O21N2S1",1,0.95
681.037642968982,"C31H22O14S2",0.71,0.45
681.058129049232,"C27H22O21",0.81,0.78
681.058701875701,"C28H26O16S2",0.93,0.57
681.073463826618,"C31H22O18",0.71,0.58
681.074017911644,"C32H26O13S2",0.81,0.41
681.074390449649,"C21H31O21S1P1",1.48,1
681.094502399415,"C28H26O20",0.93,0.71
681.094929285664,"C31H27O12N2S1P1",0.87,0.39
681.095347629831,"C29H30O15S2",1.03,0.52
681.109905517353,"C32H26O17",0.81,0.53
681.110376619257,"C33H30O12S2",0.91,0.36
681.11083031226,"C22H35O20S1P1",1.59,0.91
681.129943636909,"C23H31O18N4P1",1.35,0.78
681.130867625845,"C29H30O19",1.03,0.66
681.131348588802,"C32H31O11N2S1P1",0.97,0.34
681.146130506003,"C33H30O16",0.91,0.48
681.14656863216,"C36H31O8N2S1P1",0.86,0.22
681.147174610534,"C23H39O19S1P1",1.7,0.83
681.167337647884,"C30H34O18",1.13,0.6
681.167876478289,"C33H35O10N2S1P1",1.06,0.3
681.182354517032,"C34H34O15",1,0.44
681.182840673227,"C37H35O7N2S1P1",0.95,0.19
681.183532276149,"C45H31O5P1",0.69,0.11
681.203557343748,"C31H38O17",1.23,0.55
681.20404701862,"C34H39O9N2S1P1",1.15,0.26
681.218569748126,"C35H38O14",1.09,0.4
681.219188406035,"C35H38O14",1.09,0.4
681.220674592487,"C23H42O21N2",1.83,0.91
681.23716855644,"C38H39O8N2P1",1.03,0.21
681.2400441466,"C32H42O16",1.31,0.5
681.240666507307,"C35H43O8N2S1P1",1.23,0.23
681.241149394957,"C33H46O11S2",1.39,0.33
681.255481429487,"C36H42O13",1.17,0.36
681.276068337548,"C33H46O15",1.39,0.45
681.276748192483,"C36H47O7N2S1P1",1.31,0.19
681.291925029024,"C37H46O12",1.24,0.32
681.29242760239,"C40H47O4N2S1P1",1.18,0.1
681.312899517452,"C34H50O14",1.47,0.41
681.313886701945,"C35H54O9S2",1.54,0.26
681.377302089929,"C36H59O10P1",1.64,0.28
681.387098287794,"C37H54O8N4",1.46,0.22
