m/z,I,S/N,Res.
138.25824,883164,3.2,912622
140.82037,939594,3.5,1458352
142.981104,881436,3.2,656993
145.914022,895561,3.2,1466775
146.187016,902822,3.3,1132538
146.238969,876037,3.2,1207140
146.584446,860605,3.1,988527
147.792642,888412,3.2,1128260
148.336073,846664,3,1062814
149.67201,851961,3,1068853
149.888652,876798,3.2,1008670
149.907137,884734,3.2,983305
149.986381,854213,3,904125
150.342761,904179,3.3,1054564
150.424148,870498,3.1,1083985
150.88247,857789,3.1,745057
152.174552,875502,3.1,1375187
153.637507,849645,3,963246
153.809499,971752,3.6,1403112
154.341923,855207,3.1,561725
154.450691,1140734,4.4,1142296
155.521857,913811,3.3,1083253
155.97011,894318,3.2,749662
156.227901,845685,3,1116591
156.528353,909864,3.3,462238
157.121979,885319,3.2,1097695
158.977407,882563,3.2,1150374
158.998723,871787,3.1,768078
159.326473,859267,3.1,1290080
159.589289,933202,3.4,1114388
160.394547,1416937,5.8,1293280
160.591384,1097025,4.2,936004
162.620549,871097,3.1,1401623
163.297494,852858,3,1180059
167.287304,853916,3,969942
170.850099,877675,3.2,1082553
170.929038,863595,3.1,1114887
170.989866,903484,3.3,899706
171.93809,901012,3.3,1144497
172.352965,1852952,7.9,1094049
172.684879,1046491,4,1241370
172.68528,3429627,15.5,973042
173.373831,911715,3.3,946170
173.595966,847653,3,1114032
174.371832,3458575,15.6,1026423
176.502168,861276,3.1,863002
176.908906,851874,3,1059580
177.10256,896533,3.2,1009491
177.117783,2406709,10.6,1041714
177.480824,860747,3.1,1028095
179.808464,990852,3.7,867910
180.758157,871767,3.1,1124801
181.764515,913019,3.3,895091
184.004443,893678,3.2,878892
184.487384,846761,3,1041869
186.201279,906709,3.3,681324
187.433903,885398,3.2,949317
187.56983,867865,3.1,980783
188.648779,849912,3,339846
189.448467,1015759,3.8,1185624
191.779253,863319,3.1,632666
191.783373,921559,3.4,846247
192.195455,968644,3.6,496330
192.497806,910958,3.3,793987
194.563281,877843,3.1,1028157
194.77234,849915,3,1034664
196.093846,892585,3.2,573938
196.711321,855040,3,716204
197.941002,860557,3.1,999753
199.347206,895779,3.2,819771
201.421211,901654,3.3,935033
202.516318,855843,3,907040
202.786047,909550,3.3,789726
203.778457,902616,3.3,1125593
207.532571,860733,3.1,787490
210.097343,867571,3.1,974945
210.350215,933055,3.4,972948
210.75844,910483,3.3,851961
212.487963,1351654,5.4,1083545
217.539917,856084,3,538718
220.60187,981286,3.6,626640
224.700493,863461,3.1,886176
227.938841,883676,3.2,782324
229.503209,876565,3.1,626894
232.436531,862623,3,783794
237.226151,868668,3.1,366337
238.747727,899735,3.2,877787
241.08987,858213,3,638536
241.839617,862771,3,473903
248.21031,967322,3.5,551062
248.901583,861829,3,675124
250.320408,883870,3.1,683212
250.694745,882230,3.1,538263
252.594371,866221,3,662665
258.250923,928282,3.3,651259
259.716603,896187,3.2,541684
262.13672,881950,3.1,320540
262.279623,872616,3,673073
262.999321,869529,3,658083
263.626823,868356,3,581452
267.401587,1070412,3.9,488120
268.770701,876590,3,810741
271.282272,953062,3.4,663361
271.448214,892915,3.1,687820
272.852931,913500,3.2,519921
276.000382,1095246,4,380914
276.186362,6376285,28.6,651714
278.738055,1304360,5,784342
279.548729,938218,3.3,703399
279.585098,918189,3.2,499959
282.628696,929771,3.2,638243
287.168387,927097,3.2,706607
288.241684,899163,3.1,625070
293.176136,2751279,11.6,609272
295.118902,1269104,4.7,541248
297.098138,1417914,5.4,546569
297.134523,1148606,4.2,493782
297.153174,3306176,14.1,462607
298.99594,919041,3.1,540153
299.077554,1552778,6,663742
299.113832,1413774,5.4,439047
299.150202,1279377,4.8,496196
301.129376,1083367,3.9,666918
301.165979,952427,3.3,780896
302.351143,992751,3.5,522501
303.051334,1036349,3.7,812722
303.123946,905797,3.1,273023
305.030366,1051679,3.7,792397
305.066935,1593891,6.2,611450
305.103247,1728296,6.8,642336
305.139614,1709356,6.7,582652
306.907307,2755324,11.4,554857
307.046153,1803532,7.1,557896
307.082592,2289681,9.3,463585
307.11758,948245,3.2,806104
307.119009,2922773,12.2,503037
307.155309,1905433,7.6,447992
308.236466,3897243,16.6,536836
309.012689,904058,3,572193
309.025385,960444,3.3,505312
309.061844,2773504,11.5,480474
309.098208,5178885,22.4,443010
309.134629,4392969,18.9,579275
309.171049,2453006,10.1,538559
310.101583,1211521,4.4,616461
310.233569,1495953,5.7,320599
311.041138,1875703,7.4,302378
311.077563,4181243,17.9,466969
311.113865,7433472,32.7,553960
311.150239,2967300,12.4,483459
311.168863,32792838,147.7,521870
311.186741,1120521,4,581380
312.080862,1064699,3.7,603595
312.117202,1087488,3.8,491675
312.170942,1645702,6.3,669493
312.172295,5725575,24.5,517410
313.035594,947318,3.2,515641
313.056758,2846969,11.6,497595
313.071899,942075,3.2,804730
313.093171,5602814,23.9,494220
313.129578,6729218,28.9,511875
313.165941,2238983,8.9,562076
313.238635,1033232,3.6,764336
314.132938,1400966,5.2,527188
315.036022,1053182,3.6,593544
315.051352,1968128,7.7,488956
315.072416,3018499,12.4,518019
315.087677,1593861,6.1,676118
315.108861,3343112,13.8,470602
315.124054,1167497,4.2,501660
315.145203,2774284,11.3,540511
315.18164,2100497,8.3,538979
317.030535,2284556,9.1,543186
317.066956,2979345,12.2,551173
317.088039,1263764,4.6,531142
317.103334,2774038,11.3,297486
317.124527,1554713,5.9,610647
317.13975,2376731,9.5,506101
317.160831,1368094,5,653419
317.176177,960928,3.2,277835
318.745838,1807099,6.9,565833
318.815644,956421,3.2,586483
319.009786,1198497,4.2,451806
319.04625,3834662,15.7,514864
319.082597,4298027,17.8,460031
319.095681,1063213,3.6,765220
319.119009,5111088,21.3,496674
319.155338,3301685,13.4,458040
320.122349,929216,3,637738
320.742887,2616346,10.4,446387
320.914111,961203,3.2,617000
320.923026,8143412,34.6,501536
321.02545,3194947,12.9,590988
321.061918,5475913,22.9,533114
321.097208,2221134,8.7,618038
321.098216,8118862,34.5,496288
321.13468,8157779,34.6,508948
321.169783,1200728,4.2,852536
321.170985,3347033,13.6,555087
321.192156,1118044,3.9,257296
321.730431,1055659,3.6,488400
321.922568,2043079,7.9,639976
322.065304,1163869,4.1,579121
322.101632,1590754,5.9,501139
322.137972,1371111,5,625074
322.215727,1228787,4.3,585766
322.73992,2791746,11.2,544467
322.91995,940253,3.1,522829
