m/z,I,S/N,Res.
138.140632,854571,3,1574850
138.550718,868448,3.1,1459618
138.909579,924410,3.4,1230724
138.96906,862561,3.1,1228639
139.527648,1010540,3.8,1279842
140.799433,880441,3.2,1138205
141.45811,931034,3.4,1149208
142.614065,869586,3.1,1244813
142.997878,874317,3.1,1289567
144.08776,938333,3.4,1421497
144.11769,909423,3.3,1338298
145.968857,860323,3.1,1419627
146.577179,853206,3,1219678
147.553096,862839,3.1,1174466
147.637531,923641,3.4,1181138
148.273976,870075,3.1,1092123
148.985195,905092,3.3,1181705
149.917903,889447,3.2,1128681
149.995222,1200265,4.7,1289071
150.524039,861443,3.1,1022975
150.576159,966531,3.6,1068613
150.8811,879696,3.2,953187
151.80755,890003,3.2,1394665
151.92036,1423530,5.8,1210603
152.123611,854670,3,904902
153.435428,1095509,4.2,1287103
153.439238,1062205,4,1069568
153.507738,975961,3.6,755857
153.858737,903064,3.3,1238738
154.736614,923229,3.4,1101755
155.183913,875272,3.1,997739
158.347662,857241,3.1,1331789
158.988113,915280,3.3,1303196
160.45186,849690,3,867292
160.615064,869846,3.1,1039781
162.333758,863710,3.1,862675
163.193221,850430,3,1062634
163.533182,893367,3.2,1100376
163.882112,918623,3.4,1228169
164.335776,881544,3.2,951974
164.737817,889161,3.2,1083447
165.731079,892403,3.2,1275909
169.152083,871266,3.1,1173266
170.373999,866313,3.1,889957
171.107422,868527,3.1,1030213
171.988861,862678,3.1,836892
172.263039,859025,3.1,872001
172.352973,1215081,4.8,868301
172.684945,1658845,6.9,1046004
172.685177,1731229,7.3,1028392
173.83575,851848,3,1016128
174.371811,4321102,19.8,1062593
174.959448,872573,3.1,787538
175.403694,846811,3,981660
175.930304,1049570,4,1324744
176.705288,846636,3,1176872
178.045902,856032,3,805715
178.857711,894685,3.2,1079414
179.973721,875329,3.1,483867
182.575192,888371,3.2,1053630
183.0965,866366,3.1,943328
183.169165,890303,3.2,926584
183.343947,857075,3,905704
184.001964,1385201,5.6,956896
185.491901,894132,3.2,1142801
187.39503,877603,3.1,810549
188.559544,941602,3.5,878197
189.351228,999511,3.7,859593
189.448552,1244474,4.9,1033233
190.615936,880795,3.2,702552
192.186975,884426,3.2,758463
193.830011,926941,3.4,873208
194.202938,920106,3.3,868654
195.308807,856974,3,816206
195.339281,959983,3.5,1070009
195.577853,905751,3.3,1058954
195.99492,871125,3.1,751867
196.969111,933479,3.4,912585
197.277924,955634,3.5,913684
201.272587,908326,3.3,688655
201.952269,903457,3.3,942554
202.012494,856259,3,933641
202.390195,1309938,5.2,982083
204.877363,882808,3.2,676309
206.359049,852983,3,869955
207.563322,910604,3.3,985631
208.498993,863445,3.1,913826
208.72423,877504,3.1,885022
210.424637,874253,3.1,1027406
210.468569,895887,3.2,630736
211.701255,929705,3.4,735719
212.48203,857774,3,1026350
212.487942,1677295,7,813762
217.848057,882362,3.1,849980
223.806608,891002,3.2,869986
223.844226,872509,3.1,781487
225.520996,1012891,3.8,811826
225.8736,879087,3.1,352949
226.062044,871162,3.1,841253
229.824895,858260,3,839195
231.393332,900914,3.2,784649
232.736283,864707,3.1,765015
232.764797,859652,3,651022
235.644083,907317,3.3,713177
239.427076,902436,3.2,579544
239.934336,888004,3.2,793123
241.464237,857767,3,539782
243.062686,862543,3,760553
243.815512,923008,3.3,844476
245.44951,911788,3.3,714173
245.933853,888589,3.1,845321
250.084973,890661,3.1,601432
251.86743,893407,3.1,527204
252.626882,868180,3,832728
254.921146,876213,3.1,653153
255.16852,864007,3,728700
256.641954,906032,3.2,687409
260.324558,896828,3.1,651938
262.576926,951076,3.4,897423
263.654513,870325,3,523216
267.498559,1044510,3.8,801755
276.186354,4937701,22,643819
277.794401,914671,3.2,693705
293.033941,939327,3.3,456954
293.176127,1628685,6.4,325884
293.789709,884619,3,458001
295.653752,944907,3.3,521559
297.061837,978846,3.4,290035
297.098119,1042338,3.7,701912
297.153164,1439783,5.6,466693
297.425545,923716,3.2,622444
299.803068,900035,3.1,616451
303.050933,946344,3.3,290949
303.087596,930477,3.2,459615
303.124082,992049,3.5,676018
305.030405,1312777,4.9,403626
305.066846,1310733,4.9,393520
305.103216,1295633,4.9,307495
305.139652,1131029,4.1,261806
306.907341,2187234,8.9,599687
307.046142,2051314,8.3,495314
307.082568,2567158,10.6,321975
307.118902,2597371,10.8,611596
