m/z,Magnitude,S/N,Res.
140.83804,2138959,8.9,953918
140.838178,1407411,5.5,2105788
140.838501,2415311,10.2,625910
140.838659,2004289,8.3,1399011
140.838801,2755648,11.8,1234894
140.83895,1959866,8.1,1348771
140.839225,1894577,7.8,1339453
140.839477,1455163,5.7,1367263
140.839661,2130571,8.9,754940
140.840019,2397857,10.1,637524
140.840194,2727351,11.7,1312631
140.840706,1952001,8.1,939280
140.840923,2250146,9.5,1314910
140.841117,1599713,6.4,671092
140.841363,2225139,9.3,779941
140.841668,3398064,14.8,633532
140.842303,1490935,5.9,449216
140.842496,1605071,6.4,1540150
140.842629,1667119,6.7,1482226
140.843019,1721918,7,1169754
140.843296,1734566,7,1403320
140.843493,1523403,6.1,1047469
140.843962,1015351,3.7,690216
140.844187,1305601,5,1833025
140.844617,2003541,8.3,1112228
140.844896,1298434,5,1217249
140.845299,1427310,5.6,1477378
140.845425,1339004,5.2,1977250
140.845552,2035613,8.4,1381762
140.845921,1249214,4.8,669165
140.846543,1605358,6.4,1146699
140.846976,1140567,4.3,278165
140.847707,1124041,4.2,1348473
140.847929,1099918,4.1,1000383
140.848358,986517,3.5,1301806
140.849016,1290851,5,584581
140.849442,1105385,4.1,433278
140.850586,1139608,4.3,522816
140.851409,1465028,5.8,1117935
140.851861,1187199,4.5,1536179
140.852488,1353013,5.3,1348260
140.852766,1037486,3.8,846368
140.853118,952578,3.4,907933
140.854424,887193,3.1,812481
140.855477,998443,3.6,1253243
140.856206,951628,3.4,659370
140.857128,998743,3.6,657393
140.857972,1244749,4.7,531151
140.858266,1049655,3.8,1379228
140.858941,1514368,6,1180634
140.859945,975168,3.5,636003
140.860736,893640,3.1,1542872
140.86343,916019,3.2,842806
140.8648,1120153,4.2,868621
140.865343,892693,3.1,1449230
140.88627,920516,3.2,1233272
142.076214,1443852,5.7,1408314
142.147283,1100117,4.1,1402748
142.310288,3527745,15.4,1135041
142.575524,889412,3.1,1165208
142.752811,981856,3.5,1450008
144.709335,1119952,4.2,953081
144.718385,973177,3.5,1199135
144.718743,876353,3,815436
144.721658,901577,3.1,987880
144.721956,920291,3.2,573231
144.725419,1080702,4,1612301
144.725801,1094309,4,1152026
144.726086,1067339,3.9,1565823
144.726312,1357272,5.3,952375
144.726506,974748,3.5,1275189
144.727731,1039118,3.8,1130587
144.728132,1389580,5.4,485743
144.728681,1057376,3.9,1065581
144.728861,1157291,4.3,1148533
144.729898,1252978,4.8,751631
144.730484,1450174,5.7,1233178
144.730981,1599738,6.4,962032
144.731305,1228082,4.7,620139
144.731822,1406899,5.5,653241
144.732225,1581380,6.3,680378
144.732509,1120230,4.2,1395939
144.732978,1597060,6.4,497824
144.733414,1286430,4.9,1140285
144.733894,1386986,5.4,620700
144.734287,1328214,5.1,1531699
144.734529,1657333,6.7,998263
144.735081,1316270,5.1,617610
144.735738,1781717,7.3,939511
144.736138,1579296,6.3,395648
144.736538,2027184,8.4,1176125
144.737003,1088407,4,832563
144.737464,2080842,8.7,557865
144.737726,1800188,7.3,1055192
144.737894,2080026,8.7,1088680
144.738191,1435836,5.6,980906
144.738484,2532758,10.8,900022
144.739064,2608620,11.1,693492
144.739416,2599828,11.1,622227
144.739864,3052620,13.2,456212
144.740042,2309572,9.7,895247
144.740478,2985520,12.9,1342879
144.740792,3262578,14.2,455086
144.74098,1959336,8.1,1417966
144.741431,2764450,11.9,767092
144.741694,2674422,11.4,743209
144.741849,1767720,7.2,1655963
144.742012,3637958,15.9,1024636
144.742172,2968396,12.8,1310627
144.742442,3030550,13.1,928996
144.742598,3377352,14.7,1292091
144.742757,3470732,15.2,1533128
144.742884,2703608,11.6,1849223
144.743015,3716820,16.3,1326576
144.743281,2028922,8.4,796257
144.74346,3372344,14.7,1392950
144.743604,2355408,9.9,1851367
144.743724,1695548,6.9,2032402
144.743928,2821276,12.1,627352
144.744465,2976156,12.8,1569897
144.74459,3277188,14.3,1170998
144.744765,3638480,15.9,1461613
144.744991,2476892,10.5,709425
144.745318,4258264,18.8,922566
144.74558,2094512,8.7,1091102
144.745768,2207676,9.3,1030711
144.74593,4065628,17.9,1175468
144.74623,4669404,20.8,898099
144.746434,5965104,26.8,1185689
144.746751,3784166,16.6,823097
144.746972,3497742,15.3,815552
144.74726,5225828,23.4,845829
144.747483,1845864,7.6,1502061
144.747776,3049388,13.2,985775
144.747905,1823304,7.5,1567212
144.748036,2078900,8.7,1430937
144.748608,3188489,13.8,508736
144.748978,2065820,8.6,675971
144.749126,2549580,10.9,605193
144.749522,1081427,4,1283850
144.74978,2881824,12.4,1089645
144.749977,1985732,8.2,927714
144.750582,2975016,12.8,407843
144.751075,2592244,11.1,1121686
144.751403,3874498,17,857897
144.751649,2176768,9.1,1364229
144.751788,2644508,11.3,1424293
144.751892,3120572,13.5,1442581
144.752033,1697184,6.9,1273890
144.752554,2432734,10.3,437344
144.752832,1520327,6,485597
144.753099,1183042,4.5,1362458
144.753275,2225286,9.3,669728
144.753598,2803916,12,659943
144.753884,1382904,5.4,1016460
144.754171,2059572,8.6,1404798
144.754292,1831092,7.5,1258825
144.75452,1667845,6.7,450799
144.754929,1070650,3.9,1847662
144.75514,912444,3.2,1818890
144.75554,1558478,6.2,645271
144.755804,2415514,10.2,1174566
144.756043,1522548,6,1434646
144.75655,1727853,7,1037742
144.756862,1546104,6.2,1160573
144.75715,1249274,4.8,2019099
144.757422,1659530,6.7,768651
144.758453,1305617,5,985567
144.758762,1197961,4.5,702936
144.759123,1397386,5.5,988810
144.759359,1544340,6.2,1239970
144.75959,1543426,6.1,1071072
144.75974,1254752,4.8,1526630
144.759923,1160080,4.4,1123818
144.7609,1313167,5.1,822342
144.761109,1222955,4.6,555680
144.761924,1227716,4.7,817109
144.762143,1366428,5.3,1487574
144.763186,1271346,4.9,1351114
144.763678,944239,3.3,1666158
144.763979,1240380,4.7,1507612
144.764518,1300087,5,1027286
144.765333,962842,3.4,1312539
144.766687,955026,3.4,650442
144.766917,933371,3.3,972049
144.768356,1037307,3.8,1214751
144.769106,1009308,3.6,679533
144.769738,965269,3.4,1040761
144.770705,965367,3.4,1085626
144.77117,1291440,5,778228
144.772218,1014735,3.7,1159690
144.772933,971523,3.5,913285
144.774499,1003298,3.6,1172791
144.776297,971270,3.5,1248964
144.777177,900991,3.1,1427260
144.779776,891524,3.1,1188348
144.788511,892626,3.1,1152140
145.306286,1804640,7.4,573338
145.307667,1320692,5.1,1370920
145.472669,1677706,6.8,1479937
145.580202,1011943,3.7,1348871
145.64362,962157,3.4,1194171
145.651036,944230,3.3,770118
145.655103,936786,3.3,1226510
145.659417,942888,3.3,1282368
145.662217,960175,3.4,1551789
145.664108,1048875,3.8,1373948
145.664691,1077639,4,907941
145.665733,914420,3.2,473178
145.667307,1144579,4.3,1042967
145.667593,1454421,5.7,1216388
145.668354,1051056,3.8,1043531
145.669459,1620247,6.5,1122505
145.669679,1237472,4.7,1231353
145.669947,1126477,4.2,1394104
145.670107,1340313,5.2,610349
145.671332,1072567,3.9,1253030
145.67151,1336469,5.2,1534706
145.672456,1136411,4.2,1507859
145.672799,1143600,4.3,785232
145.673479,1653109,6.7,1077510
145.674149,1040039,3.8,916763
145.674486,1700645,6.9,1073058
145.675209,1600825,6.4,1135607
145.675508,1706325,6.9,611656
145.675886,1233763,4.7,1300341
145.676043,1232641,4.7,1418566
145.676414,1589369,6.4,621899
145.677062,2057343,8.5,952964
145.677276,2562335,10.9,1047404
145.677714,2002413,8.3,1019192
145.677855,1299537,5,1577622
145.678208,2181417,9.1,906858
145.678557,1346513,5.2,769789
145.678747,1862357,7.6,1846589
145.679147,2705773,11.6,656736
145.67936,1765999,7.2,1161217
145.679762,1788285,7.3,750479
145.680124,2745997,11.8,889750
145.680414,1242721,4.7,1716537
145.680628,2232227,9.4,875576
145.680787,1439029,5.7,1763095
145.68119,1820085,7.4,566097
145.68159,4400397,19.5,1102096
145.681787,2376685,10,1547440
145.682029,3802771,16.7,719335
145.682407,2165165,9.1,1282688
145.682564,3743113,16.4,948490
145.68279,4247661,18.8,1077963
145.682951,1677725,6.8,1422209
145.683112,4258805,18.8,750934
145.683496,3735041,16.4,527195
145.683685,3563857,15.6,947804
145.683826,2586981,11,1131612
145.684276,5366645,24,1105601
145.68442,3285673,14.3,1067380
145.684565,4180533,18.5,1223138
145.684733,4003261,17.7,1415931
145.684972,5476325,24.5,1144814
145.685264,5173811,23.1,658886
145.685498,2553341,10.9,1019289
145.685707,3839183,16.9,490257
145.686087,3100045,13.4,724132
145.686394,5113169,22.8,551234
145.686739,3610341,15.8,1208769
145.68687,2228629,9.4,1964272
145.687024,4600805,20.4,1243070
145.68724,5370693,24,880801
145.687512,2673353,11.4,1432206
145.68764,1853057,7.6,1393230
145.687802,1745817,7.1,1324292
145.688044,5409621,24.2,625910
145.688294,3131597,13.6,1746159
145.688443,6908837,31.2,1019788
145.688702,2172929,9.1,1012017
145.689045,4368661,19.4,1177421
145.689385,3474125,15.2,1065957
145.689645,3947925,17.4,1060458
145.690122,5736685,25.8,1022958
145.690309,3718709,16.3,646435
145.690527,2681245,11.5,1320693
145.690699,3739801,16.4,821347
145.691066,2054185,8.5,718652
145.691338,2582269,11,1216275
145.691496,2330055,9.8,668651
145.691947,3101289,13.4,527004
145.692364,3294925,14.3,1260501
145.69258,2995525,12.9,980316
145.692723,3002197,13,441750
145.693163,1509071,6,815884
145.693774,2380981,10.1,456386
145.69399,2048711,8.5,934803
145.694371,2000641,8.3,589742
145.694973,1947101,8,559374
145.695138,1409613,5.5,1607884
145.695292,3804837,16.7,1037717
145.695711,2205485,9.2,1040123
145.695916,1861431,7.6,1076999
145.696739,1837021,7.5,520735
145.697189,1418161,5.6,1469095
145.697312,1255817,4.8,1878674
145.697427,1314689,5.1,1609066
145.697581,931553,3.3,2326131
145.697823,1261277,4.8,1535248
145.698402,1204482,4.6,502551
145.699029,1301929,5,1394629
145.699374,1330785,5.2,436364
145.699919,1906613,7.8,628911
145.700174,1999913,8.3,1063369
145.700458,1524085,6.1,1043302
145.700764,913560,3.2,562414
145.702228,1125981,4.2,1686207
145.702492,1058827,3.9,947987
145.703507,1504112,6,599103
145.703803,1285743,4.9,1035876
145.704267,1166309,4.4,1529542
145.705655,881271,3,1120532
145.706292,895091,3.1,824303
145.706653,1185716,4.5,1030518
145.707259,1084743,4,912817
145.708097,1257620,4.8,627874
145.709277,900301,3.1,691214
145.710356,1215385,4.6,1263381
145.711315,887482,3.1,795449
145.711695,1002064,3.6,870620
145.712382,993826,3.6,619621
145.715166,1190655,4.5,858079
145.715634,976861,3.5,664408
145.721094,1025327,3.7,662045
145.749042,977275,3.5,1246048
146.424908,1324485,5.1,873430
146.490072,889251,3.1,1328976
146.913655,871885,3,1236843
148.314822,872891,3,1461630
148.444667,871387,3,1442540
149.305766,949308,3.4,1174999
149.821027,890266,3.1,1303212
149.831394,911976,3.2,1105122
149.838761,918257,3.2,575482
149.840041,985352,3.5,1315872
149.850385,886864,3.1,1303279
149.853458,897788,3.1,1302311
149.854198,949106,3.4,761374
149.858361,967086,3.5,1063581
149.859553,1144896,4.3,806365
149.860207,1104124,4.1,1220279
149.862423,1088886,4,526020
149.862963,874368,3,669856
149.86439,960238,3.4,897152
149.864958,957420,3.4,926215
149.8666,904505,3.2,919666
149.867477,1074732,4,1678031
149.867656,1168832,4.4,1157551
149.869268,1998976,8.3,981364
149.869826,1249868,4.8,585396
149.870173,1323649,5.1,933451
149.871042,2343488,9.9,771064
149.87135,1876544,7.7,1038863
149.871548,1796644,7.3,1126980
149.871872,2818416,12.1,1157560
149.87214,1171284,4.4,530941
149.872657,2673440,11.4,985339
149.873125,1762584,7.2,422817
149.873339,1422276,5.6,1167681
149.873772,1519120,6,656182
149.873929,1625840,6.5,1300076
149.874231,1788292,7.3,585124
149.874471,1414432,5.5,1707116
149.874734,2617432,11.2,717864
149.874968,1840812,7.5,975241
149.875646,2008672,8.3,474784
149.876287,2158872,9,691058
149.87646,2209416,9.3,1533197
149.876603,1977976,8.2,1533226
149.87684,2492784,10.6,992988
149.877102,1658376,6.7,1595475
149.877326,1122636,4.2,1316638
149.877646,3833596,16.9,717564
149.878116,1444536,5.7,1554994
149.878603,4187344,18.5,1063399
149.87896,3068400,13.3,633425
149.87933,1864392,7.6,652964
149.879606,2218264,9.3,1392029
149.880049,3082520,13.3,1059209
149.880353,3772320,16.6,996476
149.880568,3812560,16.8,1011717
149.880901,3342964,14.6,422758
149.881193,3077208,13.3,995738
149.88137,2303776,9.7,1248576
149.881689,3978920,17.5,571485
149.881999,4313360,19.1,1165183
149.882182,2362040,10,1293829
149.882417,1809200,7.4,1341829
149.882672,3860192,17,1155205
149.882875,3093120,13.4,1547823
149.883029,2832524,12.2,839025
149.883458,3335496,14.5,541740
149.883716,2618836,11.2,508615
149.884299,3233336,14,419945
149.884762,3017872,13,353752
149.885127,2696792,11.5,575554
149.88589,3046960,13.2,327268
149.886232,2425144,10.3,944403
149.886468,3542096,15.5,1397939
149.886889,2539108,10.8,804291
149.887321,1749616,7.1,1015146
149.887721,1610276,6.5,618947
149.888026,1461736,5.8,1362605
149.888389,1446848,5.7,915947
149.888615,1366390,5.3,717644
149.888837,1298780,5,621604
149.889194,1702092,6.9,832348
149.889745,1986488,8.2,1181184
149.890017,1761928,7.2,1313126
149.890192,1100616,4.1,1107034
149.890491,3083824,13.4,1017328
149.890778,1653904,6.7,1240638
149.890993,1783824,7.3,1143907
149.891283,1328848,5.1,972801
149.891726,1800220,7.3,1028952
149.892025,1670964,6.7,1189053
149.892297,1462960,5.8,1001625
149.892907,1831348,7.5,629586
149.89379,1608704,6.5,594565
149.894378,1474640,5.8,1536877
149.894953,914796,3.2,1169707
149.896789,1265740,4.8,1288256
149.897981,984832,3.5,1256513
149.901115,1014708,3.7,1097885
149.901505,872008,3,1342342
149.902035,874166,3,916396
149.903472,1218456,4.6,386399
149.910584,888120,3.1,1127672
149.921143,964804,3.4,872766
149.950652,1011040,3.7,985456
150.777983,884389,3.1,1226044
150.85059,1028521,3.7,1058296
150.864122,1036225,3.8,1348397
150.864882,1058601,3.9,1241605
150.869335,1036733,3.8,1170881
150.870231,1033005,3.8,611791
150.871348,1021951,3.7,504203
150.871835,904025,3.2,1252225
150.872639,1046165,3.8,1609962
150.873231,916149,3.2,1321506
150.873996,969969,3.5,381478
150.874236,995827,3.6,1209147
150.875376,1002216,3.6,829756
150.876217,1073773,4,1592230
150.87662,978949,3.5,697626
150.876864,1006813,3.6,293188
150.877615,945937,3.4,1260745
150.877886,1101049,4.1,990463
150.878211,1407057,5.5,1074908
150.878523,1440553,5.7,578843
150.879049,1542061,6.1,1196923
150.879456,1383397,5.4,755942
150.879868,2021341,8.4,1193300
150.88019,1172721,4.4,1222677
150.880737,1649709,6.6,1136225
150.881174,1476061,5.8,1355068
150.881325,1361101,5.3,1316731
150.881617,1401901,5.5,906468
150.881967,1296645,5,1205501
150.882321,1505213,6,1462823
150.882773,1663749,6.7,1028545
150.88313,2580125,11,1444076
150.883256,2101901,8.8,1524874
150.883437,1507309,6,1470760
150.883969,1846933,7.6,451379
150.8844,1468053,5.8,1068403
150.884993,1990381,8.2,541942
150.88522,2216001,9.3,770901
150.885479,1359845,5.3,1481889
150.885816,2603989,11.1,669136
150.886326,3043217,13.2,724295
150.886654,1780341,7.3,1597923
150.886966,1901017,7.8,677322
150.887354,4281925,19,889100
150.887619,2713429,11.6,778526
150.888046,2312585,9.7,636441
150.888497,2142213,8.9,1129866
150.888745,3083141,13.3,713365
150.888994,3484957,15.2,1211012
150.889159,3525037,15.4,1247998
150.889513,2121749,8.9,1051174
150.889896,2543205,10.8,513917
150.890064,2822933,12.1,799774
150.890343,4389649,19.5,699469
150.890699,3919821,17.3,753172
150.891076,2042773,8.5,1098386
150.891316,2047957,8.5,1075750
150.891509,1339781,5.2,1568775
150.891827,2357453,10,968384
150.892372,2788117,12,462305
150.892593,2040181,8.5,1345775
150.89276,2795157,12,1159251
150.892949,2746941,11.8,523641
150.8934,2079717,8.7,1273866
150.893564,2003485,8.3,1162113
150.893746,3248973,14.1,988671
150.894381,2287637,9.6,1229442
150.894535,2484221,10.5,1555615
150.894734,2351315,9.9,638737
150.895051,1758149,7.2,1098971
150.895418,2085953,8.7,632279
150.895663,1374725,5.4,1581395
150.895869,2502741,10.6,597227
150.896331,1295609,5,1222563
150.896632,2222437,9.3,503479
150.897282,1277797,4.9,779442
150.897979,1626497,6.5,325652
150.8988,1529657,6.1,954122
150.899491,1251693,4.8,333698
150.900244,1114927,4.1,471173
150.900659,1393557,5.4,775268
150.901058,1201949,4.5,1540767
150.901331,1019661,3.7,879448
150.901911,916739,3.2,770699
150.902137,1701429,6.9,1073198
150.902455,1234753,4.7,1038273
150.902689,941537,3.3,1198449
150.90351,948191,3.4,1063081
150.904261,971221,3.5,1289527
150.90489,1233985,4.7,1063433
150.907517,1205589,4.6,584483
150.908643,932733,3.3,1526776
150.91057,966317,3.4,575034
150.912589,889245,3.1,1071786
150.913634,1028905,3.7,1181177
150.915742,997711,3.6,896116
150.922157,1037005,3.8,1156133
150.93288,988993,3.6,1215707
151.467005,1036583,3.8,1235005
151.556769,911203,3.2,1330288
151.9206,20596714,95.3,1171641
152.256812,920377,3.2,1189412
152.335988,8103433,36.8,1177415
153.129639,1310014,5.1,1228901
153.132423,875274,3,1067252
153.138949,917802,3.2,1210624
153.205997,1058994,3.9,1054333
153.282483,1309358,5.1,1338772
153.346766,903997,3.2,1098572
153.366722,1191645,4.5,1043122
153.391176,1558957,6.2,1256539
153.401147,880153,3,1404372
153.425602,952773,3.4,1211863
153.426376,902477,3.1,1258565
153.427888,5621893,25.2,1115482
153.428619,911897,3.2,1008170
153.429323,988485,3.6,1307509
153.433337,987245,3.5,1561222
153.435597,2974005,12.8,1211672
153.443312,2895397,12.5,1124370
153.445586,1701757,6.9,1280537
153.673607,1965316,8.1,1238211
154.176305,900775,3.1,831057
154.450561,1779010,7.2,1983098
154.450871,104611040,488.2,1133331
154.877355,1060417,3.9,1269447
155.353306,881928,3.1,1140334
155.370245,874498,3,325777
155.378043,1665596,6.7,492312
155.378661,1005256,3.6,1303299
155.379111,1026428,3.7,1058611
155.37972,1014592,3.7,1511248
155.379997,1118256,4.2,676103
155.380248,1403920,5.5,1461328
155.380799,1343448,5.2,548968
155.381224,1627360,6.5,1001295
155.381795,2033288,8.4,1049597
155.382115,1204096,4.6,1577282
155.382403,1233780,4.7,605688
155.382805,1438544,5.7,1064258
155.383301,990040,3.6,806552
155.383538,1470888,5.8,455308
155.384235,1258376,4.8,541936
155.384795,1636992,6.6,1030754
155.384984,1409040,5.5,944811
155.385378,1649512,6.6,1083899
155.38563,1657512,6.7,1112602
155.385797,1580864,6.3,1324113
155.385943,1463376,5.8,1748457
155.386106,2018640,8.4,607430
155.387665,2251808,9.5,575398
155.388106,2102352,8.8,756914
155.388459,2021696,8.4,1266307
155.389024,2111920,8.8,518884
155.389266,1907744,7.9,1177358
155.389625,1115440,4.1,1611420
155.389837,3265088,14.2,965369
155.390161,2574192,11,1005909
155.390491,1377936,5.4,1315619
155.390989,1960400,8.1,1185300
155.391297,2296320,9.7,998660
155.391889,2309336,9.7,290551
155.392214,1880280,7.7,1098867
155.392471,2239584,9.4,874605
