m/z,I,S/N,Res.
138.753209,879436,3.2,578804
138.81507,894797,3.2,1439129
139.2571,864753,3.1,1310824
139.958897,930127,3.4,1313427
140.596651,873531,3.1,1154663
140.704831,852302,3,1213597
140.838481,939518,3.5,1010258
141.855515,1003944,3.8,1025692
143.506057,876143,3.2,1463391
143.830475,941306,3.5,1262392
143.932371,862751,3.1,1040964
144.174301,851012,3,1413323
145.252027,856860,3.1,1206880
145.465201,1019147,3.8,950115
145.667018,966083,3.6,1362472
145.673757,894084,3.2,1357306
146.411105,906872,3.3,1278656
146.419739,848918,3,1209509
146.993507,887552,3.2,560361
150.258351,849963,3,1324361
150.870337,872768,3.1,524578
151.865186,875891,3.2,1251010
154.793756,882198,3.2,1070619
155.142737,903333,3.3,1073522
155.243486,850033,3,937673
155.491621,854136,3,1025965
156.847047,922667,3.4,1086502
157.40604,914693,3.3,1057311
158.295464,969607,3.6,868833
160.504934,844503,3,1058971
160.535623,916407,3.3,903810
162.133198,853663,3,1077085
164.234041,912402,3.3,397519
165.765206,850454,3,1043950
166.579189,902682,3.3,1031917
168.00613,848418,3,1008050
168.685534,850911,3,980164
168.789987,848063,3,1069674
169.188658,845282,3,1141679
170.086951,990202,3.7,1032707
171.212115,965733,3.6,807176
171.771227,855372,3.1,1044518
172.224272,891409,3.2,912496
172.353059,1320947,5.3,467552
172.564718,853269,3,1051164
172.685232,2846663,12.7,940017
172.867992,1118745,4.3,963569
173.030117,849868,3,1064230
173.108026,924093,3.4,1294797
174.371817,4959391,22.9,1029775
174.566356,862722,3.1,1080335
174.82515,933095,3.4,1168098
175.930335,861626,3.1,1411033
176.678231,894824,3.2,1274445
179.797619,862476,3.1,908077
181.461266,846518,3,1102723
181.810056,884511,3.2,882439
181.828155,938464,3.4,955280
184.006433,876734,3.1,1240516
185.970523,907291,3.3,403947
187.569754,850834,3,842486
189.347135,856977,3,818887
189.44847,1249333,4.9,1015468
190.206657,1133842,4.4,545330
191.411643,938753,3.4,1073787
196.038695,859525,3.1,667418
197.16693,882392,3.2,1059016
197.60585,864685,3.1,994036
198.267553,891820,3.2,786965
200.258925,885276,3.2,561335
201.596978,857647,3,796653
202.378075,867063,3.1,940111
205.508811,868925,3.1,371859
206.350127,878411,3.1,370633
206.654333,1001180,3.7,1067633
207.864673,885600,3.2,853622
208.242123,942485,3.4,807775
209.613453,866435,3.1,943286
211.061251,872056,3.1,618256
211.147246,885661,3.2,941679
211.660054,853339,3,786994
212.313177,857122,3,1005923
212.839074,862530,3.1,941923
213.696843,863222,3.1,867171
215.423026,889184,3.2,545931
219.513569,860771,3,729623
220.656438,940333,3.4,872230
221.776898,853878,3,888787
221.915786,855487,3,836232
222.142956,860686,3,991824
226.762479,889860,3.2,696975
230.851249,856797,3,785731
232.679252,887004,3.2,748033
234.071906,863614,3,641110
235.477854,888608,3.2,741100
236.030059,858183,3,677330
236.802352,875678,3.1,603383
237.008135,872333,3.1,817091
237.718666,896767,3.2,584893
245.088379,859148,3,865059
256.461916,885116,3.1,662762
261.177515,883030,3.1,838846
261.492724,883757,3.1,687609
261.56394,915571,3.2,553408
263.294401,873844,3,742467
263.356655,871096,3,598247
264.362648,947396,3.4,824214
268.012315,881881,3.1,375258
268.833906,888984,3.1,809337
269.502966,886923,3.1,681922
273.033617,962656,3.4,635295
273.827646,931231,3.3,652426
275.340639,907160,3.2,518510
276.000664,1877326,7.7,661354
276.186366,5099869,22.7,677404
278.27189,935175,3.3,459423
278.415509,1032467,3.7,724764
280.91392,884451,3,726289
284.27343,883266,3,562676
289.389605,1097801,4,577992
291.597435,949140,3.3,552065
293.176022,1614632,6.4,554231
294.263596,912783,3.1,414585
295.009699,885591,3,632039
295.04575,1002394,3.5,378774
297.098195,1014562,3.6,649396
297.134483,1044774,3.7,702615
297.15315,2125480,8.7,515547
298.015684,912509,3.1,654425
298.644097,901564,3.1,722840
299.077422,1000551,3.5,811740
300.192869,975704,3.4,546496
301.315341,946251,3.3,615680
302.324887,906803,3.1,621989
305.0305,930513,3.2,275540
305.066885,1229269,4.6,678993
305.103207,1330393,5,704621
305.889191,901677,3,518356
306.07808,902850,3,515998
306.907274,2434204,10,622110
307.045963,1557164,6,519459
307.082499,2282160,9.3,504953
307.118896,1722548,6.8,503705
309.025336,1356423,5.1,594360
309.06181,2594187,10.8,537152
309.097136,1482127,5.7,577804
309.098153,3583887,15.3,493457
309.134591,2152339,8.7,613184
310.963581,951395,3.3,533563
311.041033,2120300,8.6,616825
311.077469,4408944,19,583769
311.113809,5500532,24,587034
311.150159,1720696,6.8,602104
311.1688,28287610,127.8,523909
311.696797,950327,3.3,588768
312.11719,1178856,4.2,570276
312.172205,5695214,24.5,510253
313.056653,2941782,12.2,567524
313.071883,903895,3,658578
313.093083,4396378,18.7,536219
313.129481,3944798,16.7,544725
313.164637,1248098,4.5,626560
314.172329,1031641,3.6,760982
314.208731,2274782,9.2,493576
315.036002,1040961,3.6,722205
315.051192,1318978,4.9,717777
