m/z,I,S/N,Res.
138.180191,876731,3.1,513152
138.303027,1008541,3.8,1176778
140.572745,887576,3.2,1544831
141.380212,877436,3.2,1295465
144.174319,961350,3.6,1263035
145.124484,899116,3.3,1575351
145.67917,892503,3.2,1280739
147.975,849344,3,1123898
148.245547,873859,3.1,1201413
148.484545,932633,3.4,799187
148.548789,863219,3.1,1266390
148.93943,849604,3,1287591
149.000471,906677,3.3,1029636
149.020166,850699,3,1560551
149.33271,857614,3.1,1370533
153.427782,3364697,15.2,1175441
153.466657,896633,3.2,1451067
154.629414,885592,3.2,789453
155.575039,937069,3.4,823175
157.263406,869588,3.1,1198818
158.209975,860638,3.1,982626
158.441752,862777,3.1,1260472
158.805654,883640,3.2,545829
159.010697,865528,3.1,941113
160.335019,869566,3.1,982970
160.591623,874998,3.1,1332597
161.337887,853502,3,958325
161.418174,884894,3.2,1020128
162.76306,881470,3.2,1004240
165.311243,915667,3.3,897510
167.930932,870774,3.1,1023150
169.231819,866223,3.1,1170695
170.722024,860187,3.1,965410
172.353001,880364,3.2,598560
172.684993,1516575,6.2,880183
172.685352,3145664,14.1,1010208
172.734958,1229504,4.9,1246957
174.371851,16731349,79.7,1036543
174.37205,1322965,5.3,3111961
174.682088,854858,3,897414
175.477459,874134,3.1,1177930
175.652315,883425,3.2,446358
175.930279,2409261,10.5,1013830
177.121142,852930,3,1018059
177.308731,859221,3.1,848931
177.347799,981542,3.7,757413
177.678172,878652,3.2,672665
180.516215,1106823,4.3,1217730
184.001999,1103486,4.2,958244
187.357664,932560,3.4,763873
189.599771,851017,3,747962
189.864435,881234,3.2,1040467
190.206534,2313950,10.1,744827
190.324349,876930,3.1,1057032
192.090331,850048,3,938604
193.438113,865459,3.1,1104571
194.226127,1586545,6.6,995856
195.598828,904423,3.3,1018425
195.715357,871724,3.1,821219
196.032404,863545,3.1,827095
196.282897,858083,3,936672
197.277933,936812,3.4,1078542
198.472846,941791,3.4,746350
199.739749,880662,3.2,678451
200.257145,917550,3.3,845079
201.335714,909022,3.3,816228
201.965658,920635,3.3,997374
202.39022,1381007,5.6,939142
203.076214,910127,3.3,760652
203.297263,966458,3.6,921449
203.846237,851828,3,779908
206.839161,921927,3.3,791898
207.057026,882546,3.2,948410
209.120586,899740,3.2,920936
209.42896,972652,3.6,763616
212.484981,854991,3,1052351
214.68503,868873,3.1,941582
217.747562,867191,3.1,800595
225.568135,864395,3.1,834491
228.8087,993620,3.7,783631
228.976704,901215,3.2,918506
229.836092,977301,3.6,784713
230.638797,925768,3.3,845206
232.635111,912135,3.3,906289
234.287364,909745,3.3,721673
234.418633,1048441,3.9,660826
236.492707,875584,3.1,728125
236.558868,857668,3,605577
237.849444,859032,3,696931
240.01406,880869,3.1,763332
240.379229,886589,3.2,705927
240.876804,868957,3.1,666429
247.09523,858038,3,785999
248.029309,868340,3,813370
249.927328,893297,3.2,702355
253.240512,1006414,3.7,746160
254.256484,869779,3,695593
258.465215,895473,3.1,673145
261.074706,872294,3,496303
261.749243,873238,3,744502
261.762278,878487,3.1,668174
268.568285,886019,3.1,675885
273.158665,899041,3.1,623567
273.452768,895991,3.1,682445
274.582555,925392,3.2,289000
276.186358,4763856,21.1,686398
278.111827,965485,3.4,590715
279.347021,956659,3.4,382458
285.051003,885504,3,396974
285.544423,1016428,3.6,670701
285.973866,948243,3.3,584283
288.986879,905257,3.1,688461
291.291328,889094,3,308758
293.176105,1628863,6.4,546833
294.601307,930958,3.2,484862
295.118916,1032067,3.7,765533
297.098172,1489488,5.8,643383
297.134705,904532,3.1,358644
297.1532,2770006,11.6,617001
299.077341,1345315,5.1,659388
299.328383,942910,3.2,549054
300.19247,973981,3.4,260701
300.917606,894317,3,592096
302.172328,1116793,4,594295
303.051242,1040349,3.7,773273
305.030525,1248066,4.6,443084
305.066943,1821382,7.2,569794
305.103279,1173707,4.3,233539
305.139732,1165263,4.2,695069
306.90738,1523618,5.8,670626
307.046198,2012850,8.1,680496
307.082544,2539703,10.5,526066
307.118932,2212027,9,506091
307.155494,1103808,3.9,646236
309.025418,1816997,7.2,534059
309.061821,3677098,15.6,609934
309.098226,4922798,21.3,560022
309.134563,2841523,11.8,574307
309.170888,1069239,3.8,628198
309.174304,1041848,3.7,752718
310.10158,955692,3.3,307746
311.040118,1081764,3.8,714532
311.041109,2122660,8.6,472443
311.077443,4392104,18.8,543460
311.113893,6695597,29.3,572827
311.150283,2272946,9.2,509026
311.168878,42177204,190.1,522428
311.186594,912054,3.1,577431
312.080893,954922,3.2,663308
312.117244,1450287,5.4,701096
312.172198,8594230,37.3,487122
313.035631,937383,3.1,793430
313.056763,2268586,9.1,539026
313.093127,5430191,23.2,538365
313.129504,5157811,21.9,530950
313.164639,1737144,6.7,387909
313.165997,1113656,3.9,525621
313.175621,1061177,3.7,476998
313.831066,908176,3,441603
314.06011,949807,3.2,572878
314.096479,1049396,3.6,594339
314.208797,3437123,14.3,570738
315.051233,2167476,8.6,536261
315.072401,3000503,12.3,542865
315.087656,1911737,7.5,590200
315.10871,3190460,13.2,513182
315.124,1147838,4.1,651658
315.145171,1799361,7,556006
315.167802,1227972,4.4,608666
315.181493,1268422,4.6,631468
316.188011,2993488,12.3,557091
317.030518,2269637,9.1,542555
317.051697,1013704,3.5,504213
317.066876,3396554,14.1,557299
317.087979,1670093,6.4,331410
317.103352,2289103,9.2,430353
317.124275,1578194,6,465991
317.139641,1961684,7.7,507636
318.167344,1196389,4.2,605392
319.009805,1742045,6.6,551397
319.046161,5141218,21.5,526390
319.082629,4905704,20.5,526959
319.118958,3970285,16.4,448154
319.155317,2407666,9.5,608136
319.191797,1023991,3.5,370360
320.085954,938105,3.1,656594
320.742883,1894362,7.3,534098
320.922199,1908724,7.3,380267
320.92295,8159220,34.7,546670
321.025449,4199940,17.4,496350
321.061805,7256073,30.8,528710
321.09823,7290894,30.9,523498
321.13458,6199316,26.1,532731
321.171032,2118425,8.3,523260
321.210624,1232415,4.4,580621
321.922567,1779337,6.8,520675
321.954561,967310,3.2,514764
322.065154,1462687,5.4,650469
322.101525,1265316,4.5,629618
322.137947,1086634,3.7,583970
322.318798,921541,3,619077
322.739968,1441029,5.3,632921
322.919895,988192,3.3,775696
323.004678,929581,3,827588
323.041081,5936435,25,513615
323.077508,10762552,46.1,518385
323.113848,11313470,48.5,516920
323.150254,6005060,25.3,526217
323.168808,923334,3,526596
323.186602,1684553,6.3,484535
324.080825,1789139,6.8,527716
324.117197,1907673,7.3,321254
324.153586,1239775,4.4,674644
324.167756,984801,3.3,541341
324.762749,1132734,3.9,285093
324.917937,1141334,4,621126
325.020381,2215015,8.7,539727
325.035613,1145193,4,702318
325.055626,2247020,8.8,417072
325.056726,9386604,40.1,514436
325.071961,1298287,4.6,588750
325.093128,16738930,71.1,531351
325.108341,959604,3.1,885868
325.129494,12374648,52.3,541109
325.165931,4047486,16.4,549173
325.178719,990336,3.2,805923
325.181457,2514304,9.8,258640
325.183501,23218816,99,359129
325.184531,124705408,536,511361
325.202382,1098627,3.7,555626
326.06013,1702412,6.3,561773
326.096444,2665746,10.5,507241
326.132925,1996056,7.6,511968
326.184089,934816,3,384639
326.187882,25537312,108.9,508626
326.188635,4793121,19.6,840845
326.208808,1660708,6.1,625133
326.759817,2791805,11,577989
327.014896,1374374,4.9,610818
327.036025,3883434,15.7,482669
327.051212,2607020,10.2,466158
327.07241,11314096,47.7,528257
327.087733,1880242,7.1,543026
327.1088,15666102,66.4,504706
327.124038,1437624,5.2,553505
327.145162,7412668,30.9,515591
327.180297,5526466,22.8,528333
327.181629,1629378,6,559484
327.19126,2381763,9.2,528572
327.217974,1159112,4,497472
328.075776,2532437,9.9,531136
328.112071,2506843,9.8,589407
328.148591,1473889,5.3,571261
328.151682,1274721,4.5,482379
328.183624,1208423,4.2,619898
328.187995,1802855,6.7,585071
328.224448,4118638,16.7,548718
328.2496,1476978,5.3,534515
328.756891,2861766,11.3,537441
329.030527,3342580,13.4,533374
329.051674,4623608,18.9,482096
329.066897,4149499,16.8,489513
329.088007,9790718,41.1,536247
329.103301,3733761,15.1,510504
329.124474,8543492,35.8,535846
329.139724,2367239,9.2,307708
329.152801,1251849,4.4,593249
329.160797,3694858,14.9,537973
329.176109,1453581,5.2,392340
329.183275,3713294,15,524240
329.197241,1685520,6.2,488571
329.233606,1881879,7.1,569756
330.091418,1097384,3.7,641444
330.127788,1649071,6.1,572251
330.1309,1172911,4,611575
330.164235,1064629,3.6,653452
330.167282,2099126,8,422730
330.203681,9491900,39.9,506779
330.753854,1127451,3.8,518696
331.009729,1666887,6.2,472943
331.046199,6534734,27.1,505923
331.059237,991184,3.2,300665
331.067304,3597393,14.5,501189
331.082566,6101588,25.3,511635
331.095679,1112790,3.8,568093
331.10374,3969623,16.1,530062
331.118974,5273178,21.7,490714
331.140036,2802270,11,500215
331.155354,3103328,12.3,494982
331.162651,1129058,3.8,621220
331.176481,2186852,8.4,477486
331.191726,1076199,3.6,430863
331.20706,1910377,7.2,578758
332.04145,995580,3.2,420730
332.049603,1016061,3.3,616641
332.085941,1043588,3.4,231288
332.122244,1203466,4.1,485865
332.182933,2614037,10.1,604295
333.024476,1304235,4.5,444790
333.025461,5340076,21.6,539210
333.061853,10948530,45.3,508496
333.074889,1163188,3.9,554471
333.082963,1382070,4.8,512027
333.09819,9791416,40.4,493818
333.111341,1247163,4.3,462532
333.119481,1307836,4.5,530451
333.134641,7905215,32.4,523199
333.170986,3618246,14.3,492073
334.028582,962913,3.1,560693
334.065203,1822312,6.7,569165
334.101593,2239599,8.5,518778
334.137869,1558645,5.6,396764
334.144524,1226358,4.2,510487
334.177534,2333821,8.9,521768
334.938658,10180873,42.1,506291
335.004692,1458197,5.2,591253
335.04002,1911324,7.1,386299
335.041128,10363164,42.8,499797
335.077472,14274851,59.4,505402
335.113892,14223657,59.2,506926
335.150244,9302320,38.3,515446
335.18667,3158839,12.4,507287
335.938236,2172356,8.2,565519
336.044428,1661656,6,480732
336.072701,1636317,5.9,549129
336.080871,2443743,9.3,522276
336.109218,1019620,3.3,617030
336.117192,2913254,11.3,522796
336.153536,1246189,4.3,557470
336.156858,1112813,3.7,671088
336.935389,1103746,3.7,521305
337.020379,4479634,17.9,507040
337.056771,15520409,64.6,508028
337.072013,1311388,4.5,483741
337.093119,19591840,81.9,491483
337.129563,17887910,74.6,506471
337.165889,8200878,33.7,502142
337.202306,2044085,7.6,582776
337.205705,1904310,7,435001
338.060136,2931035,11.4,558584
338.088411,1473377,5.2,480073
338.096464,3511651,13.8,528202
338.124863,1145192,3.8,536158
338.132857,2810218,10.9,461386
338.135933,1162858,3.9,533569
338.169215,1539441,5.5,561648
338.88741,1843198,6.8,423687
338.932353,2404871,9.2,416210
338.933585,11545607,47.8,512789
339.014988,1177623,4,619201
339.025434,954906,3,689426
339.034812,1603099,5.8,529754
339.036052,9329692,38.5,496893
339.051286,2286367,8.7,444754
339.062116,962721,3.1,574867
339.072432,21152802,88.5,500842
339.087681,1951270,7.2,543105
339.105292,949033,3,614025
339.108829,23786538,99.6,493693
339.124128,1193773,4,465664
339.145193,15176753,63.2,514710
339.18161,4745273,19.1,539167
339.196747,1451068,5.1,289702
339.199019,8543292,35.1,297833
339.200204,54543420,225.5,499321
339.933181,2127567,7.8,592075
340.03948,1085285,3.5,488593
340.075772,3296492,12.7,538793
340.104125,996594,3.1,628271
340.112172,4321524,17,512535
340.148537,3000571,11.5,531792
340.185049,1177346,3.9,649943
340.188069,1784579,6.4,556886
340.202314,2095366,7.7,481803
340.203559,11732230,47.7,490577
340.224401,2934538,11.2,500985
340.885494,3529105,13.7,537837
340.930524,1658778,5.9,545567
341.015276,1822379,6.6,555771
341.02927,1059502,3.4,665089
341.030583,2872751,10.9,549599
341.051664,12010931,48.9,498816
341.066917,3827638,14.9,492875
341.086848,4142010,16.2,437971
341.088095,23856570,98.1,504194
341.103369,2827198,10.7,518867
341.123303,3491010,13.5,337428
341.12446,20387266,83.7,500026
341.139738,1707717,6.1,469482
341.160834,9000393,36.4,506882
341.183339,1777102,6.4,630557
341.195949,2036689,7.5,505180
341.197284,2664401,10.1,436190
341.208605,1338579,4.6,511810
341.866894,1011035,3.2,403026
342.05503,1664899,5.9,574024
342.083333,1512073,5.3,449216
342.091429,3658890,14.2,544316
342.10662,975245,3.1,660269
342.127838,3364498,13,536695
342.164265,1695642,6,492770
342.16729,2651290,10,466022
342.240109,8119978,32.7,507187
342.761286,3635991,14.1,475733
342.883568,1500721,5.2,560617
342.974899,1061956,3.4,577637
343.009772,1894476,6.9,509679
343.030954,3198800,12.3,483238
343.046236,5899092,23.5,505296
343.066146,2787160,10.6,559460
343.067361,13066072,53.3,501059
343.082581,6367067,25.4,497285
343.095713,1128542,3.7,676991
343.103701,18732896,76.8,501299
343.117546,1295203,4.4,666613
343.118973,5884771,23.4,537235
343.140137,10223463,41.5,498633
343.151586,1037930,3.3,456986
343.155378,2831211,10.8,556084
343.176492,4112239,16.1,485719
343.187656,1010289,3.2,599270
343.198955,5091188,20.1,463274
343.212885,3119991,12,486373
343.243459,1707389,6.1,519074
344.070695,2095663,7.7,581701
344.077846,962864,3,741503
344.086067,1232690,4.1,651634
344.099028,991029,3.1,568142
344.107115,2791479,10.6,523709
344.122366,1324858,4.5,635922
344.136156,1257789,4.2,528933
344.14344,2104895,7.7,462732
344.146545,1506879,5.3,528403
344.179934,1207879,4,604915
344.183032,2747463,10.4,573146
344.202268,1102411,3.6,608407
344.21933,6915151,27.7,480337
344.244498,1007956,3.2,402459
344.759286,11391172,46.3,517272
344.769371,2066119,7.6,525458
344.807671,1037775,3.3,681054
345.025475,6084863,24.3,521991
345.046661,3303683,12.7,490258
345.05951,1013638,3.2,463922
345.060732,2056967,7.5,465979
