m/z,I,S/N,Res.
184.125815,1792271,7.6,1238119
184.537222,873852,3.1,1249798
184.849182,852622,3,1186396
186.127309,896668,3.2,1153133
186.552648,896964,3.2,1156330
186.785812,870488,3.1,1118151
187.370736,868287,3.1,1340525
187.552489,941989,3.5,1367026
189.388406,932018,3.4,1000991
191.131002,916019,3.3,1041909
191.519074,904352,3.3,953125
192.868241,944116,3.5,1187230
193.425569,913180,3.3,1014377
194.341592,916095,3.3,1064018
195.036216,926715,3.4,1235945
195.40853,871214,3.1,987442
195.977009,879166,3.2,1049081
195.995031,862524,3.1,954406
197.232246,849886,3,1280124
197.484414,884417,3.2,1269602
197.633538,899882,3.3,1157138
201.563401,880762,3.2,1212278
202.787158,847268,3,1160388
206.288181,902258,3.3,889260
207.510068,921918,3.4,867187
208.420565,867127,3.1,1044579
211.837916,944124,3.5,1298313
213.190872,881318,3.2,1205199
214.357219,886944,3.2,1049155
214.593502,881402,3.2,1195555
219.951394,882497,3.2,1148888
220.182117,901022,3.3,1178056
220.348864,885249,3.2,1371664
221.158367,967666,3.6,938030
221.428502,992136,3.7,1025657
221.440078,904836,3.3,549567
221.674623,868926,3.1,1100026
222.890864,876923,3.1,867451
225.417323,876927,3.1,910904
226.10884,852507,3,847853
226.585924,900290,3.2,1233144
226.622833,928211,3.4,1039469
230.181622,1485820,6.1,1111260
230.992172,904954,3.3,384424
231.32342,859591,3,1110333
233.467002,885692,3.2,527471
235.063815,854880,3,936808
236.811218,906030,3.3,1077596
238.747479,946825,3.5,896606
238.931957,1018098,3.8,1018968
241.201125,855731,3,978269
243.482292,961307,3.5,1074508
244.173412,868240,3.1,770845
245.645794,868817,3.1,823553
248.405298,861183,3,862210
248.947968,919983,3.3,666505
249.979284,957212,3.5,763610
250.144935,885670,3.1,818267
250.618794,881042,3.1,1002828
251.480248,867687,3.1,968602
253.178588,900912,3.2,942051
255.062398,1053863,3.9,760154
257.301008,969527,3.5,992519
260.787129,2009406,8.5,831752
260.95612,879241,3.1,1309685
262.046397,867819,3,507434
262.784148,3089797,13.6,807845
263.638713,882175,3.1,906475
264.466407,943640,3.4,647136
264.471647,876984,3.1,856809
264.781279,2632846,11.4,706893
265.071939,990418,3.6,698519
265.108307,1115620,4.2,861241
265.148033,1129767,4.3,461244
265.279094,882192,3.1,887843
266.778217,941976,3.4,915695
266.804035,4299674,19.3,734809
267.087563,1199790,4.6,867885
267.123966,1124848,4.3,1102242
267.573379,890447,3.1,1009157
268.262906,874176,3.1,793878
268.722576,931872,3.3,980885
268.80034,1595557,6.5,385528
268.80111,7738150,35.6,740846
268.959571,975472,3.5,955399
269.066862,987768,3.6,1055743
269.103229,1105467,4.2,477344
270.19599,1039303,3.8,1029131
