m/z,I,S/N,Res.
138.82739,950721,3.5,1229770
138.831502,879038,3.2,1020070
138.909043,872390,3.1,1689994
140.398258,881757,3.2,1479915
140.806356,874243,3.1,1335980
140.866123,905148,3.3,1335233
141.861351,863922,3.1,665936
142.3164,853712,3,1281967
144.023113,886836,3.2,1280470
144.295716,910474,3.3,1492828
146.419217,1278892,5.1,1021038
146.421948,1105742,4.3,1086846
146.424584,2347036,10.3,1815605
147.091373,1021670,3.8,1075456
147.136272,925388,3.4,1227385
147.746099,862065,3.1,1236852
149.30797,860211,3.1,1342617
149.437741,852369,3,811008
149.456072,879131,3.2,1275252
150.261515,896007,3.2,1567268
151.183553,863303,3.1,1101790
152.548324,849982,3,988189
152.935309,857102,3.1,1037690
153.427703,2276669,9.9,1132328
153.913516,901100,3.3,1250075
153.937435,885924,3.2,1188546
154.628508,868490,3.1,1020911
154.745306,877786,3.2,1280871
155.011722,863166,3.1,1083675
155.580357,853237,3,1176182
158.141149,884165,3.2,952948
161.152949,856395,3.1,1079133
161.615863,882611,3.2,680787
162.122043,853959,3,702030
162.303053,845899,3,801326
162.702614,854955,3,855333
163.948166,867092,3.1,677353
165.235564,892934,3.2,821948
165.499605,897630,3.3,748109
166.720924,889144,3.2,1073518
167.041529,932105,3.4,1027335
167.403177,883482,3.2,681331
167.571093,907066,3.3,1146214
168.389498,929021,3.4,1277267
169.924041,849986,3,1016278
170.242222,863428,3.1,894820
170.924575,947367,3.5,1180628
170.945407,911495,3.3,971927
172.353577,1553486,6.4,1083104
172.353832,1117742,4.3,1105553
172.354204,944766,3.5,513564
172.684908,1224912,4.8,1866400
172.685124,2323184,10.1,1247896
173.669147,861270,3.1,1085105
173.9597,894008,3.2,1039180
174.371758,14216891,67.6,970774
175.534491,867188,3.1,1051223
175.930423,1150279,4.5,1142153
176.177592,846617,3,1075373
177.117788,1465426,6,1257316
181.529265,849074,3,948472
181.648257,854595,3,1112554
181.674886,908356,3.3,1056126
181.694376,854564,3,1027635
182.398627,869037,3.1,1051682
184.00044,873379,3.1,810640
185.338063,869607,3.1,777467
185.445539,916728,3.3,862289
185.940305,890384,3.2,784999
185.987456,946593,3.5,1183211
187.2476,897078,3.2,609657
188.121755,882789,3.2,751510
189.272779,849401,3,996929
189.378911,867195,3.1,1101912
189.382731,914747,3.3,937848
189.448423,2150973,9.3,965713
191.34018,912801,3.3,1224433
192.734877,924045,3.4,669183
193.069921,971717,3.6,972765
193.281459,899241,3.2,879067
194.284794,1866719,7.9,1088735
195.343668,856503,3,917636
196.300924,876109,3.1,861983
197.271969,1026245,3.9,893168
198.300403,891647,3.2,764666
199.45541,864732,3.1,960760
199.896751,857064,3,790862
200.109227,1139214,4.4,808380
200.11337,930094,3.4,841146
200.152554,951055,3.5,758443
200.907679,860931,3.1,1155799
204.201395,902978,3.3,835685
204.744935,952626,3.5,932618
205.82251,859443,3,730665
207.017482,850489,3,868948
207.884508,855574,3,704115
208.451813,871624,3.1,677906
210.424937,857036,3,862250
210.912381,853309,3,678966
212.012641,871588,3.1,926398
212.402645,905810,3.3,789815
212.477744,980341,3.6,868164
212.485119,1057846,4,1009971
214.468819,876480,3.1,904578
218.176034,886099,3.2,713504
218.307612,852312,3,625480
218.568112,925219,3.4,805829
219.628828,2334992,10.1,833634
219.635169,1884688,7.9,833628
220.038081,893921,3.2,776668
221.085766,1003534,3.7,752688
221.287004,856919,3,879056
227.672111,863167,3,935226
228.028407,1014352,3.8,829093
232.858924,874248,3.1,825662
234.98198,1105915,4.2,814368
235.572207,863900,3,708326
237.513079,902410,3.2,703886
239.951734,885976,3.1,631095
239.965849,913881,3.3,337024
243.578166,891445,3.2,416694
243.823093,943044,3.4,804063
245.366458,875430,3.1,603538
247.090328,874517,3.1,692918
247.314009,866596,3,698632
247.399537,859561,3,609031
249.270551,871142,3.1,698350
250.812701,953167,3.4,684003
251.413785,900920,3.2,738183
251.510401,947455,3.4,329277
252.813712,918106,3.3,708800
255.592751,893025,3.1,698045
257.344113,894498,3.1,724908
258.697794,900167,3.2,467950
260.959024,882228,3.1,736720
266.37776,876837,3,562060
267.269877,875374,3,689131
276.186354,5422774,24.2,644649
279.918056,17697808,81.1,589508
279.963881,888916,3.1,530930
280.838132,884071,3,839807
281.913842,2202829,9.2,604441
284.018398,897305,3.1,539144
286.76585,962026,3.4,438769
287.335707,910435,3.1,692166
287.49107,913779,3.2,564030
291.035361,924511,3.2,647771
291.657414,946848,3.3,461455
293.103327,955960,3.3,584677
293.176095,3252288,13.9,415968
294.179463,1239467,4.6,801850
295.04609,921352,3.2,614811
295.082309,968204,3.4,869909
295.118958,1219600,4.5,717372
296.154507,901121,3.1,360830
297.061865,1112036,4,644634
297.098161,1721320,6.8,691042
297.134606,1209580,4.5,764287
297.153207,2569966,10.7,289327
299.077436,1448899,5.6,544494
299.097204,924613,3.2,618424
299.113862,1372359,5.2,786435
301.129514,1002666,3.5,415040
303.051224,1061765,3.8,591901
303.087453,937098,3.2,610479
305.030487,1391851,5.3,497218
305.066929,1555312,6.1,549641
305.103293,1842292,7.4,488079
305.139758,1189112,4.4,560766
306.907308,1311561,4.9,665808
307.009699,1007701,3.5,503160
307.046173,2178137,8.9,536902
307.082558,2485085,10.3,529516
307.117961,1474402,5.7,479238
307.118965,2500450,10.3,628261
307.142927,925669,3.2,576028
307.155236,1399142,5.3,516472
308.236439,1008615,3.5,546442
309.02544,1218886,4.5,613982
309.061864,2765387,11.5,533193
309.098212,5311567,23.1,537096
309.134618,3948627,16.9,507865
309.170986,9855064,43.8,513548
310.101676,1153225,4.2,672036
310.1744,1851858,7.4,325278
311.041076,2588987,10.7,592298
311.077549,4159296,17.9,524962
311.113862,6198597,27.2,507531
311.150274,2942793,12.3,538029
311.168849,25751884,116.3,526307
312.11725,1070784,3.8,589602
312.172271,4681159,19.9,505439
313.035577,1053106,3.7,515532
313.056803,2878004,11.9,437375
313.093138,5663289,24.3,513292
313.129567,5881406,25.3,478484
313.16458,1286978,4.7,701463
313.165947,1629762,6.3,640612
314.096366,1142454,4.1,659163
314.132915,1034171,3.6,664106
315.014792,929450,3.1,377030
315.051336,1764142,6.9,558684
315.072399,3183921,13.2,541666
315.087616,1466931,5.5,508435
315.108831,3113270,12.9,452468
315.124036,1379640,5.1,571401
315.145155,2318650,9.3,662421
315.181639,1998399,7.9,495365
317.030533,2475050,10,282529
317.051743,1136941,4,717633
317.066929,3067951,12.7,523789
317.088005,1397810,5.2,489046
317.103318,1925940,7.6,405941
317.124517,1397558,5.2,499887
317.139768,1844280,7.2,548386
317.160794,1287739,4.7,570466
317.176193,1014845,3.5,598618
318.070272,1085872,3.8,644163
318.745926,991624,3.3,562928
319.009815,1233195,4.4,807560
319.046241,4414768,18.4,542964
319.082542,4527924,18.9,510908
319.119025,4427577,18.5,488048
319.13205,956219,3.2,623144
319.155373,2665278,10.7,516183
319.190843,1608002,6.1,592489
320.122162,1072061,3.7,665903
320.742852,2241551,8.8,590347
320.923013,5552680,23.4,512277
321.025428,3487797,14.3,505107
321.060844,1880122,7.2,712988
321.061886,5802554,24.5,518971
321.09821,7574079,32.3,505792
321.134657,6819396,29,533035
321.170997,2697289,10.9,592903
321.210759,2384462,9.5,583367
321.922606,1354414,4.9,670390
322.101607,1268166,4.6,373208
322.137981,980235,3.3,372243
322.286434,921695,3,668603
322.539069,4065537,16.9,469855
322.74004,1803548,6.9,509348
322.919791,961973,3.2,628634
323.004732,950593,3.2,570256
323.041139,5242694,22.1,514796
323.077489,9985866,43,500231
323.113913,12136271,52.4,530251
323.15026,7162709,30.5,511511
323.186688,2142554,8.4,567878
324.080841,1828821,7,551795
324.117263,2458074,9.8,492674
324.153649,1943519,7.5,503361
325.020379,2208344,8.7,548446
325.035678,1169242,4.1,628800
325.056783,8219741,35.2,509143
325.072004,1319391,4.7,501034
325.093121,15698018,67,511767
325.108281,2048612,7.9,526739
325.129551,13043815,55.5,515297
325.165901,14323820,61,507487
325.183441,9315439,39.3,335084
325.18453,53500016,230.7,499828
326.060006,1634283,6.1,438752
326.096552,2918640,11.6,553566
326.132911,2228981,8.6,535671
326.169285,2295290,8.9,504696
326.186882,2309885,9,423969
326.18789,10559741,44.7,302137
326.759824,2013519,7.7,590554
327.014797,1498740,5.5,594947
327.036055,4107639,16.8,553078
327.051332,2442105,9.6,555793
327.07244,11118972,47.1,518944
327.087639,1392510,5,553840
327.108786,15706497,67,497582
327.124037,937092,3,424331
327.14522,7907719,33.2,517175
327.160464,1108105,3.8,655997
327.179136,968587,3.2,524888
327.180354,1927564,7.3,544122
327.181614,2254732,8.7,553867
327.191286,1033997,3.5,441044
327.218068,941201,3.1,604674
328.075693,2003470,7.7,578168
328.112169,2556948,10.1,494692
328.14852,1557273,5.7,508110
328.756858,1726579,6.5,528355
328.979811,1426580,5.2,600275
329.030516,3009179,12,519118
329.051667,5227167,21.6,525722
329.066952,3606177,14.6,560810
329.088082,8835748,37.2,525440
329.102074,978086,3.2,701852
329.103336,3050150,12.2,495661
329.124421,8929961,37.7,489281
329.139799,1822379,6.9,538764
329.152919,1278637,4.5,400234
329.160858,4383407,18,552623
329.176161,1061809,3.6,681809
329.197249,1931956,7.3,575203
329.233632,1380281,5,483229
