m/z,I,S/N,Res.
123.344182,954048,3.6,734400
123.551793,840051,3,927372
124.814896,885152,3.2,1162582
126.310082,862653,3.1,1602677
126.865811,924468,3.4,1225655
127.485519,842080,3,1225301
127.786752,881225,3.2,1194441
128.420228,871362,3.2,1424412
128.748351,1022487,3.9,886357
128.753462,932544,3.5,944335
128.817121,858355,3.1,1236156
129.091005,873463,3.2,1338960
129.858427,853980,3.1,1019593
130.226047,844696,3,867027
130.88261,844241,3,1182888
131.48827,855182,3.1,1335947
131.637306,852764,3.1,1147416
133.336228,844071,3,1467098
133.431458,3385078,15.4,1197159
133.742382,997673,3.8,1182656
134.040438,837482,3,1064157
134.773944,931351,3.5,851929
135.405417,870487,3.2,1270250
136.342914,879407,3.2,707239
136.95648,858738,3.1,1188481
136.960602,930858,3.5,1157597
137.852727,912887,3.4,1124480
138.888685,854705,3.1,891916
139.264905,902127,3.3,1314673
140.846514,958284,3.6,970866
140.994018,896544,3.3,1184771
141.258479,987179,3.7,707132
141.258977,996247,3.8,1121984
141.259639,914183,3.4,615894
141.260789,900515,3.3,720774
144.276787,948651,3.5,1232300
144.483206,926852,3.4,1170617
145.090975,856256,3.1,995256
145.720128,908316,3.3,1265664
145.95281,1025462,3.9,1028429
146.874272,884552,3.2,943142
146.971318,899089,3.3,639779
148.187423,842282,3,1057260
148.203793,891354,3.3,1178623
148.45867,865183,3.1,1183224
148.607593,861153,3.1,1278279
149.218637,872028,3.2,1310239
149.608195,842996,3,1320390
150.322277,861692,3.1,958759
150.821302,934208,3.5,959920
152.797324,925626,3.4,865940
153.301176,877644,3.2,1148174
153.427258,1088896,4.2,1330665
153.453964,949729,3.5,1130820
153.454756,1251073,5,1142982
153.45702,985281,3.7,1141420
154.858564,860311,3.1,1303946
155.54209,876485,3.2,1059345
156.165013,851297,3.1,1132677
156.624034,846390,3,1070215
157.175866,980417,3.7,1057258
157.185471,860258,3.1,429483
157.333586,1024777,3.9,748296
160.913636,886835,3.2,894246
161.961752,849814,3,688204
162.51602,924291,3.4,613634
163.226933,915452,3.4,962962
163.653474,934441,3.5,854128
163.87751,876089,3.2,534841
164.143156,856988,3.1,925504
164.816688,857805,3.1,644465
166.898614,968828,3.6,481106
167.979108,844322,3,814339
168.286241,875628,3.2,508252
172.156307,845433,3,1110957
172.900993,850461,3,881914
174.003486,910531,3.3,986063
174.452018,871148,3.1,1073332
174.825839,968016,3.6,960990
176.502684,948464,3.5,887562
176.847706,852946,3,836266
180.887996,909509,3.3,726660
182.410325,889216,3.2,730965
183.16817,900431,3.3,913358
183.616221,966685,3.6,831217
183.752254,853803,3,932564
188.097399,868817,3.1,791997
188.098326,907089,3.3,902483
188.435927,853396,3,744576
191.996646,877993,3.1,867396
192.969445,863246,3.1,867685
193.856417,874025,3.1,819480
194.225543,3641360,16.4,865715
198.337829,858000,3,597009
200.588807,944076,3.4,698413
200.964528,966704,3.5,768066
201.632656,932560,3.4,595785
201.828707,938690,3.4,742992
204.272822,878116,3.1,702586
207.432303,1074809,4.1,823009
207.433951,873209,3.1,689731
208.997302,898138,3.2,505235
209.149679,906566,3.2,691212
209.527442,940772,3.4,630688
209.960641,891142,3.2,446785
214.125478,857976,3,708503
220.374494,865152,3,785928
224.336848,868825,3,572500
225.59178,922715,3.3,679676
229.17059,870030,3,743670
230.069271,929146,3.3,659130
232.41028,884395,3.1,632643
234.734748,881114,3.1,622601
235.679318,979591,3.6,529978
236.32932,872742,3,602101
236.954535,983748,3.6,616989
237.258289,867859,3,465507
238.063052,881722,3.1,613865
241.200051,905750,3.2,718566
242.360706,895378,3.1,343362
245.042231,951008,3.4,795713
245.867265,884494,3.1,729470
251.641833,896232,3.1,538216
253.150377,885005,3.1,547370
257.045082,903782,3.2,677156
258.481223,876631,3,686900
258.522093,1037019,3.8,572288
264.883448,959127,3.4,466935
265.683132,926440,3.2,610886
268.526308,922266,3.2,514968
268.801023,914489,3.2,660917
269.103182,951643,3.3,291368
269.816423,897454,3.1,659040
272.461412,902642,3.1,526488
273.040717,1158588,4.3,608928
274.971836,1088444,3.9,500714
275.056318,1205448,4.5,614822
277.035488,1095003,4,525392
277.071893,1573601,6.2,682838
277.108361,1360230,5.2,525232
279.014945,922492,3.2,582106
279.051307,1515521,5.9,711032
279.08321,944390,3.3,617884
279.087588,2035719,8.3,590560
279.123954,1784332,7.1,314731
279.91741,10440323,46.5,423849
279.918016,26533508,119.9,559203
281.030506,1102894,4,571266
281.066838,1748020,6.9,502784
281.10324,2466617,10.2,604689
281.13963,1466175,5.6,691852
281.594433,928006,3.2,533297
281.913846,2334648,9.6,625015
283.08248,2226802,9.1,509811
283.118892,1907832,7.6,609977
283.155335,1294717,4.8,738938
285.040626,1102769,4,725956
285.098145,1929659,7.7,582666
285.13381,1004993,3.5,765458
285.134597,1335233,5,559030
287.019253,959743,3.3,673258
287.019927,1083903,3.8,659409
287.056336,1338373,5,659393
287.092661,1137931,4.1,537653
287.11394,938511,3.2,730523
288.207204,906956,3,545600
289.035521,1561693,6,505232
289.071973,1927523,7.7,548865
289.108385,1693545,6.6,598270
289.14477,935536,3.2,676454
291.014813,1220797,4.5,572584
291.051342,2779076,11.5,591451
291.087629,2357194,9.6,308257
291.124028,1950673,7.8,643345
291.160496,965592,3.3,629439
292.891706,999444,3.4,684437
293.030514,2042157,8.1,575148
293.06692,3405108,14.2,337524
293.103302,4468539,19,371935
293.139671,1650753,6.3,312935
293.176093,6101832,26.3,300496
294.106703,953845,3.2,607006
294.17944,1160707,4.1,566619
295.046183,2884262,11.9,310217
295.082539,4708525,20,298811
295.119001,4987060,21.3,535341
295.155303,1634746,6.3,493473
296.122338,1190898,4.3,491336
297.025366,1241631,4.5,740211
297.061819,3297830,13.7,529267
297.07715,1212713,4.4,610681
297.09825,5250605,22.5,298980
297.134579,4242996,18,552080
297.153244,4836919,20.6,494343
298.156697,1164793,4.1,699911
299.019928,925218,3.1,253874
299.041082,1642406,6.2,641357
299.056365,1652649,6.3,266913
299.077508,2675629,10.8,493344
299.092791,1092784,3.8,378244
299.113882,3655092,15.2,293666
299.150222,1712571,6.6,437390
301.035658,2021935,7.9,311461
301.056764,1208884,4.3,527174
301.072053,1976375,7.7,529636
301.093173,2173755,8.6,503427
301.108376,1616446,6.1,228364
301.129513,1888578,7.3,519674
301.165964,1696073,6.5,590774
303.014903,1541052,5.8,500693
303.051227,3450563,14.3,501215
303.087614,2733771,11.1,382553
303.108766,1233359,4.4,553774
303.124042,1930962,7.5,442103
303.16039,1146329,4,492868
305.030572,2650709,10.6,470092
305.066905,4769885,20,337313
305.10334,4144228,17.2,461238
305.139646,2686571,10.8,497206
305.814333,985461,3.3,508390
306.070204,1066410,3.6,517400
306.106614,966449,3.2,279869
306.657081,1893795,7.3,459360
306.90732,5493206,23.1,502282
306.963039,1852642,7.1,559683
307.009698,1364715,5,518937
307.046198,4659699,19.5,496150
307.081844,2467322,9.8,531647
307.082535,6543867,27.8,525014
307.118969,5893634,24.9,518881
307.155331,2551817,10.2,530108
307.731367,1274497,4.6,337953
307.733002,1410177,5.2,578855
307.906938,1121189,3.9,652545
308.085891,921802,3,472556
308.526398,920742,3,395314
309.025497,1942414,7.5,475316
309.061817,5712789,24.1,322767
309.098233,8842141,37.9,465622
309.134593,5986212,25.3,460433
309.171007,2892204,11.7,465427
310.101612,1528430,5.7,446927
310.137914,1132662,3.9,580336
311.04109,3077427,12.4,424583
311.056295,1446199,5.3,438502
311.077467,7056699,29.7,485126
311.092819,946750,3.1,653820
311.11389,10753347,45.9,476005
311.150228,4169034,17.1,500672
311.168876,19862862,85.6,455668
311.186545,985298,3.3,330781
311.85433,935518,3,465177
312.080955,1480718,5.4,573011
312.117158,1923094,7.3,559865
312.172214,3453474,14,506898
313.035555,1588440,5.9,377915
313.056747,3958492,16.2,467656
313.071981,2209504,8.6,228399
313.092034,1880036,7.2,496501
313.093089,7247588,30.6,476034
313.108501,1094503,3.7,383633
313.129546,7829228,33.1,465821
313.16593,2359028,9.2,464911
314.096509,1555641,5.7,441752
315.014857,1424252,5.2,567220
315.036023,1218432,4.3,600214
315.051262,3309699,13.4,528932
315.072432,3201160,12.9,444213
315.087661,3281547,13.3,454033
315.108778,4193424,17.2,486292
315.123988,2472083,9.7,578868
315.145183,3171479,12.8,503410
315.160386,968859,3.2,564667
315.181461,2048159,7.9,536792
317.030541,3652649,14.9,471431
317.066901,5299761,22.1,461359
317.088149,1474613,5.4,448815
317.10338,4086329,16.8,501703
317.124433,1886013,7.2,489071
317.139688,3018816,12.1,480899
317.160805,1560133,5.8,563923
317.176208,1458760,5.3,553202
318.070384,1296135,4.5,554291
319.009909,1706448,6.3,504205
319.046165,6414296,26.6,495348
319.08262,6284256,26,487562
319.118939,5925864,24.5,502834
319.155412,3855343,15.6,506043
319.191804,1152759,3.9,405042
320.049567,1045423,3.5,604324
320.077762,974005,3.2,618648
320.086059,1381814,4.9,292560
320.1223,1017534,3.3,579669
320.742925,1243459,4.3,584455
320.922998,8041834,33.6,444482
321.025492,3864960,15.6,477740
321.061848,8342920,34.9,470047
321.098257,8723855,36.5,459286
321.134595,7789975,32.5,448513
321.171002,2938783,11.6,446166
321.922638,1661504,6.1,526815
322.065243,1179998,4,603974
322.101657,1480038,5.3,402649
322.138009,1322350,4.7,399743
322.919775,1235221,4.3,534083
323.020082,1089323,3.6,507277
323.041137,6016816,24.9,477153
323.077514,10809143,45.5,467426
323.092815,1078586,3.6,571067
323.113883,11435839,48.2,449062
323.150293,6667079,27.7,432249
323.18668,1897039,7.1,482864
324.080819,2041870,7.7,468721
324.117212,2246166,8.6,533038
324.153727,1480734,5.3,418330
324.917974,1419457,5.1,632056
325.020359,1954007,7.4,477934
325.035709,1832666,6.8,511837
325.056818,8171743,34.1,480519
325.07204,2284770,8.8,483146
325.093161,16101606,68.2,455959
325.108453,1190122,4.1,501892
325.129572,11452654,48.2,443512
325.164839,1583862,5.8,520666
325.165923,4558070,18.6,472368
325.183588,4610042,18.8,192687
325.184581,22921466,97.6,454375
325.20229,964350,3.1,754577
326.060121,1151797,3.8,412878
326.096472,2577853,9.8,464212
326.132892,2024389,7.5,423356
326.187895,5025233,20.1,493597
326.759914,1600330,5.7,487528
327.014946,1457537,5.1,422026
327.036109,2710149,10.4,482264
327.051339,2769545,10.6,434330
327.07241,9847437,40.3,477875
327.087719,2668688,10.2,416293
327.108855,13681301,56.4,429276
327.124047,1958040,7.2,475645
327.145165,7717533,31.4,473464
327.160341,991904,3.1,164850
327.181634,1806500,6.6,534288
328.075933,1463651,5.1,449595
328.112128,2463595,9.3,525738
328.148611,1294194,4.4,601884
328.757081,1161460,3.9,322479
329.030596,3887150,15.3,457748
329.051756,4002866,15.8,451146
329.066966,4632630,18.4,435565
329.086891,1574202,5.6,420943
329.088066,7623738,31,443094
329.103312,4393022,17.4,473078
329.124528,7924802,32.3,463265
329.139786,2909765,11.2,492470
329.160799,4580426,18.2,435693
329.17617,1743949,6.3,478158
329.197356,1441361,5,450438
330.127761,1462551,5.1,539522
330.14307,1080602,3.5,510945
330.677498,960396,3,511505
331.009825,2002898,7.4,557129
331.04627,6976986,28.3,460510
331.067309,2116574,7.9,461507
331.08258,7099874,28.8,435128
331.103819,2382822,9,257112
331.119064,6152682,24.8,462402
331.140092,3335150,13,490437
331.155361,3764721,14.8,459743
331.176535,2531830,9.6,534560
331.191734,1303033,4.5,511274
332.0496,1067183,3.5,582818
332.086023,1230519,4.1,373450
332.122355,1270974,4.3,466496
333.024348,1279358,4.3,540634
333.02547,4947838,19.8,475361
333.061903,9822086,40.2,435512
333.097004,2066317,7.7,367008
333.098241,10026894,41.1,457145
333.134678,8677269,35.4,469923
333.171028,4748189,18.9,457945
334.028842,989267,3.1,662439
334.057171,1036377,3.2,542792
334.065229,1993307,7.2,524951
334.101649,1713251,6,533793
334.138018,1693291,5.9,517587
334.938725,3666197,14,482303
335.004658,1399587,4.7,475726
335.041181,9093419,36.2,449983
335.056413,1324334,4.4,474704
335.077549,12179763,48.9,445780
335.088899,1037109,3.2,500017
335.112794,3060026,11.5,425565
335.113935,13949242,56.1,441951
335.149044,2179906,7.9,449584
335.150303,9904450,39.6,466327
335.186683,3579210,13.7,435683
336.04447,1249025,4.1,496224
336.080913,1868297,6.7,462542
336.117299,2507281,9.3,450422
336.153642,2254360,8.2,450569
337.020418,3752658,14.4,423781
337.035639,1935573,6.9,529890
337.056818,12210905,49,462476
337.072179,1174237,3.8,368776
337.092068,3517409,13.4,251334
337.093184,17754850,71.7,467172
337.108573,993125,3.1,431816
337.129584,17353450,70.1,459161
337.165946,8692465,34.6,456480
337.202284,1910009,6.8,420369
338.060159,1833393,6.5,388534
338.088384,1194935,3.9,579824
338.096575,2843577,10.6,487199
