m/z,I,S/N,Res.
138.65352,899473,3.2,1289747
138.914545,856104,3,1020561
139.159298,864081,3.1,1757833
139.846065,901603,3.3,2115414
140.194138,867706,3.1,977164
140.364535,873423,3.1,1345454
140.559794,878151,3.1,1814612
140.572837,941029,3.4,1403297
140.717482,915321,3.3,1346750
142.79818,853095,3,1571391
144.458505,885522,3.2,505615
144.620084,913456,3.3,1170434
144.730493,1047511,4,1343483
144.798541,873488,3.1,1395529
145.636487,999595,3.7,1126166
145.637884,907403,3.3,1263414
146.196274,936462,3.4,1168792
146.554047,885970,3.2,501462
146.822412,858263,3,1419771
147.929681,863986,3.1,1284892
148.920769,869223,3.1,1147079
150.499117,874419,3.1,1209097
150.842167,903888,3.3,1009859
151.253195,867756,3.1,1103203
152.216725,853973,3,1655272
153.439274,868184,3.1,1333043
154.463394,860975,3.1,997171
155.271945,1027688,3.9,1078891
155.700874,1047566,4,1501177
159.263931,889460,3.2,1227476
160.318184,851207,3,786202
160.591586,1742674,7.3,1144851
160.903509,883866,3.2,1060086
163.232638,897091,3.2,1264678
164.512185,995237,3.7,895702
164.77886,889422,3.2,878390
164.945208,911015,3.3,1167397
165.194513,862375,3.1,1197859
169.121464,871906,3.1,618881
170.080699,905702,3.3,1103730
172.351732,1274095,5,1104595
172.685537,2438404,10.6,532444
172.79875,871845,3.1,967454
174.371971,6737933,31.3,1045989
174.727754,853970,3,1132829
176.088824,986059,3.7,937065
176.31843,1025439,3.8,816802
177.650979,857674,3,1019858
179.532016,867925,3.1,862869
181.104806,853373,3,1112945
181.763629,885903,3.2,890326
182.293425,854046,3,931509
182.480181,907299,3.3,1066604
183.011996,902003,3.2,1253805
184.656138,868549,3.1,1193213
184.790052,936249,3.4,798250
185.863991,860908,3,1228258
186.30706,866891,3.1,825439
187.390987,930704,3.4,783034
189.448817,2771627,12.2,993999
190.206289,1335496,5.3,864401
190.206615,1780808,7.5,876808
190.216151,891224,3.2,750712
192.474765,873955,3.1,816566
194.226213,5081709,23.3,924185
194.425761,877333,3.1,794658
194.429154,982517,3.6,1003853
196.987494,985992,3.6,859098
197.411524,863052,3.1,590657
199.5449,899041,3.2,805753
199.546644,927329,3.4,742556
202.605237,858650,3,880111
203.498964,854280,3,906754
204.239086,892527,3.2,640796
205.622251,865497,3.1,988364
206.530341,884586,3.1,770737
206.671959,882450,3.1,919750
207.945742,875544,3.1,826574
210.433547,854372,3,989712
210.713812,993780,3.7,766300
214.260444,933699,3.4,802562
215.785829,1022494,3.8,736765
219.359853,866232,3.1,835212
223.907052,935156,3.4,566834
224.029232,868124,3.1,755023
227.181765,900388,3.2,923059
228.093475,865311,3,877260
233.400563,891572,3.2,778723
233.587504,859776,3,816001
237.667704,881190,3.1,559760
238.340834,898609,3.2,727596
242.211279,883175,3.1,712125
244.124069,890015,3.1,793581
245.34583,958252,3.5,825727
247.264651,903459,3.2,744631
250.287048,882173,3.1,522065
253.92991,885374,3.1,701240
255.865041,954934,3.4,623247
257.660813,888295,3.1,589158
258.413854,885015,3.1,665807
258.479534,950875,3.4,708030
260.682295,960487,3.4,653497
265.486286,900195,3.1,594504
269.152728,917728,3.2,620505
271.812785,903775,3.1,686798
275.941894,901911,3.1,626920
276.186512,4896554,21.6,670408
285.942528,901741,3.1,728678
288.987759,999571,3.5,723704
293.103528,991549,3.5,522678
293.176362,2777669,11.6,524811
293.17979,1002181,3.5,506957
295.046505,936690,3.2,505330
295.08274,1276950,4.8,287996
295.119231,1594138,6.2,611743
297.06202,1490937,5.7,294576
297.098442,1614845,6.3,417542
297.134736,1502081,5.8,471514
297.152751,3500803,14.9,344946
297.153456,7637764,33.7,470157
297.597133,904119,3.1,515050
298.156741,1703802,6.7,616332
299.040685,907748,3.1,774000
299.041253,1396964,5.3,699536
299.077762,1757289,6.9,435615
299.114071,1280109,4.8,218082
299.150427,913138,3.1,588369
300.381797,950025,3.2,706243
301.057016,1125726,4,535890
301.093376,1502691,5.8,616426
301.129672,1000936,3.5,726717
303.015185,1028699,3.6,563024
303.051438,1735136,6.8,466581
303.087791,1497829,5.7,537052
305.030795,1942762,7.7,303174
305.067104,2593775,10.7,254266
305.103656,1614068,6.3,430743
305.13989,1219833,4.5,262805
306.907563,1568113,6,488168
307.009944,1398527,5.2,585648
307.046416,3095556,12.9,542426
307.081695,1377545,5.2,648338
307.082762,3502602,14.7,424299
307.119172,3010319,12.5,469982
307.155563,1625620,6.3,544902
309.025722,1904037,7.5,321371
309.06203,4910890,21.1,484332
309.098522,5357872,23.1,426016
309.134808,3559733,15,527336
309.171199,1398842,5.2,350409
309.174667,1345339,5,255172
310.10192,1106118,3.9,675199
311.041312,3410518,14.3,224982
311.056756,986457,3.4,695950
311.077779,5879900,25.5,405691
311.11414,7187042,31.3,392860
311.150433,2973287,12.3,571712
311.166629,2859114,11.8,396237
311.169072,80221800,360.7,458323
311.173328,1147499,4.1,883071
312.117372,1337599,4.9,498107
312.172499,13579015,59,410014
313.020523,945743,3.1,385330
313.035956,1318673,4.8,256884
313.057142,4219797,17.6,364125
313.072064,1011479,3.4,264354
313.09254,2481050,9.9,527777
313.093366,6820763,29.1,431510
313.129863,5143968,21.7,412981
313.164942,3064230,12.5,375494
313.166309,1851046,7.1,569981
313.175781,1339560,4.9,490806
315.014224,992214,3.3,668884
315.015226,1766102,6.8,515808
315.036179,1581529,6,381921
315.051659,2114524,8.3,322254
315.072609,4271840,17.8,464305
315.087933,1834978,7.1,548089
315.109072,3419366,14.1,390897
315.124157,1075176,3.7,594470
315.145348,2485996,9.9,428851
315.181921,1747442,6.7,482390
316.112362,936079,3.1,290349
316.683002,1050610,3.6,404245
316.994434,979752,3.3,776752
317.030828,3165230,13,405303
317.052041,1712946,6.5,557648
317.065744,1201460,4.3,501001
317.067155,3818036,15.8,401162
317.088245,1978168,7.7,434746
317.103563,3342395,13.7,458322
317.124602,1610302,6.1,427997
317.140016,1505089,5.6,409607
317.160952,1038149,3.5,634765
318.788237,944869,3.1,521299
319.010084,1675213,6.2,310180
319.045406,1980307,7.6,630490
319.046515,5034388,20.8,370451
319.082951,5058458,20.9,416956
319.119228,4023201,16.4,433206
319.14046,966564,3.2,487011
319.155564,1962791,7.5,366622
320.049858,1122890,3.8,442387
320.086209,969041,3.2,394824
320.923284,5214445,21.6,428338
321.025712,4958976,20.5,435986
321.062092,7959815,33.5,442342
321.098446,8301838,35,435813
321.13482,5388564,22.3,385881
321.171256,1593883,5.9,454119
321.211065,1774371,6.7,407151
321.922785,1147561,3.9,583801
322.029207,956862,3.1,676131
322.065397,1083077,3.7,298692
322.101887,1495500,5.5,515004
322.138005,1188563,4.1,423407
322.373224,1026944,3.4,525706
323.005013,1531770,5.6,499233
323.04145,7434881,31.2,404527
323.056678,980740,3.2,666214
323.077746,11801224,50.1,406144
323.112956,2477199,9.7,415106
323.114176,10206863,43.2,387754
323.149251,1585046,5.8,515785
323.150485,5841558,24.3,448107
323.169226,1454362,5.3,491220
323.668609,954108,3.1,656179
324.072968,1062987,3.6,697619
324.081057,2156365,8.3,313660
324.117553,1671892,6.2,215826
324.154027,931419,3,614072
325.020504,3806217,15.5,522478
325.035857,1411340,5.1,306995
325.057028,9753616,41.2,376884
325.072346,1030803,3.4,517929
325.093343,19107864,80.1,459270
325.108599,1320475,4.6,540427
325.129835,9698335,40.2,378254
325.13141,1025567,3.3,823502
325.166126,3468582,13.7,384274
325.18202,3314729,13.1,304314
325.183552,23818282,100.1,284996
325.184812,134225968,568.9,438579
325.670848,1075469,3.6,463182
326.060417,1513436,5.4,463219
326.088699,1145570,3.9,644914
326.095691,1373412,4.8,813277
326.096742,2667236,10.3,423816
326.133104,2177515,8.2,529097
326.184737,981366,3.2,338171
326.187124,5940471,24.2,303668
326.188084,26607862,112,442967
327.015202,1530786,5.5,588891
327.036325,4895143,19.8,427803
327.051552,2645930,10.2,407499
327.072651,13685166,57.1,433953
327.088001,1567153,5.6,465235
327.107647,3154869,12.4,382331
327.109118,14856629,62.1,401397
327.124292,1591993,5.7,494846
327.144572,1848765,6.8,525099
327.145388,7422397,30.5,451704
327.180606,5050821,20.4,425404
327.18209,1756613,6.4,617620
327.191608,1737223,6.4,382828
327.218215,1169868,4,584898
328.076221,1617793,5.9,390992
