m/z,I,S/N,Res.
187.415251,853967,3,1174438
187.550729,883423,3.2,1076816
187.773076,918056,3.3,1174129
188.474906,876894,3.1,960631
188.569052,866784,3.1,1389002
188.623345,876611,3.1,1518356
189.733815,874345,3.1,1173782
190.98505,939909,3.4,1323164
195.036248,5522448,25.6,1254606
196.065638,878187,3.2,939443
196.25861,855164,3,1316516
197.277979,861767,3.1,725583
200.285323,892433,3.2,1155532
200.961012,867247,3.1,1022462
201.00761,848429,3,580650
201.797349,896408,3.2,1309752
202.837523,879453,3.2,1134465
209.813332,854708,3,1082821
210.452994,921510,3.4,853587
212.545749,847908,3,1053349
213.598174,876139,3.1,1012542
213.854928,908181,3.3,988460
213.967206,856390,3,1187955
215.133107,854047,3,993733
217.994483,851456,3,1427224
218.883001,872908,3.1,800651
219.736235,862018,3.1,1036823
220.05219,852287,3,924905
220.178559,853089,3,1206071
220.377283,848828,3,1154870
221.265589,859868,3.1,943804
221.42145,870103,3.1,1091407
221.980756,854666,3,969845
223.053699,855896,3,845290
227.456101,877828,3.1,953835
229.188719,897574,3.2,951691
229.697067,978149,3.6,925120
230.053028,900480,3.2,1089397
230.181619,1887172,8,1138226
230.47032,896269,3.2,1076361
231.891257,856764,3,1077260
232.74258,929433,3.4,913834
234.630715,913565,3.3,1246327
236.64185,865003,3.1,806291
238.005631,889379,3.2,1089878
241.631778,894882,3.2,951878
242.90425,862205,3,772044
247.278813,917080,3.3,1078098
247.327911,979002,3.6,848448
247.47303,876162,3.1,988547
248.610662,871006,3.1,1076567
249.875098,858643,3,885085
250.839703,893977,3.2,809162
255.062446,1719118,7.1,906767
255.696177,878452,3.1,948005
256.172589,863505,3,936835
257.371094,906907,3.2,1048322
258.518981,860995,3,1047233
258.51934,1030307,3.8,1130658
259.097209,950855,3.4,1011666
259.453198,911166,3.3,590122
260.787153,1025076,3.8,1137032
261.077077,910503,3.3,909905
261.230591,937233,3.4,423743
261.62027,952427,3.5,874957
262.784109,1047672,3.9,533915
263.264224,902648,3.2,884776
264.477585,885874,3.1,315593
265.0356,894096,3.2,553298
265.072,1040978,3.9,1111472
265.10831,979653,3.6,481479
265.148101,949776,3.4,705793
266.804024,1619402,6.6,428902
266.992553,896311,3.2,910489
267.087561,1321566,5.2,1035305
267.12395,1072736,4,1127031
268.801097,3134423,13.8,782289
269.066837,973354,3.5,994270
269.103271,1517484,6.1,811745
269.139646,968111,3.5,1093725
269.301289,919130,3.3,841303
270.527521,901778,3.2,699924
270.798145,2279526,9.7,670599
271.082499,980667,3.6,969447
272.35945,867736,3,836493
272.704701,871313,3.1,810825
274.971824,944522,3.4,571001
275.019857,895901,3.2,830902
276.079954,886733,3.1,793609
277.035515,1057750,3.9,701860
277.05989,1939128,8.1,399426
277.071999,928377,3.3,474072
277.108377,1323387,5.2,719757
277.15596,1319359,5.2,978291
277.621972,867299,3,627479
279.051256,1136464,4.3,1147199
279.087618,1637523,6.7,720361
279.123943,1720086,7.1,578483
279.914847,1219987,4.7,1334793
279.917411,14808851,69,315451
279.918024,77401616,365.3,736852
280.91743,934593,3.3,650353
280.921423,1539106,6.2,829788
281.066184,899053,3.2,1307472
281.06693,1584365,6.4,698053
281.103288,2086512,8.8,499501
281.139549,1178323,4.5,450614
281.75933,933219,3.3,424930
281.913042,1853487,7.7,291081
281.913838,6708400,30.7,727449
281.922301,1020208,3.7,992142
282.08564,1159261,4.4,539401
282.087554,923645,3.3,348960
283.046202,1030665,3.8,843879
283.081356,897483,3.2,1153591
283.082483,1929548,8,624943
283.118433,946318,3.4,1155996
283.118968,1961230,8.2,734522
284.790761,885203,3.1,986177
285.06171,913145,3.2,669889
285.098162,1670828,6.8,752856
285.134508,1084847,4,885253
285.759085,896065,3.1,708381
285.935703,889711,3.1,664854
286.177421,1039490,3.8,863097
287.220713,988886,3.6,897521
287.239534,906296,3.2,788252
288.156695,1174242,4.4,695136
289.072026,1075436,4,1006575
289.108345,977007,3.5,916611
289.695586,887519,3.1,780947
291.051336,1129230,4.2,718345
291.08767,1071505,4,607687
291.123953,1130772,4.2,462820
292.527777,870664,3,763568
293.030568,1221810,4.7,400713
293.06685,1985973,8.2,798013
293.102427,1171256,4.4,884725
293.103303,2638008,11.3,648447
293.175504,2718078,11.7,220868
293.176053,9056830,41.5,687991
294.179419,1677842,6.8,408420
294.824621,896808,3.1,288904
295.046161,1376859,5.4,706662
295.082526,2432478,10.3,804590
295.118941,3455713,15.1,683181
295.155274,1017828,3.7,551258
295.530147,877635,3,673119
297.061799,1979653,8.2,661590
297.098257,2713352,11.6,647864
297.133805,993035,3.6,1257238
297.134594,2611083,11.1,796417
297.153251,8849805,40.4,655696
297.205771,967889,3.5,648337
298.156604,1113314,4.1,326243
299.040994,941678,3.3,625181
299.056341,899696,3.1,1063144
299.077493,2181297,9.1,755605
299.113884,2161589,9,762793
299.150248,1245560,4.7,702605
299.750681,891595,3.1,661162
300.192342,1130770,4.2,930908
300.193135,2558098,10.9,729108
301.035663,987675,3.5,845540
301.056687,942173,3.3,1046688
301.0721,1087710,4,691394
301.093209,956064,3.4,243680
301.129557,1365923,5.3,680583
302.172554,1178366,4.4,715732
302.205615,974369,3.5,575719
303.051399,1405451,5.5,426430
303.124086,1032466,3.7,998168
305.030532,1290298,4.9,797542
305.06693,1740862,7,722634
305.103291,1784769,7.2,751733
305.139684,1189828,4.5,820299
306.907363,4191715,18.4,650861
307.009751,1094188,4,796781
307.046298,1825391,7.4,698630
307.082607,2642930,11.2,579139
307.118953,2884086,12.3,619811
307.155382,1512953,5.9,647495
307.158839,930041,3.2,967363
307.397804,906383,3.1,717454
307.996545,896773,3.1,908477
308.085072,952525,3.3,851888
309.02552,1214243,4.6,772890
309.061811,2519206,10.6,645580
309.098237,4317610,18.9,387089
309.134643,3056045,13.1,776150
309.171051,1756080,7.1,844127
309.174298,932016,3.2,557073
311.041203,1647580,6.5,814413
311.07749,3367775,14.5,587430
311.113927,5583971,24.7,652981
