m/z,Magnitude,S/N,Res.
144.701323,2424504,10.4,1381116
144.701731,2272068,9.7,1256216
144.70196,1886004,7.8,1308039
144.702284,2819968,12.3,1441504
144.702659,2015044,8.5,819890
144.702961,3086357,13.5,668686
144.703183,2832302,12.3,1118602
144.703344,1796370,7.4,509278
144.703734,2838032,12.4,1300868
144.703915,1993448,8.4,1560595
144.704114,3387430,15,467127
144.704396,2758056,12,982599
144.704537,2605492,11.3,1171270
144.70477,2405984,10.3,1077645
144.704961,2973484,13,443145
144.70537,1922528,8,1190517
144.705705,3359172,14.8,601587
144.706145,1678411,6.9,988404
144.706301,1449632,5.8,1378620
144.706527,4708032,21.2,1276964
144.706643,1718256,7.1,2698293
144.706782,3424110,15.1,507076
144.707256,3006432,13.1,713437
144.707685,3620946,16.1,878985
144.707877,3971482,17.7,452184
144.708383,2959720,12.9,1145191
144.708567,1910638,8,1192600
144.70872,2259312,9.6,1253478
144.708974,3886508,17.3,960474
144.709281,3189600,14,1441380
144.709423,2682690,11.6,566460
144.709935,2378520,10.2,616606
144.710195,3120704,13.7,803480
144.710452,2050582,8.6,616516
144.710693,2549504,11,1273065
144.710844,1768798,7.3,1184877
144.711146,3063716,13.4,482060
144.711515,2312428,9.9,1204601
144.711667,1975572,8.3,1034672
144.712138,2165501,9.2,407654
144.712839,2315996,9.9,803901
144.71311,1791692,7.4,1277594
144.713282,3021922,13.2,932970
144.713706,1825476,7.6,666558
144.714252,1641059,6.7,1007858
144.714555,2436594,10.5,989589
144.715044,1854948,7.7,875849
144.715475,1331116,5.2,1327510
144.715844,1482778,5.9,1161398
144.716069,1682794,6.9,1233143
144.716239,1073628,4,1007260
144.716654,1684774,6.9,545074
144.717209,1960458,8.2,909560
144.718182,1023514,3.8,574501
144.718544,1084614,4.1,747191
144.718944,1329458,5.2,1354003
144.719537,928772,3.3,1549511
144.719889,1043809,3.9,498483
144.720118,1790930,7.4,798533
144.721011,1387403,5.5,854451
144.721404,1154485,4.4,453785
144.722434,928512,3.3,1744699
144.722691,898396,3.2,1659169
144.724226,1208828,4.6,566843
144.724571,1298414,5.1,1521310
144.724873,987298,3.6,1273095
144.725554,1055309,3.9,1346731
144.726641,1009538,3.7,1598231
144.729826,933357,3.3,617402
144.731619,869712,3,1109955
144.736634,1031662,3.8,822960
145.666394,951369,3.4,1350850
145.700266,1023117,3.8,1759085
145.703956,1073138,4,948305
145.705806,906506,3.2,1554107
145.706097,952170,3.4,1143595
145.706647,1013307,3.7,579344
145.708862,1115849,4.2,1294642
145.709017,1014655,3.7,1224383
145.709375,874883,3.1,1707659
145.709749,1309941,5.1,1160271
145.709932,1336947,5.2,1005050
145.71065,1117483,4.2,428266
145.712023,1371497,5.4,612731
145.712354,1190923,4.6,640633
145.712824,1640857,6.7,1353856
145.71298,1062809,4,1339827
145.71344,1306542,5.1,420168
145.71405,1588925,6.4,392775
145.714447,1011541,3.7,1581942
145.714855,1587513,6.4,1158026
145.715166,1875461,7.8,1279072
145.715445,1395869,5.5,149683
145.715936,1930935,8.1,1164240
145.716114,1288236,5,781777
145.716436,1493001,6,1249993
145.716602,896959,3.2,1597119
145.716849,1774915,7.3,1192648
145.717131,2795417,12.2,1037996
145.717255,2951669,12.9,1338920
145.717455,2144045,9.1,1400776
145.717802,2904373,12.7,1221066
145.718094,2898681,12.6,772582
145.718639,2417085,10.4,589792
145.718959,2809661,12.2,934268
145.719246,3500825,15.5,625901
145.719647,2549621,11,594028
145.719882,1831589,7.6,1319017
145.720037,2798857,12.2,1177020
145.72016,2093641,8.8,1203052
145.720753,3660297,16.2,1014993
145.721146,3142581,13.8,1014688
145.721309,1837441,7.6,1753638
145.721517,2226753,9.5,1836293
145.721634,1305761,5.1,2168327
145.721791,2396629,10.3,1358775
145.722226,3704059,16.4,609274
145.722426,5303945,24,1176387
145.722735,4301133,19.3,819821
145.723028,4068573,18.2,317837
145.723306,3396293,15,754869
145.723547,3115609,13.7,1038939
145.723714,3622477,16.1,793840
145.723892,3408181,15,1109703
145.724147,4531365,20.4,804515
145.72466,3989665,17.8,1135175
145.724836,1405029,5.6,1763609
145.72513,1860501,7.7,474303
145.725322,1536639,6.2,1405491
145.72561,3405273,15,783485
145.725762,2703493,11.7,550361
145.725973,2613261,11.3,513274
145.726118,2417043,10.4,961706
145.726524,2373821,10.2,997689
145.726792,2464399,10.6,570525
145.726991,4006137,17.9,981608
145.727499,1750093,7.2,1294989
145.727789,2821793,12.3,1033930
145.727996,2648138,11.5,373866
145.728517,1732981,7.1,468138
145.729126,2304225,9.8,1079144
145.729327,1616111,6.6,1186835
145.729673,1908037,8,1075237
145.730006,1848085,7.7,752286
145.73017,1786985,7.4,1458408
145.73037,1087629,4.1,1802243
145.730577,1201563,4.6,1428184
145.730883,1448605,5.8,1652936
145.731126,2382739,10.2,698631
145.731928,1354895,5.3,233800
145.73339,1075039,4,1118485
145.733894,1540089,6.2,1722644
145.734202,915557,3.3,971104
145.734464,969545,3.5,1294974
145.734769,1411445,5.6,1411102
145.735269,1643429,6.7,1051207
145.735567,1904775,7.9,1170864
145.736032,1169998,4.5,456313
145.736562,1441851,5.7,584624
145.737152,1353763,5.3,1552501
145.737923,992419,3.6,1277938
145.738683,942144,3.4,708116
145.739214,1529105,6.2,521131
145.740136,1169255,4.5,1576571
145.741409,1358847,5.4,1015040
145.743686,910145,3.2,1917379
145.745913,1064275,4,1291502
145.748439,903809,3.2,534046
146.096613,1875153,7.8,1252181
146.424897,1168647,4.5,859259
149.787936,895790,3.2,1097909
149.813273,1114462,4.2,1061724
149.815923,1062298,3.9,416472
149.817796,1004132,3.7,1325537
149.818526,952976,3.4,1354255
149.819027,888196,3.1,971894
149.821628,1086336,4.1,1436094
149.822525,985718,3.6,325013
149.822871,1187072,4.5,1177448
149.8231,1267320,4.9,499947
149.824409,1152438,4.4,475164
149.824822,881156,3.1,1652509
149.82533,1189336,4.6,1055932
149.826036,917972,3.3,1486052
149.82644,916972,3.3,1803641
149.826582,1157268,4.4,1611403
149.82687,918856,3.3,1702690
149.827024,1111040,4.2,1350620
149.827278,1347880,5.3,833430
149.828397,1403364,5.6,1298551
149.828578,2071436,8.7,1171115
149.828809,1765168,7.3,1158819
149.829216,1422160,5.7,976986
149.829561,961812,3.5,1348731
149.830179,1362370,5.4,632379
149.830505,1231272,4.7,751895
149.830988,1609560,6.5,519706
149.831262,1562398,6.3,199842
149.83175,1998668,8.4,1478494
149.832104,2855292,12.4,984902
149.832411,2516548,10.8,782073
149.83282,1539240,6.2,672389
149.833096,1991728,8.3,864328
149.833377,1969640,8.2,995331
149.833881,1266796,4.9,1308551
149.83417,3576604,15.8,828951
149.834605,2093950,8.8,576942
149.834875,1129420,4.3,1369320
149.835263,4997284,22.6,1174908
149.835682,2458692,10.6,410611
149.836216,1411388,5.6,861371
149.836396,2381076,10.2,1204000
149.836663,1818604,7.5,1200286
149.836991,2818284,12.3,901019
149.837144,3129236,13.7,988764
149.837363,1955164,8.2,778674
149.837686,3637300,16.1,1153988
149.83822,2343572,10,945126
149.838415,2622388,11.3,797801
149.838752,1601644,6.5,1181058
149.839013,1596836,6.5,1102448
149.839242,3144692,13.8,1285990
149.839398,2098396,8.9,1798110
149.839543,2295732,9.8,1605465
149.83973,2725500,11.8,1280775
149.840149,2297604,9.8,1032671
149.840442,1954972,8.2,1137868
149.840895,2843376,12.4,537575
149.841295,1735868,7.1,1425091
149.841599,1791044,7.4,1385639
149.841749,1674780,6.8,1245013
149.841908,1801412,7.4,1387760
149.842072,1161924,4.4,2005389
149.842229,2354524,10.1,1255767
149.842743,2630700,11.4,472124
149.842999,1289136,5,1137318
149.843321,1776836,7.3,492954
149.843534,1235788,4.8,1584618
149.843873,1633068,6.7,927427
149.844327,1860620,7.7,451786
149.844463,909644,3.2,2195972
149.844762,1840836,7.6,935319
149.845366,1588458,6.4,872319
149.845756,1328444,5.2,1161752
149.846069,1785532,7.4,534559
149.846705,1170370,4.5,430623
149.847205,1155853,4.4,873000
149.847729,1361720,5.4,1274163
149.848087,1231072,4.7,489237
149.848904,1214548,4.7,1182561
149.849162,1629336,6.6,605692
149.850701,1195456,4.6,1117297
149.851633,1001620,3.7,1271617
149.852243,1078574,4,689758
149.85303,933964,3.3,1683464
149.853486,1326348,5.2,1243166
149.854386,1559932,6.3,413465
149.855106,978906,3.6,1085987
149.856294,1210854,4.7,877275
149.858946,1065792,4,1262444
149.860342,1183394,4.5,1005597
149.860993,1080268,4,1393511
149.879564,942112,3.4,905829
149.910831,949346,3.4,1017053
150.909316,1059064,3.9,1008070
150.91057,1055148,3.9,1141561
150.911509,922242,3.3,1141827
150.912019,1001618,3.7,605614
150.914169,1131916,4.3,1432098
150.915626,1223292,4.7,988589
150.916066,1501456,6,1081701
150.91627,1075276,4,1006727
150.916726,1584964,6.4,853950
150.916984,1505184,6,523058
150.918368,1184012,4.5,1370255
150.918516,1881900,7.8,1388588
150.919588,1188276,4.5,1167417
150.919878,1293538,5,421321
150.920746,1225848,4.7,1161467
150.920908,1376892,5.4,1437296
150.921568,2531821,10.9,628405
150.921936,1790580,7.4,473052
150.922927,1202108,4.6,1434974
150.923342,2577549,11.1,1025851
150.923553,2648877,11.5,650263
150.92408,2093592,8.8,559873
150.924393,2039416,8.6,461603
150.924644,1556748,6.3,881789
150.924832,1919156,8,1481931
150.924986,2523853,10.9,556140
150.925539,3236949,14.2,526857
150.925688,2263221,9.6,1367541
150.925865,1583644,6.4,1023911
150.926141,2020748,8.5,763565
150.926441,2749683,11.9,590829
150.926896,1683516,6.9,816576
150.927238,3415365,15.1,1080901
150.927455,2503773,10.8,1000754
150.927898,1492204,6,941034
150.928224,2795973,12.2,812131
150.928474,3666957,16.3,467622
150.928771,3306413,14.6,897312
150.928934,2281693,9.7,950064
150.929241,2805797,12.2,1075170
150.929487,2550725,11,625083
150.929712,2363373,10.1,1148504
150.929931,2144121,9.1,803169
150.930113,2239749,9.5,1387623
150.930359,3530501,15.6,1014567
150.930628,1299852,5.1,1755055
150.930842,2469509,10.6,1181327
150.931261,2378637,10.2,474546
150.931564,2575557,11.1,1420565
150.931755,1593732,6.5,965653
150.932222,2257197,9.6,463085
150.932543,1304916,5.1,1364419
150.932825,1472260,5.9,1099032
150.933245,1373068,5.4,1681585
150.933498,2063844,8.7,1081253
150.933692,2074148,8.7,1210959
150.934264,1080324,4,772786
150.934568,1155144,4.4,1463890
150.934905,1919844,8,1042809
150.936147,1376748,5.4,880404
150.936312,1258308,4.9,1569988
150.937099,1164262,4.4,557618
150.937873,1167832,4.4,1123265
150.93813,924342,3.3,868395
150.939074,1015440,3.7,1391019
150.939523,1082842,4,352187
150.940963,1319972,5.2,1433170
150.941451,910228,3.2,496930
150.942637,1064464,4,1105833
150.94316,1006900,3.7,440265
150.943944,1056272,3.9,446138
150.94805,879750,3.1,709461
151.920576,2974629,13,1211534
152.335934,929989,3.3,1052148
152.363138,1121750,4.2,1128724
152.813641,891064,3.1,913903
152.877815,891042,3.1,1144428
153.358952,2926742,12.8,1245015
153.366611,2179638,9.2,1154604
153.374278,1353758,5.3,1156221
153.386543,1266286,4.9,1211849
153.423307,1207374,4.6,1270042
153.427025,1388190,5.5,816721
153.427754,10459830,48.4,1060678
153.428448,2176038,9.2,498935
153.433275,1239990,4.8,1194279
153.434048,1074646,4,1205243
153.435563,6058710,27.6,1198510
153.439353,1642422,6.7,1190458
153.443247,3151910,13.8,1192935
153.450906,2333302,10,1139114
153.467781,1049110,3.9,1478049
153.519939,1285014,5,1214302
153.673516,1099350,4.1,1162375
153.911995,913283,3.2,1178192
154.450818,4945079,22.3,1167067
155.315275,894139,3.2,1060056
155.31701,1181447,4.5,1280260
155.3176,1021739,3.8,1024518
155.321187,1025911,3.8,1045206
155.326403,1027667,3.8,481003
155.329794,905559,3.2,976584
155.330533,908359,3.2,1986917
155.331625,867307,3,805534
155.33201,1120367,4.2,374419
155.332494,1175239,4.5,1055582
155.333312,1662055,6.8,1214025
155.333574,1148999,4.4,1117756
155.334915,1289943,5,1292692
155.335311,1367031,5.4,806999
155.335505,1049163,3.9,1038092
155.336793,1375203,5.4,717488
155.33735,1312937,5.1,148979
155.337851,2254663,9.6,1083335
155.338101,1858079,7.7,991630
155.338605,1410511,5.6,355350
155.338763,1603703,6.5,1297809
155.339136,2045079,8.6,515438
155.339468,1575095,6.4,1065337
155.339749,1401391,5.6,1242822
155.340409,1475759,5.9,502077
155.340987,1652699,6.7,500429
155.342127,1795847,7.4,424105
155.342779,1672983,6.8,536834
155.343198,2421208,10.4,1105730
155.343562,1010219,3.7,578118
155.343742,1238791,4.8,1481730
155.344207,1513687,6.1,493844
155.344822,3142888,13.8,541093
155.345298,2926488,12.8,1211255
155.345521,1730199,7.1,837830
155.345693,1818199,7.5,1320334
155.346115,1951591,8.2,509004
155.346493,1713911,7,882131
155.346958,1775023,7.3,1007008
155.347128,1576503,6.4,1563806
155.34737,2212008,9.4,1088559
155.347639,2681842,11.6,560250
155.348189,1729447,7.1,852223
155.348435,2128472,9,664446
155.348724,1189167,4.5,1401958
155.348938,1715807,7,428678
155.349652,2088007,8.8,481015
155.350355,1569047,6.3,1019675
155.350575,1673815,6.8,1126519
155.350786,2016079,8.5,878997
155.351906,1283913,5,762579
155.353192,1324143,5.2,867253
155.35343,1655479,6.8,1178497
155.354219,993575,3.6,791989
155.354733,862655,3,1494400
155.355248,1308655,5.1,496078
155.355607,1094239,4.1,1199811
155.356271,1114255,4.2,1608688
155.356699,899007,3.2,475254
155.35761,1172335,4.5,1355043
155.358211,1212727,4.7,1071323
155.358606,889287,3.1,292576
155.361123,1306787,5.1,914703
155.368524,872775,3.1,1058992
156.48127,942192,3.4,807721
156.505911,979800,3.6,475777
156.506942,898684,3.2,861614
156.508386,1050428,3.9,437946
156.510093,1101192,4.1,600500
156.511209,1003280,3.7,1214159
156.511636,1305400,5.1,1484990
156.512231,1632536,6.6,896675
156.51296,1544336,6.2,498813
156.513261,1502008,6,679952
156.513515,866984,3,1662077
156.514022,1664392,6.8,799407
156.51461,1180952,4.5,1462694
156.51484,1565600,6.3,830656
156.515294,2307704,9.8,1324466
156.515626,1522584,6.1,1097967
156.515913,1412888,5.6,1241148
156.516463,2727352,11.8,940622
156.516771,1656744,6.8,1559384
156.51696,2521512,10.9,865834
156.517575,1190264,4.6,911167
156.518029,1387224,5.5,1322828
156.518197,2493160,10.7,1091860
156.518534,2745176,11.9,1092479
156.518757,1507504,6.1,928578
156.519189,1798624,7.4,496943
156.519702,1058080,3.9,1092231
156.520056,1836696,7.6,773030
156.520246,1442376,5.7,1756992
156.520404,1134264,4.3,743657
156.521075,1854936,7.7,467151
156.521357,1239744,4.8,517885
156.521845,1452856,5.8,1355635
156.522036,1520176,6.1,841979
156.522721,1092920,4.1,1468953
156.524694,1036944,3.8,478220
156.526328,1082984,4,807170
156.526992,1071496,4,1190330
156.527657,1020184,3.7,1395095
156.52832,956300,3.4,837409
156.531428,928872,3.3,1377954
157.935741,874853,3.1,889936
159.664786,4315769,19.3,1193282
160.437383,905673,3.2,957279
161.135937,5440314,24.7,1161324
161.164991,900801,3.2,1183631
161.254842,949017,3.4,898966
161.256155,948617,3.4,1410308
161.256555,949937,3.4,682594
161.257421,977753,3.5,848007
161.258147,876745,3.1,1089530
161.258653,981945,3.6,1300424
161.259211,923081,3.3,486719
161.261624,1180137,4.5,1075652
161.262922,1506985,6.1,1104250
161.263697,1205681,4.6,850477
161.264142,1067529,4,667832
161.264681,1147005,4.4,539174
161.26534,1702409,7,754637
161.26626,1472009,5.9,355414
161.267284,1594713,6.5,1054343
161.267655,1170729,4.5,1055720
161.268202,1285977,5,789381
161.268547,1902249,7.9,1101236
161.268872,1336105,5.2,1160932
161.269176,1497089,6,744939
161.269464,2064537,8.7,672830
161.270243,1101297,4.1,850540
161.270482,1629849,6.6,1305686
161.270656,1515961,6.1,1559369
161.271852,2286570,9.7,979684
161.272061,1457689,5.8,1289851
161.272667,2567610,11.1,1040900
161.273401,1326857,5.2,1048282
161.273644,1809497,7.5,878052
161.273921,1865369,7.7,934771
161.274196,2220618,9.4,864444
161.27479,1774377,7.3,1045768
161.2751,2000281,8.4,1023127
161.276085,1522617,6.1,958243
161.276326,2208746,9.4,899460
161.276574,1832393,7.6,729844
161.276879,1628889,6.6,537325
161.277252,1658025,6.8,1038958
161.277683,862569,3,1677717
161.277869,975489,3.5,1256386
161.278219,1409129,5.6,1139835
161.278759,1346937,5.3,833360
161.279029,1891225,7.9,1174058
161.279364,1522745,6.1,923851
161.279735,1840713,7.6,957912
161.280544,1312009,5.1,921244
161.280822,996409,3.6,1759115
161.281092,1258489,4.9,644439
161.28152,1396409,5.5,400101
161.283743,1569961,6.4,1162157
161.284292,1010201,3.7,1011603
161.284944,1591753,6.5,929128
161.285945,947969,3.4,1172701
161.2882,1190201,4.6,1099651
161.289016,881577,3.1,929645
161.290451,880153,3.1,1353915
161.293137,934921,3.3,324616
161.297296,990225,3.6,723056
161.301482,867009,3,329799
161.427073,917561,3.3,862787
162.372371,2890298,12.6,1100015
162.511299,1248089,4.8,1378961
162.517245,983721,3.6,1238966
162.532465,1114801,4.2,1028736
162.534503,1135113,4.3,829059
162.535009,1620889,6.6,1089442
162.535386,1376273,5.4,782832
162.535748,1781937,7.4,751046
162.536013,1514409,6.1,908442
162.536566,1148329,4.4,855178
162.536808,1067097,4,618033
162.53724,1347049,5.3,848685
162.538111,1140617,4.3,676435
162.538896,869449,3,763058
162.539405,1145577,4.3,1364078
162.539709,1042809,3.9,1095825
