m/z,I,S/N,Res.
138.83665,907840,3.3,1085622
139.172735,986260,3.7,1448160
139.540307,887265,3.2,1330483
140.451304,861609,3.1,1006690
141.118719,872612,3.1,1124291
141.224575,863748,3.1,1229733
141.278464,849595,3,1183782
142.439887,919287,3.4,1135477
142.980891,1776300,7.5,1274761
143.191779,848046,3,1548196
144.420225,894053,3.2,1419971
144.653728,893268,3.2,1211785
145.255035,889933,3.2,1346491
145.639192,925448,3.4,815880
146.172139,927158,3.4,1055578
146.333809,870321,3.1,1201518
146.489954,899222,3.3,1251731
147.497299,860105,3.1,1121953
148.306301,859202,3.1,1110850
149.941072,929027,3.4,1306515
150.302671,850337,3,1247384
150.788538,870555,3.1,1373490
153.67772,870050,3.1,1340322
155.10528,916565,3.3,954589
158.128421,853259,3,1103616
158.584286,928286,3.4,992797
158.659354,848182,3,1003954
159.626376,887073,3.2,1236671
159.931375,874032,3.1,1325428
165.118496,912476,3.3,1417296
166.463193,885857,3.2,1227379
168.039356,848089,3,1123716
169.285336,891282,3.2,1273166
169.34345,882723,3.2,934624
172.685716,4286324,19.6,1029813
173.190777,882651,3.2,999197
173.225804,867083,3.1,947638
174.371954,4331916,19.8,1042786
174.793372,860514,3.1,1057114
175.802203,904810,3.3,660877
176.66808,857618,3,1048855
176.83917,851077,3,911688
176.941743,860135,3.1,901599
178.782006,888044,3.2,825118
179.159828,882420,3.2,803654
180.516292,1443204,5.9,1156860
180.990234,870479,3.1,922581
181.816985,850484,3,956043
181.903834,958758,3.5,1088884
181.999173,889529,3.2,953885
183.705773,944151,3.5,698819
183.838244,962955,3.6,911040
184.002215,940831,3.4,1134491
184.572812,859376,3.1,1013173
184.605373,880881,3.2,1003372
186.667646,1063472,4,916759
186.865754,914710,3.3,939844
187.282203,853348,3,844336
187.389276,854408,3,1012049
188.915787,1034811,3.9,815404
188.961176,849213,3,971490
189.448809,1538510,6.3,869526
189.769386,895641,3.2,759956
190.112986,915014,3.3,942107
190.654268,864921,3.1,989980
193.476489,877877,3.1,601384
193.510219,902663,3.3,799938
193.894329,876150,3.1,871804
194.226222,3230020,14.4,985102
198.898485,888109,3.2,911417
199.876085,916666,3.3,984250
200.188171,928584,3.4,494324
200.887053,920137,3.3,727164
201.729863,872689,3.1,851542
202.390301,1446001,5.9,1009957
202.587588,893019,3.2,957398
202.962073,854141,3,651486
203.778742,863669,3.1,1030736
205.538815,888942,3.2,782722
207.001044,855322,3,850889
208.490155,895017,3.2,748605
209.587162,861572,3,557493
210.761815,874020,3.1,887304
212.487993,1018180,3.8,859465
212.730528,879506,3.1,1029502
213.229128,883982,3.2,676229
214.23404,884711,3.2,830980
215.146936,887452,3.2,833648
215.790186,877345,3.1,763437
218.265714,875475,3.1,808240
221.259076,864519,3.1,869144
221.678131,911136,3.3,1011737
226.4537,865224,3.1,636905
227.939357,891974,3.2,640704
228.659958,907443,3.3,592342
230.18547,925364,3.3,591651
232.566395,885709,3.1,611879
235.756901,857882,3,648548
239.033586,878894,3.1,771101
239.821039,858977,3,886626
240.114652,916756,3.3,566249
241.286724,867968,3.1,767658
243.459064,899341,3.2,799768
248.293708,892805,3.1,887825
249.057349,942966,3.4,649675
251.411679,879374,3.1,639475
251.637894,882077,3.1,603255
256.449592,869912,3,761516
257.046892,873919,3,557062
262.035356,882960,3.1,754132
263.160026,881886,3.1,638643
276.186507,5513516,24.6,684834
282.067207,920478,3.2,675643
283.451802,921114,3.2,657341
293.175441,1236819,4.6,803701
293.176245,3276115,14,530879
293.976847,967529,3.4,399750
294.179569,1079614,3.9,685346
295.119178,1356325,5.1,839341
296.423422,914166,3.1,498534
297.062029,1007614,3.5,816301
297.09833,1462018,5.6,535905
297.134669,1233158,4.6,500674
297.15333,3003656,12.7,529052
299.077701,1225959,4.5,547587
299.113963,1514731,5.9,684673
299.15018,1019503,3.6,526450
299.311262,920194,3.1,305218
299.414375,1011150,3.6,454033
301.056956,916947,3.1,846734
301.072195,1035221,3.7,768185
301.093129,920408,3.1,414426
303.051342,1351626,5.1,577219
303.08776,1476815,5.7,576296
304.014859,940868,3.2,661717
305.03075,1314760,4.9,408923
305.067032,1499085,5.8,416597
305.103408,1504209,5.8,469150
305.139689,1406806,5.4,501702
306.907497,3716545,15.8,496540
307.009933,966606,3.3,644864
307.046345,1645907,6.4,414959
307.082661,3145176,13.2,498566
307.11903,2704093,11.2,490270
307.155487,1137122,4.1,313572
307.907206,1303624,4.9,596311
309.025548,1630947,6.3,586349
309.061954,3758824,16,496430
309.09837,4867310,21,449160
309.134748,3045107,12.8,421870
309.171117,1498616,5.7,617548
309.17442,945336,3.2,504132
310.138069,925312,3.1,774304
311.041248,2629890,10.9,499979
311.043601,929666,3.2,634151
311.077668,5029895,21.8,301061
311.114034,7327757,32.2,516674
311.150313,2325778,9.5,418080
311.169005,27522068,123.9,465736
312.117379,1295007,4.7,586911
312.172379,5038247,21.4,458961
313.020528,914981,3,789773
313.035757,1537320,5.8,529315
313.056967,3274539,13.6,280289
313.093266,5769521,24.7,512934
313.129753,4774710,20.2,454821
313.164734,1367099,5,566976
313.166084,1180219,4.2,485119
314.096574,1250312,4.5,417646
314.147102,919760,3.1,485092
315.015024,1163861,4.1,504258
315.051469,1910875,7.5,281354
315.07253,3817566,16,569439
315.087768,1941729,7.6,418572
315.108976,3274852,13.6,448286
315.124331,982566,3.3,422413
315.145292,2469226,10,434940
315.181572,1085167,3.8,426969
317.030711,2109331,8.4,448892
317.052087,930711,3.1,471965
317.067073,2774169,11.3,398405
317.088186,1538461,5.8,585601
317.103472,2273183,9.1,474103
317.124616,1772962,6.9,646694
317.139865,2026405,8,289815
318.745886,1049259,3.6,684780
319.00992,1428054,5.2,457832
319.046375,4474077,18.5,520257
319.082794,4334819,17.9,544371
