m/z,Magnitude,S/N,Res.
140.865369,1716232,7.1,1755212
140.865656,2769298,12,528893
140.865858,2042083,8.6,750677
140.866117,4652752,21,1357461
140.866412,2337800,10,1448048
140.866529,2727304,11.8,1478651
140.866717,3306740,14.6,438678
140.86687,3263178,14.4,971849
140.867036,3811257,17,1108444
140.867272,4297966,19.3,1149161
140.867471,2213858,9.4,1627158
140.867752,4553752,20.5,771223
140.868036,3686246,16.4,1143349
140.868335,4036956,18,1191366
140.868541,3119000,13.7,1164422
140.86868,3490496,15.5,1161196
140.869141,2683328,11.6,933186
140.86939,4049921,18.1,1154837
140.869549,4530293,20.4,1108490
140.869994,4216715,18.9,990799
140.870162,2753599,12,1713080
140.870673,2396385,10.3,487235
140.871144,2055629,8.7,1181780
140.871279,1418893,5.6,1427152
140.871577,2579277,11.1,1252808
140.871699,3677765,16.3,626786
140.872177,1581310,6.4,673603
140.872447,1737012,7.1,605910
140.872918,1718780,7.1,578309
140.873051,2063313,8.7,1428347
140.873326,2606952,11.3,801829
140.873538,1843386,7.7,1643002
140.87367,3054905,13.4,1292720
140.874036,1637452,6.7,1274986
140.874253,1708490,7,888778
140.874391,1549924,6.3,750950
140.874591,2023771,8.5,1448496
140.874945,1734764,7.1,618114
140.875382,1350611,5.3,993414
140.875544,1640867,6.7,640245
140.875917,1642160,6.7,818803
140.876078,1100877,4.1,1123131
140.877349,2171450,9.2,611294
140.877595,1238710,4.8,1276850
140.878283,1323404,5.2,618907
140.878799,1500082,6,539868
140.879802,945708,3.4,748632
140.880107,992138,3.6,1563197
140.880802,1091256,4.1,778154
140.88141,1327292,5.2,1171117
140.882109,894746,3.2,1245284
140.8823,1257277,4.9,1531952
140.882638,1192198,4.6,914911
140.883589,1169812,4.5,1056014
140.884807,1438031,5.7,1414175
140.886257,1142866,4.3,552521
140.886692,1048453,3.9,1881040
140.888263,1030292,3.8,1063579
140.900438,1078612,4,1122104
140.903273,892164,3.1,1059684
140.941788,930162,3.3,1086876
142.076238,1439201,5.7,1271979
142.084131,1147811,4.4,1549983
142.354913,886944,3.1,1057375
142.768706,2591588,11.2,1382955
142.907359,873062,3.1,1643410
143.278758,893094,3.2,1055881
143.888773,898207,3.2,1301379
143.983178,884087,3.1,986624
144.674771,985346,3.6,1163862
144.678731,956829,3.5,1437992
144.679935,1001559,3.7,1036719
144.683757,1350640,5.3,1176162
144.684004,918956,3.3,1260794
144.684257,908308,3.2,1576700
144.686615,880996,3.1,1373020
144.68756,938805,3.4,881184
144.689509,1106369,4.2,1472213
144.690202,1171156,4.5,937498
144.692243,1061540,4,1692696
144.692501,1253696,4.9,826510
144.693738,1203894,4.6,672874
144.694142,1785390,7.4,1269409
144.69438,1084338,4.1,328865
144.695043,1376454,5.4,699979
144.696377,1662776,6.8,718263
144.696527,1539408,6.2,1629489
144.696886,1764592,7.3,1262032
144.697086,1730538,7.1,923730
144.69749,2253436,9.6,1074086
144.698245,1087596,4.1,937422
144.698917,2242654,9.5,633237
144.699459,1728042,7.1,1584291
144.699598,1706972,7,1608943
144.699768,2654642,11.5,667066
144.700084,2105024,8.9,526185
144.700583,4262612,19.1,598792
144.700941,2671264,11.6,586887
144.701182,2163152,9.2,944717
144.701522,1111911,4.2,1380602
144.701668,3200120,14.1,625650
144.702265,2865686,12.5,778669
144.702628,2273216,9.7,1114636
144.702761,2355644,10.1,1630586
144.703119,2946944,12.9,1264905
144.703392,1599710,6.5,911944
144.703877,2349924,10.1,1249453
144.704017,2025864,8.5,1518291
144.704269,4321888,19.4,1131563
144.70444,1899616,7.9,1122885
144.704885,2911996,12.7,1442603
144.705086,2892784,12.6,930799
144.705238,2933472,12.8,1041615
144.705479,2021248,8.5,1021429
144.705698,1702652,7,1344530
144.706052,2091862,8.8,453708
144.706342,3148396,13.8,1169426
144.706506,3896864,17.4,1322724
144.706693,3687054,16.4,788616
144.706926,4584052,20.6,1260163
144.707319,2125193,9,600058
144.707492,1839700,7.6,1866046
144.707623,2215320,9.4,1116557
144.707889,2331188,10,1934778
144.708082,1871300,7.8,1677028
144.708265,3012569,13.2,136354
144.708586,4763708,21.5,928148
144.708859,1791928,7.4,1526173
144.709116,2462225,10.6,543806
144.709304,2628626,11.4,653905
144.709637,2764496,12,1081736
144.709919,3873960,17.3,1128474
144.710613,2059860,8.7,1484078
144.710843,2322630,9.9,966302
144.710989,3250144,14.3,1027642
144.711189,3292612,14.5,1219644
144.711642,3279616,14.5,507621
144.71211,2496710,10.7,801268
144.712741,2101630,8.9,1264238
144.712899,1998668,8.4,1395394
144.713099,1482605,5.9,425898
144.713662,2294124,9.8,464590
144.713974,1675104,6.9,1401509
144.714129,2056144,8.7,1251711
144.714354,1852326,7.7,1106918
144.714516,2717848,11.8,1072894
144.714862,878233,3.1,1771332
144.715106,1433603,5.7,1091284
144.715328,1618465,6.6,484260
144.7159,1087939,4.1,688458
144.716317,1568318,6.4,653045
144.716681,2535830,10.9,1007155
144.717015,1798454,7.4,1201147
144.717375,1526304,6.2,727222
144.717604,1476458,5.9,1249692
144.717887,1568254,6.3,1330236
144.718365,1591082,6.5,1208651
144.718868,1075606,4,628994
144.719488,1379653,5.5,999844
144.720108,989728,3.6,1987592
144.720421,1128037,4.3,754953
144.721932,1153875,4.4,859014
144.722536,1414440,5.6,558910
144.722828,1013688,3.7,727123
144.723384,1137322,4.3,1428659
144.724124,1000564,3.7,1003043
144.724387,1022782,3.8,974131
144.725306,1240329,4.8,1284146
144.727286,1021958,3.8,885116
144.727579,949073,3.4,1227632
144.729414,1239819,4.8,883201
144.732387,1039807,3.8,957119
144.73302,906114,3.2,1445869
144.733339,1163896,4.4,1417370
144.734714,882770,3.1,977617
145.662185,918387,3.3,1261457
145.685964,927912,3.3,1448660
145.69834,955827,3.5,1223418
145.698906,862524,3,1137474
145.701453,1165102,4.4,990478
145.701749,1101632,4.1,1257950
145.702673,938994,3.4,1325406
145.706137,878957,3.1,1421308
145.707542,1022516,3.8,872270
145.707962,1209114,4.6,1374457
145.708179,1024622,3.8,1624513
145.709132,1310484,5.1,1376601
145.709648,1263032,4.9,1041458
145.710068,872427,3.1,1093703
145.71088,986819,3.6,1249507
145.712069,1092332,4.1,971868
145.712484,1849842,7.7,1392392
145.713192,1837438,7.6,1212374
145.713367,1251918,4.9,1543813
145.713838,1463890,5.9,842074
145.714568,1702788,7,963150
145.714733,1468748,5.9,1218246
145.714868,1556116,6.3,1267828
145.715253,1971342,8.3,1390769
145.715422,1201868,4.6,1455465
145.71584,1745684,7.2,309462
145.71671,2344718,10,1134816
145.716852,2563414,11.1,934718
145.71724,2711560,11.8,555098
145.717483,2955942,12.9,1147370
145.71774,2699130,11.7,1345090
145.718041,1941702,8.1,712439
145.718377,1918786,8,1831412
145.718608,3710598,16.5,887533
145.719334,4166154,18.6,575166
145.719531,1702856,7,1119652
145.719685,1863734,7.7,1342762
145.719827,1853166,7.7,1516010
145.719968,3179438,14,1570964
145.720109,2901122,12.7,1497584
145.720276,1894486,7.9,1197903
145.720614,3307194,14.6,1006169
145.720916,3035102,13.3,619436
145.721457,4390058,19.7,554697
145.721681,3550670,15.7,1266350
145.721844,3231786,14.2,1175334
145.72209,2990982,13.1,810934
145.722396,2517016,10.8,647271
145.722617,3418790,15.1,826916
145.72314,3110934,13.7,668099
145.723312,2343146,10,1499691
145.723758,3090530,13.6,372008
145.724145,3468118,15.3,1440275
145.724403,5630190,25.6,427832
145.724843,2970582,13,857729
145.725028,5062406,22.9,1121281
145.725535,3056330,13.4,406701
145.725797,3078834,13.5,525958
145.726111,3382090,14.9,1183721
145.726301,3571546,15.8,1076836
145.726458,1871838,7.8,1364616
145.726625,4346326,19.5,1260161
145.72682,2705854,11.7,1509651
145.727045,2916094,12.7,448557
145.727456,3006558,13.2,1388103
145.72761,2355646,10.1,1219106
145.727778,3198654,14.1,934067
145.727996,3300378,14.6,1080268
145.728212,2901078,12.7,1305480
145.728355,2858914,12.5,1179567
145.728598,1651206,6.7,1111409
145.728932,1445942,5.8,1572631
145.729066,1829106,7.6,1354398
145.729281,1047204,3.9,1065147
145.729514,2422662,10.4,1240840
145.729728,2064970,8.7,990432
145.730171,1882154,7.8,374681
145.730766,2176174,9.2,376783
145.731433,1582938,6.4,476712
145.73188,1699898,7,1738170
145.733126,1719194,7.1,357171
145.733291,1036070,3.8,1328966
145.733987,1571154,6.4,1014704
145.734688,1310952,5.1,420011
145.735441,1132075,4.3,1175093
145.735767,1574674,6.4,1340961
145.737487,1277287,5,709476
145.737831,1449758,5.8,1070819
145.73853,1096602,4.1,357929
145.738748,1148627,4.4,1118659
145.74031,1524494,6.1,1044624
145.740969,1105206,4.2,1194494
145.741304,1090962,4.1,881958
145.742566,1154143,4.4,417973
145.743744,990452,3.6,1122147
145.74434,1168510,4.5,377593
145.74507,1328670,5.2,1194210
145.746269,1067411,4,958332
145.746904,1062609,4,1107523
146.091766,917171,3.3,1219413
146.096656,1720538,7.1,1474466
146.419179,1219547,4.7,876229
146.42185,948351,3.4,1353117
146.424517,2576181,11.1,861497
147.090593,3244716,14.3,941291
147.090808,1042152,3.9,1629970
147.662052,891699,3.1,921287
147.788285,896057,3.2,1192211
147.899511,928977,3.3,1341028
149.456212,913318,3.2,1266268
149.809574,886459,3.1,1085938
149.812886,1140449,4.3,587906
149.813318,1087031,4.1,345997
149.814762,883279,3.1,1123174
149.817177,955975,3.5,1191875
149.818543,957125,3.5,1044253
149.82024,911439,3.2,1421141
149.820662,1003839,3.7,1640129
149.821041,1098293,4.1,931619
149.821865,1142139,4.3,1180596
149.823176,1130375,4.3,493213
149.824088,1543583,6.2,559757
149.824958,1321159,5.2,662478
149.825689,1633763,6.7,1173125
149.826018,1170339,4.5,930687
149.826259,1082479,4.1,542416
149.827257,1301941,5.1,935805
149.827429,1188431,4.6,1580019
149.827817,1111347,4.2,1093062
149.82817,1441991,5.8,1033985
149.828686,1678441,6.9,625156
149.829489,911233,3.2,1069820
149.829811,1135447,4.3,1864521
149.830217,2059487,8.7,676139
149.830383,2137663,9,1398750
149.830521,1421975,5.7,1629255
149.830692,2148595,9.1,670264
149.831092,1683351,6.9,1292208
149.831519,1525463,6.1,544147
149.831817,2656663,11.5,1041118
149.83248,1282375,5,838811
149.832821,1210027,4.7,560967
149.833548,1080931,4,1026923
149.833805,1612031,6.6,1607465
149.834007,2456195,10.6,591151
149.834524,1541023,6.2,1874265
149.834957,3253639,14.3,1024358
149.83523,2263511,9.6,1176561
149.83575,1757989,7.2,812304
149.83591,2505543,10.8,1445791
149.836068,2186919,9.3,657408
149.836728,2051521,8.6,764735
149.836912,2293619,9.8,252425
149.837477,2064083,8.7,502115
149.837777,2395639,10.3,779494
149.838154,2157831,9.1,863514
149.838714,4664567,21,691597
149.838987,2723527,11.8,895165
149.839277,2307511,9.8,991579
149.839667,2683455,11.6,836269
149.839893,3118079,13.7,793762
149.840354,1818551,7.5,492900
149.84051,2669447,11.6,1058528
149.840847,2814255,12.2,753987
149.84101,3195559,14.1,891689
149.841385,2282535,9.7,845626
149.841811,1280279,5,354387
149.842041,1285647,5,1751629
149.842295,1367291,5.4,863930
149.842529,2263219,9.6,485664
149.843224,2192775,9.3,611206
149.843581,1231087,4.8,1475136
149.843846,2514063,10.8,1100495
149.843994,1090391,4.1,2152877
149.844584,1443955,5.8,819951
149.844893,1265759,4.9,1592285
149.845228,1160279,4.4,570061
149.845623,1122631,4.2,1684532
149.845853,1414097,5.6,790587
149.846126,1046739,3.9,599293
149.84712,1186823,4.5,1297235
149.847353,1370529,5.4,949251
149.848059,1316367,5.2,450017
149.848655,1642835,6.7,940175
149.849526,1406611,5.6,354626
149.849821,1332799,5.2,1562769
149.850394,1602063,6.5,647031
149.851564,1122923,4.2,1067229
149.851857,1340187,5.3,974022
149.852587,1092271,4.1,1246084
149.853538,874591,3.1,1324917
149.85537,1081947,4,1277348
149.860387,886745,3.1,1086163
149.863797,1045141,3.9,1039712
149.869977,893153,3.2,909271
149.872486,987055,3.6,1225125
149.876493,892977,3.2,959321
150.899746,914065,3.3,1264156
150.902703,901959,3.2,377257
150.905544,926273,3.3,1133511
150.906206,886505,3.1,991240
150.9092,997889,3.6,1184331
150.912255,1061121,3.9,1058869
150.912605,894307,3.2,671014
150.914323,918945,3.3,1379307
150.915175,1143757,4.3,1040217
150.91568,872597,3.1,1199172
150.916653,1518765,6.1,1188086
150.91701,1058913,3.9,470418
150.917714,1229337,4.7,1054650
150.918364,1004073,3.7,769084
150.918828,1156341,4.4,1554776
150.919284,1163509,4.4,1163351
150.919551,1026097,3.8,1309223
150.92017,992775,3.6,896808
150.920636,2926037,12.8,1005607
150.920961,1594113,6.5,1268372
150.921278,1523357,6.1,847194
150.921534,1388761,5.5,1190920
150.921937,2006725,8.4,748431
150.922146,1667897,6.8,1114899
150.922351,1235521,4.8,613188
150.923018,2440305,10.5,639732
150.923295,1490837,6,1142257
150.923729,1746057,7.2,501284
150.924149,1557461,6.3,556078
150.924413,1360261,5.4,1114467
150.924718,1856917,7.7,717563
150.924881,2648397,11.5,1056779
150.925235,3765573,16.8,868228
150.925442,1863957,7.7,729785
150.925702,2541301,11,1159227
150.925944,2103813,8.9,1496907
150.926336,2098213,8.9,1264901
150.926617,2980341,13,657684
150.926918,2037637,8.6,1428394
150.927277,3028837,13.3,1129925
150.927473,1747189,7.2,1073212
150.927766,2360677,10.1,1093264
150.92797,2560181,11,1419302
150.928241,1294765,5.1,1596354
150.928558,2546341,11,1274384
150.928845,2697461,11.7,1055381
150.92907,2039157,8.6,1291225
150.929271,2529101,10.9,609520
150.929463,2643189,11.4,1326551
150.929638,2583349,11.2,560000
150.930086,4165917,18.6,742449
150.93042,2455349,10.5,1313554
150.930881,1412989,5.6,1255667
150.931194,2231101,9.5,1359876
150.931356,3299765,14.5,1176142
150.931522,1981029,8.3,922053
150.932066,1573605,6.4,449499
150.932188,1746053,7.2,1447137
150.932739,1763573,7.3,1294002
150.932903,2683765,11.6,1146189
150.933385,2749933,11.9,509934
150.933887,1572349,6.4,1684586
150.934127,1378145,5.4,881821
150.934529,1363103,5.4,814330
150.93496,2157509,9.1,559041
150.935153,1551509,6.3,1001858
150.935582,1790973,7.4,1369640
150.935963,1098355,4.1,447934
150.936457,1555789,6.3,679914
150.937297,1546837,6.2,990324
150.938052,1642717,6.7,1309788
150.939149,880621,3.1,1032974
150.939938,1486073,6,1075596
150.940408,994353,3.6,1245833
150.942008,1160597,4.4,563797
150.942741,956909,3.5,1593574
150.944923,884483,3.1,684522
150.952209,907441,3.2,1325327
150.954599,883389,3.1,549285
151.179469,901329,3.2,1403966
151.920621,5511364,25,1139036
152.308716,1860227,7.7,1113583
152.992304,993114,3.6,1401848
153.228936,910113,3.2,1174402
153.297757,1582465,6.4,1220641
153.305407,1231505,4.8,1170245
153.374307,1458257,5.8,1431533
153.381979,3292913,14.5,1116417
153.389692,908625,3.2,1256701
153.426167,873149,3.1,1120874
153.426923,1910009,8,1039125
153.427629,4429457,19.9,1069612
153.428341,1321841,5.2,1414829
153.429128,937897,3.4,1138821
153.436362,1288777,5,1131008
153.439391,1958073,8.2,1222404
153.443111,928393,3.3,1334587
153.450948,949305,3.4,1717169
153.458626,2993137,13.1,1160817
153.466311,997741,3.6,1176562
153.469336,1136233,4.3,1059582
153.535297,1543857,6.2,1185220
153.773582,1012101,3.7,1044350
154.036611,996402,3.6,860622
154.450857,2580688,11.1,1287408
155.314037,1006078,3.7,1222656
155.318751,908242,3.2,929200
155.325621,1118310,4.2,1089046
155.32745,870078,3,1072690
155.327702,939510,3.4,1270305
155.328938,1167730,4.5,861735
155.330253,905126,3.2,550650
155.331926,1040950,3.9,1089673
155.332872,860678,3,431830
155.333512,1058830,3.9,516520
155.334062,961790,3.5,1857036
155.334922,1481690,5.9,347032
155.335318,1263766,4.9,971699
155.335519,1284982,5,1252081
155.335954,1145126,4.3,330947
155.336479,1176806,4.5,519618
155.337108,1603190,6.5,473054
155.338015,1808558,7.5,576707
155.338457,1755750,7.2,547765
155.339063,1677766,6.9,936136
155.339688,2102798,8.9,566160
155.340271,2185198,9.3,991488
155.340617,1268010,4.9,461342
155.341062,1668070,6.8,1063879
155.341467,1848990,7.7,1148118
155.341684,1393462,5.5,1121793
155.341916,2655886,11.5,1023872
155.342123,1978910,8.3,518389
155.343028,2633726,11.4,506395
155.343489,1061134,3.9,369078
155.343975,1387486,5.5,1581665
155.344267,1124654,4.2,1067744
155.344525,1242798,4.8,1311713
155.34481,1810894,7.5,1359471
155.345037,1225374,4.7,1446610
155.345187,1841134,7.6,1361151
155.345555,2014158,8.5,1381606
155.34578,2473886,10.6,887330
155.346133,1702198,7,769009
155.346548,1710014,7,483270
155.346818,1779774,7.4,934071
155.347058,1844214,7.7,1008453
155.347371,1245750,4.8,1273928
155.347555,2171742,9.2,1101138
155.347748,2016990,8.5,1061422
155.347894,1738398,7.2,1595042
155.348304,2207678,9.4,561753
155.348818,2319206,9.9,507521
155.349672,2037302,8.6,1100157
155.350113,2446270,10.5,656858
155.35035,1956190,8.2,1399050
155.350651,1842750,7.6,1381824
155.351078,1280254,5,702316
155.351557,1942382,8.1,755458
155.352518,1579990,6.4,486312
155.353178,1063206,4,572169
155.353471,948478,3.4,1785558
155.353883,1491682,6,829335
155.354627,1550878,6.3,895185
155.354947,1282854,5,611143
155.355567,1170262,4.5,621974
155.355911,1458686,5.8,500142
155.356474,1073658,4,881789
155.356946,1465558,5.9,1168423
155.357673,1162630,4.4,497617
155.358019,1046326,3.9,1289859
155.358367,1025722,3.8,547176
155.359142,929830,3.3,500781
155.360638,1377406,5.4,421682
155.36124,883846,3.1,1413085
155.361834,1037450,3.8,767527
155.373275,991510,3.6,967734
155.376832,897402,3.2,832218
156.197281,949469,3.4,1046888
156.503413,959445,3.5,1090064
156.506423,1111421,4.2,786902
156.506752,927165,3.3,759014
156.507952,1200069,4.6,1445805
156.508858,1143669,4.3,1271951
156.509518,905869,3.2,1326900
156.51093,919061,3.3,1403850
156.511499,1170161,4.5,390700
156.512127,913793,3.3,339067
156.512644,1068741,4,760603
156.513193,1432141,5.7,741471
156.513418,1081765,4,1179586
156.513808,1529669,6.2,644413
156.514146,1467645,5.9,995606
156.51488,1653541,6.8,484473
156.515156,1510813,6.1,633652
156.51584,1843253,7.7,530634
156.516057,2029037,8.5,1161346
156.5163,1740525,7.2,687520
156.516597,2300125,9.8,933939
156.517056,1958605,8.2,511170
156.517792,1543997,6.2,767527
156.518496,1364841,5.4,325328
156.518958,1436141,5.7,1578382
156.519183,1345805,5.3,1326163
156.519637,2197909,9.3,722256
156.52018,1399165,5.5,961328
156.520503,1813565,7.5,771102
156.520997,1896205,7.9,831399
156.52124,1299981,5.1,1424118
156.521412,1178877,4.5,1259547
156.52188,957421,3.5,609135
156.522773,1614109,6.6,313701
156.524104,1305285,5.1,613876
156.526079,927629,3.3,1453860
156.526709,1108445,4.2,1213785
156.527425,879541,3.1,1431020
156.528662,975017,3.5,570066
156.532053,981813,3.6,901084
156.69829,881860,3.1,1194300
157.211538,897596,3.2,987863
157.323907,903892,3.2,1113082
158.676755,866035,3,1115791
159.664821,1511626,6.1,1114577
160.246108,946054,3.4,886530
160.965335,868737,3,1104206
161.135979,4188729,18.8,1117777
161.238121,873177,3.1,1005941
161.248096,1052985,3.9,1321136
161.256322,1009841,3.7,952481
161.256948,889101,3.1,469744
161.25917,912249,3.2,1397169
161.259417,1031433,3.8,1365921
161.259969,1396313,5.5,1116211
161.260184,1015561,3.7,1218106
161.26073,978033,3.6,534632
161.261072,926329,3.3,1164179
161.26232,1207377,4.6,1090422
161.262654,1104729,4.2,1101672
161.263062,989065,3.6,1069882
161.263479,1057513,3.9,617372
161.263777,1321449,5.2,531327
161.264442,1013177,3.7,1059204
161.265569,1328937,5.2,1002212
161.265735,1533497,6.2,1411611
161.265979,1353081,5.3,1188882
161.266465,1425545,5.7,487786
161.266723,1217529,4.7,1699456
161.267434,1354073,5.3,780305
161.268225,1228329,4.7,1207349
161.268776,1462585,5.8,684709
161.269168,1288489,5,1174817
161.269361,1263849,4.9,858306
161.270036,1611601,6.6,441237
161.27048,1434769,5.7,424343
161.271198,2508745,10.8,411660
161.271578,1635689,6.7,573323
161.272019,1504377,6,1490534
161.272662,1981601,8.3,875429
161.272873,1402073,5.6,963548
161.273765,1375929,5.4,770445
161.274154,1884585,7.8,741533
161.274477,2253337,9.6,733405
161.274936,1600057,6.5,1451674
161.275088,1151289,4.4,1999636
161.275344,1679193,6.9,1421743
161.275619,1837897,7.6,614762
161.276669,2005737,8.4,321794
161.277047,1891785,7.9,985650
161.277301,1413513,5.6,518904
161.277928,1949513,8.2,925345
161.278801,1250377,4.8,541816
161.279464,1589881,6.5,1037788
161.280222,1074121,4,490676
161.28084,1196249,4.6,610883
161.281197,1073521,4,891349
161.28153,1935977,8.1,657677
161.282228,1087361,4.1,427791
161.282814,1528185,6.2,509617
161.283117,1721745,7.1,813203
161.283455,1437897,5.7,499468
161.28403,1064137,4,1380029
161.285064,1280489,5,566667
161.285564,983545,3.6,1180267
161.285776,919401,3.3,971213
161.286207,1186753,4.5,965517
161.286913,1244377,4.8,1025354
161.287102,1154233,4.4,1243654
161.289036,929905,3.3,1293999
161.289781,1027409,3.8,1098971
161.291577,1075513,4,1228480
161.292209,1024889,3.8,1191795
162.508726,891289,3.1,1107076
162.510432,1111577,4.2,1213297
162.529984,1183865,4.5,522332
162.531449,918873,3.3,533186
162.532153,870889,3,432802
162.533634,1154473,4.4,1201930
162.534185,1019737,3.8,1292890
162.534702,910689,3.2,818769
162.535697,993097,3.6,740201
162.536322,1362777,5.4,1206468
162.536667,1125801,4.3,877336
162.536965,924921,3.3,1340211
162.538332,1238977,4.8,297318
162.539411,1093265,4.1,1005556
162.539818,1301073,5.1,846530
162.540092,875065,3.1,556164
162.540717,1218529,4.7,551510
162.541283,958041,3.5,1650543
162.542345,978217,3.6,933267
