m/z,I,S/N,Res.
138.485469,919761,3.3,1434198
138.905568,932713,3.4,1208194
139.375897,896020,3.2,1514999
139.549701,881140,3.2,1095016
139.775771,861950,3.1,1531579
139.994149,856563,3,1255040
140.001853,936669,3.4,1219461
140.660859,861284,3.1,599358
140.770896,894145,3.2,1273926
140.792702,941104,3.4,1474920
141.274651,853748,3,1784354
142.269424,882444,3.2,1223547
142.36566,994110,3.7,1183806
142.87613,931117,3.4,1101972
142.930525,917178,3.3,1340929
142.980831,1837890,7.8,1320052
143.186573,905149,3.3,1409542
143.221407,882547,3.2,1289906
143.392437,851928,3,802391
143.882184,863075,3.1,1415903
144.295792,861455,3.1,738424
144.489799,884507,3.2,1319932
144.620606,939282,3.4,1081003
145.285704,876465,3.1,1435005
146.202664,905458,3.3,859645
146.54295,1041420,3.9,1356089
146.796466,887255,3.2,1212184
147.808941,928508,3.4,939197
149.995388,1027922,3.9,1090688
150.856999,1117186,4.3,914414
150.983502,858173,3,1025825
151.524171,858582,3,1097851
153.769725,877133,3.1,1145620
155.546216,935241,3.4,1033002
156.804277,851934,3,885018
158.294794,1159451,4.5,1197287
158.331605,854371,3,1351909
158.518002,851935,3,707889
160.454054,869789,3.1,389456
164.92678,913748,3.3,1182193
164.979401,859428,3.1,1202568
166.597854,854664,3,1030192
168.467674,857071,3,706289
170.300758,931328,3.4,893270
170.647634,852346,3,938678
170.735423,880363,3.2,663603
171.340632,861207,3.1,796176
171.47009,912848,3.3,907299
171.906059,883155,3.2,920327
172.351147,952903,3.5,469394
172.685777,3207545,14.3,824809
172.798827,1008442,3.8,1028015
172.86056,858283,3,1053130
173.107388,940829,3.4,918284
174.862154,1171118,4.5,1102772
174.93864,858097,3,550730
175.076594,879440,3.1,1209982
175.368652,896131,3.2,863905
175.85045,860648,3.1,1057644
175.997463,928122,3.4,1006012
177.017734,886007,3.2,917389
177.117814,1847400,7.8,883969
177.85658,850609,3,1252973
179.023508,883890,3.2,939888
180.003041,856305,3,779986
180.566482,864233,3.1,851349
181.575946,930554,3.4,917780
182.341856,860455,3.1,939758
182.470611,872058,3.1,1036617
182.943321,868482,3.1,1015033
184.472483,944287,3.5,976127
186.821527,877152,3.1,856785
189.758003,887028,3.2,874119
190.206475,1068959,4.1,1322977
190.206681,1023519,3.8,1413949
190.955739,876370,3.1,807331
191.367522,941789,3.4,981205
194.071534,908038,3.3,1223052
194.284854,1628172,6.7,950562
195.437186,972045,3.6,984073
196.570424,860623,3,795436
196.691341,903474,3.3,920182
199.130381,904510,3.3,1009384
202.509218,896624,3.2,634586
203.613295,1045590,3.9,779338
205.16165,937070,3.4,791655
206.207062,901141,3.2,1041803
207.879972,934165,3.4,845105
210.071922,898907,3.2,516759
210.18231,916304,3.3,683201
211.322049,907358,3.3,916336
211.75695,914160,3.3,922008
212.088211,876349,3.1,950360
212.258163,1001220,3.7,853112
212.487969,1626638,6.7,827546
214.154625,918997,3.3,779979
216.287762,853681,3,802824
216.65122,864513,3.1,876881
217.696946,858864,3,602132
221.0774,894028,3.2,1107351
221.758611,905516,3.2,770781
223.554614,932546,3.4,714473
226.833822,869475,3.1,787085
226.871788,886885,3.2,987793
228.488175,887671,3.2,651351
230.959442,859126,3,984386
231.109172,915198,3.3,734545
234.875597,938310,3.4,718705
236.950586,886391,3.1,676146
238.339946,895940,3.2,794680
242.702223,875961,3.1,539407
243.123247,880529,3.1,658497
246.548991,866904,3,686347
246.716348,876449,3.1,772763
247.646477,897752,3.2,761841
250.412845,894205,3.2,617615
251.215637,895982,3.2,750659
254.526201,950074,3.4,530476
256.818176,901644,3.2,495802
261.269215,868721,3,641114
261.999411,885027,3.1,347603
262.923625,869410,3,679627
265.647097,885729,3.1,535007
274.648117,886863,3,696820
276.186465,5407694,24,666394
277.092128,914841,3.2,705191
277.316192,923692,3.2,717313
277.981827,880357,3,734233
279.43026,975714,3.4,642839
279.917588,5229325,23.1,431081
279.918119,15303948,69.7,606371
281.14741,948026,3.3,455372
281.913941,1846975,7.5,652462
285.45817,905353,3.1,581282
288.987548,1074789,3.9,673643
292.690576,902887,3.1,656479
293.103426,929812,3.2,861139
293.17618,7304732,32.4,272679
294.179463,1580681,6.2,756404
295.082714,1209453,4.5,513054
295.118212,994801,3.5,810811
295.119074,2226417,9.1,580502
295.215129,903292,3.1,638114
295.983962,922450,3.1,547072
297.06201,992846,3.5,491143
297.098306,2180562,8.9,616627
297.134636,2098390,8.5,501980
297.1533,6951896,30.7,518788
298.156623,1441741,5.5,405272
299.077625,1362618,5.2,635391
299.113882,2477758,10.2,622102
299.150312,976194,3.4,655992
299.369144,894812,3,532012
301.035633,988582,3.4,913404
301.072051,1211563,4.4,573197
301.093169,1363117,5.1,698851
301.10846,1175215,4.3,697729
301.129481,922290,3.1,573907
301.452689,971097,3.4,615166
302.140149,927535,3.2,578475
303.051388,1430945,5.4,248111
303.08775,1485734,5.7,719036
303.124068,1359530,5.1,793006
303.608513,990568,3.4,689272
305.030661,1980320,7.9,511520
305.066995,2329253,9.5,530453
305.103413,2594217,10.7,622872
305.139724,1819566,7.2,500038
306.907411,1281689,4.7,599220
307.009937,1432231,5.4,660045
307.046256,2613675,10.8,476202
307.082643,4208817,18,572126
307.119055,3823285,16.2,486593
307.155394,4681914,20.1,294858
308.122412,1005118,3.5,526168
308.158813,1344195,5,453030
308.236451,1587277,6.1,518197
309.0256,1709754,6.7,644676
309.0619,4506560,19.3,530878
309.09832,7351749,32.2,514459
309.134654,5304266,22.9,486318
309.171097,12042703,53.3,494639
310.065326,963916,3.3,755147
310.101626,1382737,5.2,717915
310.138163,912151,3.1,316261
310.174484,2419036,9.9,419953
311.041164,2955479,12.3,545206
311.077617,6511325,28.4,497584
311.113961,9052898,39.8,525219
311.150373,4289255,18.3,520480
311.168935,47583976,213.9,511523
311.186863,937580,3.2,477236
312.081031,1305198,4.7,668655
312.117306,1491059,5.6,517958
312.172351,9610107,41.5,530072
313.035788,1492474,5.6,658889
313.056892,4585469,19.3,516736
313.07221,1053727,3.6,368939
313.09323,7410691,31.8,490507
313.108589,1045893,3.6,485632
313.129634,7629832,32.8,514745
313.163409,1001997,3.4,828580
313.16472,2336269,9.3,597886
313.166063,2425869,9.7,582814
313.175723,1044111,3.6,641252
314.096582,1391768,5.1,375953
314.132976,1329310,4.8,701216
315.014991,1270371,4.6,458126
315.036045,1450535,5.4,686933
315.05138,2575145,10.4,539034
315.071569,1319980,4.8,511474
315.072466,4246828,17.8,477818
315.087722,2663214,10.8,530212
315.10774,1434929,5.3,773819
315.108919,4683058,19.7,481570
315.124163,1476660,5.5,536274
315.143834,1214007,4.3,815394
315.145229,3574583,14.8,553065
315.160472,998970,3.4,785625
315.181701,1916733,7.5,507172
315.208012,1059393,3.7,516661
316.112326,1055436,3.6,714760
317.030612,3293788,13.6,549316
317.051748,1210847,4.3,523882
317.065552,1015905,3.5,290243
317.067018,4078177,17,515147
317.088158,2035045,8,533346
317.103377,3793511,15.8,516084
317.124465,1903722,7.4,637896
317.139796,3173485,13,535207
317.160948,1056112,3.6,857868
317.176127,1010291,3.4,575750
317.197337,987510,3.3,678484
317.693092,932548,3.1,554657
318.062203,1063167,3.7,710796
319.009903,2033304,7.8,471208
319.046322,5329822,22.1,520497
319.082659,6597540,27.6,484731
319.095835,1215654,4.3,591459
319.11908,5534634,23,438678
319.155446,3889072,15.9,517347
319.190946,2298293,9,559760
319.191867,1567157,5.8,515331
320.086052,1075016,3.6,583629
320.122466,1581134,5.8,645977
320.923096,5886163,24.5,533510
321.025498,4741348,19.6,517150
321.061977,7231723,30.4,505843
321.098304,10168560,43.1,481295
321.134711,8714487,36.8,487470
321.171026,3910397,16,515134
321.922872,955900,3.1,262044
322.057324,1181587,4.1,578553
322.06529,1569940,5.8,606282
322.093614,1001113,3.3,585010
322.101707,1597082,5.9,446316
322.138081,1710496,6.4,612899
322.233249,1032625,3.5,477162
322.539087,1484645,5.4,468603
323.004827,1004085,3.3,458520
323.041234,6949436,29.2,523881
323.056361,1065662,3.6,498202
323.077576,11917890,50.7,483644
323.114014,16030280,68.6,503852
323.15033,10306126,43.7,505221
323.168953,1325906,4.7,546595
323.186733,2092117,8.1,532847
324.044592,1287146,4.6,645773
324.080904,2513649,9.9,566171
324.11742,2715383,10.8,520217
324.153773,1517566,5.6,618197
325.02047,3440023,13.9,536758
325.035646,1598106,5.9,617795
325.056887,10142622,43,508221
325.07204,1583265,5.7,254803
325.09321,20736932,87.2,504693
325.108439,2108583,8,493690
325.129643,15616939,65.4,499729
325.165974,25119666,105.9,489641
325.183557,11731892,48.9,281620
325.184625,69630904,295.3,491449
325.202442,1270712,4.4,601254
326.052119,1036753,3.4,517756
326.060285,1395026,4.9,587754
326.088391,1072216,3.6,495306
326.096589,3881049,15.5,529780
326.132952,2931808,11.5,483655
326.16937,4664423,18.8,488626
326.187981,14146666,59.2,495830
326.188845,2347626,9,731819
327.014905,1404673,5,554197
327.03615,4712709,19,517688
327.051416,3085576,12.1,494667
327.07253,13430028,56.1,502383
327.087766,2354959,9,524683
327.108894,20016402,84.2,487560
327.124213,1949461,7.3,580574
327.14422,2205721,8.4,435080
327.145296,9645337,40,528854
327.160618,1003548,3.3,280331
327.163918,1138973,3.8,609281
327.18037,2791712,10.9,448648
327.181701,2832672,11,551668
327.218105,1299751,4.5,551652
328.039479,945344,3,533308
328.075813,1949126,7.3,582766
328.112275,3237837,12.8,554267
328.148642,1725396,6.3,611249
328.185026,1103835,3.7,602805
328.979886,1974641,7.4,485948
329.030619,3847291,15.4,527274
329.051747,6590079,27,526872
329.067022,4508290,18.2,462019
329.080202,973956,3.1,803345
329.088166,10733190,44.7,505834
329.103395,3877513,15.5,530902
329.124506,10151565,42.2,487564
329.139798,2829456,11,530937
329.152886,2145170,8.1,495943
329.160917,5653140,23,496112
329.176069,1567895,5.7,529252
329.197311,2141083,8.1,473546
329.233723,1841570,6.8,447872
