m/z,Magnitude,S/N,Res.
317.066982,3028581,12.5,573905
317.088072,1793640,7,568619
317.103275,2428522,9.8,575791
317.124502,1162093,4.2,560828
317.139708,1690223,6.5,588808
319.009713,1273740,4.6,621981
319.04623,3824018,15.8,541010
319.082554,3754392,15.5,479414
319.119039,3807134,15.8,505933
319.155468,1829283,7,479700
319.190858,1169577,4.1,780107
320.923054,5000893,21,475481
321.025446,2906317,11.8,591642
321.061877,4845779,20.3,465454
321.09821,5724889,24.2,486538
321.134658,5188319,21.9,521661
321.170952,2284261,9,571600
322.101632,995198,3.4,711078
322.13799,975492,3.3,618925
323.041151,4773916,20,546681
323.077513,7958562,34.1,498458
323.113946,8028201,34.4,496091
323.150238,4696111,19.7,498813
323.186695,1030453,3.5,574441
324.07267,993485,3.3,478996
324.080725,1491918,5.5,272066
324.117339,1377748,5,660909
324.15361,937435,3.1,685433
324.917984,1696352,6.4,621682
325.02037,1641842,6.2,536083
325.056786,6579577,28,500473
325.093141,12657023,53.9,526340
325.129572,7900550,33.3,479611
325.165898,7696780,32.4,479365
325.184541,25135504,108.1,477397
326.060135,1301803,4.6,590643
326.096514,2368562,9.3,568628
326.132929,1308472,4.7,284295
326.169326,1515583,5.6,714119
326.187934,5122626,21.2,530262
326.759864,1675946,6.3,495952
327.014869,1290200,4.6,553263
327.036031,3124444,12.5,493572
327.05125,1468639,5.4,512647
327.072479,7931619,33.4,489681
327.087637,1557989,5.7,595380
327.108801,11074281,47.1,517413
327.124197,1157868,4,659552
327.145217,4840176,20,491033
327.163728,1282547,4.5,553654
327.180257,1032694,3.5,652677
327.181493,1311478,4.7,442923
328.075731,1586332,5.9,595832
328.112217,1793442,6.8,558836
328.148523,1171369,4.1,520351
328.427337,932061,3,264538
328.756852,1225499,4.3,578840
328.959067,967489,3.2,716302
328.979657,1142341,3.9,268142
329.03053,2004047,7.7,563479
329.051652,3762259,15.3,515373
329.067001,2423638,9.5,457497
329.088094,5993562,25,489939
329.103288,2088029,8,520709
329.124452,5001825,20.7,458782
329.139744,1248099,4.4,547107
329.152793,1868134,7.1,439639
329.160882,2353255,9.2,540731
330.127782,1355552,4.9,469886
331.009793,1406667,5.1,582310
331.046193,4011986,16.4,471380
331.0674,2272727,8.8,519969
331.081556,1099737,3.7,625365
331.082662,3964378,16.2,463321
331.103702,2345694,9.2,495890
331.118979,3044321,12.2,552097
331.140166,1951205,7.4,593277
331.155421,1927912,7.3,475584
331.176544,1183212,4.1,607520
331.191704,964591,3.2,612801
332.085896,1081503,3.6,542288
332.122285,1023271,3.4,354872
333.025572,3587419,14.3,496007
333.061816,5941091,24.3,472451
333.0983,6011754,24.6,499815
333.111327,1655149,6.1,489230
333.134598,4705138,19.1,469479
333.171103,2409849,9.3,507842
334.101662,1036086,3.4,730645
334.137841,1020734,3.3,651475
334.938666,2517219,9.7,513700
335.004837,1486320,5.3,518597
335.041141,5541112,22.6,490721
335.077573,7272704,30,478475
335.088752,1034370,3.4,521878
335.111633,1058823,3.5,683000
335.113861,8418567,34.9,481478
335.149036,1463566,5.2,600915
335.150351,5949711,24.4,496656
335.186706,1781526,6.6,630935
335.189967,1268247,4.4,583071
336.044546,1103818,3.7,509790
336.080856,1613777,5.9,571526
336.116319,1052889,3.5,625168
336.117304,1552345,5.6,458260
336.153614,1278945,4.4,555299
337.020495,2691225,10.5,522215
337.056771,8508064,35.3,500582
337.093215,11741864,49.1,489339
337.129537,11305648,47.2,480923
337.165996,4783288,19.4,451982
338.06013,1467512,5.2,650230
338.096571,1775488,6.6,537077
338.132921,2204040,8.4,289101
338.169265,1217424,4.2,709704
338.933584,6789175,28,475118
339.036115,5282893,21.5,480060
339.051426,1065936,3.5,528450
339.072496,11996245,50.2,486701
339.087604,943192,3,591966
339.107627,2782813,10.9,465329
339.108836,15260765,64.1,474187
339.145287,9376869,39,477128
339.181569,4272237,17.2,463755
339.200235,5942385,23.9,470343
339.933133,1178387,3.9,633102
340.075824,2195251,8.2,544846
340.112191,2982203,11.5,492554
340.148615,1863491,6.8,478672
340.203649,1097295,3.6,635505
340.885595,1563624,5.6,625070
340.930478,1172722,3.9,575367
341.015443,1604101,5.7,491266
341.030552,1701128,6.1,443494
341.050584,1740045,6.3,480351
341.051764,7458317,30.3,490628
341.067009,1782545,6.5,512445
341.088119,16139797,66.7,482149
341.103357,1547801,5.5,552500
341.124483,11578909,47.6,475116
341.13972,1103649,3.6,658717
341.160919,6366758,25.7,474397
341.179453,1745962,6.3,536842
341.197252,1823790,6.6,581001
342.055216,1204720,4.1,560252
342.091484,2767097,10.6,539992
342.127822,2196737,8.2,506897
342.164337,1154313,3.8,605287
342.761403,2332050,8.8,498454
343.009864,1079755,3.5,583446
343.031065,2012624,7.4,408956
343.046223,3162580,12.3,498421
343.067387,8361945,34.1,478580
343.082542,2350812,8.9,428825
343.09576,957791,3,308606
343.103808,10526689,43.2,467879
343.119021,2465764,9.3,558008
343.140147,5685225,22.8,462920
343.155366,1668077,6,505863
343.176547,2704882,10.3,523820
343.212929,2296826,8.6,552299
344.070661,1469377,5.2,603410
344.107203,1797834,6.5,468152
344.143577,966354,3,606038
344.695523,1552724,5.5,485063
344.759366,5302627,21.2,464110
344.769377,1213797,4.1,488565
345.025539,3979681,15.7,513451
345.046586,2548134,9.7,501719
345.061907,5213610,20.9,436017
345.075074,995885,3.2,565394
345.083083,4484527,17.8,481813
345.098305,4549555,18.1,438336
345.111324,992182,3.2,613290
345.119378,3704759,14.5,463146
345.133649,1066683,3.5,427274
345.134637,4662715,18.6,508940
345.147773,1710014,6.2,617282
345.155854,2372032,8.9,524054
345.171098,2642372,10.1,474222
345.192226,1450185,5.1,447779
346.101703,959905,3,591480
346.757334,5315390,20.9,472449
346.805612,1412681,4.8,483569
347.004774,1390457,4.7,605784
347.041192,6754178,26.8,472041
347.06227,1296263,4.4,499037
347.077515,7886731,31.5,462795
347.09061,1488526,5.1,573239
347.098658,1733008,6.2,572450
347.112588,1555347,5.4,307316
347.113975,7689108,30.7,443608
347.135047,1211801,4,511058
347.15031,6567837,26.1,469803
347.186725,2692517,10.1,497810
347.30325,1042498,3.3,502503
348.044591,1208950,4,496027
348.08101,1063423,3.4,431310
348.117248,995207,3.1,382913
348.153619,1358224,4.6,489306
348.755216,1758244,6.3,394349
349.020418,3777381,14.6,441646
349.052826,1035885,3.3,565958
349.055375,1797485,6.4,396629
349.056849,9641326,38.7,473341
349.093229,10528119,42.4,471557
349.106273,5720442,22.6,468381
349.129575,10730880,43.2,463845
349.143761,1034115,3.3,543043
349.165995,7267721,29,468077
349.20235,2164626,7.9,565361
350.060247,1748838,6.2,450968
350.096564,2130287,7.8,482972
350.109609,1215859,4,424317
350.132907,2612345,9.8,478922
350.169519,1103234,3.6,501512
350.786422,2675996,10,532930
350.999662,1008081,3.2,348690
351.03476,1741658,6.2,520889
351.036098,8476506,33.9,457442
351.051395,1022046,3.2,566472
351.072475,13795172,55.9,464995
351.103408,2108780,7.7,511128
351.107439,3013485,11.4,341032
351.108903,15318893,62.1,452346
351.134811,2294131,8.5,470831
351.14523,12459894,50.4,454474
351.181635,5553023,21.9,447113
351.217995,1486216,5.1,547746
352.067667,1301599,4.4,580495
352.075915,2290273,8.4,471246
352.103963,1055080,3.4,537250
352.112308,2759275,10.4,462205
352.148564,2156660,7.9,502587
352.184957,1254909,4.2,463959
352.783458,3452694,13.2,497783
352.858583,1253161,4.2,598325
352.949329,8004928,32,438803
353.015398,2310481,8.5,510327
353.030752,1384021,4.7,470366
353.051802,12157274,49.1,467835
353.067087,1448798,5,612765
353.077622,985825,3.1,484889
353.088074,18694500,76.1,460112
353.099385,1162343,3.8,547861
353.103279,1515624,5.2,570020
353.12458,17936748,72.9,474408
353.160884,9353590,37.6,448635
353.197241,2945408,11.1,484786
353.200668,1238145,4.1,603153
353.948814,2091073,7.6,406185
354.055196,2128989,7.8,538782
354.08348,1378148,4.7,611572
354.091511,3353190,12.8,497341
354.126934,1266287,4.2,801325
354.127864,3399792,13,456188
354.164298,2148473,7.9,418730
354.78053,1755673,6.1,443624
354.946213,1184324,3.8,457997
355.009771,1249109,4.1,559634
355.031039,5874523,22.8,474097
355.046255,2625375,9.6,454118
355.056771,1246049,4.1,461639
355.067379,16376676,65.3,468090
355.082685,2297704,8.3,476543
355.103852,18989934,75.9,459336
355.112018,1158768,3.7,513415
355.119084,1816689,6.4,458945
355.140149,13220727,52.5,461796
355.176545,5420929,21,452980
355.180497,1360258,4.5,494270
355.212898,1987466,7.1,580030
356.070848,2805867,10.4,496977
356.107149,3577973,13.5,461993
356.143592,2470015,9,442096
356.180016,1238920,4,575938
357.025582,3095912,11.5,499463
357.03614,1326443,4.4,467680
357.046657,7652718,30,470389
357.061899,4838770,18.6,475312
357.072516,1078644,3.4,503758
357.083047,14513527,57.8,459157
357.098252,4331899,16.5,457018
357.111485,1129087,3.6,573135
357.119489,13100417,52,448430
357.134718,2794373,10.3,487796
357.146743,1061896,3.3,494323
357.154477,1851786,6.5,632782
357.155803,6484363,25.3,441533
357.171179,1360015,4.5,432321
357.192204,3136916,11.7,439385
357.228596,1174942,3.8,470355
358.049896,1290873,4.2,566255
358.065365,1199229,3.9,549994
358.086512,2565251,9.4,424382
358.122707,2182285,7.8,538875
358.137939,1206929,3.9,494900
358.159248,1220247,4,569741
358.485732,1033198,3.2,467698
359.004838,1655162,5.7,500540
359.025892,1453696,4.9,474765
359.041204,6371204,24.8,473209
359.06235,5923722,23,446488
359.077608,7092110,27.7,444693
359.090586,1668753,5.8,477524
359.098684,7905172,31,449590
359.113936,6818712,26.6,471326
359.12694,1498011,5.1,559854
359.135095,4781982,18.4,476815
359.150346,4991906,19.2,420785
359.171493,7751592,30.4,436359
359.186822,1645227,5.7,306949
359.207792,1648049,5.7,528092
360.044619,1054356,3.3,396684
360.072879,1104028,3.5,456575
360.093967,1070498,3.3,608649
360.102022,1376164,4.6,597513
360.117271,1729448,6,462134
360.153856,1041714,3.2,417689
360.17479,1356344,4.5,356005
360.239577,1323338,4.4,339713
360.894638,2404733,8.7,474579
361.019037,1250463,4.1,610622
361.020488,4323744,16.5,424016
361.041536,1140133,3.6,549592
361.056875,10285481,40.6,423901
361.068221,1000492,3.1,539541
361.069971,1440173,4.8,522880
361.077971,2595247,9.5,485717
361.093245,11024819,43.6,449907
361.106326,1498807,5.1,494157
361.11438,2021049,7.2,376355
361.12964,10772925,42.6,443338
361.14273,1999553,7.1,442052
361.150771,1835971,6.4,460295
361.166054,6794696,26.5,437134
361.202402,1952721,6.9,507688
362.0521,1394620,4.7,425435
362.060267,2142142,7.7,401878
362.088495,1502918,5.1,552427
362.096551,2323656,8.4,502959
362.132948,2386642,8.7,526046
362.169365,1366748,4.5,435653
362.999732,1397955,4.6,551169
363.036115,9515981,36.8,436563
363.05148,1109202,3.4,466841
363.072505,13419479,52.3,428117
363.083755,1650651,5.6,494049
363.085591,1361115,4.4,506873
363.087911,1033180,3.1,572684
363.108892,15612897,61,430502
363.121969,1421541,4.7,419289
363.145276,15297516,59.8,434688
363.181701,7644150,29.4,420049
363.2214,2879489,10.5,429184
364.031281,1176548,3.7,593327
364.039423,1638374,5.5,470718
364.067693,1464558,4.8,453880
364.075826,2412272,8.6,500974
364.112289,3433723,12.7,467791
364.148592,2964741,10.8,476724
364.184951,1803791,6.2,520486
364.226341,1203995,3.8,547944
365.015431,4165113,15.6,491560
365.041225,1189377,3.7,508331
365.051717,15728132,61.5,430539
365.066983,1499144,5,476454
365.088145,20016654,78.5,439630
365.101188,1635090,5.5,401573
365.124541,21405208,84,432958
365.160882,15293986,59.8,432098
365.197325,5516845,20.9,409749
365.233745,2509879,9,383492
366.047152,1208478,3.8,450590
366.055251,2679073,9.7,491344
366.08348,1645609,5.6,493514
366.090239,1102635,3.4,707002
366.091543,3820331,14.2,424090
366.119814,1354547,4.4,485216
366.127887,4000566,14.9,431425
366.164276,2938176,10.7,454764
366.20069,1110090,3.4,453109
366.874216,2919435,10.6,508385
366.964924,3882533,14.4,457965
367.009952,1035826,3.1,604710
367.030973,9580600,37.1,434384
367.046223,2434620,8.7,495233
367.056963,1236031,3.9,542283
367.067415,19681346,77.2,439745
367.082718,1739847,5.9,452958
367.103831,25710668,101.1,420930
367.119018,1168977,3.7,247692
367.140147,21954648,86.2,426037
367.176587,10012770,38.8,419459
367.213005,2888300,10.5,476961
368.034427,1380441,4.5,438320
368.062713,1248865,4,348260
368.07082,3872100,14.4,446312
368.099058,1820268,6.3,465937
368.107123,4622702,17.4,449176
368.143585,4128121,15.4,443400
368.179957,2747779,9.9,459963
368.216221,1063053,3.2,715953
369.010321,2205300,7.8,506647
369.02562,2944632,10.7,457352
369.036345,1100667,3.4,455791
369.046667,14766718,57.7,438025
369.06193,3444355,12.7,451480
369.07245,1321094,4.3,633333
369.083049,23728778,93.3,427401
369.094376,1162892,3.6,460222
369.098414,2324622,8.3,453441
369.111592,1048849,3.2,275563
369.119521,24965780,98.2,428390
369.127664,3696278,13.7,400267
369.134807,2006680,7,511209
369.147981,1262108,4,399211
369.155801,14133918,55.2,436866
369.171024,1108515,3.4,410639
369.192237,4907689,18.5,411172
369.228873,1462708,4.8,563270
370.05004,2386851,8.5,491695
370.078418,1119148,3.5,567177
370.086403,4391854,16.5,443547
370.114423,1279414,4.1,417701
370.122782,4688825,17.6,473875
370.159187,2785219,10.1,417165
370.86917,4394132,16.5,458104
371.005035,1188284,3.7,299493
371.017885,1022144,3.1,407053
371.025962,3693762,13.7,468348
371.041225,5335239,20.2,433101
371.051908,1377738,4.5,444222
371.062365,15910093,62.2,426179
371.077637,5548241,21.1,419110
371.090802,1465813,4.8,535736
371.098708,19010776,74.5,415600
371.102212,1379289,4.5,386920
371.113971,4422876,16.6,466563
371.1246,1433823,4.7,497240
371.127063,1431776,4.7,260209
371.135086,14243042,55.6,435282
371.150358,2701543,9.7,212706
371.163495,1548011,5.2,441350
371.17155,7148781,27.4,445155
371.186824,1408497,4.6,347623
371.20791,3858680,14.3,428381
371.244282,1647618,5.6,447552
372.044705,1138415,3.5,474795
372.065705,2373110,8.3,418647
372.073023,1093112,3.3,592698
372.080854,1192698,3.7,526979
372.102081,3365376,12.1,392040
372.138574,2236939,7.8,451523
372.174865,1364758,4.4,499346
373.020466,5184274,19.2,448753
373.041542,4837144,17.9,427822
373.056843,8634140,32.7,402690
373.067221,1084959,3.3,483630
373.069969,1433120,4.6,532155
373.077945,11167523,42.5,420951
373.093225,8896295,33.7,416533
373.106424,1924907,6.5,368756
373.11438,9842477,37.4,427139
373.129642,7423794,28,416354
373.142663,2114358,7.3,462746
373.150737,5371704,20,404894
373.165989,4037949,14.8,368939
373.178976,1061185,3.2,504823
373.187111,11476803,43.7,413612
373.202436,1760584,5.9,560842
373.22348,1457998,4.7,341075
374.060083,1569609,5.1,433309
374.08133,1681999,5.6,446911
374.096556,1803859,6.1,445008
374.117711,1566938,5.1,312990
374.133069,1754206,5.9,241656
374.169287,1282153,4,415064
374.190537,1817200,6.1,389217
374.222025,1882233,6.4,419286
374.910442,4674889,17.2,427081
374.999799,1556835,5.1,550566
375.036183,10641774,40.5,416715
375.049169,1057650,3.2,535724
375.057285,3662197,13.3,443413
375.072448,13412729,51.3,412092
375.083626,1149181,3.5,383552
375.085518,1759869,5.9,456998
375.093616,4285824,15.7,435529
375.108925,13500804,51.6,416296
375.122055,2327432,8.1,429369
375.130132,3163019,11.4,469403
375.145341,11739535,44.8,404738
375.156924,1647507,5.5,575348
375.158396,4181395,15.3,400975
375.166419,1864086,6.3,420588
375.1816,6284698,23.5,423948
375.20261,1340065,4.3,497238
375.218111,1410469,4.5,372669
375.90998,1545335,5.1,494816
376.039475,2032286,6.9,447551
376.067909,1352615,4.3,421168
376.075785,2097321,7.2,372711
376.104193,1028018,3,567204
376.112249,2887860,10.3,437794
376.148661,2530495,8.9,399593
376.161652,1071299,3.2,504157
376.184985,2007242,6.9,516748
376.907315,1686950,5.6,355071
377.015428,4624327,17,381741
377.028451,1157067,3.5,453748
377.051771,16649170,63.9,419294
377.06719,1101271,3.3,634565
377.088145,18394078,70.7,403371
377.099314,1586145,5.2,445448
377.101268,1392225,4.5,394643
377.121598,1088487,3.3,790305
377.124539,20265960,78,409111
377.13769,1840876,6.2,442834
377.155461,1221874,3.8,245649
377.160943,15596531,59.8,404762
377.19596,1433598,4.6,587566
377.197338,4662271,17.2,405885
377.233728,1022474,3,623362
378.047056,1482499,4.8,491281
378.055157,3005701,10.7,402159
378.083467,1893646,6.4,479115
378.091618,3893520,14.2,457189
378.119796,1416217,4.5,406558
378.127901,4247836,15.6,417402
378.164345,3387687,12.2,427560
378.701645,1368268,4.4,478349
379.031036,12303921,47,418021
379.046316,1792566,6,530484
379.056983,1230393,3.8,480608
379.067389,21913148,84.4,407494
379.078828,1302080,4.1,398372
379.082781,1771585,5.9,386919
379.103876,25734728,99.3,405525
379.116971,1517644,4.9,365481
379.140211,27053652,104.4,410598
379.153343,1155159,3.5,221669
379.176528,14657118,56.1,387018
379.213044,2638954,9.3,433773
380.03449,2326376,8.1,505598
380.062749,1561712,5.1,422214
380.070825,3980659,14.5,385484
380.099032,1178748,3.6,440648
380.107095,5034878,18.6,444054
380.135444,1273735,4,455797
380.14357,5108618,18.9,417772
380.180009,3210133,11.5,210473
380.698589,1462070,4.6,498612
380.889753,3669105,12.9,411932
380.978986,1078861,3.1,311175
381.010278,2878615,10,445781
381.025602,2452636,8.3,434579
381.036163,1351327,4.2,521833
381.04668,19062946,71.2,386712
381.061961,2950823,10.2,380804
381.072669,1641130,5.3,545071
381.080271,1183917,3.5,741361
381.083107,27988142,105,397368
381.094405,2028721,6.7,440664
381.098406,1739954,5.6,483119
381.111609,1251255,3.8,544487
381.1195,30888120,116,403941
381.155864,24268996,90.9,410959
381.192248,9519312,35.1,410903
381.228697,1916379,6.3,417103
382.050046,3254236,11.4,408421
382.078261,1959909,6.5,454597
382.086467,5210599,18.8,422947
382.114812,1269232,3.9,333663
382.122791,5807603,21,401289
382.159284,4721150,16.9,417582
382.195562,2126345,7.1,458927
382.721566,1330606,4.1,539903
383.004871,1503751,4.7,420442
383.018207,1196811,3.6,240682
383.025998,7361294,26.9,421065
383.041247,4241171,15.1,416087
383.051855,1336086,4.1,400754
383.062288,24654618,92.4,398955
383.077622,3810590,13.5,396216
383.090906,1643298,5.3,440416
383.09877,31552292,118.5,403826
383.114063,2818346,9.7,380144
383.124568,1296429,4,428088
383.127216,2323246,7.8,373524
383.135173,26878768,100.8,394854
383.143299,2935091,10.2,458148
383.150256,2266421,7.6,387562
383.163626,1594169,5.1,466842
383.171463,13994812,52,405644
383.207921,5247815,18.9,391283
383.211728,1175112,3.5,510475
383.244337,1685971,5.4,366229
384.029219,1206346,3.6,458666
384.065765,4566102,16.3,429880
384.072935,1232984,3.7,539374
384.094058,1557599,4.9,481938
384.102092,5339233,19.3,378339
384.130338,1290346,3.9,555563
384.138399,5201005,18.7,434660
384.174931,3114616,10.8,457426
384.21144,1641092,5.3,456146
384.718576,2609956,8.9,351829
384.884781,13557081,50.4,390307
385.02054,4033924,14.3,397715
385.031137,1296776,4,470693
385.04166,12709259,47.2,399612
385.049212,1097357,3.2,422227
385.056905,6739344,24.6,222748
385.067445,1369491,4.2,355118
385.070107,1384596,4.3,336127
385.077975,23201174,86.9,405865
385.093212,5440923,19.6,356386
385.106418,1447071,4.5,311825
385.114394,22758818,85.2,381004
385.129713,4869543,17.5,411612
385.142859,2611115,8.9,455698
385.150865,14812589,55.1,402605
385.166042,3310002,11.6,377970
385.179218,2113975,7.1,404280
385.187195,7026105,25.6,392180
385.202459,1420222,4.4,460856
385.223537,3470789,12.2,415185
385.260093,1166800,3.5,546021
385.884376,3429015,12,451046
386.044919,2168522,7.3,465913
