m/z,Magnitude,S/N,Res.
357.083025,14407423,57.3,446227
357.098321,3565827,13.4,474246
357.119475,12654345,50.2,455784
357.13473,2585869,9.5,495598
357.154516,1742099,6.1,564417
357.15578,7173907,28.1,441722
357.171087,1408535,4.7,537558
357.192179,3440413,12.9,449703
357.228569,1423655,4.8,442537
358.057164,1053198,3.3,596215
358.065342,1028368,3.2,543651
358.086349,2164758,7.8,501553
358.101651,1203994,3.9,502428
358.122707,1998880,7.1,422862
358.159056,1273386,4.2,474603
359.004818,1201559,3.9,479367
359.025765,1126813,3.6,440533
359.041168,5791009,22.5,430815
359.062347,6081831,23.6,450961
359.077587,7020843,27.4,448377
359.090713,1544751,5.3,532616
359.098706,7270705,28.4,468689
359.113937,6358326,24.8,454803
359.126912,1484857,5,503037
359.135071,4963643,19.1,477458
359.150336,5017920,19.3,434412
359.171444,3253574,12.2,426800
359.186724,2080074,7.4,530508
359.20774,1903952,6.7,545261
360.044596,1043772,3.2,547455
360.065761,1086530,3.4,432106
360.072932,1029956,3.2,522757
360.08094,1488198,5,435473
360.101996,1262156,4.1,527683
360.117203,1481296,5,452310
360.153746,1209434,3.9,524889
360.174894,1165664,3.7,553888
360.894632,2516781,9.2,528906
361.020458,4314960,16.5,466516
361.033549,1015124,3.1,593013
361.056898,9651035,38.1,433148
361.069977,1226334,4,505968
361.078037,2608481,9.6,441036
361.093213,11285349,44.7,465188
361.106309,1866601,6.6,504989
361.114381,2808171,10.4,456031
361.129618,10582895,41.8,441664
361.14267,1230963,4,614039
361.150706,2081397,7.4,434451
361.16602,8000378,31.4,458038
361.187152,1192064,3.8,534262
361.202353,1627012,5.6,511037
362.023628,1135215,3.6,536636
362.060231,1870201,6.6,459025
362.088364,1425281,4.8,581558
362.09657,2102916,7.5,482226
362.132933,2500238,9.1,487426
362.169353,1787032,6.2,402582
362.8918,1128552,3.5,467614
363.036071,9094545,35.2,449238
363.051539,1080854,3.3,380334
363.072524,13006236,50.7,420119
363.085678,1436320,4.7,424984
363.10888,15986086,62.5,442012
363.12196,1153450,3.6,374512
363.14526,15318449,59.9,448726
363.181674,8807867,34,450852
363.217913,1172678,3.7,433421
364.039465,1717683,5.8,488381
364.067677,1265339,4.1,527925
364.075845,2718910,9.8,481562
364.104069,1259974,4,431422
364.112228,3548872,13.1,456239
364.148533,3036883,11.1,486098
364.185083,2274525,8.1,496921
364.226362,1570793,5.3,505034
365.015377,3807183,14.1,461233
365.051729,14170073,55.3,427899
365.067001,1606878,5.4,510349
365.088127,20344804,79.8,430850
365.099352,1327847,4.3,540941
365.101261,1269480,4.1,495793
365.124524,21925870,86.1,432892
365.133746,1008625,3,299207
365.159535,3180537,11.7,400532
365.160875,16125945,63.1,430637
365.19729,6310916,24.1,443532
366.055105,2379007,8.5,458638
366.083617,1548039,5.2,476184
366.091511,3408649,12.6,447569
366.119861,1308434,4.2,606997
366.127826,3941652,14.7,415007
366.156179,1079324,3.3,534023
366.164329,3136287,11.5,460228
366.874212,3023343,11,451105
366.964915,7822858,30.1,423609
367.030961,7707166,29.6,446465
367.046239,2027554,7.1,469213
367.056733,1026661,3.1,235419
367.067405,19374632,76,445133
367.082664,1806637,6.2,493758
367.103829,25543218,100.5,429991
367.115005,1108022,3.4,583292
367.140118,22827582,89.7,428585
367.176548,11418184,44.4,430466
367.212959,3018579,11,368834
367.964519,1870641,6.5,502320
368.034356,1317958,4.3,517581
368.062668,1730638,5.9,470291
368.070706,3316561,12.2,438446
368.098993,1769817,6.1,546957
368.107074,4356956,16.3,439885
368.135469,1023332,3.1,572966
368.143566,4220774,15.8,451433
368.179921,2217841,7.8,391925
369.01045,1255016,4,579178
369.023467,1317611,4.3,411213
369.025589,2227820,7.9,437281
369.036243,1491567,4.9,485007
369.046652,13517938,52.7,440163
369.061885,3603575,13.3,397846
369.072546,1820538,6.3,470751
369.074966,1059707,3.2,290033
369.083054,23307390,91.6,438247
369.098349,2684034,9.7,436230
369.111535,1223302,3.9,578974
369.119501,25310344,99.6,426788
369.127646,1967754,6.8,459436
369.134733,1767821,6,492939
369.147747,1400976,4.6,420642
369.155769,16090259,62.9,450938
369.184111,1064347,3.2,310252
369.192164,6179998,23.6,444422
369.228717,1911464,6.6,447080
370.050088,2081182,7.3,482157
370.086433,3939753,14.7,429651
370.114635,1174193,3.7,571156
370.122772,4322739,16.2,447215
370.15919,2560446,9.2,450861
370.195645,1120713,3.5,374576
370.869149,3968659,14.8,464064
371.004798,1408444,4.6,468343
371.025917,3605698,13.3,450408
371.041222,5235399,19.8,458944
371.051906,1048778,3.2,456318
371.062346,15509197,60.6,431201
371.077562,4674258,17.6,428776
371.088119,1194069,3.8,225943
371.091571,1058518,3.2,242827
371.098685,19781336,77.6,422835
371.113903,4464349,16.7,439594
371.127055,2194656,7.7,480927
371.135076,14673635,57.3,434059
371.150324,2507495,9,141875
371.163469,1214571,3.8,373086
371.171532,8005358,30.8,445578
371.186702,1718002,5.8,556378
371.207853,4318969,16.2,461483
371.244211,1283588,4.1,434234
371.868571,1062847,3.2,496191
372.065586,1915131,6.5,341942
372.080865,1566719,5.1,541329
372.101985,3658758,13.3,434323
372.130465,1139470,3.5,555775
372.138461,2507537,8.8,370468
372.174861,1744412,5.8,481969
373.020485,4333851,15.9,459876
373.041618,4786466,17.7,453197
373.056834,8153383,30.8,415804
373.067316,1029929,3,558863
373.069916,1606698,5.3,485823
373.077922,11030829,42,424122
373.093239,8536369,32.3,436606
373.1063,2497845,8.8,403887
373.114379,9429304,35.8,427618
373.129633,7161149,26.9,387208
373.142821,1987392,6.8,436853
373.147976,1361474,4.3,441398
373.15071,6042947,22.6,431921
373.165952,4430152,16.3,401118
373.18711,5088590,18.9,431472
373.202344,1191250,3.7,405489
373.223528,2088793,7.2,538203
373.828595,1056016,3.1,410565
374.052183,1104980,3.3,629815
374.060226,1684567,5.6,440620
374.081284,1855325,6.3,424282
374.088417,1412447,4.5,480271
374.096673,1890402,6.4,508580
374.117773,1794152,6,493974
374.133043,1631085,5.4,393553
374.15412,1409651,4.5,585197
374.169268,1818232,6.1,443491
374.221979,1939080,6.6,483069
374.910411,5327706,19.8,409555
374.999765,1029877,3,467999
375.036157,8842112,33.5,397066
375.057191,3130246,11.2,397950
375.068525,1126538,3.4,692183
375.072441,13077387,50,413722
375.085546,2039439,7,369664
375.093582,4386706,16.1,376365
375.10891,13640598,52.2,407681
375.122054,2563994,9,460499
375.130086,2832797,10.1,403051
375.145321,12534689,47.9,407502
375.158396,1467557,4.7,397876
375.166363,2016680,6.9,463688
375.181601,6735789,25.3,424169
375.202764,1580467,5.2,526195
375.218127,1134007,3.4,517400
375.909945,1494155,4.9,487905
376.039661,1086131,3.3,436386
376.067653,1315259,4.2,571512
376.075796,2390718,8.3,401987
376.104253,1327046,4.2,471471
376.112248,2988233,10.7,454756
376.140659,1099474,3.3,465388
376.148702,2825428,10,452644
376.161659,1306840,4.1,531121
376.184828,1494239,4.9,471581
376.253152,1237236,3.8,519057
376.907316,2767805,9.8,449977
377.015306,4464606,16.4,384052
377.051765,15183337,58.2,412533
377.088131,18431476,70.8,411563
377.099342,1127416,3.4,353111
377.101167,1655288,5.5,452794
377.109226,1143803,3.5,467347
377.124512,20897280,80.4,408830
377.137637,1790979,6,448038
377.160957,15883786,60.9,399919
377.197309,5392918,20,410333
378.046932,1340187,4.2,565122
378.055112,2973982,10.6,436569
378.083482,2073894,7.1,511465
378.091563,3617065,13.1,411245
378.127844,3901748,14.2,398219
378.164316,4045631,14.8,450250
378.200778,1429834,4.6,396471
378.701516,1711589,5.7,474226
378.720296,1139563,3.5,355808
379.031032,10995787,41.9,414539
379.046242,1683279,5.6,429304
379.056948,1097811,3.3,576465
379.067367,21540950,82.9,402750
379.078457,1160537,3.5,371331
379.082559,1215323,3.8,469616
379.103847,25223266,97.3,395711
379.114994,1470309,4.8,408173
379.137237,1238124,3.8,712157
379.140204,27054188,104.4,412055
379.15312,1280880,4,492788
379.176494,16380024,62.8,412206
379.212961,3102339,11.1,424228
380.034397,1840001,6.2,457584
380.062688,1778826,6,457095
380.07077,4066701,14.9,453603
380.099101,1603989,5.3,419266
380.107163,4458904,16.4,403362
380.143617,5716387,21.3,424821
380.17995,3862958,14.1,460450
380.21212,1348536,4.3,211019
380.216256,1151546,3.4,372975
380.698631,1437775,4.5,591175
380.718306,1341269,4.1,503476
380.889858,5247627,18.9,489103
380.980436,1377703,4.3,348793
381.010236,2174640,7.3,486667
381.025486,1747637,5.7,458133
381.046674,18911932,70.7,409481
381.061933,2563264,8.8,445988
381.072488,1592003,5.1,472768
381.079877,1073221,3.1,376032
381.083081,28803782,108.3,412476
381.094329,1471690,4.6,395787
381.09848,1665995,5.4,440795
381.111556,1394639,4.3,485910
381.116455,1336273,4.1,477022
381.119476,31535826,118.6,402412
381.132609,1184726,3.5,278750
381.155852,23790302,89.2,398687
381.192242,10846952,40.2,389006
381.228647,1928180,6.4,416867
381.889482,1286337,3.9,259365
382.050164,3495923,12.3,417076
382.07837,1948156,6.4,484759
382.086427,5550079,20.1,417678
382.114733,1326087,4.1,423851
382.122778,5988362,21.8,421561
382.159206,5242901,18.9,469477
382.195679,2409505,8.2,393298
382.72139,1082564,3.2,511864
383.017896,1332769,4.1,452120
383.026002,6997284,25.6,421999
383.041149,4321576,15.4,439191
383.051752,2089259,7,427359
383.062287,24659246,92.5,412788
383.077583,4102452,14.6,423241
383.08834,1210423,3.6,466439
383.090819,1058616,3.1,609303
383.098756,30602554,115.1,406435
383.109876,1374782,4.3,405228
383.114038,2410303,8.2,446973
383.127167,2502979,8.5,448452
383.135164,27657542,103.9,402007
383.143347,2227528,7.5,441842
383.150335,1692234,5.5,383457
383.163411,1740622,5.6,271491
383.171456,14902609,55.5,404088
383.207866,6024540,21.9,389787
383.211849,1848157,6.1,469036
383.244352,1386600,4.3,543731
384.029288,1064925,3.1,419577
384.057613,1238118,3.7,490822
384.065802,3709544,13.1,416794
384.094164,1240049,3.7,325343
384.102047,5991028,21.8,378661
384.130281,1284732,3.9,242603
384.138443,5718655,20.7,421819
384.166907,1100936,3.2,512571
384.174902,3344010,11.7,395203
384.211123,1291926,3.9,338099
384.718445,3199796,11.2,398140
384.884791,16004968,59.7,404735
385.020515,3755923,13.3,426791
385.033666,1322903,4.1,454155
385.041658,10610586,39.3,396034
385.056889,6538143,23.8,404470
385.062625,1298336,4,588668
385.067446,1715362,5.5,441655
385.069913,1455010,4.6,399542
385.077965,23410596,87.8,408421
385.093204,6178730,22.5,405211
385.106365,1934254,6.4,353351
385.114389,23279536,87.3,393527
385.129694,4442037,15.9,443567
385.142811,3349945,11.7,425670
385.150842,14571452,54.3,389398
385.166027,3216321,11.2,405471
385.179115,2997701,10.4,426719
385.187184,7788487,28.6,392389
385.202362,1473996,4.6,455145
385.22351,3169747,11.1,364206
385.259826,1289182,3.9,538899
385.884367,4317346,15.4,385324
386.045071,1716436,5.6,461752
386.052215,1297110,4,387125
386.073333,1475805,4.6,540677
386.081385,3751648,13.3,374238
386.117754,4078827,14.5,369928
386.133074,1575664,5,506421
386.146077,1298932,4,391388
386.154086,2865910,9.9,431145
386.169106,1110779,3.3,503003
386.190587,1490690,4.7,524351
386.715622,3303847,11.6,427296
386.881699,2242523,7.5,310101
386.999888,1693184,5.5,480723
387.012864,1093892,3.2,449103
387.020798,1579015,5,538200
387.036151,7372300,27,391376
387.046632,1068559,3.1,506447
387.057249,11926034,44.3,408874
387.072502,10054167,37.2,397220
387.083046,1239834,3.7,603735
387.085654,2017819,6.7,428449
387.093667,14275101,53.2,387238
387.103655,1175073,3.5,547336
387.108933,9622050,35.5,395223
387.122022,2850342,9.8,391139
387.13006,10441257,38.6,389709
387.139646,1146156,3.4,442822
387.145354,7797294,28.6,382191
387.158394,2411058,8.2,371074
387.166405,6662709,24.3,416648
387.181649,5355065,19.3,378956
387.1948,1657405,5.3,358541
387.202769,4837952,17.4,433654
387.218219,1309765,4,535181
387.239131,2172747,7.3,400752
388.039409,1205319,3.6,412395
388.060602,1920846,6.3,430141
388.067656,1477968,4.6,507559
388.075865,2019666,6.7,387657
388.096964,2173785,7.3,416027
388.104339,1189723,3.6,542638
388.112255,1917022,6.3,371802
388.125246,1150306,3.4,398441
388.133447,1651300,5.3,378794
388.148663,1966441,6.5,448551
388.161586,1429613,4.5,494323
388.169807,1337200,4.1,548411
