m/z,Magnitude,S/N,Res.
139.917995,4475912,20.1,844993
139.918282,4583033,20.6,1140744
139.918604,2265479,9.6,663913
139.918832,2540700,10.9,428914
139.919295,2209561,9.4,512726
139.919481,2949975,12.9,875543
139.919622,2097923,8.8,1526786
139.919793,1978834,8.3,1565683
139.920063,2888587,12.6,533032
139.920572,3556967,15.7,406685
139.920901,1756586,7.2,1824256
139.921385,2702810,11.7,1110563
139.921743,2196682,9.3,1294857
139.921892,3074241,13.5,480750
139.922297,1942704,8.1,1226835
139.92245,1797128,7.4,1511525
139.922665,2027272,8.5,978131
139.922888,1664273,6.8,749902
139.923128,1534632,6.2,1586633
139.923467,1342922,5.3,644638
139.923692,2503642,10.8,993566
139.924012,1916855,8,1204722
139.924182,1693464,6.9,1056736
139.924442,2081155,8.8,1151192
139.924721,1240705,4.8,833038
139.925237,1828374,7.6,1226265
139.925536,1667572,6.8,1192689
139.925724,1561459,6.3,1436088
139.925846,1337241,5.2,1207430
139.925965,1931286,8.1,1616975
139.926155,1400344,5.5,1001372
139.926601,1961766,8.2,1103176
139.926922,1286156,5,1145265
139.927187,1218482,4.7,1147346
139.927635,1215233,4.7,624745
139.928213,1207518,4.6,896648
139.928502,1372240,5.4,1621580
139.92872,1142869,4.3,902332
139.929122,1431397,5.7,1482753
139.929749,1580039,6.4,1640324
139.929993,937153,3.4,1286484
139.930383,1179954,4.5,1568116
139.930937,1556104,6.3,934935
139.931199,1357039,5.3,1518785
139.931785,925793,3.3,1753369
139.932741,977706,3.5,1364939
139.933155,925255,3.3,580285
139.933647,933041,3.3,1613267
139.934544,970291,3.5,712454
139.935175,942027,3.4,1342300
139.936069,983742,3.6,417922
139.936852,1012382,3.7,1247928
139.937771,1118758,4.2,1589819
139.940582,914456,3.2,1208391
139.9463,897214,3.2,1641245
139.94972,913788,3.2,1506270
139.954246,893939,3.2,1494095
139.967465,890719,3.1,1188984
140.795983,875205,3.1,1334146
140.828663,948692,3.4,1249722
140.836318,885465,3.1,1479536
140.839533,897589,3.2,1114622
140.843568,1107224,4.2,1468663
140.843842,1098770,4.1,1032523
140.845376,913563,3.2,1193512
140.846035,884548,3.1,848721
140.84656,1017137,3.7,1662766
140.84693,1261495,4.9,943800
140.847816,872091,3,1430583
140.848584,1041293,3.8,1456490
140.848827,995145,3.6,784298
140.849684,1349019,5.3,983831
140.849924,1307657,5.1,911525
140.850297,950272,3.4,750163
140.850851,1141831,4.3,719923
140.851373,917413,3.3,1574056
140.852073,1540453,6.2,1346964
140.852343,1157323,4.4,737963
140.853046,1335004,5.2,513241
140.853202,1082889,4,1295557
140.853494,1083541,4,666214
140.853982,1169336,4.5,624692
140.854325,1568539,6.3,1301290
140.854455,1503512,6,1375020
140.854671,1296561,5.1,1352423
140.855823,1545451,6.2,483535
140.856462,2311015,9.9,600187
140.856922,1299413,5.1,1169087
140.857145,1160255,4.4,886399
140.857568,2159870,9.1,525736
140.858327,1996371,8.4,488307
140.858583,1492238,6,1596168
140.858708,1154792,4.4,1532696
140.859139,1890977,7.9,848491
140.859451,2263585,9.6,947823
140.85961,2543201,10.9,1447119
140.859826,2139437,9,560344
140.86038,2253588,9.6,864639
140.860551,3541486,15.7,811809
140.860872,2376860,10.2,844597
140.861026,1695506,6.9,2051292
140.861152,2930827,12.8,923525
140.861418,2113653,8.9,1426953
140.861608,2185402,9.3,1269721
140.86172,1913185,8,1686058
140.861959,2972723,13,1048710
140.862083,1557513,6.3,1864940
140.862292,2142876,9.1,809329
140.86254,1776289,7.3,847878
140.863071,3389861,15,514352
140.863271,2776793,12.1,1351168
140.863424,1393197,5.5,1458337
140.863676,3721706,16.5,618826
140.863821,2583145,11.1,792930
140.864176,3357266,14.8,826444
140.864454,2542651,10.9,732314
140.864592,3114136,13.6,1208323
140.864869,2541973,10.9,750491
140.865066,2498924,10.7,1426838
140.865192,2866155,12.5,1493412
140.86542,2616964,11.3,1554932
140.865545,4514423,20.3,1026007
140.865794,3993062,17.8,1142706
140.865969,3488155,15.4,1050644
140.866204,3075615,13.5,775615
140.866403,3715016,16.5,1291426
140.866524,3587044,15.9,927534
140.866764,2911636,12.7,1258220
140.866988,1847551,7.7,1102838
140.867134,1659907,6.8,1991769
140.867277,3728545,16.6,708861
140.867635,2125691,9,1727888
140.867839,4245757,19,1150822
140.868023,3943437,17.6,554011
140.868436,2236872,9.5,1671119
140.868572,3122972,13.7,1144822
140.868834,4116370,18.4,860519
140.869059,4441709,19.9,1031230
140.869211,5497717,24.9,969141
140.869804,3916279,17.4,746538
140.870383,4678546,21,612140
140.870557,3287770,14.5,1152740
140.870714,4327684,19.4,741482
140.870886,3313463,14.6,916183
140.871306,4739557,21.3,1067852
140.871691,2902532,12.6,824499
140.871916,2315075,9.9,1773940
140.872048,3910477,17.4,1351006
140.872403,2674510,11.6,503651
140.872663,2736432,11.9,1204596
140.872865,1606038,6.5,872045
140.873438,2265922,9.6,1330877
140.873578,1931626,8.1,1134831
140.873786,1215761,4.7,1895445
140.874107,2681372,11.6,1117775
140.874464,3082942,13.5,681500
140.874732,2466422,10.6,844050
140.87494,1328575,5.2,563952
140.875497,1421934,5.6,1426121
140.875999,1435930,5.7,670962
140.876287,1694613,6.9,756908
140.876605,1780837,7.3,725647
140.876907,1517773,6.1,1069776
140.877563,1358868,5.3,1388697
140.877853,1437190,5.7,1193099
140.878262,2353850,10.1,821635
140.878659,1620218,6.6,668254
140.879265,1186317,4.5,402996
140.879828,1545529,6.2,891786
140.880048,1151061,4.4,1354601
140.880292,1696645,6.9,1309772
140.880566,1280076,5,932852
140.881084,1370927,5.4,563070
140.881292,1338836,5.3,827894
140.881744,1501131,6,447867
140.882071,1462890,5.8,442824
140.882902,1320446,5.2,1497911
140.883183,876623,3.1,1690034
140.883482,1216904,4.7,1521570
140.883619,1108729,4.2,1714631
140.883754,1011689,3.7,1624913
140.884606,1259667,4.9,1037571
140.885119,997864,3.6,920484
140.885553,1172854,4.5,1413623
140.886076,1248162,4.8,1141809
140.887225,1074554,4,827452
140.887974,1317686,5.2,688754
140.888804,1335392,5.2,1259874
140.8893,899930,3.2,631832
140.889657,989660,3.6,1390948
140.890396,911742,3.2,1225322
140.896533,931027,3.3,1347320
140.897195,966905,3.5,1096355
140.89751,1277567,5,1157026
140.902555,919740,3.3,1458015
140.940613,900460,3.2,748264
141.297402,871964,3,1496927
141.783171,918522,3.3,1371004
142.076239,1716701,7,1304194
142.768709,5611688,25.5,1277835
142.98006,1202398,4.6,1760244
144.662624,912528,3.2,971667
144.678203,912397,3.2,1301018
144.679755,956753,3.4,756887
144.683167,1033483,3.8,1128020
144.68423,1101592,4.1,1419395
144.68502,907552,3.2,890211
144.685487,1173705,4.5,482903
144.689305,930009,3.3,571816
144.690338,1187083,4.5,1156289
144.690564,1239021,4.8,1351081
144.690777,1232846,4.8,1111833
144.69132,1091542,4.1,700985
144.691628,870791,3,1459501
144.691887,876817,3.1,1389829
144.692794,1077758,4,935264
144.693116,1124889,4.2,776832
144.693349,1011085,3.7,2014994
144.693776,1262681,4.9,609820
144.694332,1938355,8.1,472802
144.695362,1398231,5.5,1266269
144.695696,1315429,5.1,1571432
144.696128,1742667,7.2,1202641
144.696669,2196467,9.3,1184454
144.69697,2086019,8.8,1233736
144.697197,1345155,5.3,1399501
144.697724,2886609,12.6,477624
144.6979,1533649,6.2,1300844
144.698321,1518559,6.1,1618490
144.698462,1565727,6.3,1443012
144.698866,1637487,6.7,834424
144.699383,2630343,11.4,847906
144.699658,1963405,8.2,1197703
144.699878,1397931,5.5,1408245
144.700295,1845421,7.6,287599
144.700997,2466251,10.6,1453360
144.701134,1175599,4.5,1583294
144.701769,3001443,13.1,936303
144.702275,2972311,13,918467
144.702647,3026885,13.2,773846
144.702821,2084283,8.8,1440696
144.70325,2385231,10.2,1262153
144.703389,3499595,15.5,1432496
144.703677,3710931,16.5,489000
144.70394,2245529,9.5,1067654
144.70431,2853765,12.4,446817
144.704675,2928203,12.8,690233
144.704923,3552555,15.7,1263947
144.70506,4631179,20.8,1098121
144.705408,3260445,14.3,748565
144.705683,3385835,14.9,1227949
144.705852,3154819,13.8,481706
144.706333,2774615,12,655501
144.706598,1840399,7.6,1288324
144.706826,2650931,11.5,657631
144.707207,3040947,13.3,727575
144.707709,4174701,18.7,530227
144.708549,3086465,13.5,743762
144.708923,3170487,13.9,688483
144.709469,3492911,15.4,1112797
144.709757,2192417,9.3,737830
144.709983,2071735,8.7,1692752
144.71013,1943653,8.1,1409809
144.710381,3246755,14.3,804077
144.710684,1726155,7.1,1677759
144.710811,1818463,7.5,1670044
144.711336,1887212,7.8,999273
144.711656,1625167,6.6,1532857
144.711806,1872925,7.8,1319353
144.711972,1545267,6.2,955982
144.712345,2311097,9.9,949426
144.712463,2657731,11.5,1407548
144.712795,2365857,10.1,888164
144.713155,1263525,4.9,1329184
144.713303,1925745,8,528059
144.713877,1869425,7.8,1450031
144.714021,1591403,6.4,1312467
144.714349,2561007,11,1156771
144.714667,1613412,6.6,990445
144.715519,1191163,4.6,1541640
144.71595,1305363,5.1,1869799
144.716329,1206173,4.6,571777
144.716616,1441805,5.7,1083580
144.716947,1194777,4.6,1600485
144.717081,1167445,4.4,1276687
144.717521,1376159,5.4,1143945
144.717956,1046582,3.9,729100
144.718384,971335,3.5,1293126
144.718673,927826,3.3,1404866
144.71915,896826,3.2,547601
144.719378,1767601,7.3,1076516
144.719832,1129988,4.3,1148913
144.720115,900916,3.2,975783
144.72048,1279721,5,1230046
144.720735,1288030,5,1070719
144.720971,1128021,4.3,1588208
144.721462,1074421,4,480731
144.721735,1054542,3.9,522530
144.722334,1030229,3.8,641111
144.724577,1238084,4.8,1147673
144.725427,970869,3.5,830930
144.72568,1078217,4,568727
144.726176,943817,3.4,1515610
144.726813,950041,3.4,349347
144.728771,931362,3.3,1152349
144.730175,1036247,3.8,1265769
144.730485,958073,3.5,1264478
144.730999,1046407,3.9,1257724
144.731487,936258,3.4,1230400
145.695932,1042496,3.9,1413249
145.699869,1177616,4.5,991038
145.702945,926482,3.3,493897
145.706388,1299054,5.1,1404426
145.707067,954519,3.4,792002
145.707483,1172600,4.5,705392
145.711103,1090837,4.1,839195
145.711972,1909470,8,1168930
145.712235,1336608,5.2,758529
145.712876,1099023,4.1,486335
145.713108,945970,3.4,1555194
145.713406,1697006,6.9,581510
145.71414,912098,3.2,494514
145.714491,1432333,5.7,789358
145.714787,1527398,6.1,1122436
145.715077,1276724,5,1380662
145.715397,1858688,7.7,653555
145.715655,1607000,6.5,1447301
145.715829,1551284,6.3,1135829
145.71616,1752223,7.2,325179
145.71652,1605372,6.5,1194259
145.716758,1613544,6.6,424660
145.71711,2181626,9.2,1535022
145.717429,1891832,7.9,734490
145.717717,1943171,8.1,798534
145.71787,2475290,10.6,974658
145.718095,1855468,7.7,1192181
145.718275,2338882,10,893279
145.718521,1813262,7.5,1263196
145.718671,1873280,7.8,1011522
145.718828,1996046,8.4,1183403
145.719312,1462753,5.8,778363
145.719543,1390160,5.5,1025682
145.719751,2035790,8.5,1597988
145.719902,2916510,12.7,729360
145.72015,2093062,8.8,1542969
145.720755,2836042,12.3,891199
145.720991,4091450,18.3,1045472
145.721169,2966246,12.9,938879
145.721531,3581566,15.9,672423
145.721668,1565566,6.3,2053846
145.72189,4362934,19.6,1181750
145.722326,1768300,7.3,1044461
145.722563,2359642,10.1,373459
145.722955,3951574,17.6,1278086
145.723091,4381974,19.6,1209286
145.723224,2581222,11.1,1574220
145.723546,3297982,14.5,1446041
145.723663,2291478,9.8,1290244
145.723785,3350318,14.8,1438491
145.724228,3204926,14.1,486033
145.724424,3033302,13.3,861817
145.724644,2888542,12.6,1699252
145.724844,3696386,16.4,659546
145.725208,4978958,22.5,529894
145.725447,3523926,15.6,523657
145.725832,3597656,15.9,551865
145.726269,2450046,10.5,490859
145.726596,3118353,13.7,505172
145.727018,4048982,18.1,1073799
145.727533,4137506,18.5,660169
145.727712,3320462,14.6,1305088
145.727849,2345702,10,1411970
145.728356,3301027,14.5,448896
145.728787,2402430,10.3,1259041
145.729079,3936314,17.5,1094972
145.729304,2040866,8.6,840420
145.729482,2047383,8.6,175662
145.729733,2050538,8.6,410866
145.72996,2441486,10.5,1171384
145.730233,3001182,13.1,673501
145.730476,1879894,7.8,1025821
145.730672,2679530,11.6,1095576
145.730978,3220310,14.1,1074373
145.731244,1297194,5.1,2009937
145.731499,2509172,10.8,517504
145.731798,1032998,3.8,2239130
145.73192,1171966,4.5,1846050
145.732188,2073610,8.7,516511
145.73291,1908658,7.9,514768
145.733751,1876730,7.8,1187277
145.733882,1249118,4.8,1458787
145.734174,1178921,4.5,686309
145.734666,1633186,6.6,633325
145.735469,1505924,6,1035715
145.736391,1220767,4.7,839838
145.736953,1182656,4.5,602323
145.737399,1494045,6,432523
145.737763,1070792,4,1169978
145.739277,1053608,3.9,562621
145.740051,909765,3.2,615955
145.740324,907554,3.2,740766
145.741015,1035448,3.8,1345493
145.741926,952835,3.4,575074
145.746512,884774,3.1,1130094
145.752021,899307,3.2,1172006
145.760997,1052440,3.9,1006566
146.222455,883385,3.1,1072337
146.717919,866618,3,1234028
146.91706,938854,3.4,904783
147.35293,888760,3.1,1185551
149.431537,1077486,4,624253
149.803408,906928,3.2,1287848
149.809525,878304,3.1,635279
149.810704,1001170,3.7,1395298
149.814838,989598,3.6,1361442
149.818801,1224444,4.7,1036623
149.820205,1150862,4.4,628533
149.820579,947510,3.4,538180
149.821841,1026242,3.8,574821
149.823228,1427286,5.7,1095360
149.823729,1707894,7,881206
149.824431,1275754,5,473191
149.824672,1187914,4.5,1108720
149.825116,1105166,4.1,1398250
149.825371,1519942,6.1,654589
149.82618,1100494,4.1,1199017
149.826455,1639130,6.7,1008868
149.826931,1632442,6.6,876260
149.827253,1106536,4.2,835696
149.827515,1417842,5.6,1559076
149.827646,1269890,4.9,1619456
149.827938,2196106,9.3,1178332
149.828701,1623882,6.6,677724
149.82888,1472750,5.9,793699
149.829308,2110578,8.9,741288
149.829888,1660362,6.8,1309687
149.83012,1366218,5.4,1819656
149.830388,2850578,12.4,770012
149.830679,1683898,6.9,1379904
149.830999,1844130,7.6,1016529
149.831626,1875098,7.8,421418
149.832037,2098394,8.8,1192598
149.832181,1827746,7.6,1698211
149.832308,1639250,6.7,1286908
149.832529,2820874,12.3,1068540
149.832728,1976440,8.3,472990
149.83321,2966470,12.9,524907
149.833422,1720978,7.1,1454564
149.83363,1841626,7.6,1034611
149.834027,3215866,14.1,585530
149.834263,3172482,13.9,830196
149.834654,3182882,14,1009274
149.835156,2022570,8.5,1509729
149.835316,1737722,7.1,1119623
149.835639,1792094,7.4,1024076
149.835842,2436762,10.4,1132114
149.836201,2495346,10.7,574640
149.836611,4044410,18,791762
149.836993,3526322,15.6,764009
149.837164,1985186,8.3,1236958
149.837755,1697306,6.9,493090
149.83805,1489072,6,583375
149.83834,1474626,5.9,1349220
149.838714,1977370,8.3,614828
149.839055,1900606,7.9,460053
149.83937,1784730,7.4,848153
149.839667,1446930,5.8,1101894
149.839821,1079722,4,1207457
149.840163,2265034,9.6,1369888
149.840646,1564858,6.3,552986
149.84088,1348594,5.3,1668862
149.841016,1386042,5.5,936339
149.84156,2260130,9.6,1382979
149.842098,2168370,9.2,439218
149.842352,3047274,13.3,948553
149.843245,1697618,7,1350072
149.843381,1538570,6.2,1439090
149.843901,1287106,5,472809
149.844356,1921154,8,1333838
149.844512,1196410,4.6,1016807
149.844863,1385888,5.5,711561
149.845264,1421754,5.6,808914
149.845418,1499074,6,1515887
149.845775,1549914,6.3,781286
149.846198,1706094,7,971122
149.846622,1416330,5.6,711979
149.846852,1460106,5.8,1417182
149.847098,1187974,4.5,1017847
149.847634,1033758,3.8,1251659
149.847982,1885870,7.8,975152
149.848268,1066134,4,980241
149.849763,1659806,6.8,666557
149.850122,1150086,4.4,1532949
149.851538,1231370,4.7,1094615
149.852532,1117200,4.2,667589
149.854062,878990,3.1,1663613
149.854576,1005166,3.7,1091682
149.855513,1172996,4.5,552898
149.861109,964438,3.5,995224
149.868429,882406,3.1,1348879
150.783806,924389,3.3,899422
150.906379,879323,3.1,1069496
150.912298,904811,3.2,536615
150.91366,908979,3.2,552590
150.914983,910225,3.2,752482
150.915389,1098353,4.1,980552
150.916209,1460405,5.8,1239076
150.917139,1028649,3.8,797199
150.91761,1072977,4,1780189
150.917768,1741177,7.2,1283986
150.91803,1196037,4.6,680617
150.918335,1364619,5.4,915598
150.918997,1441237,5.7,1206218
150.919224,1494449,6,848040
150.919557,1391261,5.5,751352
150.919922,1266261,4.9,681527
150.920164,1185689,4.5,740679
150.920565,935537,3.3,1800789
150.920742,1686005,6.9,1029747
150.921271,1563361,6.3,1332298
150.921779,1321749,5.2,722696
150.922287,1713097,7,643177
150.922436,1662281,6.8,1371000
150.922647,1689885,6.9,391866
150.923505,1356417,5.3,1314209
150.923695,2019441,8.5,1170243
150.923861,1822417,7.5,812588
150.924463,2227729,9.5,437582
150.924883,2413889,10.3,973003
150.925037,3647329,16.2,1356536
150.925173,1939137,8.1,1311654
150.925539,2408625,10.3,1174247
150.925932,2166385,9.2,1045523
150.926127,1486865,6,1443954
150.926336,1910193,8,1575572
150.926488,2564713,11,487993
150.926815,2585177,11.1,1100479
150.927065,1903033,7.9,1351618
150.927251,2580597,11.1,898713
150.927507,1965877,8.2,707048
150.927926,3456321,15.3,1164662
150.92835,3280809,14.4,398177
150.92891,3086321,13.5,368655
150.929383,2191433,9.3,1104051
150.929665,3215009,14.1,1362208
150.929926,2886217,12.6,954657
150.930091,2238329,9.5,1031530
150.930402,3227441,14.2,772628
150.930607,2521825,10.8,1311879
150.930796,1725777,7.1,1800899
150.930932,2846257,12.4,1428475
150.931167,1796849,7.4,720124
150.931364,3930657,17.5,1230637
150.931716,1694673,6.9,1191272
150.932005,2428353,10.4,950614
150.932209,1287681,5,1663224
150.932498,1080793,4,1335012
150.932615,1303201,5.1,2103335
150.932755,2512857,10.8,377529
150.933398,2358737,10.1,802461
150.933813,2133617,9,1511803
150.934048,2196929,9.3,460214
150.93461,1633037,6.6,959871
150.935277,2187723,9.3,338603
150.935463,1726065,7.1,1231667
150.935745,1231909,4.7,1219181
150.935969,1838681,7.6,862077
150.936444,1239161,4.8,1128908
150.936831,921941,3.3,1641752
150.937166,1308373,5.1,524385
150.937839,1928725,8,945493
150.93835,1063991,4,988166
150.939195,1424353,5.7,1177709
150.939422,1522229,6.1,1056725
150.93982,1346805,5.3,753604
150.940319,1132039,4.3,869916
150.94105,1017285,3.7,774384
150.941535,1130461,4.3,769953
150.94217,1238993,4.8,592074
150.943912,1221965,4.7,1180171
150.944422,1156453,4.4,1294785
150.944896,969725,3.5,1250386
150.946527,863905,3,1226950
150.949125,1071025,4,1121922
150.952811,1218453,4.7,1015289
151.556761,864896,3,1271984
151.920611,6514608,29.7,1164684
152.238695,1523768,6.1,1236210
152.335946,4718944,21.2,1178701
152.916296,887971,3.1,828078
152.922215,1099231,4.1,1563290
153.144862,991931,3.6,1280715
153.159173,905751,3.2,1117605
153.297757,1076323,4,1075099
153.305415,1493383,6,1242581
153.374306,2516671,10.8,1194862
153.380461,879666,3.1,1351140
153.381975,3206911,14.1,1181770
153.389668,1048662,3.9,1459981
153.392689,1062950,4,1460343
153.414143,1462534,5.8,1056431
153.416444,1347758,5.3,1200713
153.426896,1341302,5.3,568988
153.427703,3561918,15.8,915209
153.428378,1862126,7.7,900060
153.438654,872502,3,1494858
153.439384,875958,3.1,1455619
153.44635,1180062,4.5,1055465
153.450883,1370294,5.4,1195365
153.45857,1706006,7,589887
153.467816,1327870,5.2,1128364
153.523034,1049750,3.9,1343285
153.688989,1152534,4.4,1213384
153.944102,881222,3.1,1172269
154.249708,887154,3.1,1352256
154.450855,1049758,3.9,1344422
154.539255,869461,3,1335448
155.310021,887137,3.1,1045100
155.323146,1030141,3.8,1322108
155.324763,943357,3.4,803972
155.325624,1041557,3.8,1160071
155.325846,1114417,4.2,889666
155.326657,991429,3.6,1614031
155.327603,1209047,4.6,342639
155.328887,930261,3.3,1268989
155.329308,1269061,4.9,644101
155.33004,1070077,4,1364450
155.330438,1226073,4.7,546333
155.330891,1164149,4.4,1093637
155.331599,972017,3.5,1156749
155.331962,1341141,5.3,958284
155.332366,1120451,4.2,651016
155.332662,1134157,4.3,1213560
155.332913,998669,3.6,1295751
155.333675,1356965,5.3,836361
155.333975,970037,3.5,1249859
155.334153,1005261,3.7,1446557
155.334365,1260757,4.9,1316121
155.334521,1076221,4,1734313
155.334754,1030873,3.8,427984
155.33531,1133335,4.3,506183
155.33599,1255757,4.9,622602
155.336155,1130493,4.3,1458759
155.337191,1117789,4.2,805030
155.337568,968565,3.5,805092
155.337778,1506341,6,614469
155.338341,1317845,5.2,1535493
155.338663,1469453,5.9,795293
155.33916,1438157,5.7,186443
155.339828,1550125,6.3,489257
155.339998,1720829,7.1,1158654
155.340181,2021805,8.5,1068589
155.340393,1028253,3.8,1641557
155.341289,1703549,7,332657
155.341594,1937621,8.1,1088528
155.341917,2023869,8.5,1152063
155.342323,2072501,8.7,580088
155.34268,2213445,9.4,718810
155.342968,1086149,4.1,1625758
155.343181,1186613,4.5,1169397
155.343433,1606637,6.5,1343571
155.343842,2162997,9.2,568857
155.344385,1999021,8.4,684961
155.344791,1961733,8.2,670820
155.345127,1890725,7.9,1005273
155.345317,1959757,8.2,834167
155.345985,1596557,6.5,1153018
155.346382,1941597,8.1,1077265
155.346557,1813821,7.5,1125001
155.346734,1696013,6.9,1365999
155.347501,2066385,8.7,596902
155.347954,2425789,10.4,1201584
155.348155,1558029,6.3,1126225
155.34881,2102765,8.9,679646
155.348961,1949277,8.1,1154844
155.349309,1553789,6.3,876555
155.350159,1398149,5.5,1273002
155.350328,1418237,5.6,1551309
155.351243,2218813,9.4,574483
155.351563,1138973,4.3,1309782
155.351783,1279957,5,847830
155.352181,1925125,8,999505
155.352731,1352069,5.3,1020903
155.353241,2346853,10,810221
155.353903,1472533,5.9,998703
155.354403,876597,3.1,1231844
155.354621,2049997,8.6,1032066
155.355102,1437169,5.7,385655
155.355718,1955541,8.2,677743
155.356471,1220341,4.7,918190
155.356787,1189413,4.5,734206
155.35724,1628773,6.6,1210743
155.358483,1012633,3.7,779539
155.359812,968693,3.5,1226306
155.360114,937885,3.4,1577825
155.360752,1043997,3.9,970414
155.365634,995177,3.6,1029603
155.366159,925657,3.3,1019614
155.367631,1175045,4.5,910866
155.863355,3932556,17.5,1106420
156.322346,871716,3,1192375
156.441762,883508,3.1,996476
156.506368,908288,3.2,760527
156.508494,1103220,4.1,942622
156.510804,1014060,3.7,1235403
156.511243,1164708,4.4,505617
156.511913,1217908,4.7,430781
156.512573,1029868,3.8,1608878
156.512763,1321940,5.2,1249369
156.51299,1249088,4.8,632525
156.514015,2101308,8.9,409002
156.514484,1529484,6.2,1226537
156.514761,1587452,6.4,714744
156.515224,1127516,4.3,1339606
156.51553,2230796,9.5,988995
156.515719,1996764,8.4,984398
156.51605,1881804,7.8,583369
156.517071,1479580,5.9,378673
156.517405,1618916,6.6,689950
156.517674,1543212,6.2,1313472
156.518064,3375116,14.9,885276
156.518273,2285068,9.7,959216
156.518745,863452,3,1303394
156.519057,1326140,5.2,1544654
156.519328,1567496,6.3,835113
156.519637,1055876,3.9,1114235
156.520174,1706324,7,602923
156.520517,1782812,7.4,831937
156.520691,1593564,6.5,1504203
156.521139,1555308,6.3,914605
156.52152,1741772,7.2,873533
156.521812,1156508,4.4,1626154
156.522093,1437564,5.7,817213
156.522699,1945660,8.1,1048477
156.523648,1646524,6.7,1096898
156.52418,1588468,6.4,858373
156.524655,1698172,7,977518
156.524927,1112084,4.2,447810
156.52592,1634092,6.7,698074
156.526712,1171668,4.5,555433
156.530458,936260,3.4,1277774
156.981075,937360,3.4,1128258
157.254215,886527,3.1,773134
159.658974,915930,3.3,1158147
161.135979,1778186,7.3,1158235
161.236716,871554,3,417578
161.248353,913994,3.2,1486534
161.256338,890650,3.1,1572529
161.257408,1047386,3.9,1356870
161.258444,925594,3.3,1368552
161.258842,865562,3,1035606
161.259818,1506346,6,1229533
161.260615,1511346,6.1,374447
161.26187,1409098,5.6,1045386
161.262144,970714,3.5,1664287
161.262314,1316106,5.1,1490428
161.262486,1499322,6,1168088
161.262906,1498346,6,574730
161.263238,1072890,4,1284065
161.263479,1879626,7.8,470529
161.264001,1303010,5.1,951275
161.264512,1543210,6.2,618237
161.265027,1369290,5.4,619215
161.265328,1126018,4.2,793089
161.265693,1008210,3.7,1230026
161.26603,1264218,4.9,721403
161.266698,1835610,7.6,431235
161.267012,1385754,5.5,707222
161.267767,1037090,3.8,759483
161.26816,1944906,8.1,1026192
161.268522,963746,3.5,887175
161.268852,1427594,5.7,1426409
161.269165,1388242,5.5,626908
161.270041,971010,3.5,1135635
161.270249,2110890,8.9,1099176
161.270492,2338954,10,1093752
161.271018,2089290,8.8,1162853
161.271627,1184762,4.5,530993
161.27226,2119130,8.9,772012
161.272507,2121258,9,992016
161.272712,1860426,7.7,1084144
161.273799,1840506,7.6,792196
