m/z,I,S/N,Res.
194.010266,1813039,7.7,1273271
230.181498,1439853,5.8,633507
268.801071,1158312,4.4,796258
270.798117,1248761,4.8,973932
275.634514,1545884,6.2,930631
277.071912,1224454,4.7,595509
279.087578,1178781,4.5,791234
279.123958,1561888,6.3,826621
279.917407,12514524,58.1,436375
279.918038,48705244,228.9,765284
280.917346,1096231,4.1,1223567
280.921392,1175464,4.5,880657
281.030441,1153712,4.4,805021
281.066835,1275955,4.9,780435
281.103253,1346102,5.3,845506
281.139603,1283320,5,959368
281.913118,2025587,8.5,868241
281.913783,5567091,25.2,775504
283.082534,1735501,7.1,809291
283.118858,1536079,6.2,953809
287.056294,1230017,4.7,991405
287.092735,1148548,4.3,740023
289.035603,1168734,4.4,660728
289.071913,1423137,5.6,805943
289.108298,1570724,6.3,1014748
291.051207,1187840,4.5,545782
291.087581,1470467,5.8,595222
293.030513,1226849,4.7,1085019
293.066873,1914852,7.9,773405
293.10323,2747111,11.8,856857
293.139708,1466857,5.8,795942
293.176025,2939629,12.7,761820
295.046118,1889799,7.8,857634
295.082549,2574730,11,781154
295.118922,3053709,13.2,756263
295.155259,1109392,4.1,947438
297.061837,1742896,7.1,980044
297.097666,1218867,4.6,912652
297.098159,2633395,11.2,814764
297.134544,1930806,8,833682
297.153201,4253752,18.8,771643
299.077479,1638363,6.6,618470
299.113819,1731934,7,699135
299.150236,1211489,4.6,927402
301.071927,1989640,8.2,804255
301.093144,1881609,7.7,885489
303.051263,2241590,9.4,866102
303.08764,1802553,7.3,922792
303.124017,1210172,4.6,973615
305.030483,1492967,5.9,860490
305.066951,2226922,9.3,509721
305.103331,2416621,10.2,696470
305.139654,1558896,6.2,783112
306.907287,3628433,15.8,714366
307.046166,2529694,10.7,679035
307.082551,2951585,12.6,629921
307.118948,2927781,12.5,693457
307.155286,1512616,6,856564
309.060956,1220697,4.6,752895
309.061834,3358553,14.5,751043
309.098197,4757084,21,710492
309.134608,3182944,13.7,661178
309.170965,1894371,7.7,674565
311.04109,1618708,6.4,726667
311.077481,3309335,14.3,747912
311.113813,4803867,21.2,568376
311.150276,2024222,8.3,703277
311.168845,16487712,75.3,669296
312.172209,2916992,12.4,645170
313.056699,1923669,7.8,659580
313.07199,1167447,4.3,723133
313.093137,3092697,13.3,675851
313.129506,3293405,14.2,625155
313.165874,1237600,4.7,773466
315.014892,1221269,4.6,783275
315.051309,2278297,9.5,700583
315.072376,1713691,6.9,623600
315.0876,2136477,8.8,735641
315.10878,1949343,8,798834
315.145145,1724322,6.9,737731
315.181526,1546662,6.1,749508
317.030482,1778271,7.1,808420
317.066964,2597730,10.9,723629
317.103279,2557030,10.7,763377
317.139702,1886826,7.6,825303
319.046185,3228204,13.8,685439
319.082564,3567152,15.4,776795
319.117671,1148595,4.2,1006095
319.118976,2909748,12.4,723247
319.155343,1880375,7.6,723620
320.923003,4514031,19.7,710554
321.025395,1950458,7.9,643646
321.061885,4122366,17.9,657519
321.098155,4650754,20.3,659299
321.134584,3191813,13.6,660399
321.171002,1606921,6.3,711862
321.922574,1199960,4.4,710363
323.041102,3393999,14.5,642696
323.077474,6328787,28,671800
323.113906,5653463,24.9,632956
323.150256,3576283,15.3,663029
324.117207,1261251,4.7,696986
325.035549,1356711,5.1,681485
325.055874,1193641,4.4,1068464
325.056754,4115625,17.7,619052
325.093145,7788717,34.5,655064
325.129535,5634737,24.7,708351
325.16589,2442933,10.1,589563
325.184499,20043448,90.4,636080
326.187885,4294438,18.5,660228
326.759806,1319269,5,718197
327.03599,1535107,5.9,681895
327.051353,1895557,7.6,795033
327.072436,4087175,17.6,553087
327.08762,1396489,5.3,455869
327.108785,6585228,29,676115
327.12405,1380237,5.2,785481
327.145224,3706256,15.9,713574
327.180275,1255443,4.7,585313
327.181527,1111060,4,721086
328.112118,1256700,4.7,834932
329.03056,1967971,7.9,640923
329.051692,1197286,4.4,527282
329.066952,2201703,9,478040
329.088073,3217514,13.6,580946
329.103338,2649196,11,734314
329.124459,3266670,13.8,767082
329.139684,1361136,5.1,742212
329.160856,2546290,10.5,678175
329.197215,1265526,4.7,892730
331.009884,1162054,4.2,965887
331.046205,4077898,17.5,684132
331.067361,1343436,5,827304
331.082594,3560270,15.1,601033
331.103634,1577552,6.1,679853
331.118988,3129682,13.1,657566
331.140139,1380565,5.2,821708
331.155403,1893718,7.5,672810
333.02547,2478896,10.2,733156
333.061836,5432885,23.6,631667
333.09828,4777529,20.6,642138
333.134621,4113469,17.6,676985
333.171079,1896513,7.5,608949
334.938694,1758227,6.9,793088
335.041128,4870431,20.9,663468
335.077554,6070564,26.3,592573
335.113888,6916392,30.2,638497
335.150326,4774700,20.5,665626
335.186705,1912880,7.6,728766
336.044464,1287448,4.8,737426
336.080864,1435164,5.4,798287
336.117229,1357856,5.1,639720
337.020502,1664910,6.5,514943
337.056779,6233106,27.1,585316
337.093163,8208407,36,589034
337.128164,1236123,4.5,156762
337.129531,8198171,35.9,611349
337.165957,4174880,17.8,658843
337.205613,1324196,4.9,736411
338.060042,1225805,4.5,598187
338.096643,1670545,6.5,558076
338.132873,1477398,5.6,685620
338.932451,1424120,5.4,786610
338.933583,8084729,35.2,593093
339.036049,3697925,15.5,652458
339.051292,1421319,5.3,766140
339.072437,8306954,36.2,589811
339.087648,1430411,5.4,648960
339.107518,1619342,6.2,633556
339.108828,10515726,46.1,630876
339.143932,1438994,5.4,735927
339.145184,7528723,32.7,623638
339.181614,2975511,12.3,678612
339.200199,5475610,23.5,613044
339.933226,2017141,8,674374
340.075806,1626886,6.2,660264
340.112221,1697291,6.6,651391
340.203589,1328022,4.9,652636
340.930372,1349169,5,512040
341.030535,1814526,7.1,670261
341.051716,3560961,14.9,638416
341.066959,2376707,9.6,697372
341.088076,8644101,37.7,599385
341.103382,1883143,7.4,666742
341.124493,7644170,33.2,597655
341.160869,4332047,18.4,633289
341.197245,1841171,7.2,719931
342.091469,1421956,5.3,590379
342.127835,1460489,5.5,687702
343.009856,1168249,4.2,632087
343.031001,1137404,4,584811
343.046218,3403518,14.2,605668
343.067351,3511809,14.7,575822
343.082615,3423491,14.3,616627
343.103776,6741765,29.2,648834
343.119002,2805767,11.5,682895
343.140146,4547338,19.3,645941
343.155442,1336332,4.9,611628
343.176552,2261519,9.1,741146
343.212914,1675795,6.5,752112
