m/z,Magnitude,S/N,Res.
139.949921,5280854,23.6,1291809
139.950056,1333219,5.2,2035296
139.950297,4044752,17.8,675180
139.950586,6787853,30.6,584388
139.950816,3108017,13.4,1011092
139.950918,2834788,12.2,1479138
139.951182,3691755,16.2,741397
139.951532,3011531,13,476842
139.952026,4544629,20.2,588415
139.952605,3637059,15.9,958426
139.952978,3004719,13,1171592
139.95319,2654028,11.3,1205792
139.95337,2175477,9.1,2006622
139.953489,3637924,15.9,1045535
139.953767,2261699,9.5,817204
139.953894,2145365,9,1475129
139.954319,2463004,10.4,804814
139.954474,2247603,9.4,1722495
139.954639,2709056,11.6,769367
139.954942,4166826,18.4,704645
139.955343,1661225,6.7,1549230
139.955492,2023132,8.4,573152
139.956134,1453137,5.7,734975
139.956426,1679377,6.8,1148293
139.956578,1564390,6.2,912827
139.957061,1919205,7.9,1300431
139.95721,1456700,5.7,1860613
139.957356,2049562,8.5,1210640
139.9576,1930261,7.9,1490681
139.957869,3245981,14.1,502635
139.958419,2916922,12.6,1033650
139.958614,1676660,6.8,757032
139.959258,1780628,7.2,618534
139.959558,1448864,5.7,1323480
139.959931,1371348,5.3,906048
139.960107,1716944,6.9,1177391
139.96026,1843924,7.5,1408411
139.960872,2411445,10.2,541616
139.961271,1587507,6.3,490298
139.961913,1797189,7.3,938420
139.962089,1697173,6.9,1214886
139.962341,1337599,5.2,1367832
139.962517,1801889,7.3,1321599
139.962836,1357353,5.3,1495113
139.963398,1440609,5.7,1128946
139.963529,1184096,4.5,1785865
139.963782,987063,3.5,1329077
139.964303,1033570,3.8,1537726
139.964449,1152165,4.3,1124457
139.96525,1156734,4.3,530122
139.965558,1277802,4.9,776987
139.966111,1078607,4,608800
139.966624,1110380,4.1,1174757
139.966779,931620,3.3,1567020
139.967658,1205257,4.6,1482340
139.968045,1024822,3.7,1469760
139.968677,1147425,4.3,638624
139.968985,1184029,4.5,1162776
139.96955,1300919,5,1497907
139.97091,1102922,4.1,791413
139.971884,1275824,4.9,1198916
139.973233,1192254,4.5,838445
139.974205,1065610,3.9,1629174
139.976115,1118598,4.2,1523947
139.97864,1166335,4.4,1016821
139.980706,999697,3.6,1002294
139.984092,1055835,3.9,1263159
139.99273,978341,3.5,1216944
140.776619,939719,3.3,1523069
140.785813,896112,3.1,1290420
140.790507,941949,3.3,1042457
140.791568,901857,3.1,1399768
140.792148,905402,3.2,1443527
140.793684,1019121,3.7,758175
140.796463,929448,3.3,1033650
140.798994,957906,3.4,1085029
140.799229,986512,3.5,1661331
140.801951,926854,3.3,843267
140.803842,1021060,3.7,1396428
140.806665,936897,3.3,1184204
140.807781,1021354,3.7,1236671
140.808069,1065428,3.9,494748
140.809327,913660,3.2,1445516
140.809969,1188349,4.5,381701
140.811484,951197,3.4,1198287
140.812443,1049961,3.8,1195279
140.81309,1017737,3.7,1456102
140.814352,1132547,4.2,358749
140.814794,1248542,4.8,1367451
140.81574,1190157,4.5,885367
140.816159,1431768,5.6,935275
140.816589,1418978,5.6,1052589
140.817294,1517890,6,1131080
140.817579,1103186,4.1,1518402
140.817823,1550798,6.2,1146456
140.818393,1048480,3.8,1418044
140.818566,1665137,6.7,1509413
140.819007,1928907,7.9,1200807
140.819213,1887155,7.7,1086782
140.819921,1193728,4.5,978395
140.820202,1230884,4.7,726821
140.820588,1089565,4,1467672
140.820976,1425192,5.6,293801
140.821504,2992413,12.9,792734
140.821925,1413319,5.5,745135
140.822184,1328079,5.1,1459602
140.822399,1857600,7.6,1085521
140.82291,1317527,5.1,1269360
140.823108,1828684,7.5,1321916
140.82365,2458504,10.4,463914
140.823909,1683521,6.8,1184789
140.824065,1732127,7,440078
140.824506,2101716,8.7,545724
140.82491,2654816,11.3,1475960
140.825131,1924430,7.9,1071062
140.825408,1222802,4.6,1573178
140.825695,1823686,7.4,722921
140.826019,2094027,8.7,1003197
140.826212,2482176,10.5,1143278
140.82634,2657519,11.3,1004882
140.826616,1065228,3.9,1660100
140.826981,2331004,9.8,1320517
140.827106,3122667,13.5,1243526
140.827352,2522956,10.7,1152598
140.827619,2865945,12.3,283872
140.828024,2799887,12,903956
140.828178,3239818,14.1,1004483
140.828566,4354442,19.3,839088
140.828744,4401118,19.5,1112938
140.828946,3486794,15.2,1253094
140.829183,1753920,7.1,1421222
140.829299,2377759,10,1772950
140.829511,3701786,16.2,765444
140.829668,3098482,13.4,963931
140.829937,3734996,16.4,1061618
140.830162,4256348,18.8,1070278
140.830531,3341662,14.5,819142
140.830815,4721145,21,549447
140.831273,4892813,21.8,545095
140.83141,3965702,17.5,1528837
140.831617,2582762,11,1621895
140.83187,2664809,11.4,968964
140.832022,4250389,18.8,947048
140.832229,2660004,11.4,1126166
140.832647,3577038,15.6,1119085
140.832767,3562663,15.6,1060183
140.832932,3045126,13.2,1142569
140.833054,3137788,13.6,1148093
140.833427,4644910,20.6,1362263
140.833612,5239394,23.4,976086
140.833843,2359468,10,1142862
140.834008,5240909,23.4,1298960
140.834136,5537124,24.8,845941
140.834362,5726320,25.7,1331240
140.834561,6983653,31.6,989000
140.834729,1570804,6.3,2551876
140.834884,6656808,30,967232
140.835059,1852314,7.6,1368234
140.835341,3059522,13.2,1071552
140.835485,2664014,11.4,1224152
140.835767,7444683,33.7,631393
140.835957,4037182,17.8,1377900
140.836103,2889821,12.4,1009352
140.8364,3761612,16.5,896198
140.836685,4735899,21.1,850727
140.836969,4278933,18.9,1011534
140.837161,2437895,10.3,758746
140.837433,5649615,25.3,1180961
140.837624,4433366,19.6,715777
140.837803,4908857,21.9,1148116
140.838111,2805092,12,1083858
140.838333,7564539,34.3,987901
140.838662,2889321,12.4,966246
140.838869,2694833,11.5,1236564
140.839014,2699605,11.5,1312522
140.839177,2835498,12.2,998005
140.839507,2668283,11.4,670283
140.83974,1922591,7.9,1178923
140.83996,1635254,6.6,2250171
140.840091,3268617,14.2,1179885
140.840636,3243764,14.1,504827
140.84093,2909950,12.5,568789
140.84144,3347684,14.6,465339
140.841613,2775146,11.9,1162450
140.841899,1436754,5.6,802850
140.842135,2459528,10.4,1128416
140.842286,2362495,10,1320422
140.842546,3618677,15.8,1021141
140.843104,2804836,12,356762
140.843291,1626027,6.5,996471
140.843558,1290821,5,1534649
140.84382,2775773,11.9,839670
140.844063,2500613,10.6,1404630
140.844279,1132073,4.2,2628899
140.844396,1880261,7.7,1659943
140.844689,1796178,7.3,1389402
140.844875,1323845,5.1,1443205
140.845201,1481355,5.8,509999
140.845368,1670557,6.7,1331597
140.845593,1883094,7.7,1397157
140.8458,2323157,9.8,947826
140.8461,1213799,4.6,1008445
140.84643,1978808,8.2,820575
140.846819,1596707,6.4,482093
140.847395,1401801,5.5,921546
140.847682,1512712,6,991336
140.848097,1771853,7.2,732551
140.848457,939783,3.3,1009488
140.848854,1617015,6.5,518438
140.849841,1146988,4.3,1664235
140.850022,1252891,4.8,1338772
140.850339,922990,3.2,1070591
140.85088,939830,3.3,937639
140.851034,916039,3.2,1340114
140.85145,1293101,5,475722
140.852116,947075,3.4,960124
140.852692,929981,3.3,1348884
140.853676,1539529,6.1,740383
140.854304,1026656,3.7,1190168
140.855859,1208504,4.6,570080
140.856039,1001388,3.6,1142839
140.856583,1470781,5.8,373651
140.85728,983941,3.5,1110348
140.857742,1294070,5,1253117
140.858276,1070680,3.9,775194
140.858979,1032576,3.8,1249216
140.859699,1262921,4.8,1006481
140.859912,1016840,3.7,1391924
140.86068,1425697,5.6,1340216
140.861152,1470749,5.8,1053406
140.862454,905093,3.2,524870
140.86299,983248,3.5,1529944
140.863736,885956,3.1,1473797
140.863932,993707,3.6,1008833
140.865492,964905,3.4,569068
140.866832,945819,3.3,1127876
140.868749,1133618,4.2,464558
140.871162,955213,3.4,1459883
140.871463,947542,3.4,1034145
140.87426,921133,3.2,1316038
140.876456,881296,3,1421021
140.886614,969558,3.5,1052090
140.9184,938991,3.3,1421760
141.121102,884779,3.1,1346196
142.310261,1088499,4,1329410
142.577702,900533,3.1,893364
142.754999,925368,3.3,1124760
142.768718,4390764,19.4,1236767
143.986329,892829,3.1,1326096
144.017928,893342,3.1,1318169
144.713589,881991,3,1028307
144.715441,906038,3.2,1378164
144.720651,904424,3.2,948835
144.721476,933495,3.3,872430
144.722026,908109,3.2,721123
144.72396,1000789,3.6,1508254
144.724279,1143781,4.3,542496
144.725491,1028866,3.7,546377
144.72586,1150220,4.3,554590
144.726326,911022,3.2,1310574
144.726912,1339606,5.2,415786
144.727471,978415,3.5,1801609
144.728511,1309543,5,641494
144.728932,1082177,4,452348
144.729884,1871969,7.7,1449891
144.730401,2061482,8.6,491657
144.730681,2079901,8.6,851782
144.731142,2041143,8.5,586796
144.731462,1273942,4.9,1196850
144.731822,1989948,8.2,603779
144.732255,1564427,6.2,953363
144.732943,1839131,7.5,477235
144.7331,1479137,5.8,414574
144.73339,1464423,5.8,1576095
144.733715,1561738,6.2,885017
144.734474,1170635,4.4,855443
144.734728,1791543,7.3,1076073
144.734864,1716935,6.9,383026
144.735026,1845556,7.6,858026
144.7356,1625465,6.5,991765
144.735846,2527249,10.7,1526776
144.7363,2990911,12.9,741382
144.736535,1616037,6.5,1140622
144.736815,1434079,5.6,1065184
144.737075,2747089,11.8,1129240
144.737446,1373421,5.3,1257066
144.737566,1285589,4.9,994416
144.737857,1290937,5,1810871
144.737955,1364949,5.3,2024332
144.738101,2901541,12.5,509788
144.73856,2626005,11.2,860100
144.738787,3924021,17.3,1013141
144.739074,2027833,8.4,1382608
144.739207,2536245,10.8,578671
144.739545,2179963,9.1,992965
144.739851,2169493,9.1,1683719
144.74,2662469,11.4,1239488
144.740135,2841431,12.2,697048
144.740375,3091329,13.4,1612790
144.740516,2072103,8.6,458039
144.740901,3524725,15.4,842909
144.741156,3680537,16.1,647129
144.741482,3413479,14.9,878410
144.741746,4322525,19.1,1077562
144.741929,1966021,8.1,1591476
144.742118,2786589,11.9,1302509
144.742265,2410511,10.2,1089340
144.742424,2578969,11,1443979
144.742612,4632641,20.6,1045444
144.742834,1608413,6.4,1680655
144.743038,5486361,24.6,619907
144.743419,4501645,20,510034
144.743693,3332349,14.5,1204397
144.744025,2580771,11,885766
144.744313,3995725,17.6,598789
144.744637,3204529,13.9,596764
144.745063,3547577,15.5,491777
144.745543,3933169,17.3,1139988
144.745787,5417885,24.2,1054294
144.746023,3485885,15.2,854038
144.746213,2839325,12.2,1225502
144.746517,2378369,10,1214824
144.746775,2621759,11.2,946438
144.746939,2535157,10.8,970973
144.747073,4387881,19.4,1013934
144.747637,3660141,16,969501
144.747916,1878552,7.7,1088211
144.74819,1636841,6.6,1499044
144.748386,4149105,18.3,1140059
144.74873,1946967,8,928943
144.749099,1666817,6.7,1887368
144.749388,2052249,8.5,1166635
144.749783,1685585,6.8,836190
144.750037,1887853,7.7,1417360
144.75018,2450165,10.4,1249813
144.75045,2222269,9.3,1554649
144.750684,1991285,8.2,462751
144.7514,1635147,6.6,626494
144.751587,1190085,4.5,1654346
144.752085,1568787,6.3,1343659
144.752232,1965227,8.1,978273
144.752482,1253823,4.8,1230023
144.752829,1967421,8.1,443675
144.753379,1140897,4.3,708110
144.75372,1525615,6.1,652865
144.754126,1554164,6.2,447855
144.754286,1097083,4.1,2143033
144.754414,1800789,7.3,1507259
144.754976,1270763,4.9,1437868
144.755457,1259679,4.8,363764
144.756151,1026697,3.7,1036992
144.756588,1479028,5.8,642503
144.756895,1013012,3.7,1343088
144.757117,1768822,7.2,975665
144.757517,1456800,5.7,554446
144.758024,1576510,6.3,444107
144.758572,879262,3,1523429
144.759639,1120613,4.2,1765529
144.760287,941911,3.3,1276229
144.7611,1075247,4,1342161
144.762458,1026768,3.7,1310598
144.763171,1286336,4.9,1163345
144.764057,1004373,3.6,1372685
144.765571,986905,3.5,1390719
144.766347,897970,3.1,663695
144.76662,876940,3,931569
144.767804,1047340,3.8,1499664
144.770132,1037868,3.8,493233
144.772263,1126694,4.2,1150321
144.773804,1013736,3.7,986336
144.78099,903939,3.2,1115678
144.785568,873237,3,930518
144.7989,872921,3,1129207
145.305553,1349242,5.2,1100745
145.307682,877039,3,1303957
145.472647,945408,3.3,1295573
145.643672,887982,3.1,1191713
145.658947,1028179,3.7,1174281
145.663576,959732,3.4,1386537
145.665284,977484,3.5,1402307
145.666326,1167798,4.4,1394788
145.667158,1016180,3.7,1341383
145.668051,1210591,4.6,1092450
145.668909,954850,3.4,636759
145.669991,1060826,3.9,1771388
145.670413,899804,3.1,816679
145.671656,985760,3.5,1123493
145.672171,1022158,3.7,1436767
145.672317,912550,3.2,1713688
145.672494,1271546,4.9,1494261
145.672751,949159,3.4,457340
145.673614,1564490,6.2,397619
145.674752,1009481,3.6,1352698
145.674989,1019066,3.7,1412705
145.675256,1096764,4.1,1074766
145.676141,1486192,5.9,491485
145.676385,1247756,4.8,938100
145.676586,1252376,4.8,1232192
145.677108,1295610,5,715153
145.678461,2101582,8.7,439038
145.678684,1651328,6.6,1083512
145.678859,1402534,5.5,1181992
145.67919,1466420,5.8,1209811
145.679449,1843017,7.5,743165
145.679839,1896358,7.8,905597
145.680219,1688510,6.8,1252745
145.680522,1046599,3.8,1289736
145.680677,1006240,3.6,1852005
145.681059,1291466,5,1066970
145.681414,2257152,9.5,552753
145.68164,1832404,7.5,1132006
145.682024,1570190,6.3,1751676
145.682194,2052264,8.5,1168272
145.682372,2835326,12.2,1054928
145.682791,1141292,4.3,675876
145.682955,1832498,7.5,1539708
145.683168,1528966,6.1,1189199
145.68335,1616512,6.5,783019
145.683784,2186290,9.1,689275
145.68442,2031798,8.4,1704159
145.684644,2121514,8.8,764027
145.684847,3392350,14.8,547599
145.685653,2882526,12.4,579740
145.686316,4339630,19.2,440404
145.686644,4522970,20.1,541144
145.686914,3710790,16.3,979987
145.687101,3120574,13.5,880623
145.687352,3170858,13.7,900566
145.687643,3884996,17.1,336133
145.687942,2657550,11.3,1670209
145.688097,3960334,17.4,783045
145.688354,2165806,9,1818998
145.688493,3116594,13.5,1279073
145.688638,3974422,17.5,948068
145.688787,3010210,13,580023
145.689122,3009834,13,925463
145.689294,2874090,12.4,1394818
145.689535,4706298,20.9,489908
145.689888,3513302,15.3,847576
145.690479,4744938,21.1,420019
145.690717,4059726,17.9,748226
145.691025,3859434,17,1161301
145.691259,4211550,18.6,866069
145.691399,4064366,17.9,742172
145.691553,4405774,19.5,1236468
145.691807,2529506,10.7,1214108
145.692057,3143770,13.6,620856
145.692374,4625886,20.5,1270471
145.692653,2866942,12.3,1326593
145.692814,5524238,24.7,1344339
145.692966,4379862,19.4,1190461
145.693149,2912374,12.5,1696077
145.693269,2363518,10,1736949
145.693466,4202166,18.6,1289099
145.69377,2853374,12.3,979908
145.69398,4560626,20.2,899774
145.694419,4073602,18,797043
145.694684,3310191,14.4,547200
145.694926,2493478,10.6,1471980
145.695049,2176430,9.1,1806363
145.695285,2955394,12.7,1021915
145.695564,3027514,13.1,510697
145.695772,2823286,12.1,1423557
145.696052,3301118,14.4,585674
145.6966,2947614,12.7,709367
145.696828,3381932,14.7,793080
145.697103,2231142,9.4,1039225
145.697434,2907712,12.5,636300
145.697629,1595712,6.4,1249957
145.69831,1933914,8,1450527
145.698531,1475714,5.8,2020139
145.69866,2230986,9.4,1455020
145.699176,1285950,4.9,1697674
145.699571,2350342,9.9,551958
145.699979,1189852,4.5,1751222
145.700142,991072,3.6,1365243
145.700704,1615662,6.5,1163839
145.700951,1833204,7.5,812042
145.701654,1972188,8.1,1158665
145.701812,1215802,4.6,1675288
145.702086,1452624,5.7,1352596
145.702495,1029971,3.7,751333
145.702732,1025148,3.7,1531303
145.702957,1239422,4.7,1486912
145.703374,1221558,4.6,1903384
145.703517,1262044,4.8,1297377
145.703736,1343847,5.2,805780
145.704176,1145016,4.3,1327061
145.704488,1323802,5.1,895316
145.704911,1155382,4.3,738549
145.705675,885236,3.1,486894
145.705978,1216291,4.6,931872
145.706626,1292392,5,1226554
145.70713,1053313,3.8,1027688
145.707482,1002780,3.6,640015
145.708804,1008477,3.6,1036118
145.709367,1071554,3.9,972676
145.709969,1076230,4,1040419
145.710545,1032470,3.8,1524018
145.71131,939138,3.3,362257
145.711618,961441,3.4,498716
145.711984,981758,3.5,1492913
145.715622,1034786,3.8,1363341
145.716424,1178748,4.4,1464673
145.735943,900832,3.1,760527
145.827457,916018,3.2,1278464
146.132685,877852,3,1143905
147.138676,975613,3.5,1152429
147.223172,960451,3.4,1226538
149.313009,967846,3.5,1177645
149.50407,940071,3.3,1050453
149.834743,960572,3.4,1327122
149.842917,1025202,3.7,863856
149.84695,884776,3.1,1355968
149.856177,1222260,4.6,1328182
149.856851,995144,3.6,1193328
149.8575,1050184,3.8,1545562
149.857975,981986,3.5,901778
149.85894,977404,3.5,1375656
149.859513,889615,3.1,875965
149.86008,986084,3.5,1459669
149.860348,1068283,3.9,732290
149.860898,1201278,4.5,825391
149.861499,1022932,3.7,1612482
149.862264,1523016,6,1229261
149.862578,1479060,5.8,1049500
149.863131,1802224,7.3,520001
149.863937,1393476,5.4,424237
149.864781,1360864,5.3,955138
149.865328,2182244,9.1,941757
149.865638,1788362,7.3,656777
149.866084,1289468,5,536352
149.866557,1357984,5.3,726980
149.866857,1169472,4.4,703495
149.867269,1208404,4.6,1387650
149.867476,2227200,9.3,1160814
149.868034,3138776,13.6,1073067
149.868721,918688,3.2,807108
149.8694,2171084,9.1,512639
149.869585,1231760,4.7,1717457
149.869889,2902072,12.5,1036729
149.870377,1584324,6.3,1058931
149.870636,2119100,8.8,653396
149.870852,1967144,8.1,1034489
149.871054,1698872,6.9,1034282
149.871294,1315244,5.1,1235633
149.871766,2071652,8.6,820214
149.872066,1436952,5.6,829480
149.872287,1406536,5.5,946099
149.872579,3361808,14.6,1081869
149.872898,1574100,6.3,418049
149.87329,2421004,10.2,899829
149.873486,1542360,6.1,946023
149.873881,1468948,5.8,435922
149.874292,1574360,6.3,974107
149.874672,1620168,6.5,1597668
149.874809,2470048,10.5,1173342
149.875137,2537848,10.8,810609
149.875522,3571688,15.6,1409773
149.875665,2496696,10.6,1415977
149.876059,3316848,14.4,464808
149.876954,3041384,13.1,700363
149.877197,2436832,10.3,894060
149.877354,1691240,6.8,1394008
149.877556,3308648,14.4,1203408
149.877848,1152596,4.3,1524974
149.878059,2488888,10.6,1447373
149.878232,2400248,10.1,1149574
149.878439,2333856,9.8,935130
149.878671,2993176,12.9,520945
149.879023,2979740,12.8,520815
149.87921,1947648,8,1094519
149.879434,2174816,9.1,1183298
149.879618,1859656,7.6,1146491
149.879991,2298008,9.7,684771
149.88026,2602360,11.1,1570558
149.880389,2488504,10.6,1761405
149.880514,2960456,12.8,1638186
149.880733,2566160,10.9,931514
149.880919,2442888,10.3,1114516
149.88127,1871608,7.7,1483215
149.88152,2468890,10.5,579285
149.881694,1836480,7.5,1326408
149.881858,2819200,12.1,1041641
149.882505,2767712,11.9,375625
149.883025,1575470,6.3,910692
149.883501,3013392,13,936719
149.883682,1657264,6.7,1401658
149.884344,2159789,9,397512
149.884881,2404624,10.2,1057043
149.885075,2073288,8.6,1344791
149.885471,1298924,5,788108
149.88619,2018024,8.4,559012
149.886873,1621180,6.5,918031
149.887242,1138140,4.2,1574761
149.887627,1347896,5.2,1112919
149.888265,1502732,5.9,727777
149.888551,982920,3.5,2011038
149.888733,1592586,6.4,870272
149.888976,2125388,8.9,429374
149.889279,1133504,4.2,1567720
149.889445,1161120,4.4,1348655
149.890163,1891868,7.8,991565
149.890598,1421544,5.6,1692039
149.891055,1212956,4.6,525783
149.89141,923776,3.2,1210606
149.891657,1005644,3.6,1414641
149.89186,1353736,5.3,483970
149.892461,1248824,4.8,558046
149.893076,1018476,3.7,320793
149.893372,1261324,4.8,1462890
149.893702,937572,3.3,1310818
149.894413,974522,3.5,1271649
149.895273,907420,3.2,1008584
149.895658,1294784,5,1161203
149.897176,897724,3.1,320599
149.900782,961360,3.4,1403588
149.900975,881144,3,1167373
149.90936,1178666,4.4,940682
149.917415,1080936,4,975363
150.153543,955555,3.4,1176052
150.29357,954098,3.4,959451
150.861054,892628,3.1,760033
150.872725,997030,3.6,823481
150.87368,886576,3.1,1124519
150.874097,904724,3.2,1000489
150.874371,1100436,4.1,1047421
150.875336,933704,3.3,518796
150.876816,965266,3.4,561821
150.877258,968684,3.5,1546922
150.878191,971918,3.5,890475
150.878694,1605344,6.4,1154219
150.879689,1640552,6.6,448845
150.880072,1268500,4.9,746660
150.880376,940288,3.3,544719
150.882007,1322012,5.1,1170367
150.882605,1329800,5.1,766397
150.882927,1753412,7.1,1257669
150.883156,1634308,6.6,830067
150.883401,1382656,5.4,1207774
150.884157,1094396,4,761597
150.885106,2458132,10.4,977926
150.885414,2350436,9.9,559720
150.885808,1883720,7.7,531653
150.886189,2428260,10.3,1209718
150.886922,1829124,7.5,1154621
150.887594,1749043,7.1,591431
150.887828,1648308,6.6,1235640
150.888185,2339020,9.9,919899
150.888482,2022676,8.4,1282622
150.888887,2943500,12.7,804838
150.889161,1088404,4,1118809
150.889408,3849364,16.9,1296019
150.889934,2010408,8.3,468795
150.89023,3062696,13.2,639993
150.890538,2379452,10,1222964
150.890882,2033796,8.4,554415
150.89118,2950660,12.7,1222095
150.891469,2539852,10.8,583973
150.891728,2230388,9.3,1659434
150.891845,2435844,10.3,1346209
150.891978,1623180,6.5,962123
150.892435,4322645,19.1,917590
150.892668,2440540,10.3,999404
150.892852,2756628,11.8,1634247
150.893123,4152564,18.3,518384
150.893264,1876388,7.7,1607129
150.893487,2423220,10.2,786494
150.893846,2696708,11.5,913649
150.894357,3883796,17.1,829980
150.894477,4024004,17.7,1302193
150.89463,3324772,14.5,1383671
150.894847,2732612,11.7,1218096
150.895248,2464172,10.4,486206
150.895607,3195476,13.9,1584064
150.895744,1713908,6.9,1863428
150.895926,1231540,4.7,1063245
150.89627,1703004,6.9,1455910
150.896421,2341852,9.9,838747
150.89674,3650788,16,1005195
150.896948,2705588,11.6,1080044
150.897222,1578148,6.3,1398652
150.897578,2265156,9.5,504453
150.897929,2286356,9.6,774520
150.898193,1851013,7.6,567282
150.898652,2859652,12.3,465907
150.899159,2087180,8.7,828765
150.899432,1998748,8.3,1160899
150.899844,1786980,7.3,628054
150.900405,1592340,6.4,1307271
150.900552,1752012,7.1,1234674
150.90094,1956316,8.1,1408859
150.90159,2097460,8.7,1324126
150.901792,1931564,8,1203665
150.901995,2075436,8.6,526635
150.902489,2189004,9.2,626090
150.90282,1684068,6.8,1160029
150.903794,947956,3.4,1672274
150.904193,1451522,5.7,785641
150.904639,1326750,5.1,618648
150.904979,1123468,4.2,1257351
150.905383,1261452,4.8,1158768
150.905619,1063932,3.9,754328
150.905876,915082,3.2,625673
150.906491,1262588,4.8,1163245
150.906769,1339748,5.2,1095737
150.907085,1050556,3.8,1583988
150.907683,1207896,4.6,1148900
150.908202,985134,3.5,526023
150.908981,1140380,4.3,1220825
150.910238,1145848,4.3,988358
150.911025,939476,3.3,350741
150.913165,954068,3.4,1024911
150.918357,1025392,3.7,1075956
150.918666,953636,3.4,1235552
150.928188,964788,3.4,1062697
151.586664,2852402,12.3,1255738
151.920578,3073905,13.3,1167643
152.961822,960897,3.4,1127577
153.114327,1543285,6.1,1153308
153.33141,990512,3.6,967145
153.351326,1297272,5,1038324
153.363567,942188,3.3,1258040
153.385782,972648,3.5,1286917
153.417974,1422468,5.6,1322452
153.418728,1107972,4.1,1284876
153.426443,1131452,4.2,1258547
153.427931,35849948,166.4,906456
153.428144,2473820,10.5,1937043
153.428702,1684216,6.8,1053659
153.429459,1387564,5.4,1316781
153.435713,998540,3.6,1412933
153.439381,1287396,4.9,1244891
153.440203,2073228,8.6,1279421
153.45017,885412,3.1,1482426
153.50462,2706972,11.6,1138125
153.527635,1012324,3.7,1255461
153.581361,882543,3.1,1115976
153.613659,877263,3,981700
153.65821,2518587,10.7,1152207
153.762885,890535,3.1,467188
154.205958,900129,3.1,1177794
154.450847,30189912,140,1138897
155.3671,911630,3.2,1569119
155.36763,916174,3.2,1269617
155.368728,978374,3.5,1228759
155.369286,871610,3,1091478
155.371601,1394326,5.4,1049406
155.372153,1105798,4.1,498155
155.372955,924802,3.2,667077
155.37703,1277534,4.9,457231
155.37748,1363974,5.3,1320382
155.3778,1278534,4.9,1079847
155.378017,1200262,4.5,1061238
155.378415,2004302,8.3,957438
155.378816,1288726,4.9,1114264
155.379307,1871670,7.7,1039089
155.379637,1551038,6.2,1167152
155.379936,1369898,5.3,716363
155.38055,1153286,4.3,1138666
155.381093,1774774,7.2,1107654
155.381384,1291558,5,1586130
155.381694,1833510,7.5,1273843
155.381941,1787574,7.3,1598161
155.382103,1941270,8,1270479
155.382465,1578486,6.3,1046034
155.382671,1511446,6,1081214
155.38314,1601430,6.4,421594
155.38366,1436142,5.6,1113319
