m/z,I,S/N,Res.
189.53051,940413,3.4,1383013
190.503431,854758,3,802999
191.309496,877481,3.1,1437922
191.864088,877590,3.1,1090907
192.574405,922701,3.4,1005273
192.944408,859602,3.1,1178557
193.92207,883521,3.2,1307894
194.545613,965724,3.6,824598
194.607523,851606,3,1396300
195.036289,3754403,17,1169249
196.59268,882412,3.2,1362832
197.395389,863732,3.1,1020897
198.18158,918786,3.3,946797
198.500785,849534,3,1055903
198.862706,859971,3.1,1073903
199.776601,852878,3,1248570
200.975851,875794,3.1,1136958
200.989266,852488,3,1261579
201.095756,955667,3.5,1192611
201.368424,884526,3.2,1267771
201.457834,867362,3.1,1122603
201.615226,860484,3.1,829975
202.110647,873084,3.1,1157394
202.252369,862536,3.1,590669
202.750646,894329,3.2,843339
206.948199,935929,3.4,1103425
210.177362,869894,3.1,895548
211.10801,893442,3.2,665359
211.174669,930406,3.4,954316
211.997469,916270,3.3,1089137
212.265319,871759,3.1,1015321
214.141802,882641,3.2,696098
214.373868,936612,3.4,1116588
214.491841,890141,3.2,1058466
214.827927,888008,3.2,1404592
217.107782,858182,3,1175098
217.325923,868241,3.1,1246976
220.216617,858417,3,1079949
220.939332,857229,3,977136
223.602246,850863,3,1086336
225.339885,857942,3,1194543
225.480481,863313,3.1,958524
227.319801,869542,3.1,934089
227.932194,884278,3.2,1226445
229.901108,877710,3.1,1029316
230.18184,2046166,8.7,1235767
231.151166,972419,3.6,1043584
233.465804,885679,3.2,992238
237.658578,926392,3.3,1145760
238.049105,929191,3.4,1114531
243.158103,903281,3.2,880869
244.374416,986233,3.6,969563
245.883178,943776,3.4,942320
246.419828,865467,3,1076430
246.895838,868146,3.1,1062488
247.095526,1006428,3.7,1151347
247.505634,880912,3.1,886460
250.202152,886811,3.1,816765
254.225481,940968,3.4,806280
254.681595,870513,3.1,1102875
255.062571,1669799,6.9,815589
255.327706,911447,3.3,888506
256.356051,879410,3.1,803709
256.651858,1095268,4.1,774278
258.50358,869106,3,941918
259.232581,863935,3,829956
262.044975,955054,3.5,943702
263.092648,1065553,4,851859
264.474779,920043,3.3,1069048
264.732277,881228,3.1,716698
265.035602,906192,3.2,945661
265.108368,1416405,5.6,893087
265.148105,996471,3.6,618394
265.460943,865420,3,973077
265.678388,865402,3,776062
266.792288,918437,3.3,833295
266.961121,932144,3.3,712454
267.003727,941651,3.4,1001239
267.014764,887764,3.1,504204
267.051271,1198486,4.6,845908
267.087667,1224089,4.7,897004
267.123988,876059,3.1,1033073
267.856541,880909,3.1,882597
268.801035,1009325,3.7,615516
269.066924,987519,3.6,732330
269.103312,1129698,4.3,802075
270.578566,877224,3.1,891841
271.118974,910894,3.2,729877
271.888088,885156,3.1,941662
274.971873,3204866,14.1,724191
275.091688,891658,3.1,1113317
275.092793,923178,3.3,857177
277.035639,1440281,5.7,884902
277.059979,2052379,8.6,754912
277.072004,1303132,5.1,503110
277.108423,1964702,8.2,799434
277.15592,908450,3.2,411796
278.111799,873705,3,1165574
279.014898,1311148,5.1,834660
279.051283,2017711,8.4,838203
279.057037,959792,3.4,925616
279.087745,1732210,7.1,479262
279.12405,1690869,6.9,652646
279.917316,4239857,18.9,462519
279.917637,4885489,22,726627
279.918092,19672816,91.8,729991
281.029961,918789,3.3,1085640
281.030681,1233221,4.7,670502
281.067022,1861448,7.7,787702
281.103317,2767562,12,603291
281.138666,937805,3.3,1427890
281.139683,2003725,8.4,643818
281.913911,1846280,7.6,818224
282.071737,967636,3.5,378252
282.079343,907669,3.2,999503
282.089397,1135510,4.3,1035429
282.360842,876587,3,950648
283.046243,1259999,4.9,959643
283.082586,2503138,10.7,627156
283.119026,2290277,9.7,654131
283.155314,1225960,4.7,430523
284.430152,886539,3.1,690909
285.04067,920890,3.3,873584
285.06198,1294524,5,790734
285.098274,1924991,8,699755
285.134636,1194818,4.5,918050
287.056432,1310680,5.1,573492
287.077518,1283226,4.9,1145147
288.986947,1434802,5.7,918014
288.987596,3181746,13.8,725639
289.035763,1335734,5.2,659843
289.071493,919993,3.2,1202005
289.07205,1485113,5.9,984660
289.108442,990140,3.6,781315
289.898755,892283,3.1,730392
289.917295,928188,3.3,906730
291.01497,1196757,4.5,704093
291.051377,1840856,7.5,621494
291.087726,2027483,8.4,891974
291.1241,1126910,4.2,671106
291.160465,947489,3.4,863015
291.784513,904404,3.2,835283
292.981907,903797,3.1,787488
293.030568,1852794,7.6,729536
293.066993,1797373,7.3,583633
293.103392,2816128,12.1,591860
293.135307,935554,3.3,854960
293.139673,1247106,4.8,685941
293.175413,3418501,14.9,447459
293.176138,10815237,49.5,643306
293.179585,977990,3.5,786708
293.331717,880210,3,473816
294.179074,916696,3.2,895897
294.179542,1792472,7.3,676965
295.046282,2107808,8.7,372898
295.082619,3183523,13.7,642208
295.119065,3906214,17.1,733714
295.155383,1007465,3.6,787426
297.025476,1194695,4.5,625488
297.061895,2686026,11.4,770582
297.09829,3546445,15.4,594347
297.133264,970896,3.4,836357
297.134663,2942288,12.6,755176
297.152798,2594897,11,578398
297.153327,7449682,33.6,626307
297.565685,901940,3.1,732380
298.156692,1736231,7,873406
298.514943,916293,3.2,806715
298.588734,997388,3.6,710106
299.020135,887665,3,1087139
299.041177,1674226,6.7,964768
299.056498,983540,3.5,970138
299.07687,1199094,4.5,778148
299.077555,2967670,12.7,683928
299.11402,2612729,11,423895
299.150308,1410044,5.5,753243
299.460288,890871,3.1,489640
300.193251,1637462,6.5,682471
301.035652,1385375,5.4,754952
301.056859,1285665,4.9,721181
301.072141,1190691,4.5,482084
301.093247,1613092,6.4,728365
301.129525,1092200,4,814924
301.166014,1217707,4.6,895374
302.116099,986878,3.5,687386
303.003221,1014477,3.6,414699
303.051375,1902289,7.7,652390
303.087741,1658580,6.6,694244
303.124088,1118936,4.1,438431
305.030703,2056963,8.4,404164
305.067021,2504326,10.5,673050
305.103376,2465417,10.3,658252
305.139851,1379596,5.3,393140
305.156108,883982,3,789897
306.907457,1930798,7.8,693256
307.009847,1371447,5.2,827442
307.046308,2464187,10.3,567604
307.082707,3701950,16,618532
307.117782,1040833,3.7,909827
307.119091,2848449,12,570454
307.135252,885763,3,399911
307.155461,1293765,4.9,823607
307.158919,956421,3.3,424175
308.780737,968028,3.4,831840
309.025516,1725939,6.9,600269
309.061924,3912566,16.9,666316
309.098337,5326970,23.4,604279
309.13474,3705469,16,654784
309.17104,1325120,5,531923
309.675342,885680,3,939758
310.101707,933144,3.2,719783
311.041246,2783282,11.7,407591
311.056661,902195,3.1,911844
311.076881,1636917,6.4,940480
311.07756,5564726,24.4,631520
311.114033,7695161,34.2,578280
311.15039,2522940,10.5,416207
311.166448,1091646,3.9,646009
311.167006,1761854,7,970196
311.167826,5956670,26.2,362301
311.169036,30851390,140.2,593998
312.081076,954646,3.3,300052
312.11736,1072025,3.8,563378
312.171163,1476127,5.7,322128
312.172343,5948319,26.2,608213
313.022314,908465,3.1,691135
313.035813,1011507,3.6,737988
313.055851,1009397,3.6,1070633
313.056868,3670005,15.7,689279
313.072233,1044854,3.7,678426
313.092095,1395576,5.3,903873
313.093254,5433080,23.8,560979
313.1086,1004794,3.5,1019000
313.128526,1329020,5,660230
313.129588,4688892,20.4,611028
313.164689,1243391,4.6,428250
313.166079,1195679,4.4,510771
314.096677,1070555,3.8,928486
314.208915,1558246,6.1,694278
315.015071,998902,3.5,649417
315.03603,1361464,5.1,385233
315.051429,2176057,8.9,668073
315.072547,2708539,11.3,582421
315.087825,1759677,7,808308
315.108848,2883263,12.1,580124
315.145312,2110659,8.6,711356
315.18163,1481670,5.7,690790
316.188123,1279083,4.8,615007
317.030693,2061184,8.3,748828
317.066993,2646404,11,481130
317.088131,1015558,3.6,680057
317.103518,2303880,9.4,691555
317.124568,1008394,3.5,1005509
317.139678,1199147,4.4,469160
319.009984,1186379,4.3,729605
319.046262,3941711,16.9,603136
319.067544,946513,3.3,960545
319.082749,3301459,14,562650
319.119002,3037015,12.8,575573
319.15554,1612250,6.3,710143
320.422324,918687,3.1,727808
320.923117,5454100,23.7,630207
321.024351,985758,3.4,1086639
321.025602,3066911,12.9,631508
321.061951,5144867,22.3,622781
321.098375,4874534,21.1,556938
321.134714,3540010,15,572108
321.171081,1166638,4.2,368289
321.922643,1425662,5.4,674659
321.934664,909823,3.1,611119
322.065233,1005709,3.5,864348
322.101669,1179025,4.3,815374
322.546529,913217,3.1,306489
322.919986,1138921,4.1,731131
323.004877,1030962,3.6,747458
323.041213,4049654,17.3,486861
323.077649,6151162,26.9,468239
323.113972,6852094,30,567032
323.12411,998207,3.5,571937
323.150403,3059842,12.8,440043
323.186706,1003270,3.5,590446
324.048165,935588,3.2,556104
324.081082,1219047,4.5,855340
324.117321,1675755,6.5,798294
324.153816,1014767,3.5,898643
324.955793,916487,3.1,691846
325.020672,1628878,6.3,417199
325.056862,6130899,26.7,574744
325.092104,1958614,7.8,451347
325.093318,10687190,47.2,586823
325.128521,1837530,7.3,757483
325.129614,6426331,28,544657
325.152862,930589,3.2,725618
325.165994,2303071,9.4,553543
325.180821,973536,3.3,941162
325.183678,6046433,26.3,500862
325.184674,35624672,159.9,546917
325.187642,905697,3,1184411
326.096631,1591750,6.1,500745
326.133061,1307658,4.9,542887
326.187037,1486416,5.7,958530
326.188046,6812496,29.7,519484
327.036176,2978480,12.4,561544
327.051424,1420593,5.4,495676
327.072566,6588084,28.7,502915
327.087942,1224757,4.5,661826
327.108937,9142200,40.3,520725
327.14533,3756732,15.9,509844
327.180417,1258048,4.6,421075
327.181691,1255616,4.6,370615
327.218054,1221508,4.5,610568
328.075845,1590566,6.1,703569
328.112289,1460266,5.5,872137
328.224625,1219127,4.5,681164
329.030731,1822099,7.1,595103
329.051862,3036310,12.6,503638
329.067046,2251287,9.1,544126
329.086895,1088026,3.8,560424
329.088178,5639834,24.3,563737
329.103593,1434268,5.4,457144
329.123799,1024926,3.6,1352123
329.124582,4316574,18.4,601912
329.139701,948384,3.2,740057
329.152838,1279905,4.7,425698
329.160949,2159778,8.7,756320
329.183452,1306277,4.8,566377
329.233754,1747499,6.8,737690
330.127868,906002,3,471853
330.2038,2377115,9.6,550600
331.010051,1389946,5.2,492058
331.046321,3480446,14.6,584007
331.067497,1991297,7.9,532836
331.082763,2819203,11.6,499988
331.103833,2345861,9.5,531754
331.119065,3246727,13.6,389398
331.140199,1351049,5,613309
331.155529,1570187,6,501027
331.176647,1073038,3.8,465447
332.04984,1092085,3.9,852448
333.024275,973418,3.3,863739
333.02565,2980202,12.4,571315
333.060922,1132911,4,811766
333.062029,4993391,21.4,489481
333.097179,1345651,5,616292
333.098423,4737139,20.3,581881
333.133317,946935,3.2,744410
333.134764,3260024,13.6,478469
333.171189,1456508,5.5,592296
334.938828,3187539,13.2,491208
335.004877,1285980,4.7,933891
335.041279,4918880,21,444888
335.076567,1623908,6.2,745974
335.077696,6428517,27.7,561920
335.112827,1475177,5.6,635125
335.114069,6829417,29.5,544971
335.150436,4020078,16.9,450125
335.186839,1512498,5.7,408120
336.081081,1313377,4.8,567219
336.117503,1318630,4.9,845507
336.153839,1238506,4.5,813462
337.020539,2369111,9.6,485722
337.056932,6955612,30.1,538097
337.092037,1824480,7.1,418048
337.093339,9429600,41.2,519823
337.128393,2045028,8.1,643698
337.12974,7690341,33.4,480053
337.166087,3922793,16.5,593348
338.060267,1154587,4.1,586259
338.096806,1572959,6,621048
338.13301,2093284,8.3,663584
338.933759,3729227,15.6,574726
339.034576,956504,3.2,468671
339.036156,5210456,22.3,519105
339.05145,1499354,5.7,697359
339.071521,1740188,6.7,363548
339.072633,10048860,43.9,514911
339.083882,1190494,4.3,730294
339.10767,2273377,9.1,507775
339.108939,11711841,51.4,510014
339.144015,1481446,5.6,326437
339.145398,6472550,27.9,523593
339.181905,1720811,6.6,327478
339.199075,1432685,5.3,916962
339.200365,6289261,27,504640
339.933248,1387468,5.1,745162
340.039536,997210,3.4,598088
340.067746,1004510,3.4,848708
340.076004,1322511,4.8,470663
340.112367,2064483,8.1,586894
