m/z,Magnitude,S/N,Res.
186.618816,850814,3,833171
187.975276,906748,3.3,1102295
188.090406,857185,3,781053
188.589012,936761,3.4,970449
189.448964,1109666,4.3,1101453
189.6162,875434,3.1,1000359
190.238553,995369,3.7,1094816
190.300688,884332,3.2,965453
193.797621,922820,3.4,1011977
193.799494,1347108,5.4,1023821
194.226213,2776764,12.3,968336
194.284897,2507583,11,732807
196.451872,852475,3,811279
198.51947,857078,3,771254
198.853785,894314,3.2,929613
199.92188,965452,3.6,820106
201.551749,887379,3.2,808984
201.787975,916451,3.3,879488
202.015656,976401,3.6,939075
202.390261,905193,3.3,993407
202.46016,987214,3.7,603547
203.237203,893249,3.2,815608
203.592586,899224,3.2,894081
204.68899,956673,3.5,763800
206.981096,861117,3,756587
209.528942,861136,3,881731
212.267051,860180,3,936778
212.485038,1481956,6,867181
212.488052,1201188,4.7,794511
213.146466,900052,3.2,713469
213.158375,853045,3,799547
214.144842,920542,3.3,395052
214.32868,900907,3.2,925696
219.628454,1699704,7,886933
219.628919,3569144,16,849684
219.635165,3531512,15.8,776081
219.641769,871929,3.1,770956
220.525019,904188,3.2,772741
220.627095,1277636,5,1021486
220.627416,2435908,10.6,903737
220.633846,1450052,5.9,746620
224.388286,907107,3.2,895394
226.749283,879320,3.1,844483
229.526842,890412,3.2,728499
230.49425,887158,3.1,817003
231.634501,925197,3.3,685505
233.378495,913169,3.3,697624
233.490589,976409,3.6,743470
233.576192,903136,3.2,663328
234.494561,861925,3,808284
235.113326,930323,3.4,877423
235.841898,923722,3.3,841639
237.454783,863490,3,715577
237.457902,970882,3.5,408262
238.705155,944158,3.4,888325
240.87713,905980,3.2,695868
244.838603,934165,3.3,675170
246.29365,917817,3.3,672592
247.637741,908436,3.2,864389
248.293714,1179712,4.5,843007
253.250286,881351,3.1,676066
253.67467,874147,3,809135
254.125289,875136,3,726456
257.457095,891990,3.1,607418
262.396695,996432,3.6,755307
262.733667,883622,3.1,687559
263.589857,921052,3.2,624582
267.325922,895756,3.1,655228
275.560519,898989,3.1,325568
276.186499,6413912,28.7,639695
279.91755,9474910,42.8,413153
279.918163,23680862,108.5,574275
281.91401,2521583,10.6,561077
283.760319,909944,3.1,538224
288.470579,904424,3.1,703865
291.412193,961115,3.3,527246
291.456706,930270,3.2,723648
291.599387,895594,3,776668
293.175677,5495154,24.2,458701
293.176279,10388338,46.6,487969
294.179607,2218954,9.1,525611
295.08266,1012635,3.6,570576
295.100613,950172,3.3,633190
297.098378,1503443,5.8,733073
297.153452,1579480,6.2,610347
299.113853,1187218,4.4,795062
299.150297,1221526,4.5,304154
299.768484,1129554,4.1,583139
301.129681,1018072,3.6,660672
303.051244,1081628,3.9,795771
305.030696,991853,3.5,645389
305.103413,1277685,4.8,310899
305.139628,1222137,4.5,701428
306.907571,2269882,9.2,300427
307.04647,1316170,4.9,460035
307.082704,2268366,9.2,567308
307.119035,2081234,8.4,469360
307.155398,1884630,7.5,420396
308.235599,1678160,6.5,664723
308.236486,2920272,12.2,373782
308.570823,921206,3.1,534985
309.025729,1081515,3.8,723557
309.061934,2168495,8.8,455368
309.098442,3144371,13.2,413731
309.134774,2714040,11.2,410605
309.171148,12011964,53.4,458267
309.697289,953849,3.3,565665
310.173417,985393,3.4,823287
310.174578,2158513,8.7,347083
310.233505,1042008,3.7,360526
311.041223,1765273,6.9,621748
311.077654,3494045,14.8,455906
311.112864,1672865,6.5,450886
311.114035,4417698,19,397575
311.150442,2465446,10.1,554460
311.16903,10724008,47.6,488647
312.117412,941979,3.2,474352
312.172424,2269474,9.1,491465
313.056983,1900944,7.4,465576
313.093273,4155284,17.5,454743
313.129693,4540057,19.2,417241
313.157961,914140,3,428455
313.166081,1275421,4.6,365083
314.133041,1232408,4.4,446718
315.036276,957324,3.2,787115
315.05149,1500558,5.6,384279
315.072462,2663057,10.8,542348
315.087716,1027794,3.5,461644
315.108928,2595989,10.5,442680
315.124183,1008023,3.4,662857
315.145314,1789082,6.9,246941
315.181942,1293215,4.7,530911
317.030802,1496467,5.6,565908
317.067093,1517976,5.7,253993
317.088078,1118491,3.9,480788
317.103567,1512349,5.7,406948
317.124522,1077152,3.8,705219
317.139782,1406114,5.2,451371
317.267439,1026995,3.5,524234
318.745917,1054942,3.6,346217
319.010003,985123,3.3,606176
319.046398,2621096,10.4,451261
319.082788,3002029,12.1,559616
319.119149,3336882,13.6,539824
319.155586,1720248,6.5,412953
319.191019,2911933,11.7,525401
319.19201,1289405,4.6,713269
320.743041,2906522,11.7,436094
320.923159,6026164,25.3,447129
321.025624,2183619,8.5,638963
321.061995,3785672,15.5,452774
321.097026,1507789,5.6,416502
321.098386,4950478,20.6,455707
321.133818,1482707,5.5,573751
321.134787,4947923,20.6,475878
321.159123,1230998,4.4,417261
321.171182,2122456,8.3,475018
321.220371,1024479,3.5,473167
321.922764,1233991,4.4,537277
322.101675,1237601,4.4,645265
322.138071,1106279,3.8,451090
322.539887,10166435,43.5,447928
322.566921,1476775,5.4,559781
322.740145,2545857,10.1,519045
322.919994,1126108,3.9,582620
323.041316,3533551,14.4,507848
323.07767,6250740,26.3,444114
323.114061,7717114,32.7,432469
323.150465,4476159,18.6,423847
323.186758,1169925,4.1,353406
323.722106,956887,3.2,422306
324.080955,1049486,3.6,398783
324.117371,1419924,5.2,482284
324.153728,1394329,5.1,602585
324.231325,939045,3.1,340187
324.489636,950606,3.1,506085
324.737097,1511668,5.6,530766
324.763051,3238392,13.1,430728
324.917956,1530641,5.7,386869
325.020489,1585441,5.9,505654
325.055599,1619495,6.1,704403
325.05698,4915239,20.5,403669
325.072207,1019177,3.4,678214
325.093277,11336236,47.7,497390
325.128386,2356786,9.1,439590
325.129718,8684082,36.3,455983
325.16488,3627064,14.6,338497
325.166063,16081464,68.1,451555
325.184729,16443963,69.7,435038
325.202458,1238334,4.3,643719
326.060432,1019591,3.4,612012
326.088672,1002059,3.3,550578
326.096687,2162893,8.3,586952
326.133022,1641683,6,512238
326.169399,2937561,11.6,469720
326.187964,3268828,13,362747
326.759983,7492409,31.2,479607
327.036295,2706790,10.6,505599
327.051583,1324776,4.7,424378
327.064562,1010027,3.3,698786
327.072585,7489388,31.2,465894
327.087884,1480046,5.3,659970
327.107776,2250098,8.7,449747
327.108998,10481522,44,423560
327.145353,6038392,24.9,485336
327.180365,1081470,3.6,660600
327.181735,1990014,7.5,452823
328.076072,1291795,4.5,560048
328.11238,2070553,7.9,561247
328.148745,1089567,3.7,630137
328.755806,1857158,7,600528
328.757131,5979270,24.7,418887
328.95936,1258921,4.4,617961
328.979892,1176108,4,459767
329.030673,1947317,7.4,449018
329.051846,3288761,13.1,474273
329.067135,2274235,8.8,491647
329.088234,6589631,27.3,514417
329.103427,2295489,8.8,478886
329.123476,1515333,5.5,438856
329.124615,6499525,26.9,445435
329.140005,1368648,4.9,450751
329.152948,6330570,26.2,451843
329.161017,3960523,16,497390
329.197471,1165522,4,527804
329.233694,1102936,3.7,590116
329.490127,1006980,3.3,511078
330.057237,937319,3,564133
330.156348,1504120,5.4,379090
330.754128,2866146,11.3,482473
331.009883,1271183,4.4,445789
331.045358,1492246,5.4,654211
331.046389,3502614,14,489996
331.067473,2180122,8.3,510673
331.082712,3893788,15.7,488807
331.095913,1153311,3.9,558689
331.103936,2731040,10.7,489267
331.11925,3042851,12.1,480998
331.140315,1696807,6.3,425410
331.150026,1970600,7.4,396570
331.1555,1941289,7.3,401514
331.176703,1585709,5.8,452642
333.025569,3345791,13.1,450028
333.062072,5350278,21.6,431355
333.09845,5090189,20.5,431775
333.110242,974350,3.1,530809
333.111461,2953103,11.5,459747
333.133661,1417619,5,585972
333.134793,5302675,21.4,422865
333.171172,3210138,12.5,434347
334.09377,996424,3.2,616656
334.138099,1191248,4,725615
334.938013,1872106,6.9,491635
334.938814,4968682,20,489100
335.041311,5435646,21.9,478491
335.077693,7169285,29.2,441350
335.090603,1006727,3.2,476636
335.108376,1067019,3.5,370790
335.112954,2092044,7.8,325390
335.114076,9647372,39.7,438857
335.149046,1678355,6.1,507321
335.150448,6873363,28,422875
335.186789,3001114,11.7,304805
335.9385,1037230,3.4,553238
336.07294,1234376,4.2,622867
336.081194,1113290,3.7,283381
336.11739,2000081,7.4,424584
336.15381,1634776,5.9,507919
337.02053,2878598,11.1,432372
337.055764,2003597,7.4,521872
337.057011,7452301,30.4,435502
337.093346,11625109,48,442075
337.128495,2849948,11,353175
337.129759,13116060,54.3,433101
337.143366,3499679,13.8,377803
337.166182,7058083,28.8,421321
337.202424,1896107,7,568239
338.05227,972121,3.1,459198
338.060336,1180890,4,515355
338.088486,1204320,4.1,620663
338.096628,2282338,8.6,491882
338.133057,2042473,7.6,368863
338.169429,1554289,5.5,572631
338.933741,9370640,38.5,450432
339.034955,1202725,4.1,546328
339.036296,4746790,19,383104
339.051612,1708073,6.2,531343
339.071537,2870829,11.1,390441
339.072621,11998253,49.6,439241
339.087794,1248561,4.3,573381
339.107702,3547701,14,315117
339.109081,15158325,62.9,418328
339.120305,1078839,3.5,189780
339.140322,1263932,4.3,283185
339.144304,3015229,11.7,499825
339.145408,11828285,48.9,429996
339.166564,1465537,5.2,410606
339.18049,1622852,5.8,521137
339.181795,6655045,27.1,461179
339.199001,1414728,5,593000
339.200464,5367881,21.2,466923
339.93337,1873380,6.8,454897
340.076026,1787395,6.4,414983
340.104279,1230345,4.1,584039
340.112379,2654475,10,489119
340.147421,988178,3.1,631707
340.148651,1890835,6.8,465657
340.184961,1110810,3.6,399089
340.203827,1091871,3.5,610211
340.885639,1055667,3.4,527740
340.929468,1131196,3.7,556931
340.930669,1111101,3.6,420232
341.015614,1349583,4.6,411351
341.030901,1749330,6.2,396442
341.041438,976085,3,613185
341.050762,1660887,5.9,526866
341.051945,7824855,31.4,429312
341.067172,2090202,7.7,470733
341.087115,3152863,12.1,340627
341.088281,14196191,57.7,435285
341.103589,1600738,5.6,514431
341.123455,2828263,10.7,369625
341.124704,14056935,57.2,418483
341.140126,1042922,3.3,219746
341.159718,2141167,7.9,553527
341.161024,10368495,41.9,441222
341.197533,2252023,8.3,461415
341.270385,1051399,3.4,550527
342.055315,1577654,5.5,528057
342.091614,2552510,9.6,413917
342.128124,2333894,8.7,525736
342.164371,1883854,6.8,664304
342.734172,1802063,6.5,455548
342.761481,1092693,3.5,603933
342.995688,1689610,6,237048
343.010057,1643917,5.8,563592
343.031136,2430354,9.1,451324
343.046436,3040662,11.6,406155
343.066336,1757210,6.3,350701
343.067602,7967643,32,446596
343.082862,3251102,12.5,467587
343.095855,980641,3.1,495155
343.103913,11773859,47.7,447180
343.119139,3021222,11.5,491678
343.138933,1934763,7,378804
343.140319,7817131,31.4,472780
343.155545,1515311,5.3,316183
343.176814,3952564,15.4,410424
343.213074,1939132,7,472453
344.070865,1468930,5.1,414261
344.078036,977540,3.1,539218
344.10735,1768331,6.3,373886
344.143665,1258643,4.2,480685
344.158888,1011095,3.2,664434
344.694462,1479189,5.1,475813
344.73117,1453341,5,458466
344.759495,2860324,10.8,490346
344.991294,1047771,3.3,505729
345.025614,3033955,11.6,427459
345.046737,2876776,10.9,469939
345.062113,4267372,16.7,394397
345.083234,4135793,16.1,409185
345.098476,4980597,19.6,426529
345.111516,1475960,5.1,497832
345.118141,1147769,3.8,586897
345.119558,4479354,17.5,430745
345.134817,4717949,18.5,393491
345.148026,3837824,14.9,443671
345.156028,3587458,13.8,505873
345.171334,3341190,12.8,447079
345.192288,1728395,6.2,454764
346.036852,1055318,3.4,327770
346.0656,1000285,3.1,536679
346.123101,999275,3.1,372836
346.138217,973423,3,696721
346.151238,1631090,5.8,464898
346.757506,2659334,9.8,430922
347.041342,6141772,23.9,425548
347.062446,1105233,3.5,558042
347.077757,7126869,27.9,409348
347.09082,2206296,8,419335
347.098893,1229914,4,434486
347.114133,8034142,31.6,437624
347.127148,1218657,4,510412
347.135261,1387363,4.7,422667
347.144951,1279846,4.2,398791
347.150475,7157607,28.1,446423
347.171502,1187180,3.8,397409
347.186855,3374448,12.7,393967
348.031132,988740,3,720801
348.044916,1293511,4.3,487204
348.073149,1182798,3.8,657930
348.081179,1605200,5.5,480365
348.11747,1496665,5.1,500453
348.153925,1611107,5.6,426028
348.755407,1308156,4.3,612832
348.954549,2356527,8.6,439359
349.020531,3259712,12.2,398364
349.057016,8846665,34.9,407256
349.070126,1062221,3.3,529046
349.083925,1022288,3.2,515503
349.093357,11013459,43.7,402221
349.10508,3665238,13.9,487884
349.106411,15605078,62.3,423918
349.129747,13026652,51.9,405571
349.142981,1501791,5.1,439851
349.16621,9296229,36.7,421075
349.20253,2640751,9.7,454309
349.251971,1437564,4.9,565313
350.060408,1680846,5.8,396246
350.096818,2025048,7.2,511247
350.109731,2785371,10.3,405000
350.133174,2389089,8.7,446654
350.169528,1879915,6.6,469707
350.786647,1030926,3.2,516552
351.034769,1689425,5.9,470523
351.036281,7231313,28.4,415751
351.051578,1091669,3.4,465289
351.071387,2651483,9.8,351722
351.072695,12580699,50.1,422398
351.083928,1168478,3.8,509320
351.103464,5447523,21.1,426808
351.105376,1067876,3.4,722567
351.108991,18042724,72.2,434056
351.122164,1124456,3.6,614378
351.133766,1938283,6.9,377435
351.134986,8324972,32.8,398824
351.144187,3498862,13.2,366080
351.145447,15304558,61.1,428168
351.181818,7412600,29.1,420533
351.218213,1127554,3.6,244904
352.068112,1214440,3.9,393417
352.076016,2034795,7.3,422902
352.112391,2575221,9.5,401219
352.138198,1745531,6.1,473253
352.148785,2928254,10.9,462056
352.185212,1899656,6.7,427879
352.20123,1162125,3.7,379653
352.783689,1302061,4.3,388996
352.94815,3877723,14.7,355883
352.949463,17420636,69.7,420491
353.015522,2443118,8.9,523008
353.030688,1610610,5.6,414462
353.041575,992373,3,585522
353.051911,11420024,45.3,406437
353.067149,1539452,5.3,436670
353.077756,1102975,3.5,521659
353.087134,3855234,14.7,306455
353.088291,16546178,66.1,401430
353.099696,1595781,5.5,473178
353.123343,4289932,16.4,333688
353.124728,20730252,83.1,417674
353.1321,2334094,8.5,320272
353.161019,12630422,50.3,421251
353.197443,3447200,13,380002
353.94911,3842164,14.6,403808
354.055466,1733778,6.1,411154
354.083614,1413018,4.7,557007
354.091643,2812572,10.4,422902
354.120006,1162916,3.7,490630
354.128103,3825831,14.5,446287
354.164457,2249905,8.1,400215
354.200872,1107387,3.5,554035
354.946312,2115729,7.4,403385
355.010137,1219748,3.9,490779
355.031158,4762538,18,426473
355.046403,3125166,11.5,460747
355.056996,1288881,4.2,438589
355.06623,3010484,11,438020
355.067596,14633908,57.2,417329
355.082873,2767801,10,460208
355.104014,18949054,74.4,394311
355.115331,1341122,4.4,436976
355.119355,1797571,6.2,456414
355.140285,15193033,59.4,396984
355.155435,1004926,3,363908
355.175437,1940436,6.7,570564
355.176783,7121876,27.3,388270
355.180689,1409237,4.6,524140
355.213073,2529247,9.1,395725
355.28584,1075444,3.3,316851
355.322167,1958398,6.8,437619
356.070896,2005978,7,429830
356.107344,3736804,13.9,440324
356.143772,2997487,11,395290
356.179907,1394170,4.6,457718
356.990861,1215724,3.9,533509
357.025775,2937846,10.7,430592
357.04679,7581181,29.2,413945
357.062036,6968833,26.7,420672
357.073012,1170436,3.7,481286
357.083288,12924423,50.4,407456
357.096754,1106443,3.4,544305
357.098563,3327500,12.3,396159
357.111614,1689616,5.7,559130
357.119626,12926482,50.4,405237
357.134782,3342871,12.3,418727
357.148132,1282587,4.1,500300
357.155974,8781341,33.9,411547
357.171387,1511458,5,354649
357.192397,4262952,16,389390
357.228767,1748019,6,380692
358.050294,1116461,3.5,638905
358.065545,1387698,4.5,341260
358.086454,1748280,6,369120
358.122911,2088515,7.3,406630
358.159496,1537103,5.1,517463
359.0051,1350740,4.4,510274
359.041464,5504096,20.9,406620
359.062557,5527654,21,388372
359.077724,5895275,22.5,393202
359.089001,1150830,3.6,243010
359.090782,1608303,5.4,454363
359.095677,1095537,3.4,577584
359.098834,7065714,27.1,423406
359.114125,5764215,21.9,368728
359.127241,2179707,7.7,502981
359.135285,5234301,19.8,377085
359.150568,5166210,19.6,415106
359.171655,14547080,56.9,404861
359.186799,2284173,8.1,383441
359.207967,2847892,10.4,463348
360.044698,1061404,3.2,461497
360.081031,1248935,4,521073
360.102317,1060014,3.2,551408
360.117516,1307059,4.2,555285
360.138494,1242042,4,472223
360.154029,1105087,3.4,359906
360.175042,2545605,9.1,464056
360.894794,1851820,6.4,408145
361.020808,3372245,12.4,374227
361.057052,9472737,36.7,399691
361.070048,1104485,3.4,367965
361.078168,2260200,8,369648
361.093424,9480941,36.7,389678
361.106421,1672689,5.7,383741
361.11452,2528500,9.1,452933
361.129865,10912505,42.4,383708
361.133399,1164666,3.7,275769
361.1429,3634941,13.5,408233
361.150895,2796799,10.1,454876
361.166154,8315653,32.1,392475
361.202509,1674768,5.7,305073
362.052436,1352999,4.4,523246
362.060387,1480361,4.9,326258
362.088595,1296947,4.2,411316
362.09656,1856565,6.4,345939
362.1333,2220609,7.9,381437
362.146196,1786950,6.1,466336
362.169391,1783757,6,387764
362.999926,1270498,4,432251
363.036388,6933871,26,365759
363.054451,1157749,3.6,325874
363.072693,11384187,43.4,383628
363.083948,1405311,4.5,449245
363.08578,1854847,6.3,483768
363.107587,3301255,11.9,345860
363.109069,14511495,55.5,388065
363.122143,1700491,5.7,408927
363.140068,1148689,3.5,243949
363.144209,3279507,11.8,293186
363.145573,15840659,60.7,394421
363.158651,1228184,3.8,469401
363.181816,8543647,32.3,380337
363.218218,1055276,3.2,358320
364.068054,1487565,4.8,558548
364.076009,1656783,5.5,402092
364.112365,2669788,9.4,431003
364.148722,3072744,11,397176
364.185228,2672373,9.4,480528
364.226381,2337283,8.1,408632
365.015525,2970132,10.6,394458
365.03074,1400857,4.5,470374
365.051864,13109281,50.1,387833
365.067029,1218598,3.8,490916
365.086939,3709485,13.5,352222
365.088395,15816750,60.6,364199
365.099733,1222834,3.8,315998
365.101261,1391666,4.5,285749
365.124687,21303354,82,385617
365.136831,1649214,5.5,186355
365.15216,1048644,3.1,544601
365.161055,17188934,66,377860
365.196155,1727571,5.8,572937
365.197561,5689428,21.2,364303
365.233889,6569057,24.6,360493
365.246705,1397861,4.5,644178
366.047332,1396095,4.5,365486
366.055339,1812354,6.1,315646
366.083597,1527692,5,453733
366.09166,3205519,11.5,401781
366.128117,4443548,16.3,378297
366.164487,3492777,12.6,379764
366.200861,1538742,5,455246
366.237331,1300931,4.1,464974
366.874401,2293671,8,310476
366.965231,9363144,35.5,352200
367.010125,1051096,3.1,518459
367.031124,7530208,28.4,411069
367.046278,1795301,6,332245
367.057158,1380841,4.4,570548
367.067646,15971053,61.2,375718
367.083156,1578483,5.2,461615
367.100389,1113849,3.4,362114
367.103957,22778618,87.7,375794
367.119162,1180928,3.6,378799
367.129751,1997571,6.8,510695
367.132339,1039492,3.1,381517
367.140287,23245576,89.5,379759
367.17679,11696916,44.6,369610
367.213122,3099938,11.1,350483
367.96468,2221108,7.7,471965
368.034636,1411150,4.5,566358
368.062821,1282136,4,252861
368.070823,2830427,10.1,398874
368.09918,1581158,5.2,400216
368.107325,3745385,13.6,359790
368.135907,1096435,3.3,441975
368.143781,4508790,16.6,416261
368.180073,2410883,8.4,368172
368.962132,1595558,5.2,414459
369.010533,1380792,4.4,558884
369.025721,1849790,6.2,398401
369.036316,1390274,4.5,454247
369.046816,12176838,46.4,370781
369.062173,3035595,10.9,392930
369.072794,2126287,7.3,450835
369.075354,1027024,3,590167
369.083321,19195348,73.8,366088
369.098568,1689305,5.6,339677
369.119644,21353952,82.2,359229
369.126616,1272548,4,368570
369.127774,2488036,8.7,348818
369.130973,1586917,5.2,435204
369.134799,1917159,6.5,414681
369.147929,1333484,4.2,507550
369.155955,16442863,63.1,369781
369.192451,6667772,25,363215
369.228812,1863434,6.3,349148
369.301526,1552037,5.1,363028
370.050206,1958721,6.7,388613
370.078617,1120588,3.4,382265
370.086515,3681103,13.4,464725
370.114844,1343322,4.3,434364
370.122903,4438365,16.3,345243
370.151472,1057384,3.2,560818
370.159489,2726251,9.7,383349
370.195765,1610105,5.3,466925
370.869216,4411516,16.2,394623
371.005399,1050032,3.1,224122
371.026237,2994872,10.7,416144
371.041383,4164286,15.2,348679
371.051895,1318850,4.2,502268
371.06253,12472518,47.6,365015
371.077782,5035213,18.6,405228
371.090994,1544146,5,440760
371.098926,15571157,59.7,367060
371.114231,3667675,13.3,377374
371.125061,1105375,3.3,412931
371.127365,2429920,8.5,415061
371.133865,3045602,10.9,335795
371.135381,12570851,48,354718
371.150445,2752745,9.8,130052
371.163957,1026158,3,348392
371.171718,8070385,30.5,383825
371.1868,1494519,4.9,449472
371.208079,4373247,16.1,358428
371.244439,1742861,5.8,395335
371.868906,1197314,3.6,424285
372.044714,1072711,3.1,524340
372.065765,1929807,6.4,503046
372.102353,2515038,8.6,352658
372.130561,1293161,4,437889
372.138643,3009644,10.5,452509
372.166823,1045879,3,492875
372.174978,1621115,5.2,172925
372.211406,1301641,4,479496
372.866171,1086350,3.2,274025
373.0207,3181516,11.2,376403
373.031139,1361104,4.2,425811
373.033875,1099217,3.2,417228
373.041749,3404756,12,381031
373.056949,7552987,27.8,364383
373.070169,1378272,4.3,397185
373.078212,8026083,29.6,352354
373.083646,1207397,3.7,197481
373.093467,6598633,24.2,333432
373.106635,2882542,10,345951
373.114589,7756786,28.6,371937
373.117466,1433843,4.5,533556
373.129756,6669304,24.5,368798
373.142849,2292733,7.8,429585
373.150851,6564864,24.1,381490
373.166175,4826631,17.4,349933
373.187308,25250830,95.3,362873
373.202608,1814805,6,447664
373.223835,2464798,8.4,394390
374.060276,1066449,3.1,318790
374.081596,1634426,5.3,431938
374.096839,1313408,4.1,396646
374.13316,1511567,4.8,393036
374.16967,1329566,4.1,477640
374.19073,4767655,17.2,362454
374.222254,6641076,24.4,360199
374.910585,3986128,14.2,336456
375.000241,1288181,4,299714
375.036319,8321796,30.8,373729
375.057427,2335501,8,386579
375.072721,10231571,38,354336
375.085842,2404632,8.2,395154
375.093892,3256092,11.5,387900
375.10918,11028258,41.1,334188
375.1223,2273832,7.7,363497
375.130109,2727211,9.4,386059
375.145425,11632433,43.4,335182
375.158481,10522423,39.2,372007
375.166594,2609978,9,395067
375.181803,7144256,26.3,364561
375.202899,1361225,4.2,592787
375.218243,1603664,5.2,351168
375.225585,1359699,4.2,455358
376.031271,1121701,3.3,446448
376.039953,1093033,3.2,240440
376.067749,1907892,6.3,243073
376.075911,2001336,6.7,365406
376.104476,1207748,3.7,533238
376.112534,2448583,8.4,396106
376.1487,2699991,9.3,440553
376.161711,2989788,10.4,326536
376.185187,1458406,4.6,347000
376.217026,1431924,4.5,326039
376.219133,1822196,6,308172
376.226618,1792760,5.9,343534
376.704514,1312195,4,379764
376.907507,1755162,5.7,316365
377.015573,3529289,12.5,375484
377.051941,12440152,46.5,344694
377.064839,1077086,3.2,581779
377.088282,14506600,54.3,345483
377.101421,1789166,5.9,319530
377.119021,1236341,3.8,273247
377.124772,18887288,71,361596
377.128941,1436538,4.5,504820
377.137977,2465661,8.4,305362
377.155647,3322501,11.7,368053
377.161146,15229575,57.1,348183
377.17426,1041293,3,506713
377.197511,5392023,19.6,385903
378.047439,1065096,3.1,443612
378.054073,1099531,3.2,641854
378.055445,2214412,7.5,396169
378.083626,1712920,5.6,356057
378.091712,2687004,9.3,398051
378.120049,1423016,4.5,363699
378.128116,3598892,12.8,401693
378.164505,3503676,12.4,376576
378.20095,1075788,3.1,501992
378.701831,3359016,11.8,396523
379.03123,9059770,33.6,369224
379.046539,1350337,4.2,409458
379.057163,1073734,3.1,439882
379.067636,16920010,63.5,367944
379.079068,1142992,3.4,291535
379.082855,1208529,3.6,309834
379.104031,20452826,77,354973
379.117127,1628385,5.2,484194
379.140335,25503210,96.2,355698
379.153287,1531377,4.9,445060
379.176742,15697403,58.9,358082
379.213246,3198475,11.2,341695
380.034688,1158908,3.5,428033
380.062903,1402633,4.4,274613
380.070872,3261325,11.5,371738
380.099358,1186394,3.6,265003
380.107328,3877789,13.8,359614
380.135616,1147562,3.4,277064
380.143828,4639150,16.7,232169
380.180161,2978750,10.4,294704
380.698918,3815083,12.9,369548
380.88998,4137730,14.1,344072
380.980657,2220332,7.1,399013
381.010478,2192697,7,428249
381.025677,1906752,6,366334
381.04694,14889290,53,342961
381.062241,2072913,6.6,340558
381.072833,1289046,3.8,391844
381.083332,20998490,75.2,361383
381.094636,1329504,3.9,438529
381.098437,1580642,4.8,337834
381.119617,26954092,96.7,357073
381.148437,1196153,3.4,382460
381.156082,23603580,84.6,357441
381.192514,9334157,32.9,336772
381.228785,2057886,6.5,337620
381.889603,1247568,3.6,347251
382.050115,2423579,7.9,368239
382.078498,1874985,5.9,417740
382.086535,4172076,14.2,361863
382.115128,1743418,5.4,420161
382.123065,4837694,16.6,343090
382.151566,1107531,3.1,381454
382.159403,4847439,16.6,396946
382.195881,1989983,6.3,348168
382.695947,2237003,7.2,416369
382.72177,5986391,20.8,333617
383.026103,5908711,20.5,364734
383.041484,3194095,10.7,210841
383.052165,1877748,5.9,370295
383.062524,18283768,65.3,339774
383.07786,3238656,10.8,359502
383.088794,1680901,5.2,308629
