m/z,I,S/N,Res.
138.965643,884755,3.2,1108043
139.022765,877326,3.2,1149565
141.075037,923618,3.4,1406788
141.817304,939303,3.5,1068622
142.222663,888492,3.2,928783
142.655019,865655,3.1,1538687
144.105229,853540,3,1229130
144.531776,849918,3,1185233
145.099944,868062,3.1,985468
145.2936,890321,3.2,1101803
145.672707,872162,3.1,926805
145.918986,908992,3.3,1366336
147.244946,847450,3,1225762
148.505708,847403,3,1183252
148.927834,950591,3.5,1185142
150.16975,867074,3.1,1153518
151.482754,873709,3.1,1142847
153.62981,867225,3.1,893758
154.421125,892209,3.2,1190669
155.915645,882787,3.2,1071979
156.48616,891404,3.2,1112030
156.785196,904767,3.3,1088780
156.926855,866671,3.1,958269
157.197879,908226,3.3,1055757
157.491003,959989,3.6,983231
158.475181,888040,3.2,711569
158.799426,907693,3.3,1378396
158.876714,898765,3.3,881533
159.796793,895211,3.2,1074706
161.111232,850986,3,1001281
161.495124,896034,3.2,1412298
161.893168,849650,3,1065209
162.059205,911594,3.3,964522
162.672255,851522,3,906645
164.846936,892767,3.2,943179
166.497031,855574,3,947358
167.189395,849586,3,1189892
170.022847,881786,3.2,1187687
170.874227,876444,3.1,674182
172.032824,860531,3.1,922748
172.351928,891720,3.2,946406
172.685543,1107421,4.3,1257820
172.685786,3707901,16.8,879207
173.246633,928453,3.4,908797
174.29896,943848,3.5,877137
174.371904,5863641,27.2,1006731
174.803704,960321,3.5,725281
175.894872,867479,3.1,1006285
175.977684,932889,3.4,940506
179.794212,858088,3.1,914085
179.889993,939610,3.4,873844
179.989457,1002653,3.7,958108
180.202812,854275,3,1046337
181.234704,887106,3.2,1063905
181.379208,955414,3.5,887739
181.546265,873947,3.1,885080
182.185382,880015,3.2,986797
183.011945,964666,3.6,911471
183.225572,852162,3,859363
183.549407,918109,3.3,770000
183.88229,911720,3.3,742484
184.207337,883251,3.2,762389
186.859424,907206,3.3,922067
186.893902,850679,3,888281
187.12465,964848,3.6,740147
187.911253,864080,3.1,951546
188.904149,848633,3,1067598
190.20671,1290225,5.1,519105
190.679827,855254,3,675041
190.931074,888881,3.2,816152
191.18743,897820,3.2,858097
192.319798,878928,3.1,1106574
193.34919,916449,3.3,902325
194.861779,961962,3.5,890105
195.886859,946014,3.5,801919
196.057001,859335,3,836258
196.183209,969677,3.6,884458
196.190529,869549,3.1,875145
197.327767,903624,3.3,937812
200.618044,929722,3.4,882586
202.136109,872016,3.1,747098
202.758868,859124,3,827170
203.006957,888386,3.2,925534
204.535772,903868,3.3,876047
205.143182,937120,3.4,791556
208.172679,872185,3.1,798517
209.952659,875273,3.1,925597
213.007603,876750,3.1,858475
213.361811,964581,3.5,877609
213.641133,885527,3.2,671278
213.989626,954958,3.5,850614
214.136593,946520,3.4,943128
215.509724,880627,3.1,825408
215.769873,863364,3.1,684291
217.794015,877260,3.1,838486
218.084834,862112,3,697617
218.151758,879077,3.1,854855
218.283543,864558,3.1,593099
219.896374,906395,3.3,832203
220.856106,938845,3.4,700144
221.562726,899854,3.2,768894
226.543724,875432,3.1,760326
230.187398,885222,3.1,794952
231.933859,873440,3.1,838292
236.203992,856521,3,880635
236.739177,862318,3,841360
239.834787,862915,3,708871
240.778693,865091,3,680369
243.564401,860287,3,552669
244.197016,876905,3.1,761932
244.38283,865397,3,664070
248.746176,887890,3.1,842169
251.54271,901509,3.2,700057
253.219266,873967,3,764106
256.377012,926327,3.3,707881
263.479267,935929,3.3,728800
263.854294,871825,3,592335
266.998031,955995,3.4,642516
270.590168,896839,3.1,645427
271.682205,886161,3.1,676746
271.80876,903833,3.1,546939
274.881392,966763,3.4,636824
