m/z,I,S/N,Res.
184.125955,1155145,4.4,1384764
184.127062,2207120,9.4,1197907
184.129279,915647,3.3,1018049
184.131515,935295,3.4,1679621
184.133284,952412,3.4,906657
184.135541,1404034,5.6,669563
184.138797,1672759,6.9,1411679
184.140322,1242010,4.8,1217453
184.141424,1771857,7.3,1424047
184.144321,1732634,7.2,1417758
184.145431,1788313,7.4,1270818
184.146482,2354061,10.1,1471169
184.147719,1182155,4.5,399077
184.148735,1089740,4.1,1078415
184.149155,946890,3.4,1395474
184.149859,1874057,7.8,1530229
184.150223,2226195,9.5,1253502
184.15087,1024558,3.8,1604613
184.151388,1384579,5.5,1285932
184.152055,1712960,7.1,1526990
184.15245,1614474,6.6,1557912
184.153151,1808031,7.5,1326357
184.154205,1520580,6.1,754302
184.156464,3151702,13.9,1346570
184.157598,6541438,30,1374368
184.157942,1251668,4.9,590917
184.158691,8781152,40.7,1089865
184.15907,1368988,5.4,765056
184.159399,999353,3.7,1414817
184.159784,3448210,15.3,1246234
184.160123,1493922,6,806962
184.160892,4714665,21.3,621065
184.161078,1029169,3.8,2283107
184.161326,931443,3.3,1319409
184.161986,6496317,29.8,1327614
184.162519,1332636,5.3,1167275
184.163074,4911475,22.3,1272220
184.163748,2601080,11.3,1323035
184.164075,4364436,19.7,1312121
184.164239,3206384,14.2,1557176
184.16461,2450201,10.6,385856
184.164923,2594089,11.3,1941468
184.165266,23981326,113,1247783
184.165424,7076951,32.6,1622894
184.165744,3368157,14.9,1451528
184.165985,2367391,10.2,1274393
184.166189,5657668,25.8,1433421
184.166416,14190826,66.4,1555921
184.166563,8476468,39.2,1835464
184.166699,3743105,16.7,1888710
184.166983,2676159,11.6,1545710
184.167147,2521129,10.9,2030781
184.167343,13739637,64.3,795194
184.167619,5149388,23.4,728140
184.167927,3342586,14.8,877074
184.168115,5751045,26.3,839589
184.16832,2717199,11.8,1481674
184.168622,26887914,126.8,1146368
184.168825,5750746,26.3,1031747
184.169345,1874901,7.8,1712762
184.169684,11657793,54.4,858284
184.170478,1453539,5.8,1369058
184.170802,5509897,25.1,926431
184.171977,2303141,9.9,576260
184.172289,2259576,9.7,523256
184.173087,3481504,15.5,1140521
184.174079,2550200,11,658896
184.174551,1572547,6.4,1412401
184.174814,1253353,4.9,1056469
184.175224,5789314,26.5,1230899
184.175702,1019202,3.8,1511862
184.176371,4094105,18.4,1246977
184.177433,1222108,4.7,943719
184.179613,1206343,4.7,1486355
184.180762,1613967,6.6,841906
184.181803,1180097,4.5,1525060
184.182928,1834771,7.6,1288153
184.184044,1334007,5.3,786627
184.184468,1139735,4.3,1130794
184.185187,2570895,11.1,1429520
184.186286,2649333,11.5,1084824
184.187386,2546756,11,1257641
184.188498,1328288,5.2,1425669
184.189609,1082097,4.1,642938
184.192911,2030303,8.6,1370420
184.19334,1027961,3.8,1225682
184.194314,902294,3.2,666145
184.196245,1091818,4.1,1341616
184.197284,1266687,4.9,1170784
184.197723,903447,3.2,1226605
184.198418,2383308,10.3,940943
184.199525,2133993,9.1,1310207
184.2006,1072381,4,1192729
184.201757,1845803,7.7,1312096
184.20769,988426,3.6,1618514
184.2095,1682409,6.9,1264480
184.213808,980712,3.6,1432359
184.221583,865621,3,506663
184.223829,1283204,5,1313793
184.231584,1492359,6,1305153
184.232696,1362121,5.4,1254916
184.233791,1301494,5.1,1039056
184.23601,1399431,5.6,1335121
184.242652,1081241,4.1,1546889
184.244875,1554647,6.3,1193998
184.245956,1178180,4.5,1427596
184.247755,952828,3.4,909484
184.248837,880845,3.1,1531150
184.252145,987647,3.6,1358582
184.257005,1046393,3.9,1575912
184.26472,1179773,4.5,531845
184.266925,1224511,4.7,1321101
184.269188,889262,3.1,1217405
184.276818,916230,3.3,1046865
184.278087,929060,3.3,1702254
184.279107,1489609,6,1402222
184.286843,1369572,5.4,1237538
184.289039,1218373,4.7,1273869
184.291275,960235,3.5,1485205
184.297868,910675,3.2,1323255
184.300126,1688537,6.9,1023287
184.312276,1096682,4.1,1282895
184.321213,863395,3,1557845
184.337142,962737,3.5,1099262
184.339936,888743,3.1,1099374
184.343281,1478401,5.9,1040877
184.355388,871219,3.1,1140265
184.68964,991225,3.6,1440444
184.752103,916317,3.3,1432782
186.801849,876817,3.1,1499541
186.962147,922404,3.3,1432820
187.556231,876958,3.1,970544
187.883182,4907014,22.3,935223
189.767432,903210,3.2,1125862
190.111369,912238,3.3,1566090
190.598453,985784,3.6,720667
193.315869,887172,3.1,1484696
193.627116,884747,3.1,1298170
193.778031,880900,3.1,1246504
194.225433,19331242,90.9,1225061
195.036415,75267944,357,1189139
199.401436,876318,3.1,1107990
202.181214,879747,3.1,698343
202.960321,876544,3.1,1067610
203.009307,879594,3.1,1088481
204.110961,911554,3.2,813706
205.415933,1110496,4.2,918222
206.653781,1303987,5.1,1290794
207.040696,865530,3,1094676
207.487813,895138,3.2,1176787
207.830773,915420,3.3,995838
208.068502,882563,3.1,1011518
211.274509,936896,3.4,1120917
211.304575,902665,3.2,1213344
211.421951,1038295,3.9,716270
211.427011,943019,3.4,1035820
211.431556,887433,3.1,824216
211.988105,929149,3.3,1005236
211.990376,1046757,3.9,1146107
211.991453,919105,3.3,938245
214.199023,866179,3,1203450
214.552677,889572,3.1,1025992
215.987129,878801,3.1,989975
216.470803,873367,3.1,1196269
217.001072,920998,3.3,960380
217.64361,861630,3,763062
219.268183,920311,3.3,1029162
220.001436,1009345,3.7,937072
220.674395,865298,3,1265842
221.230016,877799,3.1,888480
222.515651,961065,3.5,1175649
222.517593,954746,3.4,388033
222.519363,1177162,4.5,743512
222.520447,1219970,4.7,792840
222.521001,953626,3.4,740936
222.521411,1273754,4.9,1045016
222.521862,1012106,3.7,493522
222.523176,1046442,3.9,819339
222.523712,1169818,4.5,738272
222.524715,1268746,4.9,961649
222.527569,1001298,3.7,365396
222.531488,1006646,3.7,757548
222.556897,870683,3,956559
226.218573,927596,3.3,1183620
226.613853,889071,3.1,1120270
227.63382,946000,3.4,1108895
228.191243,882444,3.1,942226
228.470865,864778,3,947333
229.602006,885204,3.1,457439
229.905717,873252,3,1028358
230.052971,1429372,5.7,1266567
230.135022,938304,3.4,1259779
230.181628,8947522,41.2,1065059
230.198931,933459,3.3,1130800
230.784518,940835,3.4,953053
230.986493,1116301,4.2,852857
231.013491,899167,3.2,1146028
231.440861,894502,3.1,984828
232.385273,912346,3.2,928655
233.392575,953603,3.4,1048648
233.576672,879549,3.1,969144
234.822209,902758,3.2,789791
234.832572,1099782,4.1,866245
234.835788,1054838,3.9,1123518
234.83635,1088550,4.1,983829
234.836949,896566,3.1,892086
234.839823,986807,3.6,959189
234.840828,1152135,4.4,1014504
234.84254,1262727,4.9,695942
234.843874,1586759,6.4,994682
234.844333,1093159,4.1,1186605
234.845074,1501895,6,970770
234.845376,1516743,6.1,1056147
234.846242,1563975,6.3,497753
234.846771,1745927,7.2,484300
234.847339,1433031,5.7,1444882
234.847612,1228231,4.7,986392
234.849269,1031447,3.8,393184
234.850343,1129223,4.2,935679
234.851337,1786727,7.3,904463
234.851772,1304263,5.1,970559
234.852703,1096455,4.1,191266
234.853542,1304327,5.1,514946
234.855058,1434392,5.7,349157
234.855885,931112,3.3,1017279
234.856906,1005752,3.7,483135
234.857643,902552,3.2,1122493
234.859372,986568,3.6,846413
234.859895,1422888,5.6,338196
234.861321,1019128,3.7,307519
234.86193,1123816,4.2,875792
234.868044,945960,3.4,1294896
234.868594,1202888,4.6,1028374
235.537991,948656,3.4,756091
235.540673,1004528,3.7,1222778
235.54282,960864,3.4,586952
235.543655,1205232,4.6,409198
235.545421,1377360,5.4,503684
235.546665,1045136,3.8,1069072
237.391942,912768,3.2,1092986
239.154119,989053,3.6,929920
239.478271,882081,3.1,1065869
240.646239,881243,3.1,871821
243.337683,903386,3.2,879710
244.999752,871752,3,976209
245.34145,917471,3.2,1005884
246.831775,914595,3.2,547079
