m/z,Magnitude,S/N,Res.
139.932194,1315371,5.1,701902
139.932514,1259934,4.9,467388
139.932936,1312035,5.1,1327401
139.934025,1096710,4.1,415737
139.934303,1368568,5.4,959441
139.934645,995177,3.6,540534
139.935288,1082467,4,1559884
139.937538,868507,3,1707139
139.938619,1279763,5,1306745
139.939167,863528,3,1483275
139.940386,876713,3.1,1682922
139.941032,1107266,4.2,961939
139.941532,1535607,6.2,1152279
139.94306,864028,3,1972214
139.944861,1032513,3.8,699458
139.94975,932346,3.3,1237700
139.951052,999560,3.7,570500
139.956628,888923,3.1,609057
140.40569,888154,3.1,1417236
140.559663,885159,3.1,1530109
140.820374,884277,3.1,1345231
140.832638,1046645,3.9,673680
140.834024,863577,3,1332903
140.835202,894731,3.2,1281727
140.837011,1149996,4.4,587593
140.838348,1399423,5.5,1407677
140.839753,1043597,3.9,940010
140.841451,1301330,5.1,1412629
140.842581,890156,3.1,1360066
140.843143,1192195,4.6,807751
140.843526,1139986,4.3,545678
140.844074,1035950,3.8,576296
140.844501,1081080,4,1499669
140.844938,971886,3.5,834318
140.845501,1329737,5.2,630487
140.845908,1296831,5.1,1020120
140.848147,1577741,6.4,700777
140.849005,1040106,3.8,857674
140.849905,1297814,5.1,1154988
140.850392,1549799,6.3,1298197
140.850961,1819665,7.5,553008
140.852061,1319962,5.2,970645
140.85222,1148294,4.4,1329923
140.852524,945286,3.4,672832
140.85288,1419821,5.6,1075144
140.853236,1290314,5,443243
140.853528,1565276,6.3,1326396
140.853759,1826574,7.6,1457386
140.853929,1573569,6.4,498865
140.854355,1819701,7.5,504025
140.85477,1882154,7.8,1025993
140.855086,3547881,15.7,984372
140.855308,1060671,3.9,1170927
140.855526,1287230,5,1530066
140.855787,936416,3.4,1074553
140.856279,1467537,5.9,405130
140.856735,1392153,5.5,772600
140.856948,1599427,6.5,1461329
140.857063,1932162,8.1,2077565
140.857441,3917190,17.5,569779
140.85784,1984467,8.3,1126270
140.858294,2752847,11.9,1094266
140.858587,2850656,12.4,531291
140.859087,1636170,6.7,881196
140.859275,2192631,9.3,1592254
140.859684,4519317,20.3,595969
140.859991,2795362,12.1,1384189
140.86037,3341711,14.7,536626
140.860845,2122343,9,902728
140.861053,3301623,14.5,1119641
140.861188,2617216,11.3,1251077
140.861314,2939088,12.8,1170916
140.861436,4345428,19.5,1539690
140.861572,2435215,10.4,1542849
140.861742,4512023,20.3,604922
140.862001,7453615,34.2,779595
140.862195,5213428,23.6,1177114
140.862605,5160772,23.3,814051
140.862729,4168722,18.6,1463590
140.863133,4042653,18,438990
140.863342,4459328,20,1200554
140.863488,4050448,18.1,1340459
140.863798,3692891,16.4,591873
140.864414,5469858,24.8,1039960
140.864677,2054483,8.6,1198336
140.864933,3785184,16.8,583153
140.865212,5451953,24.7,669641
140.865414,2755184,12,1503542
140.865625,3180479,14,413706
140.866028,2524846,10.9,783790
140.866531,2707485,11.7,594593
140.866745,2321153,9.9,1043068
140.866904,4139730,18.5,1179638
140.867209,3209023,14.1,677631
140.867464,2190056,9.3,869294
140.867731,1980860,8.3,736314
140.867859,2419481,10.4,1355435
140.868006,3233069,14.2,1214784
140.868175,2785278,12.1,1436389
140.868339,1672835,6.8,1045825
140.868512,1991261,8.3,1319316
140.868746,2077169,8.7,637400
140.869279,3393559,15,374537
140.869732,2000735,8.4,1418507
140.869864,3070757,13.4,1147102
140.870059,2187042,9.3,1368031
140.870238,2021257,8.5,1077831
140.870459,2865173,12.5,1464229
140.870975,1471725,5.9,1218177
140.871097,1717600,7,1274380
140.87131,1405248,5.6,430487
140.871597,1536012,6.2,1202212
140.871908,2163345,9.2,1082446
140.872196,1162781,4.4,1128301
140.872813,2188612,9.3,1147758
140.873104,1173466,4.5,961504
140.87343,1363155,5.4,1555225
140.873874,1888348,7.9,758974
140.874173,2156407,9.1,1272358
140.874473,1536220,6.2,898253
140.874917,1420350,5.6,275458
140.875328,1441762,5.7,1199434
140.875541,2222018,9.4,1285730
140.876059,1140300,4.3,783455
140.876744,1218337,4.7,1495503
140.877187,1240523,4.8,420858
140.877759,1265383,4.9,1821472
140.878703,1416483,5.6,1553480
140.879161,974897,3.5,996201
140.879869,938246,3.4,748510
140.880772,984750,3.6,594243
140.881442,1019148,3.7,1046296
140.88198,1001675,3.7,960951
140.882359,1142483,4.3,575252
140.883323,1015521,3.7,1414183
140.884358,1094094,4.1,738128
140.884713,926065,3.3,1473823
140.885271,1152226,4.4,673167
140.890333,1171015,4.5,827597
140.890888,884065,3.1,1201722
140.891269,1068012,4,1414777
140.892073,1001239,3.7,559373
140.892928,919750,3.3,1523458
140.919703,908154,3.2,1064410
141.008981,894951,3.2,1313412
141.141395,896214,3.2,1342584
141.783213,1291694,5,1550312
142.076231,1265387,4.9,1470925
142.276322,882586,3.1,1020913
142.310269,1588011,6.4,1201705
142.338136,863633,3,1105136
142.768719,1315090,5.1,1461430
142.90737,956471,3.4,1159734
144.679474,867000,3,415654
144.685544,1014106,3.7,985158
144.686872,1225769,4.7,1360869
144.689075,942843,3.4,1145678
144.690098,938078,3.4,1306886
144.690645,947508,3.4,1688291
144.691416,996384,3.6,656453
144.69257,892037,3.1,1479513
144.693499,917837,3.3,1265495
144.694123,1076876,4,1400863
144.694868,1285250,5,516713
144.69526,1188309,4.5,623219
144.695515,1270261,4.9,1339838
144.696402,1031309,3.8,654056
144.696994,1263244,4.9,509010
144.697485,1268199,4.9,1044983
144.697759,1339868,5.3,700242
144.698092,1286399,5,1419955
144.698508,912418,3.2,658721
144.700237,1636995,6.7,685619
144.700641,1456842,5.8,387418
144.700923,1302371,5.1,1476727
144.7013,1059299,3.9,648136
144.701527,1266082,4.9,676478
144.702008,1942647,8.1,1246560
144.702359,2085217,8.8,1226282
144.702671,2080571,8.8,531473
144.703043,1116843,4.2,1487324
144.703431,2448441,10.5,1013118
144.703623,2566853,11.1,1203783
144.703904,1326291,5.2,1586514
144.704057,1379431,5.4,1186856
144.704212,1841713,7.6,763358
144.704562,1888187,7.9,1365064
144.704799,2215991,9.4,847682
144.705131,2753931,12,578549
144.705522,2835111,12.3,682994
144.705703,1496997,6,873485
144.706143,3045811,13.3,598783
144.706458,4124073,18.4,1220421
144.706733,1835785,7.6,1590531
144.706869,1621519,6.6,1452617
144.707159,2989347,13.1,867877
144.707753,2621522,11.3,315447
144.707949,2323936,9.9,934238
144.708126,1963161,8.2,1372035
144.708384,3974137,17.7,1325421
144.708553,3485885,15.4,1005998
144.708707,2399837,10.3,471231
144.708999,2894617,12.6,559723
144.709254,2713833,11.8,937545
144.709392,2501053,10.8,1116360
144.709797,2415579,10.4,639088
144.709992,2313089,9.9,1519080
144.710225,3033189,13.3,1477747
144.710373,2371371,10.1,1284373
144.710541,2888515,12.6,607628
144.710721,2379149,10.2,1293255
144.710919,3024007,13.2,1005236
144.711282,2139497,9,1447617
144.711421,3374109,14.9,1240379
144.711678,2550659,11,1214949
144.71185,3173713,13.9,1208867
144.712025,2188339,9.3,1352750
144.712178,3563457,15.8,1081988
144.712414,3056099,13.4,759078
144.712722,3454501,15.3,1308941
144.712885,4068737,18.2,973037
144.713054,2758393,12,758777
144.713354,2226731,9.5,1485838
144.713479,1611413,6.5,2118690
144.713679,2339544,10,814600
144.713847,1704861,7,1097974
144.714235,2117131,8.9,1053563
144.714569,1450454,5.8,680461
144.714831,2471567,10.6,462986
144.715344,2365485,10.1,393291
144.715782,1968573,8.2,350664
144.716472,1892155,7.9,604995
144.716967,1358468,5.3,1269597
144.717157,1173337,4.5,1171494
144.717344,1414449,5.6,1513953
144.717497,2367975,10.1,657838
144.717774,1687907,6.9,1615927
144.718026,1147753,4.4,1182002
144.718798,1767526,7.3,350913
144.719312,1247399,4.8,461441
144.719782,1382761,5.5,801193
144.721227,1279437,5,1127919
144.721902,1419901,5.6,1327517
144.722277,1254160,4.9,650812
144.723882,1456130,5.8,781399
144.724649,1005231,3.7,711415
144.725093,1297513,5.1,1364853
144.725844,1370539,5.4,790239
144.7265,980911,3.6,1581649
144.728056,991882,3.6,512153
144.728989,900449,3.2,1505169
144.73061,1023399,3.8,1657335
144.730902,1018533,3.7,1382216
144.731096,893421,3.1,1424686
144.731438,1031590,3.8,838515
144.733975,928594,3.3,1231376
144.736721,928487,3.3,1256585
144.768811,864096,3,999232
145.691915,938043,3.4,1379574
145.700101,936263,3.4,1443084
145.703654,1111131,4.2,574374
145.703983,948735,3.4,1422800
145.704632,1265351,4.9,857171
145.705382,1057017,3.9,759326
145.70568,1287661,5,1111951
145.706251,874326,3.1,1120616
145.706567,1337751,5.3,802289
145.706955,1221099,4.7,1601553
145.707549,1126943,4.3,1550444
145.708131,1079260,4,740054
145.709238,1253747,4.9,1233129
145.709395,1090285,4.1,1240212
145.709836,1158078,4.4,496536
145.710406,1548077,6.2,507205
145.7107,957829,3.5,1884040
145.711177,1517638,6.1,355074
145.711624,1318402,5.2,929630
145.711956,1189626,4.6,347212
145.712296,1374545,5.4,457829
145.712991,1360743,5.4,1330044
145.71326,2234589,9.5,647909
145.713572,1535241,6.2,1441374
145.713861,1463671,5.8,357139
145.714406,2106200,8.9,819581
145.71484,1596998,6.5,784842
145.715254,2456105,10.5,882882
145.71566,1680090,6.9,330513
145.715993,1764911,7.3,914727
145.716387,2023701,8.5,1343364
145.716651,3360601,14.8,762630
145.716874,3405341,15,766589
145.717127,2264585,9.6,865437
145.71758,2284101,9.7,610000
145.717776,2010615,8.4,1119591
145.717925,2612349,11.3,773856
145.718076,2325573,9.9,1149747
145.718282,1621037,6.6,1768124
145.718518,2538757,10.9,618797
145.718666,3051313,13.4,1777549
145.718882,3690173,16.4,745410
145.719156,1902487,7.9,846831
145.719421,2506505,10.8,1410687
145.719568,3701509,16.4,944983
145.719816,5538049,25.1,978901
145.719993,2736329,11.9,1516350
145.720182,3072597,13.5,905420
145.720737,1065777,4,2371575
145.720862,2110697,8.9,1631457
145.721006,3307073,14.6,1338940
145.721327,6624929,30.3,1212586
145.72161,4070777,18.2,1159046
145.721962,5215961,23.6,853454
145.72251,1784937,7.4,1226568
145.722802,1799743,7.4,613937
145.723028,2271385,9.7,1170839
145.723156,3212553,14.1,922407
145.723274,3730233,16.6,1309624
145.723508,1738853,7.1,1834019
145.72362,1415945,5.6,2065379
145.723761,2762065,12,1167157
145.723979,2742477,11.9,921170
145.724196,2500837,10.8,1156245
145.724739,3130113,13.7,1064084
145.725037,1983557,8.3,702545
145.725352,2285595,9.7,940658
145.725582,2461697,10.6,688688
145.72579,2101673,8.9,1642962
145.725923,2184729,9.3,1268473
145.726242,1841487,7.6,948017
145.726431,1867617,7.8,1742751
145.7267,2458449,10.6,772811
145.726957,1533551,6.2,1264555
145.727168,1315493,5.1,1086671
145.727382,1983789,8.3,1302533
145.727659,2374241,10.2,913685
145.727904,2106201,8.9,1287790
145.728234,1411227,5.6,1152750
145.728423,1937721,8.1,1152399
145.728902,2136497,9,775544
145.729325,2052565,8.6,1294992
145.729475,2258569,9.6,1298737
145.729674,1789651,7.4,1220593
145.730085,1205447,4.6,649340
145.731134,1740397,7.2,507383
145.731776,1002681,3.7,1769591
145.732025,1711661,7,769951
145.733493,1387965,5.5,1122039
145.73371,948562,3.4,1435564
145.734023,1136601,4.3,863366
145.734606,1352599,5.3,517130
145.734881,1416835,5.6,996262
145.736029,947573,3.4,1314747
145.736779,1037615,3.8,660941
145.73814,1243679,4.8,997498
145.738403,1101995,4.1,980161
145.740504,890933,3.1,1332695
145.742017,916357,3.3,1145694
145.743197,915987,3.3,1492310
145.746289,915879,3.3,916450
145.753628,995493,3.6,867681
145.754474,882360,3.1,709340
145.770784,891528,3.1,1365902
145.778309,925259,3.3,1364158
145.793183,948571,3.4,1157882
146.176086,999461,3.7,1287076
146.424462,874245,3.1,1829903
146.424877,2065521,8.7,847476
147.888019,874675,3.1,1011385
148.522704,896777,3.2,1173909
149.203732,926526,3.3,1112379
149.436703,943858,3.4,1048762
149.793129,1021776,3.8,537182
149.810214,941024,3.4,1261597
149.810852,937814,3.4,1130457
149.811643,1093462,4.1,800377
149.812376,902722,3.2,336684
149.820773,869494,3,1373844
149.821023,916136,3.3,1136009
149.821938,1038842,3.8,1387700
149.822374,946040,3.4,549869
149.825672,1400394,5.5,1088856
149.826923,970422,3.5,1272216
149.827739,1049274,3.9,516296
149.828836,1186290,4.5,1809484
149.829556,1798038,7.4,535851
149.829973,1539526,6.2,542239
149.830322,995094,3.6,813190
149.830593,1183966,4.5,1475725
149.831281,1188778,4.5,671781
149.831847,1281170,5,1170810
149.832054,1319102,5.2,1023261
149.832449,2059022,8.7,607188
149.832677,1237678,4.8,1307793
149.832971,1372998,5.4,987258
149.833134,1533626,6.2,587051
149.833876,2350850,10,513635
149.834371,3252246,14.3,506462
149.83491,1758922,7.2,853998
149.835126,2394438,10.2,903592
149.835813,1301938,5.1,446187
149.836668,2694958,11.7,463717
149.837108,2198294,9.3,804687
149.83738,2873450,12.5,895454
149.837665,2494522,10.7,1003761
149.837831,1995698,8.4,1250601
149.838049,2527198,10.9,561589
149.838244,2728346,11.8,1162601
149.838509,2565250,11.1,1036891
149.838693,1860530,7.7,1201506
149.838919,2369210,10.1,1338284
149.839057,2536450,10.9,1742962
149.83931,2063026,8.7,817371
149.839721,2680010,11.6,1162822
149.839907,1809322,7.5,1151679
149.840153,1798882,7.4,627809
149.840433,2184434,9.3,1239983
149.84091,2915022,12.7,569950
149.841355,2108698,8.9,1057832
149.841754,2724762,11.8,650516
149.842101,1984114,8.3,1452332
149.842582,2272538,9.7,1030434
149.84275,4224386,18.9,1249655
149.842973,1708370,7,1358215
149.843296,1845825,7.7,397849
149.843618,2048474,8.6,1088728
149.843774,1836122,7.6,947307
149.84397,2665578,11.5,737448
149.844302,2286318,9.7,475835
149.844855,1777234,7.3,1303489
149.845003,1680194,6.9,1070671
149.84534,2572270,11.1,726278
149.845748,897110,3.2,1133805
149.84589,1828298,7.6,1541135
149.846034,1822746,7.5,1023463
149.846265,1695378,6.9,631448
149.846812,1132442,4.3,1841614
149.847308,1810082,7.5,462099
149.847718,1386222,5.5,1108829
149.847906,2281850,9.7,1191073
149.848088,1671714,6.8,1357748
149.848301,1127830,4.3,1145822
149.848846,1512962,6.1,1034804
149.849004,1692798,6.9,450892
149.849505,1526050,6.1,901781
149.85031,1500514,6,618912
149.850789,1184494,4.5,1171073
149.851282,910858,3.2,1528710
149.851864,1179318,4.5,1050330
149.852314,1364022,5.4,1286558
149.852878,1175502,4.5,1208030
149.853728,1334323,5.2,680737
149.854338,1060954,3.9,920163
149.85494,1542886,6.2,1198685
149.855516,901714,3.2,1219444
149.856642,862458,3,1551949
149.857294,1248770,4.8,1127026
149.862843,1034202,3.8,1251961
149.86375,1034330,3.8,543172
149.866366,1014018,3.7,1241532
149.868696,977923,3.5,831945
149.91696,878236,3.1,1048563
150.6313,908896,3.2,655003
150.670499,927104,3.3,1005619
150.898917,898426,3.2,659982
150.905499,921440,3.3,1177504
150.906212,923674,3.3,532297
150.907413,1118222,4.2,1319709
150.909619,1111978,4.2,1266121
150.909791,1056498,3.9,713564
150.911367,1074784,4,332923
150.911937,1129262,4.3,1258106
150.912357,1286394,5,1281729
150.912643,936274,3.4,1591164
150.913811,1012418,3.7,1019871
150.915178,1110762,4.2,659011
150.915577,1376430,5.4,1096813
150.91638,1559394,6.3,489173
150.917319,1543222,6.2,978257
150.917789,1287288,5,557291
150.918371,2143858,9.1,1124154
150.918567,2446162,10.5,1108625
150.918893,1608502,6.5,1074706
150.919153,1191958,4.6,880462
150.91962,1646706,6.7,1553106
150.92021,1798498,7.4,395036
150.920813,1817946,7.5,394555
150.921122,1549974,6.3,843165
150.921349,3165042,13.9,902980
150.921891,2716726,11.8,690709
150.922057,1805554,7.5,1847902
150.92232,1685490,6.9,1093599
150.922545,1716990,7,816630
150.922778,1503754,6,1725261
150.922914,2066178,8.7,1428970
150.923207,1953706,8.2,1511588
150.923411,3264690,14.4,941536
150.923628,2112506,8.9,1019090
150.923831,1894646,7.9,967521
150.923993,1445618,5.8,1757327
150.924224,2702946,11.7,613966
150.924656,2140546,9,1575292
150.924806,2352818,10.1,1406764
150.92502,3222994,14.2,1095883
150.925263,1622138,6.6,1464609
150.92563,2559026,11,1107711
150.925784,2897410,12.6,1169765
150.926096,2728838,11.8,637925
150.926304,2888186,12.6,489558
150.926917,2219594,9.4,1126150
150.927071,3912610,17.4,1102337
150.927266,3398770,15,1209993
150.92764,2273906,9.7,1115676
150.927896,2489538,10.7,1374122
150.928245,1958714,8.2,1146282
150.928532,1919958,8,586808
150.928701,2122634,9,472720
150.929201,1312910,5.1,744039
150.929472,2167914,9.2,1303070
150.929616,1516530,6.1,1878348
150.929744,1756114,7.2,1619803
150.930293,1665058,6.8,1205825
150.930741,1493122,6,926399
150.931005,1248264,4.8,511332
150.931287,1059094,3.9,1214711
150.932298,1863778,7.7,1028674
150.932517,873402,3.1,1537201
150.932681,1473290,5.9,738042
150.932956,960938,3.5,1100782
150.933563,1471178,5.9,515585
150.934126,1049578,3.9,1041000
150.934398,1061862,3.9,1179803
150.934879,1088946,4.1,1189092
150.935316,1173402,4.5,613857
150.93554,1237654,4.8,1820110
150.935736,1153738,4.4,1006967
150.936316,1116722,4.2,397227
150.937332,1088850,4.1,783302
150.938299,1534374,6.2,849233
150.938702,1058558,3.9,1012008
150.938923,900638,3.2,1276522
150.941579,872386,3.1,1023217
150.946511,1324898,5.2,952317
150.955732,978218,3.6,531674
150.996069,975048,3.5,1106055
151.920621,6881523,31.5,1178888
152.039845,933534,3.3,843943
152.992326,916919,3.3,1119659
153.380431,952683,3.4,1330006
153.381972,2806691,12.2,1280728
153.389679,1644931,6.7,1183573
153.39118,1086291,4.1,1420476
153.391927,1042615,3.9,1191573
153.427614,5355859,24.3,1191492
153.428406,1538435,6.2,1124610
153.443093,1102947,4.1,1425869
153.446327,1075727,4,1186130
153.450861,1020559,3.8,1017535
153.457094,880471,3.1,1380802
153.458622,2739779,11.9,1149163
153.535305,1076059,4,1347132
153.773631,1069867,4,1087573
154.450863,66464020,313.3,1131434
155.28384,875611,3.1,1056901
155.317666,924527,3.3,768632
155.319881,1118827,4.2,912755
155.331613,898867,3.2,1636897
155.331844,893475,3.1,1401762
155.333354,1344491,5.3,1250649
155.333934,1181891,4.5,1216030
155.334566,1165387,4.4,1115349
155.334834,1091243,4.1,1260290
155.335139,1263443,4.9,1356059
155.335891,1042443,3.9,353392
155.336287,1016931,3.7,642662
155.336859,919351,3.3,1233806
155.337172,1447083,5.8,753108
155.337844,903683,3.2,1458073
155.3381,986683,3.6,1075494
155.338415,1601427,6.5,597630
155.338909,1361187,5.4,1178069
155.339197,1368211,5.4,1008044
155.339694,1330467,5.2,683040
155.340338,1404691,5.6,372403
155.341666,1458067,5.8,427822
155.342488,1617955,6.6,556211
155.342918,1724947,7.1,780426
155.343429,1548083,6.2,505617
155.343642,1412731,5.6,911431
155.344047,2326259,9.9,736026
155.344397,1887667,7.9,1062559
155.344767,2117811,8.9,1162432
155.344957,2160067,9.1,1159989
155.345206,2410677,10.3,600282
155.345727,1727731,7.1,531132
155.346105,1787475,7.4,977411
155.346422,2300435,9.8,934383
155.346761,2526611,10.9,728200
155.347168,1422723,5.7,1260392
155.34736,1702963,7,850314
155.347739,1945507,8.1,1060231
155.347994,1830339,7.6,741173
155.348462,2323715,9.9,720742
155.348673,2357531,10.1,678268
155.349357,1923395,8,1027167
155.349528,1904739,7.9,1219696
155.349684,1764067,7.3,1152531
155.349917,2335875,10,1256658
155.350206,1452275,5.8,1655335
155.350429,2083503,8.8,663925
155.350707,1960643,8.2,1092495
155.350934,1651315,6.7,1192158
155.351092,1167299,4.4,2011068
155.351315,1257375,4.9,719002
155.351489,1298419,5.1,1011569
155.351905,1177851,4.5,519629
155.352413,1823779,7.6,629968
155.352736,2078035,8.8,527699
155.353438,1210579,4.6,525235
155.353843,2444675,10.5,677573
155.354088,1730883,7.1,1287780
155.354257,1320467,5.2,1620629
155.354454,1481731,5.9,486503
155.35504,1044499,3.9,1782179
155.355433,1806091,7.5,617168
155.355729,1960195,8.2,1182330
155.356028,1759933,7.2,592487
155.356758,983419,3.6,404110
155.357408,1409507,5.6,1216536
155.357611,1972995,8.3,1084831
155.358728,1269179,4.9,653793
155.359304,1043083,3.9,1285965
155.359843,1483439,5.9,470898
155.361171,1009171,3.7,1120253
155.361381,956027,3.4,1256098
155.36252,1045911,3.9,380544
155.36345,986807,3.6,1140287
155.36368,946379,3.4,1329207
155.364345,937659,3.4,857743
155.365111,1184019,4.5,515732
155.365601,1100427,4.1,1181683
155.366289,1077179,4,1194354
155.366789,1246979,4.8,1364619
155.36719,936603,3.4,503257
155.370324,879835,3.1,963469
155.383789,985075,3.6,1164498
155.446909,862009,3,792147
156.316737,886361,3.1,812973
156.435612,889376,3.1,1142637
156.481693,897908,3.2,979551
156.500984,952680,3.4,918424
156.502711,1195464,4.6,648810
156.503633,940396,3.4,428901
156.507364,912908,3.2,626447
156.50827,1095620,4.1,602056
156.509921,1683844,6.9,497112
156.511406,1574524,6.4,933895
156.511965,1910884,8,492833
156.512396,1730852,7.1,1194432
156.512638,1641028,6.7,1151362
156.513249,2752436,11.9,1211473
156.513418,2013092,8.4,1413262
156.513788,1240308,4.8,1527083
156.513921,1406564,5.6,1925241
156.514167,1317768,5.2,499387
156.514651,1973348,8.3,1140941
156.515043,1937252,8.1,1154135
156.515364,2158644,9.1,1264794
156.515521,2245812,9.5,659030
156.516506,2151220,9.1,354531
156.51726,2191716,9.3,1304624
156.517584,2456276,10.5,728914
156.51789,1590620,6.4,995444
156.518219,1265860,4.9,1597274
156.518365,1385108,5.5,1507243
156.519339,1564508,6.3,558294
156.51964,1598236,6.5,927945
156.519936,888928,3.1,1193796
156.520301,1473748,5.9,1299154
156.520784,1089340,4.1,1240793
156.521047,1030892,3.8,773509
156.521419,1775156,7.3,593525
156.521985,1128564,4.3,603298
156.522882,930864,3.3,415709
156.524583,1316788,5.2,449904
156.527006,1135916,4.3,1013762
156.579888,1257692,4.9,1382985
157.678544,982956,3.6,1372462
158.295064,1770612,7.3,895690
160.201167,884244,3.1,935257
160.394711,905716,3.2,1413719
160.416822,2777300,12.1,1087747
160.573656,879380,3.1,1022665
160.799889,904796,3.2,1133419
161.136005,4256276,19.1,1166218
161.253774,873356,3.1,655388
161.25581,886060,3.1,541774
161.258147,991540,3.6,720479
161.261654,1150556,4.4,310991
161.262203,1305180,5.1,1001949
161.263515,1064268,4,383977
161.264608,1124596,4.2,1058280
161.266164,1070636,4,391289
161.266793,875900,3.1,1074154
161.266989,873044,3.1,1434928
161.267239,992532,3.6,1097043
161.267607,1613828,6.6,466173
161.268848,1260348,4.9,362031
161.26959,1031508,3.8,1421453
161.270046,1100836,4.1,1233962
161.270463,1268116,4.9,1114692
161.270887,1405548,5.6,793970
161.271191,1019404,3.7,721221
161.271762,2236020,9.5,1124704
161.272056,1157252,4.4,1353576
161.272379,1451556,5.8,746311
161.272956,1941908,8.1,499151
161.273862,1821028,7.5,632393
161.274491,1958404,8.2,753351
161.275225,1715004,7,754813
161.275598,1540804,6.2,1214254
161.275825,1323732,5.2,1523368
161.275996,1093956,4.1,1332383
161.276238,1026412,3.8,922475
161.276603,1592948,6.5,1447525
161.276913,1159780,4.4,703956
161.277456,1106052,4.2,1553432
161.277684,1364180,5.4,1091060
161.277907,1525060,6.1,417306
161.278442,1148964,4.4,719564
161.278863,1691204,6.9,690476
161.279188,1496660,6,1011589
161.279544,1494916,6,695842
161.279766,1526532,6.1,1136568
161.279949,1519028,6.1,1315667
161.280193,1486788,6,427575
161.280755,2343012,10,798682
161.281192,1520372,6.1,1011912
161.281641,1518516,6.1,1006418
161.282014,1702948,7,1077711
161.2824,1799876,7.4,534050
161.283678,1649796,6.7,539214
161.284337,1209028,4.6,1683045
161.284504,1719700,7.1,1217717
161.285348,959820,3.5,630030
161.285811,882108,3.1,1052692
161.286363,948428,3.4,1137531
