m/z,I,S/N,Res.
123.785256,841895,3,947418
124.264679,854525,3.1,1286299
125.013312,881479,3.2,1701775
125.161529,892402,3.3,1204716
126.864891,885614,3.2,1423987
128.237121,887589,3.2,826417
129.341509,852874,3.1,1179181
129.377786,862803,3.1,1238173
129.802485,853199,3.1,1124486
129.959597,867781,3.1,1397551
130.212881,872829,3.2,694431
130.334057,849978,3.1,1199995
130.358082,883944,3.2,1246664
130.472517,900613,3.3,798897
132.701009,960408,3.6,1349434
133.117741,1071776,4.1,1121607
133.43152,1432081,5.9,1285531
133.727661,912034,3.4,1249002
135.770207,862822,3.1,1042289
136.428795,844685,3,1065961
136.558642,849658,3.1,774052
136.706968,925674,3.4,1355742
136.783848,843730,3,1268451
137.411574,842541,3,1579023
138.141684,852100,3.1,776468
139.949314,894186,3.3,1052522
139.95879,1216542,4.8,1277363
140.678099,867659,3.1,909277
140.732249,845187,3,1184512
141.263083,1067098,4.1,1194378
141.265998,988234,3.7,1123164
144.659973,884215,3.2,1052281
145.147026,882514,3.2,1004936
145.527085,848261,3,1029750
145.6246,860174,3.1,1182175
146.135261,886915,3.2,1070254
146.167229,852851,3.1,930425
146.424425,1098661,4.3,1089398
147.663054,912077,3.4,943219
148.050139,838582,3,828860
148.096197,856939,3.1,538631
148.616302,841404,3,879334
149.10889,851965,3.1,597043
150.624877,842901,3,839895
150.953891,888982,3.2,935830
151.323304,842815,3,996196
152.485788,852386,3.1,971650
153.064361,848997,3,1036271
153.427358,1209666,4.8,451766
153.454722,1087139,4.2,1080105
153.455478,1297379,5.2,1061843
153.456307,867699,3.1,372791
153.832388,850384,3.1,979273
155.299584,841707,3,668091
155.714833,883829,3.2,773806
156.416058,870157,3.1,781330
157.893489,870934,3.2,908764
164.138335,957944,3.6,713645
164.1714,1000746,3.8,918815
164.540867,866565,3.1,853127
165.040701,866553,3.1,862706
165.073916,870187,3.1,962430
166.572254,927820,3.4,611903
166.941322,854904,3.1,1253899
168.565311,875642,3.2,873395
169.030128,904384,3.3,1024848
169.549467,877355,3.2,734813
170.189261,943360,3.5,717987
172.564561,868366,3.1,1100656
173.32855,861907,3.1,859663
173.847578,869185,3.1,922943
174.371343,3703249,16.8,935330
175.186558,894460,3.2,803509
176.279862,891010,3.2,881592
179.18937,947161,3.5,958284
179.342874,4633000,21.3,764061
179.343634,1045095,4,646290
180.114842,930003,3.4,848634
180.890353,912831,3.3,872509
183.067974,871862,3.1,707397
185.117177,861282,3.1,792574
187.3634,873218,3.1,873735
187.573394,913303,3.3,906548
189.461595,861299,3.1,815990
191.081372,898484,3.2,883322
191.125775,857656,3,621923
191.99971,933262,3.4,737270
194.87066,952356,3.5,834503
196.754105,933462,3.4,423560
197.139669,879961,3.1,714108
197.320041,850506,3,843205
197.698476,892461,3.2,837176
197.746359,870145,3.1,500333
198.63086,898562,3.2,755481
198.88968,856282,3,936556
200.544707,908653,3.3,567818
200.699986,870331,3.1,901413
201.111577,907742,3.3,750774
202.32001,854022,3,809534
202.393649,901324,3.2,706014
203.109403,879304,3.1,663221
206.582274,862811,3,798210
209.959799,971146,3.6,878284
210.018744,904334,3.2,347259
210.935186,861577,3,843905
211.403592,973606,3.6,762013
212.177548,878166,3.1,559950
213.525975,876132,3.1,763338
215.805207,856159,3,683321
216.273618,863350,3,639575
218.741768,882412,3.1,693148
221.898975,869681,3.1,394881
222.767447,875987,3.1,762184
222.905053,1014937,3.8,746781
222.973108,870875,3.1,698710
223.495427,866095,3,1017113
224.145448,891335,3.2,359817
228.212754,863829,3,748794
228.70817,868645,3,677871
228.992802,862319,3,805795
229.200962,942197,3.4,707709
230.935692,887277,3.1,584430
232.442684,886237,3.1,791180
