m/z,I,S/N,Res.
185.73382,847379,3,1482925
186.206067,886065,3.2,1048768
188.160723,939118,3.5,1166526
189.250342,901144,3.3,1106198
189.575704,869073,3.1,873315
189.673072,924091,3.4,1184197
190.080142,920366,3.4,1434044
190.255193,851822,3,1175093
190.491707,881712,3.2,1110454
190.642708,869821,3.1,926548
192.350951,899668,3.3,801297
192.523932,1072913,4.1,1283647
194.010309,1128597,4.4,1451555
194.225601,1284318,5.1,1431252
194.835867,861015,3.1,1321500
194.923677,1011013,3.8,1202304
195.036351,7526908,35.4,1208028
195.428249,907998,3.3,1138892
196.680369,871362,3.1,1058181
196.887278,887594,3.2,1155099
198.588929,849693,3,1291970
204.897831,862018,3.1,1037518
204.934492,865310,3.1,1204077
205.199947,927786,3.4,1140380
206.22458,884665,3.2,838725
209.254899,880516,3.2,1145083
209.687424,884493,3.2,919496
212.397326,877379,3.2,1249408
212.907339,866415,3.1,973103
213.343609,844914,3,1055327
215.333603,857622,3.1,1449485
215.778645,913959,3.3,883671
216.739218,845152,3,959258
217.240655,857567,3.1,641336
217.292561,851308,3,825793
217.326031,896024,3.3,1259196
217.831881,931424,3.4,1240788
217.869328,849745,3,1142789
221.159535,1016752,3.8,894953
221.213188,865809,3.1,783643
222.649747,881003,3.2,966471
222.686065,856852,3.1,1159447
223.794026,904561,3.3,1151660
224.306303,926159,3.4,608467
224.339567,864352,3.1,953626
230.18148,1168498,4.6,1446737
230.181765,2095538,9,1073611
230.991276,890065,3.2,1106489
230.991687,888337,3.2,1218856
231.234625,997387,3.7,997410
231.471788,875813,3.1,1152258
231.592944,854762,3,1071457
232.878263,849055,3,968401
233.359174,860212,3.1,1127153
236.2652,862089,3.1,1067871
236.987027,941820,3.4,1044835
237.858115,858792,3,855838
237.971688,870766,3.1,785894
238.483578,870392,3.1,862805
238.701674,885939,3.2,512169
238.786055,973175,3.6,1092854
239.456517,878139,3.1,1130135
239.536758,931807,3.4,920581
245.88701,877582,3.1,884506
246.02921,903351,3.2,629304
246.485823,896788,3.2,547080
247.100601,867867,3.1,839947
248.950296,884724,3.2,1043633
248.974876,933077,3.4,957647
249.45692,865637,3.1,742883
251.054339,869314,3.1,1115971
255.828369,920219,3.3,906620
257.362697,864208,3,1012419
257.907252,914618,3.3,824882
259.762728,888395,3.2,875962
260.519771,866184,3,922234
260.679134,881653,3.1,1094879
260.956125,1136971,4.3,1105480
261.137604,1121882,4.3,1001963
262.960698,863728,3,765099
263.019737,870229,3.1,1052482
263.426074,870102,3.1,819420
265.108257,888932,3.1,760352
267.087469,1229967,4.8,956700
267.123873,1110770,4.2,733995
269.066794,944254,3.4,896609
269.103129,1679617,6.9,948269
269.139552,1052676,3.9,1029317
269.379415,1017562,3.8,1039111
272.590378,910173,3.2,860485
273.040523,1002791,3.7,1135693
273.134396,1018096,3.7,1172002
273.494143,874897,3.1,927873
273.660044,862049,3,858715
273.764298,920554,3.3,966958
274.887203,1314836,5.1,1102941
274.97174,1586844,6.4,757957
275.092558,952359,3.4,917586
277.035587,1187616,4.5,964511
277.071859,1493859,6,967662
277.108189,949575,3.4,691057
277.42984,1032006,3.8,893338
278.841893,878350,3.1,880864
279.01482,931231,3.3,1076029
279.051128,1255331,4.9,895974
279.087531,1505190,6,843184
279.123869,1433514,5.7,755313
281.030427,959845,3.5,497418
281.066775,1210473,4.6,593844
281.103202,1888620,7.8,469707
281.139579,1368496,5.4,862371
282.109133,905680,3.2,455112
283.046023,1016366,3.7,1036272
