m/z,I,S/N,Res.
138.29768,946370,3.5,1150803
138.819214,977918,3.6,986764
138.975317,886458,3.2,1512658
139.319838,875277,3.1,1454723
139.746269,880363,3.1,1411034
139.871624,850982,3,1667611
140.033554,867859,3.1,1261047
140.710964,1092989,4.2,1213961
143.225053,851898,3,1328026
143.749928,856396,3,1073339
144.295635,1007923,3.8,1691245
144.320238,923418,3.4,1052184
144.577421,960616,3.5,1130179
144.626511,855447,3,1100111
145.028692,887986,3.2,1129551
145.839646,933743,3.4,1000441
145.935131,912520,3.3,1194614
145.964081,878476,3.1,1565964
146.419284,1339152,5.4,1421593
146.421995,1181134,4.6,1200127
146.759492,2056011,8.8,1445172
147.090722,2959662,13.2,1060158
147.42524,953233,3.5,1437518
147.545001,915216,3.3,1223339
149.453687,885405,3.2,1480667
149.637059,947828,3.5,1279987
150.328506,992930,3.7,1868439
152.063226,909927,3.3,1410986
152.152715,915023,3.3,975734
152.236568,852787,3,834914
152.776191,917265,3.3,1138843
153.270741,895507,3.2,1329202
153.412493,1404463,5.7,1120851
153.937177,891017,3.2,1347833
155.811598,852291,3,791231
158.294799,940161,3.4,1324079
158.840042,893840,3.2,1054163
158.858782,898832,3.2,989704
159.293649,867128,3.1,1282357
160.837662,889470,3.2,1197089
161.214566,957174,3.5,1174032
161.78738,949494,3.5,962807
163.019902,886902,3.2,1259169
165.649507,886627,3.2,1253847
165.735398,859508,3,1065096
165.741388,882100,3.2,1464722
166.176276,885253,3.2,890824
167.135201,874473,3.1,1361419
167.891134,858012,3,1039179
168.717746,898177,3.2,981237
172.351496,1069565,4.1,1275336
172.68575,3161952,14.1,916138
174.09323,880288,3.1,979773
174.238263,987746,3.7,1004252
176.014764,887545,3.2,1009281
176.488429,884400,3.2,1029202
177.117862,1988346,8.5,889902
177.69038,856787,3,729035
177.700185,865092,3.1,1113033
178.238452,895629,3.2,1215335
179.408344,970545,3.6,398972
179.475304,985267,3.6,784965
179.524725,907332,3.3,817614
179.682459,981511,3.6,1061940
179.914378,900379,3.2,783483
180.397063,891476,3.2,964945
180.897924,851038,3,1241170
182.246883,862171,3.1,1169829
184.001106,892610,3.2,451280
184.160438,900310,3.2,652382
184.723971,973748,3.6,1131959
188.239468,927152,3.4,897404
189.213461,887980,3.2,738738
189.44881,1686643,7,935114
189.566558,904631,3.3,1043837
190.206633,1487242,6.1,987139
190.657616,858775,3,1090770
191.172124,911047,3.3,409962
194.191171,874441,3.1,539668
194.284958,1351468,5.4,765923
194.806386,859998,3,468375
196.097443,903115,3.2,953929
196.144201,1005357,3.7,871786
196.704278,941665,3.4,857678
198.161484,856151,3,511433
199.251037,863232,3.1,687088
199.544968,892715,3.2,711253
201.776025,919523,3.3,987477
203.193977,864988,3.1,948138
203.783595,954549,3.5,450879
206.530141,884330,3.1,1103603
207.493376,926549,3.3,821335
209.526474,922672,3.3,872545
209.850609,915519,3.3,825603
212.487942,1093434,4.1,841043
217.013624,915286,3.3,868597
219.034672,862908,3,940158
219.628886,2213210,9.5,902223
219.63528,1793243,7.5,693907
219.834705,857445,3,972155
220.38966,874305,3.1,971824
223.844665,1134710,4.3,726791
224.534927,944602,3.4,707451
225.659728,934486,3.4,874302
229.508882,892678,3.2,448853
231.902631,916650,3.3,805063
232.288805,972160,3.5,938443
232.798404,887932,3.1,594735
233.666376,875660,3.1,831125
235.813503,951812,3.4,761459
236.952949,926276,3.3,739875
238.51845,948828,3.4,738751
239.166269,871169,3.1,957387
240.117088,894647,3.2,783612
240.854706,921313,3.3,804990
244.265527,868066,3,752886
247.788418,964395,3.5,710123
248.367971,908556,3.2,627213
249.698802,868440,3,630730
249.852619,950753,3.4,599269
250.208716,886262,3.1,899090
251.437044,870781,3,609633
252.430464,906199,3.2,459372
252.968793,881750,3.1,549463
254.170833,969693,3.5,719082
259.40487,925145,3.3,678020
259.748786,875630,3,699780
263.061606,1048256,3.8,578365
263.232727,920203,3.2,923324
264.732835,920558,3.2,724123
268.992145,964240,3.4,549687
270.196157,954341,3.4,800986
270.517761,890748,3.1,706384
271.062338,917028,3.2,688419
272.024057,882666,3,664999
273.16376,968255,3.4,621941
276.186462,5376552,23.8,668685
279.15973,884634,3,822343
279.76473,911308,3.1,544893
279.917578,8554329,38.3,386508
279.918154,24909658,113.7,606818
281.913962,2811397,11.9,555121
287.259067,910579,3.1,661499
287.521075,910092,3.1,530129
291.1311,901689,3.1,448804
293.066963,1239368,4.6,580919
293.103331,1388620,5.3,814393
293.175623,4008020,17.2,352975
293.176242,8149076,36.2,583825
293.177741,983380,3.4,990477
294.051344,912692,3.1,671341
294.179533,1672130,6.6,708390
294.262985,931659,3.2,618877
295.082666,1466151,5.6,737174
295.119071,2313515,9.5,476762
295.155403,1022383,3.6,434563
296.604099,948694,3.3,613308
297.061757,1241867,4.6,391122
297.098304,2809872,11.7,598894
297.134697,1653012,6.5,615907
297.153315,6449686,28.3,281427
298.156714,1441165,5.5,599969
299.041038,1102584,4,362883
299.077638,2164733,8.8,544920
299.113985,2085121,8.4,241537
299.150332,953734,3.3,409671
299.299794,894104,3,630969
301.035648,932272,3.2,453017
301.056887,1225459,4.5,563068
301.072054,949749,3.2,779303
301.093288,1367544,5.1,597263
301.108453,899578,3,743420
301.1296,1736700,6.8,606228
301.165788,960001,3.3,595204
302.732946,993995,3.4,606915
303.051413,1471221,5.6,294871
303.087774,1189626,4.3,664559
303.124153,1438207,5.5,562750
305.030574,1662207,6.5,401364
305.067019,2643716,10.9,508421
305.102705,1312521,4.9,605844
305.10345,2792457,11.6,588065
305.139773,1633038,6.3,621148
306.907229,915973,3.1,297216
307.009973,1011796,3.5,490857
307.046312,2852121,11.8,617566
307.082658,4227870,18,490594
307.119115,3872547,16.4,543854
307.155407,5463336,23.5,457364
308.086123,1259182,4.6,619618
308.122463,955124,3.2,277914
308.158816,1203769,4.4,508053
308.236412,1132740,4,346994
309.025575,1734456,6.8,489457
309.061915,4730941,20.2,479495
309.097263,2191299,8.8,382224
309.098366,7621699,33.3,516186
309.134678,6038600,26.1,525272
309.171123,14021709,62.1,482600
309.174521,1217358,4.4,530909
310.101827,1055961,3.7,402796
310.138022,1662430,6.4,699593
310.174491,2916068,12.1,574880
311.04122,3244392,13.6,471478
311.056646,950634,3.2,814020
311.077677,6440301,27.9,464274
311.088871,926575,3.1,600343
311.092769,1091184,3.9,646203
311.113116,2845043,11.8,373988
311.113982,9680243,42.5,490910
311.150408,4411257,18.8,541037
311.16794,11664251,51.5,314751
311.168968,56407420,252.9,502318
311.18674,1287294,4.7,451665
312.080822,1051785,3.6,397156
312.117378,1816591,7,525736
312.172376,10030615,43.2,482439
313.035689,1632416,6.2,496303
313.056949,4534435,19,498285
313.072305,1257638,4.5,280594
313.093264,8641193,37.1,495348
313.129708,7970479,34.1,485549
313.145072,979505,3.3,544801
313.164821,2331828,9.3,520206
313.166048,2496181,10,546078
314.096613,1246283,4.5,575863
314.133072,1112656,3.9,293585
315.013782,937953,3.1,849905
315.015003,1297889,4.7,578792
315.036282,1367781,5,459612
315.051424,3392487,13.9,530074
315.072514,4585451,19.2,532735
315.087704,1886701,7.3,457553
315.108962,5016049,21.1,478489
315.124209,1620851,6.1,479074
315.145236,2715127,10.9,480976
315.160414,979961,3.3,533654
315.181731,1977597,7.7,503834
317.030637,3418933,14,537954
317.067099,4037947,16.8,460932
317.08816,2498367,10,639336
317.103438,3642177,15,521777
317.124584,1748549,6.7,524411
317.137366,1039559,3.5,603030
317.139845,3079496,12.5,515547
317.160891,1196619,4.2,803537
317.176251,1095758,3.8,745278
318.09155,941165,3.1,451726
319.009883,2558607,10,573545
319.046376,5098133,21,463243
319.082726,6409884,26.7,518475
319.09577,1011102,3.4,726846
319.119156,5851810,24.3,476012
319.155513,3366569,13.5,494276
319.190978,1812655,6.8,510680
319.191869,1452207,5.3,498712
319.361644,952525,3.1,549301
320.041535,973640,3.2,580953
320.049638,987209,3.2,727118
320.086024,1435472,5.2,516100
320.122475,1107286,3.8,476001
320.158997,943965,3.1,314237
320.92312,4735977,19.5,589396
321.025561,4377084,17.9,481899
321.062016,7416834,31,469056
321.098334,10914825,46.2,523819
321.134762,8303632,34.9,490412
321.171126,3115030,12.4,479118
321.210915,1249054,4.4,602933
321.922688,1095074,3.7,602461
322.065431,1209789,4.2,434500
322.093687,979394,3.2,432462
322.101737,1590468,5.9,508734
322.138071,1774795,6.7,518707
322.539055,3535638,14.3,448964
323.004927,1158895,4,366342
323.019973,955378,3.1,509821
323.041288,6951286,29,472503
323.077626,12139901,51.5,476482
323.113055,3556740,14.4,368241
323.114037,15443332,65.7,481826
323.150369,9356683,39.4,483345
323.168995,1442958,5.2,521375
323.186807,2497938,9.8,463468
324.044443,948279,3.1,406164
324.072708,991804,3.3,490761
324.08094,2715710,10.7,610419
324.117456,2817605,11.2,585338
324.153726,1854028,7,683109
324.190225,1160787,4,682110
325.020444,3140342,12.6,516471
325.035735,2133753,8.2,601321
325.056916,10616573,44.9,471011
325.072187,1705728,6.2,616833
325.092163,4358917,17.5,384693
325.093244,22052612,92.4,500316
325.107223,1004551,3.2,728074
325.108512,1785096,6.6,528902
325.128605,3246348,12.7,380972
325.129687,15413004,64.3,473018
325.166025,35012372,147.2,487349
325.180946,1789462,6.6,435738
325.181594,1916182,7.1,572347
325.183577,17174294,71.7,332318
325.184672,101195544,427.5,500274
325.202526,1053978,3.5,669130
326.060102,1615301,5.8,437624
326.088539,1427659,5,623132
326.096649,3657677,14.5,525155
326.133016,2985940,11.6,534250
326.169438,5833692,23.7,454638
326.186863,3345375,13.2,400619
326.188013,19443680,81.3,500572
326.18881,4969440,20,576747
327.01497,1832327,6.8,407537
327.036172,5768332,23.4,519465
327.051475,2989199,11.7,482643
327.072556,14317715,59.6,473088
327.087734,2161302,8.1,535557
327.107645,3789978,15,389026
327.108938,19751066,82.6,485019
327.124248,1462429,5.2,619628
327.144145,1989153,7.4,382127
327.145316,10141858,41.9,476517
327.180407,4318377,17.3,547344
327.18172,2709161,10.5,391227
327.191453,1310059,4.5,385887
327.218098,1299633,4.5,479870
328.033518,1027033,3.3,517830
328.075914,2208354,8.3,500171
328.112333,3351913,13.2,464680
328.1487,1635697,5.9,598108
328.979995,2024735,7.6,466636
328.994369,1005090,3.2,680722
329.01554,1174567,4,617467
329.030647,4591146,18.4,509731
329.05065,1540654,5.5,619926
329.051811,6448687,26.3,491079
329.06579,1495601,5.3,792905
329.067126,4695602,18.9,503236
329.088208,11035190,45.7,481258
329.103449,4087866,16.3,522806
329.123435,2108990,7.9,458226
329.124561,10408510,43.1,465324
329.13981,2932801,11.4,501106
329.153013,2086980,7.8,446034
329.159775,1264965,4.3,653807
329.160962,6241862,25.4,463130
329.17614,1814857,6.7,493661
329.197288,1884237,7,524618
329.233772,1597269,5.8,561841
330.055237,1060613,3.5,603653
330.070444,1054472,3.5,605956
330.091523,1795084,6.6,517561
330.127914,1966356,7.3,523499
330.164261,997660,3.2,732397
331.009924,2594259,10,494350
331.031044,1063896,3.5,420923
331.04635,7785436,32,501056
331.067533,3913184,15.6,471759
331.082742,6846435,28,461118
331.093992,1040614,3.4,612061
331.095808,1387750,4.9,501032
331.103861,5042152,20.3,503271
331.117987,1593579,5.7,528987
331.11914,6662123,27.2,473544
331.140311,3304432,13,469479
331.155561,3820531,15.2,468011
331.176629,2396152,9.1,501456
331.191952,1957883,7.3,532598
331.212997,1238784,4.2,655148
332.049628,1482424,5.2,508276
332.078005,1286335,4.3,629346
332.086118,1289153,4.4,541958
332.122343,1215689,4,583521
332.158862,1122321,3.7,437213
333.025645,6418835,25.6,521658
333.06199,10728859,43.5,455135
333.083261,1420704,4.9,632413
333.097441,2238627,8.3,289256
333.098408,11183523,45.4,483959
333.111473,2338726,8.7,484232
333.119474,1302696,4.4,626651
333.13375,2008491,7.3,289313
333.134716,9766315,39.5,468539
333.156093,1124272,3.7,262595
333.170002,1166772,3.8,812558
333.171178,4891572,19.3,436711
333.20746,1446332,5,685987
334.028954,1096823,3.6,568688
334.05725,1616766,5.7,615927
334.0653,2478208,9.3,465969
334.093599,1133318,3.7,560139
334.101853,2479752,9.3,546615
334.114837,1017227,3.2,619549
334.138161,1893520,6.9,489466
334.174622,1107353,3.6,556503
334.938789,6124362,24.4,481168
335.004943,2067033,7.6,451064
335.041242,11437921,46.4,480913
335.077673,14409578,58.7,460396
335.088945,1015404,3.2,580962
335.108478,1036145,3.3,559154
335.113998,18163570,74.3,472402
335.14917,2322810,8.6,478155
335.150451,12498811,50.8,486568
335.186765,4342147,17,460286
335.226663,1161869,3.8,421159
335.938157,1261620,4.2,526131
336.036566,1257931,4.2,375050
336.044593,1734477,6.2,521265
336.072881,1832532,6.6,556761
336.081051,2425686,9.1,433674
336.117446,3415134,13.2,484402
336.153748,2038375,7.5,546294
336.190138,1183088,3.9,666760
337.020508,5722422,22.7,488609
337.035728,1237050,4.1,519158
337.055694,2805822,10.6,305351
337.056903,16709951,68.3,486912
337.068135,1205953,4,482823
337.072151,1595970,5.6,501754
337.093346,22325576,91.5,472045
337.128513,4046160,15.8,299868
337.129691,23357776,95.8,473255
337.143159,1425747,4.9,463526
337.164865,2263897,8.4,498163
337.166159,12740953,51.8,468387
337.202437,1680738,6,305824
337.205911,1415010,4.9,666908
338.052289,1032240,3.3,630889
338.06029,2863666,10.9,489403
338.08844,2005049,7.3,512816
338.096594,3847739,15,466084
338.13306,4094532,16,442054
338.169436,2674765,10.1,529564
338.933693,3250953,12.5,482496
338.9998,1198361,4,627606
339.015108,1387293,4.8,576636
339.035011,1905954,6.9,436669
339.03626,10283810,41.6,464610
339.051523,2149158,7.9,378480
339.071396,4095787,16,380116
339.072616,22813484,93.6,472548
339.083864,1031214,3.3,630014
339.087868,1870639,6.8,515145
339.108988,28289844,116.3,457882
339.120199,1139255,3.7,396864
339.124299,1397304,4.8,497773
339.144067,3380029,13,371488
339.145411,21175102,86.8,485150
339.181742,8813382,35.5,469396
339.199202,4872011,19.2,377151
339.200395,28711756,115.4,448521
339.218173,1017679,3.2,616833
340.039627,1071517,3.4,562850
340.067841,1788708,6.3,550418
340.07593,3651622,13.8,477390
340.104167,1172781,3.8,293407
340.111075,1339951,4.5,744634
340.112302,4868144,18.8,471911
340.14872,3409977,12.9,477200
340.185087,1825346,6.4,549911
340.203776,5469255,21.2,445285
340.885702,1891060,6.7,575245
341.015441,2613781,9.6,441248
341.030765,3396889,12.8,459082
341.041156,997019,3.1,221245
341.051884,15095070,60.2,458536
341.067123,4088610,15.6,482268
341.083579,1019174,3.2,691291
341.088229,27295016,109.7,466214
341.103467,3267372,12.3,492056
341.123513,3972913,15.1,341636
341.124657,23579952,94.6,461217
341.13986,1829429,6.4,427742
341.161019,16579898,66.3,461866
341.176267,1104446,3.5,567573
341.179803,1428287,4.8,418012
341.197413,3670852,13.9,474710
341.207158,1008710,3.1,651067
342.055291,1796897,6.3,517910
342.070424,1080229,3.4,457483
342.083502,1332776,4.4,503653
342.091611,4732459,18.2,464574
342.126374,1013812,3.1,757867
342.128028,4377140,16.8,466475
342.164403,3041853,11.4,451337
342.76165,1277018,4.2,488218
342.995616,3349783,12.6,456874
343.010083,2462235,9,435158
343.031129,4820769,18.6,503738
343.046367,6841125,26.8,471955
343.066364,2599978,9.6,395312
343.067535,13827882,55.1,452226
343.082811,6218542,24.2,463012
343.095972,1542962,5.3,637701
343.102684,3567923,13.5,351419
343.1039,19480372,78,455167
343.119124,4918072,19,446688
343.132273,1188539,3.8,372498
343.14027,11857725,47.1,461213
343.155577,2531905,9.3,446861
343.176712,5721927,22.2,438151
343.191909,1127499,3.6,654283
343.213062,2759505,10.2,491719
344.049703,1614127,5.6,502159
344.070857,1899061,6.7,455779
344.078017,1069623,3.4,646086
344.086176,1484857,5,598694
344.107314,3009343,11.2,376589
344.122502,1036611,3.2,637239
344.143694,1791304,6.3,481892
344.180021,1401938,4.7,507907
344.759479,3102446,11.6,493564
345.025617,6278455,24.5,434177
345.038746,1003834,3.1,571571
345.046739,4329788,16.6,467064
345.06208,9335104,36.9,444032
345.065223,988097,3,250301
345.073364,1146179,3.7,310440
345.075185,1461828,4.9,532925
345.083202,7212358,28.3,422274
345.098435,8972618,35.4,441736
345.101844,1258571,4.1,228391
345.111509,1964366,7,600802
345.119506,6834512,26.7,449681
345.134792,8245588,32.5,460043
345.147914,3362648,12.7,430196
345.156004,4384090,16.8,440822
345.17125,4895070,18.9,447573
345.192324,2849124,10.6,524541
345.228806,1479534,5,602502
346.02903,1205833,3.9,512747
346.065401,1771603,6.2,550586
346.086515,1256921,4.1,496560
346.093665,1360475,4.5,661185
346.10179,2211933,8,521930
346.122991,1388131,4.6,462142
346.1382,1392999,4.7,397817
346.151209,1345387,4.5,509633
346.174381,1142129,3.6,420130
346.757441,2803475,10.2,511531
346.805718,1679392,5.7,501998
346.946081,1353288,4.4,577163
347.005021,2578264,9.3,431047
347.041315,11287394,43.8,454545
347.062473,2276712,8.1,532287
347.077689,13423468,52.3,447130
347.081123,1130989,3.5,372839
347.088935,1435760,4.7,510582
347.090808,2332016,8.3,483959
347.098911,1970290,6.9,478194
347.114112,14535543,56.7,447166
347.117474,2011256,7,459675
347.127128,1564538,5.2,558089
347.135124,2430333,8.7,518636
347.144896,1294079,4.2,417538
347.150454,12071809,46.9,455832
347.171555,1471623,4.9,471224
347.186863,5846923,22.2,445842
348.044692,2101373,7.4,556231
348.073011,1635973,5.5,551808
348.081182,2812551,10.2,446809
348.109257,1294223,4.2,429747
348.117524,2737298,9.9,473673
348.153834,2254492,8,472803
348.190139,1218214,3.9,525492
348.755315,1141960,3.6,475757
348.954496,4041089,15.1,482745
349.020509,8050068,31,452644
349.035612,1240472,4,457051
349.057002,17040798,66.6,453804
349.06056,1120416,3.5,631528
349.072253,1367331,4.5,435159
349.093348,20387242,79.9,455787
349.106387,10671533,41.3,460164
349.128606,3954611,14.7,322745
349.129706,22365620,87.7,450471
349.142715,1017783,3.1,508781
349.166174,14665150,57.2,461054
349.202459,4388297,16.4,438018
349.205849,5074378,19.2,460153
349.2347,1025362,3.1,558417
349.954217,1127075,3.5,544236
350.052269,1979584,6.9,552799
350.06036,2717378,9.8,532231
350.088744,1473482,4.9,226918
350.096766,3450061,12.7,491330
350.10982,2303696,8.2,493814
350.125047,1083861,3.3,492275
350.133101,4219607,15.8,508336
350.169537,3110626,11.4,507863
350.20572,1306604,4.2,395042
350.20927,1271533,4.1,582412
350.999967,1126102,3.5,583715
351.036213,15058913,58.7,467519
351.051461,2012134,7,286235
351.071372,3981292,14.8,362456
351.072652,22775788,89.3,441471
351.083888,1383407,4.5,469051
351.087958,1245681,4,601714
351.103539,3801077,14.1,453293
351.108981,30468086,119.8,451186
351.120282,1057018,3.2,430307
351.134949,1735678,5.9,483918
351.14538,24848386,97.6,445514
351.180497,2273804,8,450884
351.181797,11741196,45.6,453063
351.218144,1862679,6.4,563225
351.816853,1018186,3.1,450468
352.039593,2108173,7.4,442898
352.067945,1316629,4.3,564779
352.076036,3992856,14.9,458144
352.104272,1804576,6.2,483825
352.112407,4939043,18.6,431868
352.148724,4813102,18.1,423890
352.185227,2126137,7.5,477878
352.94946,9728544,37.6,434443
353.015554,4125236,15.4,475192
353.030842,2812985,10.2,487431
353.051886,20118080,78.8,440124
353.067112,3078212,11.2,461969
353.087012,5445194,20.6,354364
353.088228,31640138,124.5,443353
353.099585,2070094,7.2,575112
353.103591,1744719,5.9,479310
353.124698,34363988,135.3,449285
353.139927,1009242,3,512473
