m/z,I,S/N,Res.
138.677444,905428,3.3,1408032
138.9048,956405,3.5,1292729
139.159297,983090,3.7,1131084
139.496723,861371,3.1,1529504
140.372502,900263,3.3,1405944
140.519894,868631,3.1,1134111
140.572862,879729,3.2,1784215
141.53692,851675,3,869257
142.257383,848892,3,1150927
142.754607,848520,3,1110765
143.645087,849835,3,1069144
143.811467,904572,3.3,1464120
144.291834,855618,3,1226097
145.857938,866443,3.1,1007596
145.964086,866836,3.1,1668599
146.425008,1738760,7.3,1359408
146.994979,883972,3.2,1025332
147.430731,1005958,3.8,1328982
150.311909,883199,3.2,1185257
150.47718,897036,3.2,1156419
150.710639,902501,3.3,1153933
150.82381,849584,3,1463320
151.638929,916968,3.3,1305612
151.775982,957548,3.5,1179287
155.580527,868816,3.1,1245183
155.851819,931355,3.4,830827
156.362098,869297,3.1,1165435
158.212799,916864,3.3,1159754
158.517832,929503,3.4,999441
158.926862,860371,3.1,905156
159.108271,860830,3.1,1423532
160.294502,864629,3.1,870020
160.591679,1304700,5.2,1171225
160.844155,853468,3,420610
161.208826,902312,3.3,810716
161.317255,865412,3.1,1299202
163.503173,852061,3,1136589
163.91678,885126,3.2,1077902
165.118401,886001,3.2,1412298
165.707372,868227,3.1,912976
166.845491,862472,3.1,1083819
167.200468,947802,3.5,1226087
167.572704,901188,3.3,830543
167.665249,925404,3.4,1146737
168.203473,852240,3,484156
170.023659,865934,3.1,1202218
172.68565,2464907,10.8,954867
172.734904,1029131,3.9,1066107
172.798804,984268,3.7,945298
174.457882,871812,3.1,849833
175.929885,1004156,3.7,1059179
176.810024,882349,3.2,1004613
178.772067,962261,3.5,1121999
181.955767,853266,3,1034672
181.990595,866563,3.1,1051690
181.997221,889731,3.2,1162214
182.543798,1022386,3.8,904533
184.891308,867030,3.1,962497
185.158509,855150,3,776316
185.344322,931075,3.4,1098949
185.949998,881462,3.2,794325
187.159273,887549,3.2,1000473
187.573586,852683,3,1078265
188.273631,875475,3.1,784503
188.455739,911305,3.3,1000053
188.572779,943885,3.5,908414
189.448805,2867244,12.7,910641
190.107162,857156,3,1041136
190.206654,1396744,5.6,1149827
190.216173,851848,3,858910
190.83622,873567,3.1,805214
191.68944,891839,3.2,858020
192.735891,887368,3.2,1021897
192.765095,851193,3,763511
195.463572,889142,3.2,1024054
195.832792,914790,3.3,829818
195.903032,916905,3.3,1099107
196.72163,906732,3.3,610774
197.277976,1071844,4.1,1020721
198.199325,880557,3.1,822653
198.426324,879799,3.1,889803
201.937692,951545,3.5,1049603
203.435606,921537,3.3,836637
203.881953,856247,3,886012
206.530151,854747,3,966077
206.64415,884097,3.2,822658
208.209113,898961,3.2,763319
208.239262,936690,3.4,782524
208.751894,862445,3,845511
209.687284,934462,3.4,853832
210.124848,913813,3.3,980728
211.487296,885470,3.2,860310
212.485037,1077267,4.1,1024937
213.000763,929583,3.4,751312
213.676487,872916,3.1,835814
214.782086,894321,3.2,562669
216.522412,957617,3.5,867213
216.692512,886650,3.2,672263
217.03685,919950,3.3,860789
217.398454,961794,3.5,479715
220.203139,922752,3.3,778745
220.206433,911424,3.3,937621
220.843205,944356,3.4,877801
221.165451,889847,3.2,948568
222.411277,861342,3,717393
224.703015,903105,3.2,969898
225.095149,859480,3,757257
225.393649,863017,3,773934
226.156776,906773,3.2,522260
231.64027,907665,3.2,836140
231.945078,916003,3.3,712907
232.695899,888526,3.2,750732
233.248138,919726,3.3,762500
234.939361,935823,3.4,708777
241.612419,879111,3.1,752872
243.120122,869914,3.1,786808
244.192594,868500,3,647347
246.459734,861870,3,545251
248.293855,1448239,5.8,781271
248.495685,874746,3.1,691618
249.989943,914376,3.2,525484
250.381583,923165,3.3,717554
250.428863,870335,3,455317
250.437178,867232,3,680948
258.480574,891910,3.1,400231
261.999048,1050051,3.8,512282
262.947306,873463,3,641886
264.488947,908301,3.2,667209
275.879412,883907,3,478485
276.0009,2348875,9.8,642648
276.010123,956556,3.4,533020
276.186455,5915992,26.3,657282
279.916428,1016924,3.6,939097
279.918143,6665820,29.7,630970
281.410923,926282,3.2,614571
281.585027,979927,3.5,581993
281.886691,902382,3.1,562359
281.913913,883952,3,735320
286.630114,931174,3.2,714469
288.987636,2092081,8.5,603488
292.001178,941636,3.2,697873
293.103321,1092781,3.9,557093
293.176199,4265652,18.4,562244
294.179503,921750,3.2,496931
295.082751,1203825,4.4,652726
295.119083,1899892,7.6,325572
297.061903,1480510,5.7,694461
297.098322,2211906,9,351378
297.134644,1543109,6,490328
297.153307,5191239,22.6,469981
298.156712,1169587,4.3,427791
299.020056,898066,3,615055
299.07758,1743128,6.9,559337
299.113865,1783580,7.1,336299
299.150232,1260320,4.7,508130
299.288078,908591,3.1,723238
299.350947,895670,3,636325
301.03574,1119990,4,759277
301.072177,907898,3.1,378350
301.093243,1341693,5,597635
301.108359,908798,3.1,794091
301.129613,1334273,5,628278
303.003267,2838751,11.8,560273
303.01499,1272032,4.7,535575
303.051336,1963749,7.8,567722
303.087781,1294313,4.8,472938
303.108842,1000684,3.5,638383
303.124138,1491054,5.7,298654
305.030586,1779162,7,518820
305.067028,2465503,10.1,496815
305.103404,2639844,10.9,583767
305.139742,1668328,6.5,475382
306.90746,2108109,8.4,652532
307.009837,980955,3.4,344829
307.04626,2453984,10,273562
307.082669,4459749,19,558567
307.119086,4200682,17.9,461298
307.155429,3021038,12.6,589666
308.122387,1006704,3.5,740739
308.656198,954425,3.2,482350
309.025642,1736684,6.8,620820
309.061908,4761073,20.4,533282
309.098355,7611894,33.2,530685
309.134715,5095931,21.9,489184
309.171083,4531713,19.4,544238
309.196991,984836,3.4,552609
310.101674,1353859,5,700194
311.041181,3294986,13.8,269914
311.056478,1340684,5,636845
311.077657,7629583,33.3,467922
311.113987,10244884,45.1,495360
311.15035,3975450,16.9,475469
311.168954,43315996,194.1,511849
311.824012,999804,3.4,627623
312.080975,1404066,5.2,642912
312.117284,1621864,6.1,380289
