m/z,Magnitude,S/N,Res.
140.815242,1425511,5.7,1018502
140.815846,1248504,4.8,442819
140.817292,1585140,6.4,535638
140.818046,1050975,3.9,1848239
140.81856,1009267,3.7,860712
140.81918,1224568,4.7,1301102
140.820245,1154399,4.4,1322819
140.820449,1572678,6.4,953487
140.821196,2538135,11,482438
140.821661,1195843,4.6,1621622
140.821896,1380755,5.5,597002
140.822233,1499696,6,1258745
140.822642,1558969,6.3,848148
140.823136,1986477,8.3,374340
140.823627,1825165,7.6,819415
140.823813,2150749,9.1,1229791
140.824135,1806968,7.5,1241463
140.824355,1407647,5.6,1485803
140.824494,1387957,5.5,1214205
140.824654,1206055,4.6,1208889
140.825119,1839324,7.6,1724501
140.825369,3194887,14.1,599585
140.825702,1613987,6.6,1388708
140.826068,1529174,6.2,1139514
140.82625,2468675,10.6,515205
140.826631,2162429,9.2,284027
140.827059,3205147,14.1,1010364
140.827315,2323086,9.9,360291
140.827566,2192831,9.3,1407845
140.827932,3560942,15.8,508551
140.828218,4179164,18.7,1223985
140.828418,3102335,13.6,943554
140.828619,3687308,16.4,997995
140.828782,2766419,12,1730586
140.828909,3876333,17.3,1500281
140.829226,4611578,20.8,937185
140.82951,3447766,15.3,1008035
140.829658,3494316,15.5,1302778
140.830018,4429455,19.9,527922
140.830357,2870846,12.5,896624
140.830608,3064757,13.5,711370
140.830779,3844844,17.2,813810
140.831331,2948396,12.9,523563
140.831835,2839314,12.4,448049
140.832101,3509848,15.6,890415
140.832227,4365311,19.6,1369875
140.832456,2454074,10.6,1251933
140.832735,2146870,9.1,899388
140.832871,1533019,6.2,2065300
140.833036,3962326,17.7,1208465
140.833228,3075299,13.5,1442969
140.833443,3452892,15.3,1368635
140.833693,2746898,11.9,623470
140.834003,2849057,12.4,1515597
140.834244,2480875,10.7,511242
140.83461,4740742,21.4,631784
140.834791,2886741,12.6,1049030
140.835194,3683405,16.4,1515457
140.835461,2310861,9.9,750355
140.835728,2481556,10.7,405308
140.836325,2173242,9.2,456000
140.836699,2796228,12.2,884379
140.837027,2941777,12.9,1044889
140.837227,1575166,6.4,1089226
140.837511,1741565,7.2,1073007
140.837789,2074560,8.8,995832
140.837968,2118027,9,1676994
140.838321,1208838,4.7,1295544
140.838603,1747534,7.2,1305201
140.839071,1855153,7.7,551078
140.839588,1134365,4.3,1619976
140.839725,1645412,6.7,1671749
140.839889,2137242,9.1,1112883
140.840159,1947909,8.2,812421
140.840584,2035323,8.6,537492
140.840852,1443347,5.8,590491
140.841749,2108923,8.9,369453
140.842146,1253171,4.9,1286219
140.842317,1167972,4.5,384982
140.842818,1091354,4.1,1030949
140.843029,876631,3.1,1192410
140.843676,1284358,5,482004
140.844247,994947,3.6,1421894
140.845364,1001111,3.7,748692
140.845731,1209604,4.7,605844
140.84685,1145189,4.4,1573426
140.847422,1071376,4,472297
140.847978,1048402,3.9,828549
140.848169,891060,3.1,1964544
140.848417,1270764,4.9,1099391
140.85016,1082297,4.1,1289045
140.851605,883030,3.1,1364001
140.852172,1008176,3.7,572611
140.85386,1174437,4.5,912039
140.854402,932359,3.3,1211921
140.855078,1029904,3.8,881057
140.861351,942615,3.4,1611498
140.861589,967643,3.5,971153
140.865871,967591,3.5,1179922
141.935542,861174,3,1109067
142.776693,1095483,4.1,1324674
142.980215,1357751,5.4,970379
143.797129,969800,3.5,1304477
144.497665,1464766,5.9,1306327
144.725755,1146833,4.4,946216
144.726996,985629,3.6,710995
144.728954,938710,3.4,1535070
144.731551,1065136,4,1114038
144.732304,1057969,3.9,1179133
144.732624,974626,3.5,1012457
144.733989,1085527,4.1,1084613
144.735986,1019346,3.8,586915
144.736262,1179702,4.5,1412162
144.736974,1029697,3.8,690527
144.737583,1253162,4.9,774421
144.738241,1464391,5.9,477976
144.738929,1366638,5.4,1016857
144.73914,1541644,6.2,1208287
144.73952,1579482,6.4,636850
144.739931,1945492,8.1,1110047
144.740073,1742254,7.2,1005575
144.7405,1072612,4,1443170
144.740949,1838052,7.6,1390347
144.741279,2174000,9.2,847964
144.741563,1538204,6.2,1252413
144.741906,2278738,9.7,831271
144.742099,1752506,7.2,1010519
144.742564,2003584,8.4,540199
144.742723,1559454,6.3,1654060
144.742994,1122699,4.2,1335070
144.743323,2610664,11.3,1004049
144.74351,2754782,12,1083276
144.743804,2258146,9.6,1005054
144.744308,2981136,13.1,397815
144.744723,3777736,16.8,1134315
144.744986,2812420,12.3,675312
144.745681,2827850,12.3,468507
144.746003,1820372,7.6,1068610
144.746439,2125310,9,1041354
144.746575,2266288,9.7,1189639
144.746768,1622894,6.6,836317
144.747344,2512152,10.8,887150
144.74755,1928930,8.1,1213644
144.747809,2249336,9.6,1337226
144.74796,1544689,6.2,1049926
144.748268,2727520,11.9,695189
144.748412,2977284,13,1056788
144.748757,3824148,17.1,1207763
144.748996,2785057,12.1,578924
144.74939,2075672,8.8,1510446
144.749517,2136328,9.1,889125
144.749874,1899460,7.9,1215038
144.750035,2499254,10.8,1108239
144.750199,1268112,4.9,1911947
144.750331,1596976,6.5,1509824
144.750692,3097946,13.6,686185
144.750854,2965172,13,1242993
144.751169,2343880,10,1096060
144.751389,2470494,10.6,977436
144.751627,2197198,9.3,1301259
144.752008,1776992,7.3,522583
144.752639,1540744,6.2,1429026
144.752789,2085736,8.8,1482053
144.75292,1407408,5.6,2001595
144.753075,2958924,13,1155330
144.753366,1765032,7.3,1102269
144.753929,1279667,5,945777
144.754624,1257979,4.9,629223
144.755265,1165607,4.4,1242915
144.755472,1410886,5.6,1304999
144.75585,1180648,4.5,822896
144.756295,1221854,4.7,543448
144.756792,879705,3.1,1742596
144.757042,938357,3.4,688832
144.757494,1126510,4.3,535824
144.757994,1317377,5.2,1485622
144.759431,1457153,5.8,748999
144.759656,1256657,4.9,714391
144.761064,1323758,5.2,510287
144.761627,946342,3.4,1574438
144.762894,1013368,3.7,913229
144.767014,910888,3.2,1368025
144.776369,952311,3.4,1037934
145.306924,1184076,4.5,1507392
145.308272,1208226,4.7,1434476
145.313094,897628,3.2,1278672
145.527288,879859,3.1,1150891
145.630055,865599,3,1183215
145.652397,872121,3.1,903602
145.662489,954965,3.4,1063380
145.664504,961894,3.5,1205858
145.666479,943850,3.4,326103
145.668583,966900,3.5,1044429
145.672525,1148900,4.4,1186862
145.673526,1209749,4.7,1374050
145.67462,1505890,6.1,554739
145.675195,1200477,4.6,433846
145.675735,928327,3.3,1949546
145.676269,1160587,4.4,1522942
145.677267,1455635,5.8,1021376
145.677686,1295653,5.1,1181660
145.678228,1232141,4.8,1486386
145.678399,1082907,4.1,1419277
145.678731,1124271,4.3,896974
145.679108,1419423,5.7,1280001
145.679808,1615345,6.6,390657
145.680031,1742101,7.2,1321482
145.680807,1780015,7.4,516764
145.681257,3335597,14.7,600928
145.681507,1153233,4.4,1390452
145.681797,1060525,4,1333996
145.682015,2526333,10.9,1206759
145.682238,2331717,10,991837
145.682572,2361437,10.1,1118625
145.682773,2703847,11.7,992824
145.68302,1611727,6.6,1283381
145.683302,2280045,9.7,497242
145.683527,1236601,4.8,2011558
145.683825,1404481,5.6,1528777
145.684806,3681089,16.4,469503
145.685054,3656409,16.3,1072801
145.685215,3662961,16.3,1187828
145.685442,2949139,12.9,607721
145.685804,2307899,9.9,666066
145.686179,3443533,15.2,1140206
145.686323,3227137,14.2,671835
145.686732,2114887,8.9,1124305
145.687125,4168245,18.7,834481
145.687522,4244533,19,961580
145.687832,3884309,17.3,818704
145.688301,2256645,9.6,1309549
145.688469,3294701,14.5,1188390
145.688622,3473273,15.4,1175479
145.688834,1538585,6.2,1934717
145.688949,1705689,7,2025075
145.689626,3405777,15.1,634404
145.689871,3314981,14.6,1010180
145.690247,2267989,9.7,1245204
145.69042,2391943,10.3,699618
145.690622,1667305,6.8,1927763
145.690728,1567693,6.4,1521198
145.690842,2172577,9.2,1706455
145.691059,1848569,7.7,1670975
145.691238,1774673,7.3,1730844
145.691366,1960809,8.2,1362824
145.691635,1994617,8.4,1329288
145.691981,2241667,9.6,881790
145.692339,2488577,10.7,1349945
145.69265,1801897,7.5,997886
145.692934,1806567,7.5,358133
145.693375,1921123,8,1202480
145.693595,1907663,8,1033770
145.694373,1743473,7.2,1251881
145.694806,2991097,13.1,1070601
145.695017,2000145,8.4,1481711
145.695324,1140214,4.3,677027
145.695608,1615989,6.6,1529033
145.69574,1737869,7.2,1522201
145.696476,1206613,4.6,1490273
145.697207,1416111,5.6,496497
145.69862,948455,3.4,1750700
145.698939,1063985,4,1740867
145.699848,1116983,4.2,1336071
145.700203,883134,3.1,461004
145.702204,1152581,4.4,404055
145.703131,1185005,4.5,1223431
145.704155,895062,3.2,513211
145.705294,1063234,4,1022288
145.706574,1110867,4.2,873933
145.707373,1052020,3.9,1160597
145.708146,1140921,4.3,1775145
145.711495,1003596,3.7,1139293
147.212216,944433,3.4,1264197
148.764798,899582,3.2,921092
149.86398,909981,3.2,1229627
149.864706,1177829,4.5,1350475
149.865409,879837,3.1,528723
149.867211,919977,3.3,1888794
149.868358,1095185,4.1,1294201
149.868779,1130159,4.3,590894
149.86955,1405389,5.6,674457
149.870303,1129925,4.3,489207
149.870762,1073626,4,648214
149.87117,1264663,4.9,401768
149.871644,878317,3.1,1538313
149.871865,1276653,5,1328465
149.872487,1252325,4.9,1118366
149.87298,949093,3.4,1779889
149.873125,1029433,3.8,1567451
149.873368,1482061,5.9,975933
149.873614,1530497,6.2,614573
149.874133,1771939,7.3,611830
149.875151,1683301,6.9,422983
149.875821,1236269,4.8,1414529
149.875963,1608557,6.5,1648654
149.876173,1088761,4.1,1344438
149.876586,1057925,3.9,1103883
149.876767,1450189,5.8,1714783
149.876999,1501305,6,754327
149.877245,2698341,11.7,489554
149.877741,1634117,6.7,1179863
149.878038,1331177,5.2,1346743
149.878279,1758285,7.3,1276728
149.878705,1917721,8,662969
149.878887,2833381,12.4,887930
149.879832,1561653,6.3,490229
149.880306,2208413,9.4,1446080
149.88067,1753461,7.2,831647
149.880913,1585305,6.4,1237128
149.881509,3163021,13.9,953015
149.881769,1211641,4.7,227015
149.881915,1586813,6.4,1472583
149.882062,2166301,9.2,1155577
149.882589,2025541,8.5,567180
149.882897,1960957,8.2,1165178
149.883472,1413369,5.6,499159
149.883653,1439441,5.7,648481
149.884097,1395461,5.5,1703363
149.884545,2097047,8.9,871827
149.884755,1851521,7.7,700632
149.885099,2192565,9.3,460177
149.885715,1616261,6.6,434429
149.885997,1462041,5.9,578499
149.886669,1757949,7.3,406054
149.887352,1008965,3.7,412396
149.887844,1163701,4.4,1118659
149.888039,1677721,6.9,1230588
149.888291,1728185,7.1,848426
149.889144,1241253,4.8,1113525
149.889509,1561329,6.3,504900
149.890314,1257945,4.9,969277
149.89069,1249577,4.8,1282937
149.891418,1208525,4.7,861601
149.892016,975173,3.5,660591
149.892464,1000229,3.7,507462
149.893918,867887,3,862913
149.894489,950389,3.4,1094553
149.894895,945453,3.4,549537
149.895771,1056409,3.9,1065515
149.89667,1031707,3.8,827812
149.897856,897869,3.2,569099
149.900741,876081,3.1,984399
149.936386,982903,3.6,1116072
150.235392,911162,3.2,1261852
150.877554,903218,3.2,1278058
150.878432,1032254,3.8,512909
150.880271,1194810,4.6,1059280
150.881062,1144658,4.3,935722
150.882052,981886,3.6,667426
150.882713,1155938,4.4,1607427
150.882845,1307546,5.1,1066734
150.883295,1794846,7.4,808813
150.883731,1092498,4.1,1223999
150.883974,1126182,4.3,1063655
150.884443,1100014,4.1,892253
150.884807,1292474,5.1,1432561
150.884986,1661810,6.8,1223077
150.885705,1558270,6.3,498358
150.886521,1638234,6.7,1265768
150.886994,1443922,5.8,510602
150.887265,2303642,9.8,1414323
150.887411,1783914,7.4,1722199
150.887578,2110330,8.9,1096277
150.88844,2138642,9.1,1045420
150.888645,1535118,6.2,816885
150.888892,1687274,6.9,1276478
150.889136,2183306,9.3,610389
150.889624,3038658,13.3,706158
150.889872,2403362,10.3,1179102
150.890173,1999906,8.4,438075
150.890823,2376234,10.2,400486
150.891327,2954010,12.9,1081437
150.891545,3804130,17,842300
150.891885,1968314,8.3,1949570
150.892009,1807474,7.5,1359187
150.892218,1940070,8.1,1070152
150.89247,2407922,10.3,1276061
150.892647,1901754,7.9,1104043
150.892948,2553514,11,1425395
150.893104,1723338,7.1,1185046
150.893408,1918682,8,804992
150.893847,1692706,6.9,1038060
150.894022,2431138,10.4,915567
150.894242,2736846,11.9,657518
150.894696,1392458,5.5,1376618
150.895184,2522258,10.9,956867
150.895384,1118274,4.2,1015962
150.895897,1839786,7.6,839288
150.897021,2314378,9.9,588144
150.897496,997802,3.7,1509435
150.89772,1521302,6.1,1117919
150.898159,1551474,6.3,414441
150.898791,1291498,5,1200522
150.899384,1164018,4.4,1084432
150.899791,1014196,3.7,680823
150.900437,1676442,6.9,1089214
150.902192,1014678,3.7,1298711
150.902622,1120454,4.2,870504
150.903857,1027258,3.8,419631
150.905302,903750,3.2,1344274
150.913728,890212,3.1,852139
151.253818,947145,3.4,1433683
151.594128,866734,3,1043985
151.920548,8820231,40.7,1193001
152.317799,1020793,3.8,993143
152.335964,2214701,9.4,1154498
152.89966,884028,3.1,886188
153.381965,1202162,4.6,1508149
153.389619,1367490,5.4,1149302
153.404918,2014154,8.5,1091669
153.427412,1115806,4.2,1143716
153.427596,1427870,5.7,970280
153.428118,2517938,10.9,804369
153.439367,1410858,5.6,1179461
153.449402,974162,3.5,1302419
153.450887,1157566,4.4,1123288
153.458568,1593538,6.5,1180386
153.466262,1803346,7.5,1226757
153.473921,1481322,5.9,1191245
153.48157,1086514,4.1,1464731
154.450842,1712511,7,1301662
155.129249,868534,3,1032167
155.370275,1107933,4.2,890949
155.374258,1061893,4,1078679
155.378494,1294229,5.1,1239060
155.378757,1020853,3.8,1238325
155.381263,1136685,4.3,1232294
155.382553,1113173,4.2,661682
155.383123,1234173,4.8,496404
155.383762,1210293,4.7,430029
155.384216,1256829,4.9,1184863
155.384647,1146705,4.4,784929
155.385325,986069,3.6,319452
155.386464,1011245,3.7,1625331
155.387154,1308861,5.1,947059
155.387789,1271005,4.9,1293060
155.388338,1704685,7,1115414
155.388925,1204053,4.6,1013582
155.389527,1235567,4.8,422263
155.38974,1203213,4.6,1739017
155.390245,1576605,6.4,671992
155.390703,1185513,4.5,610006
155.391236,1706717,7,760879
155.391822,1452693,5.8,1079252
155.392095,1297605,5.1,1004111
155.392714,1034393,3.8,1133163
155.393299,1142333,4.3,271775
155.393611,1305685,5.1,1043155
155.393937,1320341,5.2,776426
155.394395,1455525,5.8,912310
155.394674,1441521,5.8,793462
155.394962,2188829,9.3,886703
155.395513,1105589,4.2,1322318
155.395921,1292493,5.1,480879
155.396275,2129733,9,867410
155.397106,1390085,5.5,510443
155.398906,1104637,4.2,1424958
155.399887,1100357,4.1,1248220
155.400052,968149,3.5,1610674
155.400746,1296053,5.1,1153379
155.401152,865633,3,1055193
155.401951,1023705,3.8,710629
155.402217,1021804,3.8,674674
155.402999,1077461,4,1152910
155.403524,876437,3.1,760748
155.403743,1107133,4.2,1347202
155.404245,1192917,4.6,555938
155.404735,935285,3.4,1408572
155.405483,1066333,4,864303
155.408455,959157,3.5,443108
155.409489,1155549,4.4,1359380
155.414681,903305,3.2,1073997
155.419323,911569,3.2,1167366
156.468303,996459,3.6,638786
156.470735,1178315,4.5,1112719
156.471548,885127,3.1,973054
156.472353,1009547,3.7,1291169
156.473492,1299075,5.1,572659
156.474589,1126067,4.3,265396
156.475356,1339875,5.3,778954
156.475692,1192331,4.6,503866
156.476406,1422283,5.7,1142097
156.476704,1620875,6.6,1223617
156.476999,1279283,5,914995
156.478036,1553963,6.3,1127837
156.478472,1283339,5,1082942
156.478643,1105115,4.2,1717584
156.478958,1908411,8,385029
156.479386,1686547,6.9,946234
156.479793,1843803,7.7,1238099
156.480058,1468503,5.9,780916
156.480636,1246143,4.8,755656
156.481571,1615867,6.6,1412037
156.481756,1341331,5.3,871393
156.482164,2395419,10.3,1226507
156.482751,1364827,5.4,937161
156.483386,1328003,5.2,1189948
156.483954,1390363,5.5,273766
156.484473,1242803,4.8,1059785
156.484741,1286859,5,932534
156.485041,1188011,4.6,818556
156.485469,1568083,6.4,899242
156.488025,1307791,5.1,848937
156.489241,930961,3.3,480698
157.375419,881049,3.1,1066831
160.756101,861093,3,1165103
161.136084,6953237,31.9,1120374
161.311779,945861,3.4,974402
161.312491,891621,3.1,1187735
161.313371,928693,3.3,1539657
161.316842,944061,3.4,1280320
161.317397,906629,3.2,1520910
161.319453,1847013,7.7,1150969
161.320186,1234709,4.8,390378
161.320948,959685,3.5,1550625
161.321874,1117605,4.2,326504
161.322487,1504949,6.1,816794
161.323038,942357,3.4,871503
161.323724,1131909,4.3,498041
161.324255,1105561,4.2,663404
161.324782,1481893,5.9,889638
161.325107,1360997,5.4,1154333
161.325879,1493685,6,527445
161.326318,1285413,5,684451
161.326797,1347301,5.3,1445955
161.326973,943845,3.4,1535295
161.32738,2011805,8.5,385087
161.328093,1843749,7.7,1155015
161.328791,1132533,4.3,1669280
161.329102,1280325,5,505826
161.329433,1352405,5.3,1387105
161.329598,1361173,5.4,909006
161.329891,1194901,4.6,917686
161.330376,1265781,4.9,497083
161.330914,1533493,6.2,474029
161.331441,1385101,5.5,898586
161.331846,1893925,7.9,442655
161.332891,887797,3.1,1302541
161.333876,1467333,5.9,476355
161.334481,1229013,4.7,1470598
161.335164,1199557,4.6,1537547
161.335811,877413,3.1,1561248
161.336048,1250101,4.8,1081623
161.343042,959557,3.5,687379
161.346801,921749,3.3,1217272
161.347378,897269,3.2,1209859
161.814368,880245,3.1,1233076
162.459636,871237,3.1,1329312
162.492157,914861,3.3,1023419
162.495157,1112613,4.2,1053487
162.495498,980421,3.6,1012555
162.496062,1286125,5,827076
162.49659,926269,3.3,515544
162.497523,1755205,7.2,1227034
162.498727,1178325,4.5,1110012
162.503945,1002709,3.7,1291598
162.506988,1129669,4.3,1570143
162.507839,2159925,9.2,1364826
162.508688,2423669,10.4,1221975
162.509599,3307253,14.6,1030174
162.510401,4007509,17.9,1257693
162.511293,3609109,16,1007184
162.511613,986837,3.6,1133310
162.512172,2225077,9.5,1180633
162.513018,1180517,4.5,1328139
162.513901,1459397,5.8,907750
162.514703,1603253,6.5,1074630
162.516433,1358629,5.4,1109040
163.277523,13151253,61.3,1090558
163.797052,919446,3.3,966863
166.157444,866642,3,1069917
167.669047,960575,3.5,1170247
167.720236,1118400,4.2,1036013
167.72418,910400,3.2,1452544
167.725142,1047008,3.9,941082
167.726859,1209632,4.7,910844
167.727722,1387968,5.5,1216148
167.728222,1152144,4.4,410193
167.728733,935544,3.4,672371
167.729221,1155104,4.4,1273849
167.72969,1053072,3.9,667916
167.730329,1406992,5.6,432570
167.730656,1282528,5,546547
167.731584,1320240,5.2,457763
167.731952,1721376,7.1,1012402
167.732277,1083632,4.1,604594
167.732739,1704512,7,535128
167.733325,1506800,6.1,898757
167.734496,1348768,5.3,1388210
167.73469,1212992,4.7,1155655
167.735204,1107920,4.2,1183086
167.735575,1515232,6.1,1224035
167.73595,1108032,4.2,762946
167.736458,1217248,4.7,864695
167.736893,1369008,5.4,1090832
168.203074,12449570,58,953746
168.203302,5778210,26.3,1156542
168.220207,924850,3.3,1051520
168.264647,869362,3,1075639
168.999133,928485,3.3,1287914
168.999844,1062133,4,1170564
169.578833,906464,3.2,942895
169.647244,942601,3.4,1149556
171.973743,903464,3.2,1138446
172.043892,869321,3,1099503
172.301236,1053851,3.9,1101146
172.447841,943100,3.4,999515
172.686471,2377150,10.2,829387
173.482325,891141,3.1,836521
173.547916,869301,3,1145648
173.73897,909463,3.2,1011588
173.779848,931432,3.3,1222162
173.804157,950088,3.4,1276455
173.814399,946824,3.4,829749
173.816618,950248,3.4,1235007
173.816981,989416,3.6,1129272
173.81827,1255912,4.9,634851
173.819093,986152,3.6,377909
173.82058,910840,3.2,442753
173.821378,885272,3.1,359738
173.824041,892152,3.2,1089351
174.372134,7679438,35.3,986933
174.630249,937504,3.4,901255
174.648802,955808,3.5,846932
174.649437,870288,3,973687
174.654251,1067120,4,493166
174.656428,967248,3.5,1302041
174.65714,864192,3,554212
174.658036,899152,3.2,1319251
174.658749,876288,3.1,974192
174.659935,1430288,5.7,1220627
174.662168,996316,3.6,523289
174.662487,1399152,5.6,1011485
174.663409,894656,3.2,897695
174.665398,1049080,3.9,391412
174.66587,1327696,5.2,523106
174.666738,965328,3.5,1533507
174.668038,993328,3.6,1330719
174.668515,861440,3,454191
174.670939,984656,3.6,978577
174.671695,1059888,3.9,1180749
174.673004,978000,3.6,409001
174.6741,1037360,3.8,397741
174.675046,1364848,5.4,1047727
174.675965,1138480,4.3,941525
174.86227,8485458,39.1,1015610
175.912496,5806174,26.4,1037237
175.930448,19779678,92.6,1003027
176.286596,935971,3.4,932041
180.517445,13820063,64.4,470989
180.526362,864623,3,915537
182.186731,973213,3.5,973259
182.188101,1028157,3.8,896825
182.191452,875789,3.1,863765
182.196338,996221,3.6,550198
182.19805,862301,3,730014
182.200836,1122669,4.2,612928
182.201325,940157,3.4,366263
182.202641,904925,3.2,955516
182.203707,1030621,3.8,422372
182.204438,1094077,4.1,397006
184.267728,864197,3,1048870
186.615152,992505,3.6,1170409
188.037929,943739,3.4,901438
188.199717,897055,3.2,1182973
188.203175,919903,3.3,575684
188.304455,1194177,4.6,876951
188.530361,960423,3.5,1070619
189.321598,998843,3.6,927240
189.449439,1067551,4,1103133
189.639944,868292,3,1027166
190.404194,959440,3.5,456579
190.405985,1094393,4.1,765459
190.407157,1177145,4.5,1061535
190.408965,978857,3.6,329771
190.409682,1007129,3.7,769211
190.412342,967769,3.5,1107649
190.419211,888473,3.1,1219485
190.666928,4443136,19.9,940082
190.85317,896549,3.2,969416
191.751522,884526,3.1,821671
192.039947,1044903,3.9,947049
192.867404,871071,3,692239
194.212888,940681,3.4,721622
194.226198,2095337,8.8,2452000
194.226463,33419754,156.9,907947
194.226842,1046249,3.9,2960431
194.253585,957514,3.4,1029584
194.259485,883850,3.1,1034433
194.968249,981473,3.6,806756
196.799525,902271,3.2,749255
198.965623,886988,3.1,889859
199.394413,1049436,3.9,1142549
199.401165,897916,3.2,636286
199.730194,894185,3.1,853805
199.970344,938418,3.4,965052
202.496557,867734,3,896093
202.642844,983868,3.6,835596
202.773687,900162,3.2,853783
204.569352,1568174,6.3,759909
205.086391,885221,3.1,867357
205.309299,1178415,4.5,749599
205.311826,1206671,4.6,454966
205.316158,1078415,4,800200
205.317787,983471,3.6,728100
205.319301,959375,3.4,467978
205.320035,1074895,4,830687
205.320656,916303,3.2,909729
205.327502,1021391,3.7,896368
205.328059,1070991,4,1067794
205.330666,898936,3.2,512809
205.368092,925329,3.3,913075
205.371171,865105,3,511672
205.372856,1053905,3.9,1056710
205.396803,972434,3.5,1004498
205.398413,1116563,4.2,961480
205.40002,1125267,4.2,636086
205.400628,1071443,4,1030959
205.404024,1146291,4.3,621355
205.405275,978451,3.5,880101
205.406603,967795,3.5,706098
205.414253,934931,3.3,745926
205.415042,1024659,3.8,812838
205.416558,1329811,5.2,377765
205.418461,1118931,4.2,770658
205.419475,1625620,6.6,668150
205.41988,1376980,5.4,795721
205.420265,1558612,6.3,903236
205.42127,1121236,4.2,961748
205.421623,1336404,5.2,926732
205.422175,1260500,4.9,947300
