m/z,I,S/N,Res.
138.550046,850298,3,1625931
138.800675,848402,3,1238536
139.170997,876681,3.1,1720738
139.575983,913931,3.3,949246
139.598495,1073385,4.1,1310587
139.628363,905194,3.3,1438864
140.09524,859889,3.1,1376209
140.986624,862906,3.1,1334666
141.176907,1081770,4.1,948717
141.198389,958583,3.5,1085821
141.57428,894228,3.2,1286889
142.558333,875894,3.1,1185417
142.604119,850150,3,1397290
142.911432,871136,3.1,968069
142.98053,1407482,5.7,1321346
143.119218,862329,3.1,1734114
143.241945,959943,3.5,1336361
145.138219,905517,3.3,1719090
145.602416,885179,3.2,1129374
146.043935,1007140,3.8,1109798
146.04534,855039,3,914059
146.048348,992092,3.7,1133416
146.17924,869185,3.1,1329932
146.348716,969169,3.6,1556585
146.363642,936473,3.4,1127982
146.419244,1433726,5.8,1304192
146.699902,865183,3.1,1297665
146.73824,871599,3.1,1097794
146.759515,1185680,4.6,1455454
147.090706,1552515,6.4,1042899
147.185256,890004,3.2,1227961
147.442716,865060,3.1,893323
153.218936,848276,3,1190272
153.427431,1509439,6.2,1126588
153.438853,987179,3.7,1227889
154.440573,895421,3.2,1050194
154.450278,906913,3.3,1189186
154.505026,869193,3.1,1059148
154.805785,847036,3,1165156
156.47229,847036,3,1089069
157.05432,906266,3.3,972869
158.463213,856818,3,1177949
158.770057,851681,3,1211502
159.613774,861343,3.1,1058236
160.715008,920837,3.4,1003307
162.673627,872941,3.1,1264085
163.232169,1067022,4.1,1320693
164.03658,858392,3.1,1177387
164.150299,917448,3.3,1125983
167.749983,890610,3.2,1115091
168.208656,870206,3.1,771871
170.128207,853528,3,1054615
170.679006,860703,3.1,1010023
171.227669,853510,3,980047
171.3753,959032,3.5,898554
172.349825,950870,3.5,1430997
172.685433,1476891,6,468033
174.070411,851747,3,1048300
175.821392,877078,3.1,1089265
176.439737,1005684,3.8,751453
176.482498,1021509,3.8,800910
177.117915,1357780,5.5,1213877
177.878619,998967,3.7,939355
178.283712,908306,3.3,640055
179.483811,888387,3.2,955378
180.937614,854158,3,775709
181.873689,869100,3.1,688483
183.325737,910893,3.3,933274
186.308829,863436,3.1,840994
187.021236,873880,3.1,991527
190.260487,906339,3.3,1102916
191.034742,903334,3.3,303203
191.496309,854203,3,962445
195.641456,916935,3.3,970069
196.207517,895460,3.2,948147
198.164592,913324,3.3,732673
199.995392,860849,3,700574
200.499704,858029,3,721618
200.591192,906034,3.3,786137
202.389605,1240281,4.9,831692
204.969919,880914,3.1,575402
205.618849,857913,3,846898
206.239698,868575,3.1,767796
206.563826,911603,3.3,606472
208.541922,877805,3.1,634521
210.861033,983712,3.6,837518
212.033467,862891,3,804371
212.377023,940929,3.4,905090
212.487363,1436040,5.8,997020
213.494067,953450,3.5,691858
214.382287,859011,3,735808
215.199098,925177,3.3,955146
217.14441,883481,3.1,684482
218.917244,872623,3.1,776509
219.628562,1171423,4.5,966713
219.628874,1719647,7.1,987451
219.635277,1546975,6.3,792282
220.627327,968290,3.5,996024
225.959424,956104,3.5,728470
227.687993,885436,3.1,753989
228.783713,881765,3.1,711843
230.111342,956574,3.5,954545
230.313867,871467,3.1,931293
231.113892,890464,3.2,823505
234.361107,924918,3.3,599892
234.777964,904977,3.2,633910
235.501629,884800,3.1,656814
238.180032,868588,3,712593
239.921443,864985,3,900143
240.787829,978831,3.6,793732
241.718611,902216,3.2,802409
242.235444,933928,3.4,673329
245.708005,916214,3.3,690622
248.78887,874343,3.1,592160
248.862902,865387,3,681115
252.320726,973164,3.5,506202
252.917245,1065165,3.9,621782
253.313928,882403,3.1,755120
258.291844,948534,3.4,593332
259.49277,879352,3.1,555148
260.905506,965575,3.5,663549
261.156745,913750,3.2,768518
264.271663,1023752,3.7,609636
264.303601,870346,3,677121
268.11985,873581,3,674227
274.313665,912893,3.2,667309
274.946082,886441,3,783654
276.000536,1326835,5.1,686014
276.185678,6107776,27.3,672162
277.060107,1094591,4,782814
279.917497,16926612,77.4,354034
279.918123,43792276,201.9,533901
280.917492,925539,3.2,787451
280.921483,1141603,4.2,600080
281.913925,4734515,20.9,610364
289.107104,886321,3,526009
289.770525,921842,3.2,601231
290.627738,896904,3.1,575670
290.701165,959119,3.3,339346
293.175456,2551122,10.7,427826
293.176181,5273682,23.2,517410
294.179454,1003455,3.5,294559
295.082756,1211428,4.5,659214
295.119102,1481128,5.7,490096
297.062029,1126922,4.1,636246
297.098284,1566478,6.1,403731
297.134677,1394962,5.3,536789
297.15321,1293076,4.9,369019
299.077472,1251456,4.7,266835
299.113929,1768708,7,269822
300.193166,1064589,3.8,300941
301.093233,1005187,3.5,673222
302.936564,966780,3.4,545035
303.051309,988683,3.5,759170
305.029468,925220,3.2,752926
305.066998,1546538,6,725020
305.103464,1034543,3.7,296182
305.139454,1091892,3.9,432678
306.907381,2077244,8.4,270381
307.046292,1303889,4.9,384496
307.070523,945493,3.2,814757
307.082722,1840471,7.3,436982
307.118964,1192989,4.4,206124
307.155412,1204834,4.4,617084
309.025485,1104520,4,521661
309.061905,1859598,7.4,445856
309.098352,3256980,13.8,436533
309.13473,2247321,9.2,495530
309.171126,4923551,21.3,441283
311.041178,1967316,7.9,471568
311.077718,3041754,12.8,475097
311.113955,5439968,23.7,483096
311.150384,1691110,6.6,536076
311.168928,11193833,49.9,487773
312.117455,936972,3.1,600245
312.172461,1967765,7.7,452736
313.05685,2319152,9.3,470395
313.093244,3972407,16.7,479713
313.129695,2974781,12.2,406058
313.16591,1316163,4.8,372132
314.208837,1464319,5.5,374372
315.036249,1282839,4.7,554318
315.051491,1118874,3.9,802115
315.072478,2097310,8.3,472181
315.108801,2296484,9.2,460639
315.145277,1548971,5.9,546478
315.18181,1323954,4.9,490717
316.188036,1191151,4.3,240312
317.030611,1338641,4.9,639638
317.051931,981397,3.3,608490
317.066402,996632,3.4,831173
317.067145,1541656,5.8,473616
317.088133,919068,3,485743
317.103373,1645599,6.3,634159
317.139777,1268903,4.6,497694
318.167336,1149681,4.1,673780
319.009779,1049754,3.6,663435
319.04643,2162594,8.4,410935
319.082643,2290601,9,436837
319.119233,1972656,7.6,287280
319.155396,1093048,3.7,283262
319.190999,1125567,3.9,362733
320.74306,1125888,3.9,665072
320.921835,1721893,6.5,442456
320.923156,5690662,23.8,375514
321.025519,2362683,9.3,515209
321.060849,1134147,3.9,492029
321.06203,2994755,12,378170
321.098249,4660555,19.3,494787
321.134821,3221842,13,435419
321.171121,1291098,4.6,533733
321.92174,948730,3.1,732943
322.534696,1236479,4.4,531087
322.740054,1146412,4,550385
322.919888,1173459,4.1,480475
323.041256,3174126,12.8,468891
323.077589,6011638,25.2,439781
323.114055,5653758,23.7,416901
323.150339,3361542,13.7,442372
323.186856,1296142,4.6,547471
324.080918,1259348,4.5,460268
324.117463,1371868,5,639315
324.153749,1078757,3.7,520827
324.762826,1279982,4.6,436132
324.917912,1284241,4.6,518063
