m/z,Magnitude,S/N,Res.
218.698958,894483,3.2,759395
219.628814,1840315,7.7,869336
219.635253,1164411,4.5,717065
219.762339,871909,3.1,664171
219.881646,933454,3.4,595426
221.022945,876229,3.1,615574
222.991217,885882,3.1,763982
223.385239,871383,3.1,927579
226.626985,878919,3.1,725749
230.387361,868561,3,383878
233.202391,871567,3.1,767950
233.889103,952764,3.4,549425
233.907945,888957,3.1,537326
234.530609,893157,3.2,730143
234.812739,884471,3.1,531789
237.330154,958739,3.5,611963
239.451729,895055,3.2,713156
240.197853,881593,3.1,744378
241.753187,934030,3.3,643180
242.101451,879136,3.1,580301
245.171408,1025591,3.8,578321
246.522228,873396,3,640945
247.252681,903508,3.2,647264
248.355855,904514,3.2,675514
249.259093,874598,3,785117
253.049807,954290,3.4,483456
254.256935,972379,3.5,634847
255.394641,959808,3.4,696140
257.503234,934914,3.3,597427
258.801848,892969,3.1,733047
259.20078,890101,3.1,617669
262.053333,886984,3.1,648318
264.120488,872386,3,746877
264.868047,881048,3,579527
265.177794,881376,3,885154
265.565412,1778795,7.2,259549
267.650036,936487,3.3,734820
272.394563,932020,3.3,690624
272.443619,915894,3.2,652775
274.540073,935673,3.3,630843
274.971862,1524616,6,663901
276.186371,5985714,26.7,672650
277.035543,910031,3.2,717963
277.181128,2614741,11.1,567866
277.653807,941670,3.3,614279
279.087032,919068,3.2,921443
279.124122,915229,3.2,322413
279.913314,1149756,4.3,1018214
279.917485,44475964,204.7,336542
279.918062,142755392,659.3,618122
280.917458,2213733,9.2,581415
280.920673,1255013,4.7,549580
280.921406,2962021,12.6,694310
281.066993,1067883,3.9,709899
281.139584,965870,3.4,634172
281.91327,5484176,24.3,354222
281.91386,13862543,63.1,620695
281.922292,1083408,3.9,654127
282.477631,912296,3.2,580978
283.046205,1124545,4.1,830936
283.082609,1596867,6.3,317983
283.118055,892612,3.1,902249
283.118939,1659333,6.6,727115
284.843603,927765,3.2,603343
285.098232,1464610,5.7,649961
285.134745,885028,3,777407
287.019974,915716,3.2,754686
287.056426,984326,3.5,736184
288.986886,1077297,3.9,493125
288.987568,1626865,6.4,468911
289.070926,993013,3.5,802165
289.379206,918919,3.2,636946
291.051287,1544045,6,664718
291.087636,1410927,5.4,608428
291.124044,1344881,5.1,671044
292.827572,941280,3.3,713538
292.891728,956261,3.3,229232
293.030552,1294574,4.9,617912
293.06604,1085297,3.9,605113
293.066926,1819377,7.3,579207
293.103273,2731251,11.5,480046
293.139679,1087606,3.9,570670
293.175479,7964920,35.5,415948
293.176114,17936632,81.3,528915
294.012608,1021874,3.6,599027
294.084507,946359,3.3,694736
294.179445,3544382,15.2,591318
294.824718,1113197,4,665803
295.009744,893434,3,620428
295.045458,1360253,5.2,703920
295.046188,1865341,7.5,604685
295.082645,3343232,14.2,588896
295.117823,1500802,5.8,765388
295.118954,3881859,16.7,279420
295.81045,990518,3.5,701909
297.061927,2020888,8.2,277701
297.098194,4563483,19.8,288171
297.134628,2822174,11.9,555404
297.153219,2083872,8.5,394295
297.664783,941257,3.2,610811
298.101552,1422189,5.4,717104
299.041113,1468093,5.7,346855
299.056281,907326,3.1,625470
299.07752,2811072,11.8,554939
299.113877,3277507,13.9,284043
299.150307,1403335,5.4,684680
299.170005,905928,3.1,268724
299.17314,896072,3,563758
299.186356,924234,3.2,677523
299.355051,914008,3.1,459879
301.056906,1145331,4.2,519527
301.071775,917620,3.1,419963
301.093135,2567030,10.6,631300
301.129507,1265273,4.7,292211
301.165866,898429,3,374927
303.014952,1059889,3.8,565555
303.051231,1342004,5.1,429653
303.087647,1172792,4.3,627900
303.124039,1114428,4,823679
305.030448,1893380,7.6,317095
305.066939,2282760,9.3,542532
305.103321,2067724,8.4,554910
305.139635,1437583,5.5,287194
306.907352,6172119,27,503043
307.009841,1183714,4.3,696168
307.046217,2878439,12,530835
307.082613,3664875,15.6,488987
307.11899,3289071,13.9,456397
307.155337,2188787,8.9,584545
307.336024,948873,3.3,352966
307.906953,1336909,5,579518
309.025448,1663446,6.5,600129
309.061881,4097242,17.5,525737
309.098238,6687455,29.3,509928
309.134652,3740900,15.9,479109
309.171047,8965864,39.7,467149
309.734564,913008,3.1,500553
310.065298,902490,3,815798
310.101533,954335,3.3,501364
310.17445,1879144,7.5,558974
311.041116,3041755,12.8,574719
311.077607,5689312,24.8,476686
311.092779,964578,3.3,767302
311.107409,947172,3.2,605614
311.113874,8416229,37.2,512879
311.150276,3097578,13,474767
311.167066,1069292,3.8,907742
311.167708,2338284,9.6,550938
311.168883,9014252,39.9,478397
312.080909,1037929,3.6,609513
312.117239,1221742,4.4,335771
312.153676,1025651,3.5,633424
312.172306,1749622,6.8,495683
313.020486,1284845,4.7,572166
313.035635,1181040,4.2,548588
313.056782,3772659,15.8,539162
313.093222,6200568,26.7,518160
313.129594,5402877,23.1,490990
313.165932,1051650,3.7,706573
314.096359,1091978,3.8,515042
315.01501,1043989,3.6,371390
315.036007,1247000,4.5,609814
315.051408,1962266,7.7,551134
315.072445,3165725,13.1,452675
315.087591,1503776,5.7,616032
315.108857,3477539,14.5,556289
315.124243,1175717,4.2,510908
315.145171,2274857,9.1,616930
315.181587,1300782,4.8,621777
316.112179,1010879,3.5,606387
317.030521,1883731,7.4,531442
317.066999,2513753,10.2,503860
317.088035,1685340,6.5,546150
317.103286,2320223,9.3,541710
317.124513,1981026,7.8,574703
317.139816,1169637,4.2,405301
317.16087,1026408,3.5,752545
319.009828,1372830,5,634308
319.046322,3447460,14.1,503725
319.082625,3591851,14.8,472127
319.119081,2951857,12,496852
319.154234,928439,3.1,687768
319.155392,1809335,6.9,518867
319.190916,1673149,6.3,490845
320.46285,973597,3.2,614009
320.640747,1038397,3.5,517707
320.923066,9057776,38.8,492325
321.024592,1225474,4.4,567651
321.025463,3137539,12.8,505034
321.061926,4810249,20.1,507126
321.09823,6325776,26.8,506974
321.134755,4010006,16.6,486943
321.171075,1430301,5.3,643315
321.922622,1669543,6.3,541728
322.028896,991675,3.3,541291
322.101579,1005512,3.4,732838
322.538808,1102298,3.8,436030
322.739862,974656,3.3,758851
322.919981,1191394,4.2,535632
323.041165,4437881,18.5,528423
323.077513,7441280,31.7,472743
323.113937,7366535,31.4,475741
323.150281,4329358,18,552263
323.186766,1086613,3.7,514340
324.080845,1405250,5.1,476020
324.11723,1635401,6.2,500722
324.15354,1046608,3.6,670123
324.762754,1030856,3.5,571771
324.917911,1874406,7.2,258703
325.020381,1924603,7.4,565615
325.035646,1101054,3.8,600977
325.056829,6811906,28.4,503303
325.093163,12574985,53.4,501045
325.129564,7459089,31.2,492994
325.165943,9759000,41.2,483186
325.184555,9081115,38.3,478132
326.096585,1769171,6.6,500768
326.132791,1512155,5.5,623203
326.169305,1517794,5.5,401659
326.187909,1912806,7.3,620199
326.759828,1432923,5.2,517857
327.036019,3378325,13.6,530044
327.051287,1464728,5.3,546625
327.072491,7606940,31.9,465109
327.087702,1619615,6,506865
327.1077,2399907,9.4,447586
327.10882,11158179,47.3,482885
327.144157,954283,3.1,788599
327.145272,4478635,18.4,439965
327.160469,1186222,4.1,549650
327.18167,1391795,5,255053
328.075781,1411182,5.1,551372
328.112261,1733494,6.5,543490
328.756803,1369600,4.9,446213
328.959031,1217835,4.2,602585
329.030617,1631803,6,442527
329.051696,4063295,16.6,533334
329.066971,2361922,9.2,476193
329.086859,1629767,6,624702
329.088113,6337607,26.4,498586
329.103341,2240074,8.7,533093
329.124476,5599311,23.2,502267
329.151748,1001429,3.3,556728
329.152862,2398037,9.4,465292
329.160887,2091607,8,565259
329.197137,1045534,3.5,372780
330.127565,1022761,3.4,389460
330.801553,1184703,4.1,325932
331.009865,954797,3.1,370913
331.030997,981874,3.2,632753
331.046237,4042741,16.5,510366
331.067492,2098426,8.1,495433
331.081247,974333,3.2,715627
331.082681,3397118,13.7,489002
331.102875,1005058,3.3,721107
331.103757,2876930,11.4,530299
331.118277,1007109,3.3,801386
331.119042,3150854,12.6,542341
331.140154,1967626,7.5,501993
331.149885,1199884,4.2,260289
331.155503,1601806,5.9,381248
331.176554,1215378,4.2,460887
331.19184,982550,3.2,380538
333.025627,2707127,10.5,379149
333.061863,5595072,22.8,495124
333.097069,1235784,4.2,386430
333.098324,5222344,21.2,453211
333.111382,1705931,6.2,530709
333.134629,4042705,16.2,462559
333.171127,2340825,8.9,533990
334.138147,1234619,4.2,563743
334.174542,1173315,4,477590
334.938717,5899641,24.1,491434
335.004831,1021960,3.3,553102
335.041096,5862801,23.9,514272
335.0776,6531482,26.8,438836
335.113903,8106402,33.5,486418
335.150374,5060011,20.5,458228
335.186689,1730228,6.3,244949
335.938214,1227624,4.2,355435
336.08079,1015819,3.3,488822
336.117344,1377684,4.8,542061
337.020483,2697584,10.5,531897
337.05561,1659001,6,495871
337.056794,8940409,37,488059
337.093241,10793858,44.9,485395
337.129559,10281867,42.7,495619
337.166066,4763540,19.2,458709
338.023768,1054056,3.5,589178
338.060085,1368433,4.8,578169
338.088328,973048,3.1,608520
338.096469,1581690,5.7,532326
338.132987,1966212,7.3,510967
338.933585,9551180,39.6,471817
339.0361,5339494,21.7,450310
339.051482,1249898,4.3,305582
339.072534,12051823,50.2,488768
339.108845,13559161,56.7,466577
339.14533,8586626,35.5,471002
339.180359,1216139,4.2,651353
339.181569,4179339,16.8,482321
339.200256,2156432,8,426938
339.933134,1706570,6.1,539523
340.075938,1846383,6.7,384672
340.112194,2439288,9.2,575427
340.148564,1994369,7.3,468653
340.885654,1196351,4,525046
340.930506,1445195,5,452627
341.015316,1259616,4.3,607466
341.030619,1434980,5,564160
341.050455,1663082,6,563476
341.051796,8269674,33.6,483146
341.067051,2312046,8.7,482307
341.088144,15804275,65.1,477926
341.10336,1355383,4.7,587350
341.124527,10985341,44.9,484416
341.160918,6484870,26.1,455929
341.197265,1807248,6.6,634153
342.055116,1450608,5.1,528134
342.091591,1888377,6.9,407711
342.127911,2189187,8.1,470835
342.1644,1361548,4.7,618321
342.761371,1266218,4.3,576943
343.009957,1620075,5.8,412661
343.03101,2123633,7.9,591685
343.046285,2735477,10.4,451380
343.066096,1724282,6.2,663243
343.067381,8112507,32.9,461500
343.08261,2256767,8.4,393022
343.103829,10905988,44.6,447499
343.119067,2499976,9.4,492316
343.139256,1517454,5.3,735917
343.140147,5742990,23,476638
343.155377,1518482,5.3,511406
343.176587,2176152,8.1,494685
343.212956,1768865,6.4,581055
344.070684,1056647,3.4,444500
344.107207,1453712,5.1,501385
344.14359,1088666,3.5,640538
344.310614,968903,3,592803
344.759388,3798848,14.9,514399
344.769536,1143235,3.8,509091
345.025489,3896712,15.3,475707
345.046659,2234254,8.3,509482
345.059463,1126930,3.7,370164
345.061936,5474194,21.9,459932
345.081694,1190552,4,385425
345.083094,4599704,18.2,458637
345.098352,4749724,18.8,446969
345.111324,1068704,3.5,564855
345.119429,4049826,15.9,505044
345.134682,4370342,17.3,491562
345.147836,1400234,4.8,461357
345.155833,2662828,10.1,496599
345.171147,2461616,9.3,478656
345.192236,1406390,4.9,578489
346.75735,3680099,14.1,475098
346.76665,1192677,3.9,470671
346.805593,1257328,4.2,447748
347.041239,6244786,24.6,448353
347.062261,1473719,5.1,498447
347.076305,1715643,6.1,637767
347.077574,7225788,28.7,450031
347.090696,1321407,4.4,357870
347.098778,1248705,4.1,566220
347.114007,7052742,28,482126
347.127181,1097161,3.5,453821
347.135155,1365452,4.6,561342
347.150344,6169040,24.3,480733
347.186759,2823642,10.6,487157
348.044526,1067721,3.4,413740
348.072791,1106641,3.6,595681
348.081037,1801427,6.4,624004
348.117353,1604573,5.6,490776
348.153783,1011080,3.2,277302
348.755199,1468817,5,618526
348.954314,1780425,6.3,535765
349.020447,3829212,14.7,443016
349.056859,8865766,35.4,442209
349.093277,10473456,42,439118
349.106281,6004724,23.7,494265
349.128352,2257402,8.3,484651
349.129596,10733562,43.1,452088
349.166013,6612997,26.2,451648
349.202422,2470415,9.1,537200
349.297175,979370,3,564192
350.060244,1413123,4.8,429157
350.096695,2546446,9.5,444184
350.109597,1267985,4.2,515831
350.132848,2228504,8.2,460080
350.169486,1318946,4.4,595836
350.786473,3799507,14.6,493823
351.036116,8313371,33.1,466457
351.071214,2632741,9.8,337565
351.072509,13230629,53.3,456467
351.103449,1881902,6.7,494598
351.108909,15436336,62.4,441887
351.134824,1987895,7.2,382767
351.145251,12374586,49.8,474351
351.181723,4969029,19.4,468726
351.218008,978511,3,440579
352.039486,1607997,5.6,575006
352.075921,2233672,8.2,507644
352.112303,2693458,10.1,420586
352.148617,2634589,9.8,552095
352.185062,1026919,3.2,505118
352.783511,5512214,21.6,462761
352.858597,1764140,6.2,514633
352.949383,15946822,64.5,436753
353.015397,2427994,9,450939
353.030747,1688670,5.9,492837
353.051822,11734116,47.2,449390
353.067138,1543785,5.3,446902
353.088114,18408560,74.6,449481
353.099454,1426290,4.9,557852
353.123408,2939002,11.1,252954
353.124608,17716346,71.7,457255
353.16091,8995972,35.9,462656
353.197329,2364559,8.7,473535
353.948901,3443052,13.1,471483
354.055196,1563532,5.4,525964
354.083478,1308820,4.4,486550
354.091554,3613079,13.8,511020
354.12791,3334561,12.7,435638
354.164327,1949356,7,480610
354.780472,3117667,11.6,477888
354.828042,1525873,5.2,537827
354.946166,2404244,8.7,444996
355.00999,1199015,3.9,540371
355.031096,5372589,20.7,476440
355.046267,2671282,9.8,478470
355.0674,16582328,65.9,472195
355.082714,2067389,7.4,454663
355.092279,1101375,3.5,459431
355.102614,4063939,15.4,437850
355.103878,19945154,79.4,445756
355.119113,1417415,4.7,491626
355.140154,13432526,53.2,445412
355.155401,1258450,4.1,530467
355.176607,4994777,19.2,429773
355.212915,1790179,6.2,616678
356.034498,1184729,3.8,420732
356.0708,2437092,8.8,494819
356.107127,3067887,11.4,434440
356.143572,2739194,10.1,432749
356.180098,1222149,3.9,439792
357.025646,3073796,11.4,464050
357.046681,7441674,29,432272
357.061928,4684047,17.9,454578
357.083059,15290645,60.6,451554
357.098372,3898649,14.7,469710
357.119496,13459744,53.3,454673
357.134726,2632996,9.6,478470
357.15585,6722859,26.1,432999
357.170997,1227823,4,420822
357.19233,2801974,10.3,449650
357.228691,1564993,5.3,467732
358.049971,1653562,5.7,455607
358.086446,2515525,9.2,488995
358.122787,2479184,9,469379
358.15912,1191515,3.8,608004
359.00484,1799518,6.3,466960
359.026016,1489764,5,589013
359.041208,6117225,23.7,439314
359.062359,6505327,25.2,448707
359.077628,6841204,26.6,442003
359.090762,1816440,6.3,526837
359.09871,7209851,28.1,434514
359.113979,6527871,25.3,442718
359.126861,1084803,3.4,365747
359.135115,4482950,17.1,443387
359.15039,4656010,17.8,433681
359.17153,8323985,32.6,436225
359.186765,1121621,3.5,356858
359.207875,1354652,4.5,372358
360.04466,1159069,3.7,536338
360.072782,1005478,3.1,440590
360.081025,1246760,4,402837
360.102116,1313967,4.3,492515
360.117257,1284532,4.2,522711
360.174764,1541317,5.2,475074
360.894641,3297700,12.3,474567
361.020524,4834763,18.5,466999
361.056941,10139094,39.9,433023
361.068247,1014490,3.1,634566
361.070157,1085402,3.4,534345
361.077992,3012061,11.2,450062
361.093267,10225122,40.2,425397
361.106354,1416934,4.7,501652
361.11441,2541032,9.3,478964
361.129636,10249709,40.3,446287
361.14273,2584561,9.4,459941
361.150837,1756660,6.1,503534
361.166058,7628280,29.8,450620
361.18723,1428479,4.8,507682
361.202439,1501956,5.1,535061
362.023982,1159939,3.7,400710
362.052149,1173900,3.7,476547
362.060325,1938703,6.8,444253
362.088407,1018391,3.1,588281
362.096672,1687322,5.8,452602
362.133031,2097445,7.5,420348
362.169361,1612081,5.5,434446
362.891818,1409555,4.6,472025
362.9996,1041973,3.1,402133
363.036116,9527360,36.7,406251
363.051388,1095493,3.4,602347
363.072559,13072460,50.7,425577
363.08377,1188175,3.7,622993
363.085607,1728592,5.9,487589
363.108884,15155287,59,409152
363.122092,1229403,3.9,392122
363.145306,13834338,53.7,424434
363.181752,7075950,27,445049
363.218081,1165177,3.6,514870
364.039439,1688956,5.7,565659
364.067775,1233285,3.9,487551
364.075952,2525064,9,411501
364.10416,1196817,3.8,402090
364.112273,2900883,10.5,458281
364.148566,3025311,11,451942
364.185054,1445290,4.7,583412
364.226416,1207991,3.8,525506
365.015384,3724465,13.8,400455
365.030575,1100214,3.4,543824
365.051761,15375037,59.8,420933
365.063061,1011648,3,515162
365.067033,1257153,4,349615
365.088168,19530440,76.3,418464
365.099487,1233228,3.9,351393
365.101271,1267404,4,409044
365.12458,19751636,77.1,414994
365.137659,1024216,3.1,642726
365.160898,14357215,55.8,419292
365.197349,4984555,18.7,426962
365.233798,2742518,9.9,405193
366.046983,1038329,3.1,530770
366.055269,2295804,8.1,440583
366.083429,1865221,6.4,479672
366.091542,3849224,14.2,421239
366.127891,3852307,14.3,473083
366.164355,2977823,10.8,462041
366.200702,1372970,4.5,466787
366.874319,4313346,16.1,430742
366.964989,8508703,32.7,420355
367.020449,1092913,3.3,431994
367.031017,8668468,33.3,407747
367.046229,2047289,7.1,472897
367.056778,1652540,5.6,543007
367.066149,3927871,14.6,381388
367.067424,19678528,76.8,399793
367.078676,1030083,3.1,428509
367.082698,1455685,4.8,430318
367.103874,24876364,97.4,417417
367.140162,21157206,82.7,421670
367.175393,2354530,8.3,495555
367.176591,9850211,38,396365
367.213059,2820462,10.2,465787
367.873547,1161282,3.6,242631
367.964656,1719904,5.8,468296
368.034117,1265014,4,431554
368.062818,1139839,3.5,528565
368.070821,3226242,11.8,481233
368.099075,1480331,4.9,457121
368.107119,4691598,17.6,416934
368.143551,3999385,14.8,428153
368.179946,1949349,6.7,525950
368.96198,1575842,5.3,555370
369.010391,1753265,6,417681
369.025652,2565046,9.2,420861
369.046695,13952957,54.2,407764
369.06195,3472322,12.8,426605
369.072594,1327557,4.3,517910
369.083082,23463880,91.8,407278
369.098459,2511310,9,406238
369.119551,24446932,95.7,417810
369.134777,1666009,5.6,453217
369.147806,1169374,3.6,656106
369.155841,13717472,53.3,422167
369.184196,1090281,3.3,516410
369.192264,5156844,19.4,414409
369.207553,1106161,3.4,576429
369.228665,1797880,6.1,511141
370.050078,2056194,7.2,429391
370.057212,1020420,3.1,491177
370.078307,1250059,4,501335
370.086465,4312334,16.1,451749
370.114704,1358871,4.4,563156
370.122788,4462874,16.7,439311
370.159216,2656038,9.5,376179
370.19567,1077041,3.3,466020
370.869103,3889677,14.4,413013
371.004749,1574713,5.2,463282
371.017905,1037629,3.1,444717
371.026008,3451456,12.7,472348
371.041244,5115461,19.2,392205
371.051953,1364168,4.4,392323
371.054284,1474377,4.8,397383
371.062384,16656971,64.9,415991
371.07763,5272145,19.9,412583
371.090922,1249621,4,315899
371.098734,19708504,77,414832
371.113938,3933276,14.6,362401
371.127105,1445985,4.7,586375
371.135137,13746787,53.4,431235
371.150389,2782312,10,421040
371.163643,1203821,3.8,484828
371.171587,6703727,25.5,424922
371.207875,3186299,11.6,353378
371.24423,1270919,4,375964
372.065715,2956691,10.5,463229
372.081027,1209240,3.7,478864
372.102095,3526047,12.7,432933
372.117403,1022884,3,535998
372.138501,2411947,8.4,429088
372.174833,1435575,4.6,585927
372.997355,1390789,4.4,477033
373.020537,4881612,18,418530
373.041634,5247187,19.4,428326
373.056846,9065688,34.2,410644
373.069839,1560028,5.1,410816
373.077957,11930847,45.3,416400
373.093264,8242404,31,402835
373.106361,1712104,5.7,442947
373.114405,9485547,35.8,409511
373.129688,7676144,28.8,404404
373.142753,1913332,6.5,396229
373.150773,5217527,19.3,387461
373.166071,4224252,15.4,429594
373.187131,16637187,63.6,393489
373.202372,1316616,4.1,455342
373.22351,1903887,6.4,409488
374.060184,1959458,6.6,487361
374.081224,1785897,6,413903
374.088541,1176236,3.6,373689
374.096499,1682734,5.6,454781
374.117667,1316597,4.1,327134
374.133077,1493562,4.8,557456
374.169561,1165126,3.6,520941
374.190521,3509837,12.6,462052
374.221862,1339479,4.2,380963
374.910483,7302971,27.4,447670
374.999865,1373016,4.4,244230
375.036257,9656164,36.5,394618
375.049323,1475432,4.8,518356
375.057171,2813291,9.9,422847
375.072501,13627248,51.9,402569
375.075807,1177585,3.6,332769
375.083667,1259380,3.9,481524
375.08558,1956724,6.6,474707
375.093623,4870007,17.9,411463
375.108942,13631356,51.9,395081
375.122048,2098049,7.2,410628
375.130229,2922371,10.4,358433
375.14537,11843464,45,404993
375.158337,5319565,19.7,426049
375.166398,2180239,7.5,343360
375.181636,5937044,22.1,410420
375.202775,1129883,3.4,387744
375.218109,1139104,3.4,506882
375.910027,1177733,3.6,387590
376.039416,2093232,7.1,482809
376.043941,1228210,3.8,595075
376.067881,1556154,5.1,522329
376.075848,2609340,9.1,454749
376.104304,1384646,4.4,476122
376.112276,2953416,10.5,418670
376.148687,2527444,8.8,431319
376.161641,1516249,4.9,405384
376.184998,1540320,5,466038
376.253013,1182327,3.6,390645
376.907365,2984400,10.6,425632
377.0154,4993524,18.4,397426
377.051823,15473152,59,386878
377.063015,1055748,3.1,573961
377.07297,1267207,3.9,477022
377.088187,18551308,71,398368
377.099376,1030416,3,519931
377.101316,1356817,4.3,454566
377.109252,1129235,3.4,414859
377.124554,20697624,79.3,396386
377.128428,1316377,4.1,394316
377.137566,1876765,6.3,336933
377.155482,1659683,5.5,422668
377.16099,14901796,56.8,382407
377.174007,1160233,3.5,448569
377.197342,5052977,18.6,398705
378.047077,1217355,3.7,381822
378.055104,2814286,9.9,437788
378.083528,1697111,5.6,441635
378.091619,3671898,13.3,421102
378.119851,1353315,4.3,493523
378.127912,4250982,15.5,377862
378.16424,3169138,11.3,349769
378.200912,1487486,4.8,498718
379.0102,1170444,3.6,405922
379.031082,11232403,42.6,384479
379.046299,1820824,6.1,507450
379.067386,22721696,87.1,388403
379.078654,1134243,3.4,532145
379.082618,1162916,3.5,463200
379.100882,1088939,3.2,538913
379.103901,26309804,101.1,383426
379.115069,1577391,5.1,411383
379.116853,1034288,3,324350
379.135183,1127222,3.4,271763
379.140237,26272952,100.9,403810
379.153182,1141308,3.5,359339
379.176572,14904516,56.8,395242
379.213,2398416,8.3,354130
380.034467,1986787,6.7,306745
380.062698,1793004,6,456635
380.07079,4332015,15.8,432308
380.099248,1598968,5.2,367474
380.107211,4359675,15.9,364010
380.135573,1112324,3.3,447799
380.143614,5607943,20.8,426044
380.179994,3322387,11.9,384435
380.698509,1079617,3.1,239980
380.889866,8304385,30.3,405034
380.980708,1723935,5.5,424314
381.01033,2577193,8.8,364493
381.025705,1900334,6.2,420736
381.036307,1677618,5.4,539155
381.046729,18921270,70.3,378529
381.061975,2388795,8,363353
381.072584,1244478,3.7,522601
381.080064,1402177,4.3,601878
381.083123,29222722,109,399798
381.09431,1158725,3.4,557486
381.098386,2031431,6.7,441802
381.111691,1293387,3.9,500062
381.119518,30332750,113.2,384592
381.134729,1283283,3.9,409273
381.155885,24438618,91,405851
381.192308,9252710,33.9,390319
381.211014,1172844,3.5,503835
381.228738,1851250,6,508236
381.889431,1696336,5.4,476380
382.050113,3527302,12.3,382271
382.0784,1538191,4.8,471219
382.086475,5458066,19.6,411561
382.114972,1388700,4.3,418750
382.122874,5437599,19.5,377263
382.159286,4147883,14.7,345730
382.195611,1627831,5.2,413623
382.721474,1120743,3.3,418595
382.886826,1245343,3.7,401523
383.004991,1476551,4.6,347132
383.02603,7541198,27.4,395280
383.039721,1311186,4,611144
383.041199,4534739,16.1,436392
383.05197,1789142,5.8,395908
383.062326,25283034,94.2,396143
383.077609,4134367,14.6,403067
383.088138,1072867,3.1,437696
383.090813,1087203,3.1,370303
383.098801,32020966,119.6,385589
383.114155,2268139,7.6,349130
383.127219,1979376,6.5,239510
383.135194,26589682,99.1,385445
383.150435,1555447,4.9,437555
383.163466,1888252,6.2,430955
383.171458,13740543,50.8,383510
383.207953,5102091,18.3,398175
383.24448,1941783,6.4,381914
384.029348,1206303,3.6,499746
384.044607,1180452,3.5,493078
384.057759,1159721,3.4,493270
384.065836,4250412,15,392092
384.094052,2116917,7,419065
384.102107,6042424,21.8,388931
384.138391,5346116,19.2,408770
384.175002,2990928,10.3,239324
384.211207,1205852,3.6,410360
384.718591,2827271,9.7,431957
384.88484,16561215,61.4,373875
384.991725,1225059,3.7,520207
385.020571,4083309,14.4,391019
385.033723,1188337,3.5,357910
385.041685,12414068,45.8,372339
385.056927,6914169,25.1,401241
385.06066,1053690,3,424187
385.067683,1466493,4.6,319020
385.077994,24738944,92.1,392308
385.093286,6122630,22.1,391551
385.106523,2068618,6.8,401749
385.114421,24386700,90.8,384129
385.129729,4635794,16.5,400325
385.142821,2847894,9.8,420650
385.15088,14337177,53,375424
385.16621,3088030,10.7,434224
385.179206,1910946,6.2,382908
385.187222,7270565,26.4,387074
385.202538,1309866,4,647519
385.223607,3107505,10.7,367308
385.260158,1238078,3.7,373609
385.884426,4412816,15.7,393367
386.045045,1770950,5.7,391286
386.060176,1052619,3,363852
386.073406,1053392,3,386208
386.081413,4010962,14.1,363795
386.096743,1317080,4,372670
386.10966,1158364,3.4,367458
386.116312,1155038,3.4,631630
386.117772,4548063,16.2,402357
386.154122,2674155,9.1,401278
386.190394,1684727,5.4,457309
386.226962,1169667,3.4,549093
386.715819,1950376,6.4,330499
