m/z,I,S/N,Res.
138.491241,955551,3.5,1052411
138.550714,967714,3.6,733817
139.789902,1183042,4.6,549692
139.807733,969244,3.6,1171029
139.936353,860594,3.1,1076057
140.39216,857027,3.1,936790
140.405535,866510,3.1,1182279
140.413881,902969,3.3,1564258
140.417332,996044,3.7,1570172
140.798041,882399,3.2,687307
140.902999,846676,3,1308132
142.285391,1117789,4.3,1252358
142.592035,889963,3.2,1180645
142.980801,2199513,9.5,1242363
143.179228,936128,3.4,1043027
143.384238,850444,3,1408767
143.58233,942151,3.5,965811
143.630729,1250953,5,555906
144.295758,2245056,9.8,658657
144.942485,902307,3.3,1195844
145.002777,901026,3.3,1178040
145.640271,905947,3.3,962394
146.216485,879477,3.2,1332798
146.285886,847380,3,1217946
146.419287,1676367,7,1215651
146.421948,2631751,11.6,1097342
146.53609,1210579,4.8,1100716
146.646,2434199,10.7,1071641
146.867933,1088220,4.2,1484898
147.088667,853127,3,1490137
147.533975,846783,3,1418768
147.539005,847397,3,672785
147.806758,1015528,3.8,1292782
148.412219,860898,3.1,1232458
148.57404,912777,3.3,890033
148.691517,1116927,4.3,783802
149.587292,873234,3.1,743068
150.503419,886660,3.2,1518070
151.362372,883890,3.2,1116732
152.519161,874984,3.1,1011828
153.630847,846576,3,805150
155.093246,911443,3.3,1256236
155.180489,874374,3.1,514199
155.401264,885338,3.2,742556
156.496816,872087,3.1,1033649
156.515789,880671,3.2,1014786
156.826981,868318,3.1,1119979
157.458239,854828,3,1327145
157.809485,901639,3.3,931037
158.178056,862483,3.1,1309418
158.310692,896506,3.2,1213244
158.769852,909522,3.3,1302865
159.22327,899657,3.3,1239156
159.348473,893941,3.2,673600
161.06288,953839,3.5,939521
161.23774,888015,3.2,1115829
161.944188,846719,3,1134020
161.958699,898879,3.3,957514
162.147663,962271,3.6,797193
162.186648,915679,3.3,1205287
162.567561,860591,3.1,923936
162.723399,849511,3,778015
163.517452,849536,3,867056
166.834666,847737,3,1080820
167.135597,1404858,5.7,997459
167.230208,862459,3.1,1290966
167.612374,964429,3.6,1162048
168.431926,882361,3.2,847564
168.457452,854497,3,1151379
168.577007,871746,3.1,1048084
169.453202,871319,3.1,1015946
169.646192,968921,3.6,979374
170.410656,862447,3.1,956265
171.59811,847385,3,1064699
172.351357,1086416,4.2,360800
172.685765,953732,3.5,501524
173.075548,850440,3,1029363
174.135317,868437,3.1,864258
174.371977,6143208,28.6,1039344
176.884726,904829,3.3,820706
177.347794,1363701,5.5,628065
177.566865,1000152,3.7,406319
177.895446,873166,3.1,1005121
178.366356,915910,3.3,1075621
178.983419,1069890,4.1,929702
181.46213,855045,3,795942
181.702996,874858,3.1,933681
182.045504,883634,3.2,1151796
183.011751,901385,3.3,1033742
184.430857,867004,3.1,863319
185.358605,977988,3.6,1139675
185.983173,1261141,5,1099945
185.98766,1187573,4.6,735418
187.528636,848465,3,880830
187.774508,919192,3.3,769133
187.923351,860589,3.1,934802
188.61115,886305,3.2,744788
188.743748,903301,3.3,874688
189.448844,2180539,9.4,1088446
190.161524,905842,3.3,770254
190.206727,5515220,25.5,713950
190.919943,863851,3.1,823068
190.937112,928491,3.4,877540
194.075112,898072,3.2,775969
194.226198,3080926,13.7,950582
195.126641,857663,3,1063065
196.688814,943611,3.5,932212
196.693474,930907,3.4,589318
199.331429,882886,3.2,782395
201.68971,852268,3,628933
203.787917,861930,3.1,929287
205.275036,877296,3.1,1016056
206.071333,870230,3.1,1050545
206.530436,2031852,8.7,590644
206.960664,885121,3.2,855385
210.401373,942126,3.4,820228
210.455525,866097,3.1,925551
211.027741,899855,3.2,823648
211.399752,922658,3.3,850890
211.927249,926398,3.4,835169
212.277074,868401,3.1,355244
212.639519,917924,3.3,811287
213.065666,875419,3.1,699039
213.208262,890307,3.2,952490
213.766269,884897,3.2,676096
214.229359,938746,3.4,744045
214.230789,911002,3.3,698932
215.059727,857640,3,926388
215.756048,903311,3.2,730515
215.973477,920027,3.3,594184
217.344291,854985,3,725241
217.724285,876926,3.1,854510
219.628895,3455021,15.4,811191
219.635067,5319726,24.4,781190
219.641437,973806,3.6,371192
220.366765,930969,3.4,839195
220.450569,863518,3,845777
220.627365,859080,3,711256
223.570794,918810,3.3,849149
223.649202,932959,3.4,729756
223.844549,1380651,5.5,802265
224.608911,855515,3,1030606
226.183521,881277,3.1,911433
226.59075,867863,3.1,936500
227.793961,856484,3,802717
228.573257,873110,3.1,809858
229.859211,860201,3,647710
230.884617,918700,3.3,381659
232.714632,868326,3.1,671128
233.516929,858075,3,778194
234.47701,949276,3.4,759061
235.199526,886925,3.1,814886
235.725511,899185,3.2,364323
236.22004,871635,3.1,829522
240.108399,1028320,3.8,751231
240.675903,872968,3.1,732770
241.084444,882853,3.1,856516
242.293176,916411,3.3,789667
243.727716,903329,3.2,705933
246.045142,875528,3.1,928700
246.380828,919520,3.3,645074
247.132587,893975,3.2,711011
252.8018,891577,3.1,573683
252.852763,967869,3.5,662248
254.509275,1052793,3.9,817281
254.840382,935954,3.3,764280
257.089727,947389,3.4,579519
257.110497,873023,3,575047
260.373374,891321,3.1,583465
262.223458,890313,3.1,668240
262.699874,875502,3,504611
262.965329,908163,3.2,714048
263.449622,871145,3,640964
267.598319,954482,3.4,776133
268.763858,873103,3,604252
268.795552,895122,3.1,596168
268.800529,900818,3.1,789522
268.930696,886109,3.1,662311
273.912299,935409,3.3,774843
275.726451,898183,3.1,735203
276.186467,5407277,24.1,643321
276.744973,952283,3.4,641095
277.462272,885399,3,619608
278.199741,931284,3.3,579354
279.918036,1626468,6.5,623607
285.269158,896299,3.1,571507
288.987554,1150700,4.2,633788
293.175561,6895580,30.7,419599
293.176097,14775260,67,560576
293.179464,1366236,5.2,675302
294.179387,3251253,13.9,527356
294.931279,888312,3,656235
297.152314,4171070,18.1,512851
297.153206,10970430,49.3,510180
297.170982,890688,3,676916
297.494948,887389,3,632256
298.156544,1957785,7.9,474373
300.809834,999049,3.5,731157
301.767225,905824,3.1,707312
303.577026,967686,3.4,461663
304.882037,920830,3.1,564188
306.880077,2246327,9.2,620108
306.907328,10219705,45.5,528647
307.155301,10651856,47.4,508905
307.191755,1615572,6.3,501753
307.195046,1120084,4,564743
307.906873,2485782,10.3,506490
308.158658,2433838,10,666938
308.236469,3969845,17,295611
308.877966,1085809,3.9,616375
308.904176,1557491,6,285825
309.134602,1296009,4.8,716361
309.153208,1330315,5,649668
309.169899,5449101,23.8,428468
309.171006,17719692,79.6,483514
309.173039,1412493,5.4,604684
309.174378,3056525,12.9,507243
310.174385,3452907,14.7,461058
310.233372,1107312,4,436901
310.753623,1478177,5.7,561920
310.838467,930601,3.2,696782
311.09279,938049,3.2,695615
311.113829,1111363,4,723111
311.150279,3175494,13.4,575196
311.165814,2865736,12,402126
311.16798,31507016,142.4,310743
311.168839,132420168,602,523353
311.173455,953673,3.3,613598
311.186627,2665034,11.1,512030
312.149955,1135269,4.1,508393
312.168494,1007527,3.5,430038
312.172271,24826534,110.7,508644
312.75072,1688542,6.5,576092
312.751635,1594846,6.1,508120
313.12945,1404802,5.3,450127
313.157813,1541124,5.9,438539
313.164663,5526277,23.8,521302
313.166006,2221829,8.9,588944
313.175591,2122758,8.5,530865
313.237771,930956,3.1,338410
314.168122,1367396,5.1,469039
314.748676,2128796,8.5,561470
314.94349,1165742,4.2,698864
315.124149,954815,3.2,468359
315.181591,2501573,10.2,544691
316.158755,911715,3,435903
317.139731,1496961,5.7,507583
317.176085,1225348,4.5,252493
317.197199,1096582,3.9,599530
317.26771,2025613,8.1,560694
318.744582,1531676,5.8,637246
318.745821,7295260,31.4,542109
319.119051,1629504,6.2,713873
319.15538,2239812,8.9,544197
319.191752,3389768,14,487411
320.195036,957866,3.2,538335
320.742867,15009247,65.7,536389
320.923011,22214130,97.7,514062
321.134648,1723910,6.6,644955
321.136486,978182,3.3,735969
321.158908,1809417,7,553022
321.170983,3502090,14.5,534565
321.210772,6107662,26.1,488785
321.922589,4205652,17.7,467426
322.214139,1202033,4.3,416488
322.540149,12459666,54.4,473990
322.567058,1048340,3.6,294079
322.739922,13395622,58.5,519513
322.787433,909867,3,613881
322.919818,3449016,14.3,559210
323.106837,1452491,5.4,516392
323.114,1080523,3.8,559850
323.150254,3777743,15.8,533672
323.168898,2838225,11.6,465443
323.186681,3096787,12.7,514343
323.919582,910877,3,494079
324.736966,6299504,27,529536
324.761654,4762482,20.1,491833
324.762788,21120882,92.9,504869
324.784435,1354996,5,392839
324.85427,1336444,4.9,639050
324.917939,8963970,38.3,524940
325.109431,934550,3.1,463356
325.12953,1228184,4.4,462549
325.14818,949530,3.1,421550
325.162579,1461915,5.4,539244
325.16479,11796379,50.8,451014
325.165898,52164508,228.1,505007
325.181238,4055453,16.8,321804
325.183439,49387420,215.9,382589
325.184503,291477408,1279.2,524116
325.20227,2205343,8.7,511892
325.917543,1509353,5.6,441669
326.169295,10094595,43.3,489272
326.184158,1807108,6.9,339092
326.186769,10753029,46.2,390736
326.187897,52770820,230.7,508424
326.1889,8196101,35,552197
326.189699,1302789,4.7,355041
326.733944,1364542,5,542801
326.756072,1019968,3.4,513137
326.758707,9533504,40.8,412048
326.759835,45709376,199.7,514318
326.781599,1161795,4.1,669777
326.807038,985669,3.3,519340
326.914775,1326161,4.8,533625
327.08768,996067,3.3,554906
327.108729,1069669,3.7,740297
327.124193,931814,3.1,553390
327.14524,2081897,8.1,571045
327.160406,1296490,4.7,690794
327.1638,3319915,13.5,602022
327.172685,1115499,3.9,646705
327.179267,2900076,11.7,474919
327.180322,11245676,48.4,496482
327.181625,3598957,14.8,441336
327.188853,1908077,7.3,528047
327.191241,4714606,19.7,511162
327.217969,2492016,9.9,551704
327.254383,948340,3.1,658073
327.659727,1887391,7.3,579542
328.183694,2514134,10,603962
328.185195,936534,3.1,212072
328.547117,925437,3,423747
328.755774,7516435,32,322900
328.756878,40999188,179,513085
328.804371,6489368,27.5,524833
328.959149,1631273,6.1,545022
329.066904,941876,3.1,735395
329.103334,1389112,5.1,645983
329.139697,1787196,6.8,592056
329.152818,5171518,21.7,497919
329.16087,3131198,12.7,521910
329.17613,2268992,8.9,516390
329.197193,2799938,11.3,556313
329.233621,3526470,14.5,489996
329.657564,3708276,15.3,526962
330.15604,1191722,4.2,456963
330.753966,19249644,83.5,518233
330.800022,1520368,5.6,497723
330.801418,8219121,35.1,501312
330.956237,1030273,3.5,601127
331.082622,1131791,3.9,605191
331.11793,974355,3.2,690093
331.118976,2404372,9.5,522907
331.132157,924437,3,596808
331.149864,2063383,8,497260
331.155399,2670104,10.7,536684
331.176501,1137434,4,659266
331.191766,2805276,11.3,296524
331.654473,1270351,4.5,638479
331.655545,3585615,14.7,546403
332.750981,4719306,19.4,499428
332.798476,4589263,18.9,525444
332.845964,1304020,4.6,588256
333.061842,1135469,3.9,510181
333.098275,1247089,4.4,482577
333.111298,1904882,7.2,560036
333.124151,986868,3.3,471846
333.134634,2929397,11.7,506195
333.17104,4085497,16.7,495139
333.2074,2049277,7.9,584152
333.65255,1742384,6.5,543310
334.174412,1079148,3.7,563005
334.795484,971700,3.2,593205
334.874942,961469,3.1,561527
334.938653,10632132,45.1,508888
335.047888,981201,3.2,561803
335.11376,1532889,5.6,531133
335.150324,4153309,17,518925
335.186664,4738017,19.5,485685
335.190013,1924834,7.3,516867
335.223104,1109349,3.8,532711
335.938239,2242106,8.7,532192
