m/z,Magnitude,S/N,Res.
173.872049,868385,3.1,1117866
174.095154,1075124,4.1,800814
174.325936,880503,3.2,664391
174.37193,4149287,18.9,1054859
174.894574,854351,3,637454
178.436825,863083,3.1,1035769
180.161248,875854,3.1,1075453
180.516241,872566,3.1,1302976
181.034272,871522,3.1,1272762
181.660828,851872,3,888733
181.986717,861784,3.1,1132652
182.448646,1004179,3.8,751638
182.492601,859108,3.1,1030757
182.626896,873032,3.1,1180654
185.039798,881447,3.2,902451
185.104649,858665,3.1,1047500
188.721623,895831,3.2,917926
189.473173,908943,3.3,1100084
193.439081,861565,3.1,814803
194.408588,921858,3.3,436213
195.027327,892122,3.2,941052
196.023421,903266,3.3,869921
196.04004,889315,3.2,925909
196.233565,902923,3.3,763979
196.353552,898608,3.2,875847
196.546836,881528,3.2,790273
198.839611,862041,3.1,957404
198.956476,850591,3,761877
199.452296,872116,3.1,712981
200.100531,903057,3.3,761232
200.806199,876594,3.1,841429
200.9456,853208,3,1144894
203.117637,962942,3.5,505553
204.06019,1021260,3.8,863619
204.584824,868374,3.1,668138
206.800704,875254,3.1,382612
207.197882,860427,3,808256
208.379113,904201,3.3,408416
208.729067,872123,3.1,623811
209.518352,954438,3.5,796941
210.336377,924050,3.3,805154
211.703997,927678,3.4,902953
212.483629,1152042,4.4,930691
212.488077,1149674,4.4,967263
215.231903,889417,3.2,986537
216.189537,865346,3.1,828552
216.323385,910186,3.3,633184
216.366368,882989,3.1,676685
216.667871,971359,3.6,624362
217.29852,941637,3.4,832142
219.02624,855279,3,888537
219.628869,2214484,9.5,793050
219.635176,1763669,7.4,840656
219.768985,900477,3.2,571554
220.27365,926909,3.4,787589
220.627371,1851411,7.8,818899
223.844711,1021282,3.8,948629
226.791592,885222,3.1,739878
227.909524,878705,3.1,777130
229.164671,893959,3.2,860263
230.244801,896914,3.2,841609
230.847777,886396,3.2,731517
232.232674,858077,3,496846
235.345692,863356,3,719361
238.394251,888347,3.2,702772
239.145763,927378,3.3,827850
239.561423,893169,3.2,687055
239.711705,876220,3.1,925770
239.888783,949513,3.4,504472
241.119078,863525,3,732685
243.51673,883675,3.1,628906
244.329625,914393,3.3,715541
244.518886,882599,3.1,664394
245.46052,918447,3.3,699610
246.430571,886202,3.1,678356
248.293815,1196746,4.6,822997
252.246611,891010,3.1,757595
253.133836,938121,3.4,685177
253.757366,865787,3,653399
253.808646,878463,3.1,590133
254.266421,885220,3.1,695215
255.010537,956512,3.4,641006
260.736932,939063,3.3,734856
261.896191,1021465,3.7,615438
261.923276,890523,3.1,761674
263.72621,876852,3,836555
264.07552,895698,3.1,712422
266.703967,904372,3.2,543737
270.460406,885567,3.1,533356
273.345487,882082,3,378741
274.853047,900492,3.1,446412
276.000941,912886,3.2,742322
276.186501,5475079,24.4,656492
277.589231,901001,3.1,633455
278.394998,912917,3.2,473723
279.264202,892135,3.1,496917
279.40304,948148,3.3,732133
279.723205,921298,3.2,577526
279.917616,10012773,45.3,373782
279.918154,24316004,111.7,581480
281.913321,1413924,5.5,631052
281.914059,2857252,12.2,557127
283.679988,896847,3.1,681414
287.052335,971164,3.4,656816
291.412209,1599446,6.3,723431
291.423376,983768,3.5,630041
293.176249,4358542,19,267251
295.119135,978906,3.4,535267
295.155476,1322462,5,619523
297.061878,951849,3.3,688586
297.098454,921005,3.2,254875
297.134593,1211569,4.5,591529
297.15338,1887795,7.6,595132
297.171051,937781,3.2,758649
299.042346,913792,3.1,563266
299.055389,915713,3.1,270426
299.113991,1123335,4.1,447707
299.269689,962840,3.3,640442
299.278522,894105,3,719980
300.012712,916330,3.1,573105
300.93271,893903,3,494712
301.093255,1066209,3.8,706677
301.129609,896613,3,722677
301.631061,892573,3,623953
301.767676,948012,3.3,588104
304.39642,938963,3.2,597359
305.06694,1328032,5,530259
305.103457,966436,3.3,496357
305.139793,1265576,4.7,535722
306.471273,952769,3.3,517074
306.907351,950259,3.3,416478
307.046371,1787267,7.1,626411
307.082666,2625415,10.9,576565
307.119098,2079628,8.4,619068
307.155489,3802000,16.2,527727
308.158874,1082117,3.8,581888
308.232581,927629,3.1,539821
308.459289,949928,3.2,264387
309.025546,1079146,3.8,727742
309.062005,2190958,8.9,337966
309.097107,1382130,5.2,497038
309.098419,3398259,14.4,492176
309.134691,3516023,14.9,493259
309.171115,8141947,35.9,410535
309.829678,914249,3.1,481588
310.17452,1716466,6.7,603258
311.041201,1846361,7.3,546694
311.077652,3888989,16.6,456432
311.114027,4514146,19.4,482315
311.15036,2999142,12.6,473744
311.168989,12557672,56,480122
311.186811,3185514,13.4,305873
312.117399,1244378,4.5,647141
312.153953,1022046,3.5,566503
312.171381,1107168,3.9,607448
312.17237,2779872,11.4,490275
313.035793,941833,3.2,533942
313.055813,945739,3.2,752757
313.056929,2949707,12.1,588326
313.093245,4281936,18.1,482181
313.129733,4529236,19.2,498309
313.166068,1878104,7.3,465304
315.051443,1818687,7.1,540239
315.072537,2405697,9.7,515979
315.087775,1252675,4.5,284169
315.108925,2789190,11.4,445517
315.145235,2045002,8.1,521840
315.181781,1419599,5.3,566759
317.030735,1536052,5.8,577843
317.067023,2434617,9.8,509942
317.103433,2156349,8.6,520741
317.117298,950847,3.2,650447
317.124669,1341760,4.9,682497
317.139816,1524034,5.8,499325
317.176324,1027526,3.5,516674
319.010017,1126446,3.9,689937
319.046364,2911795,11.7,440285
319.082754,3424055,14,449040
319.093959,943289,3.1,608755
319.11912,2803004,11.3,353401
319.155478,1827905,7,443926
319.190962,2965317,12,267563
319.191935,1079621,3.7,835929
320.194291,948166,3.1,631643
320.742976,1470477,5.4,492903
320.923127,3874341,16,475432
321.025584,2144562,8.4,401119
321.061977,4066359,16.8,481057
321.098364,4867644,20.3,443608
321.134759,4614720,19.2,485171
321.15903,1022403,3.5,468258
321.171213,1917253,7.4,355251
321.188043,951623,3.1,427743
321.22044,1327819,4.8,411318
322.101743,1284543,4.6,512209
322.138121,949060,3.1,502379
322.539753,6302457,26.6,439432
322.567022,989949,3.3,456449
322.740025,1544468,5.7,564645
323.041254,4355388,18.1,487874
323.077624,7191361,30.5,494144
323.113048,2399046,9.5,504325
323.114055,8663878,37,462631
323.150426,6599499,27.9,476381
323.186835,1893712,7.3,519773
324.0809,1060552,3.6,338065
324.117456,1395533,5.1,393271
324.153707,1256146,4.5,503807
324.190251,988247,3.3,578470
325.020409,1713480,6.5,468337
325.056927,6142030,25.9,459290
325.072167,960208,3.1,256617
325.09325,11863122,50.1,488704
325.12969,9022551,37.9,472845
325.166024,30878812,132.2,468326
325.18373,3872863,15.7,404392
325.184689,18287712,77.9,447835
325.202575,1072738,3.6,368115
326.096651,1646814,6.1,425562
326.133108,1618147,6,457270
326.1694,5292264,21.8,483445
326.187986,3563242,14.3,372016
326.760056,2200379,8.5,492630
327.014995,1031903,3.4,586132
327.036206,2739042,10.8,417438
327.051547,1868900,7,436036
327.071671,2114407,8.1,522362
327.072556,7999847,33.5,480931
327.087741,1525865,5.6,504938
327.107904,2728300,10.7,363247
327.108966,10679660,45,456297
327.124144,1221486,4.2,538929
327.145276,5927281,24.5,453651
327.181718,2943862,11.7,453566
328.075971,1254518,4.4,457395
328.112186,1639931,6.1,449340
328.148659,1429249,5.1,449170
328.757105,1825369,6.9,430184
328.979857,961657,3.1,541765
329.030638,2389633,9.3,544027
329.051824,3958916,16.1,503829
329.067137,2135174,8.2,523752
329.087085,1536649,5.6,442846
329.088185,6179465,25.6,445816
329.103417,2240139,8.6,496896
329.124594,5609103,23.2,414274
329.139905,1932945,7.3,564540
329.152985,2243475,8.7,462453
329.160973,3715732,15,464425
329.197334,1517465,5.5,588640
330.091503,937629,3,316310
330.127979,1068451,3.6,579692
330.754105,1051264,3.5,690795
330.801707,1193735,4.1,343635
331.010199,977639,3.2,389255
331.046392,3732396,15.1,477921
331.059508,956078,3.1,472417
331.067543,2024880,7.7,387211
331.082749,4363186,17.8,460136
331.095741,1052084,3.5,576383
331.103921,2437557,9.5,520479
331.119158,3527607,14.2,441121
331.140314,2202555,8.5,534258
331.154073,950205,3.1,795905
331.1556,2257853,8.7,517004
331.176605,1447616,5.2,457026
332.122608,1078097,3.6,595187
333.025611,3673821,14.6,494007
333.062041,6092003,24.8,455761
333.098392,6211816,25.3,463913
333.111404,1937898,7.2,418680
333.119495,1026028,3.3,455357
333.134793,6013166,24.5,490535
333.171172,2907892,11.3,414934
334.057257,989824,3.2,433512
334.065304,1117313,3.7,491474
334.10184,1319047,4.6,520446
334.138245,1457037,5.2,487068
334.17431,1060499,3.5,526185
334.938854,4631566,18.6,440416
335.004841,1423384,5,515216
335.041283,6205982,25.3,471712
335.077645,8503844,35,477557
335.0889,1026598,3.3,472173
335.114044,10299946,42.6,455841
335.150487,7478832,30.7,462780
335.186804,3345462,13.2,507619
336.081073,1155273,3.9,421681
336.117395,1775311,6.5,402940
336.153753,1384149,4.9,600018
337.020532,2582630,9.9,432306
337.035958,999272,3.2,273110
337.056932,8560492,35.3,440410
337.092111,2603378,10,422054
337.093314,12548978,52.1,452975
337.128498,3030904,11.8,452380
337.129711,13902712,57.9,452307
337.166135,8188799,33.7,434925
337.202476,1584772,5.7,487280
338.06043,1417495,5,489129
338.088696,1007900,3.3,629710
338.096587,2462749,9.4,530426
338.133115,2467619,9.4,456804
338.169512,1443626,5.1,452613
338.887782,1120294,3.7,449788
338.932519,1527470,5.5,765845
338.933749,5029038,20.3,445361
339.036266,5701824,23.1,433097
339.051482,1430979,5.1,476370
339.072587,12684487,52.7,449966
339.087979,1259209,4.3,443132
339.107673,3181773,12.5,293217
339.109018,16415949,68.5,429547
339.14415,2710739,10.5,508177
339.145383,12256467,50.9,440814
339.166434,1069271,3.5,403815
339.181734,7249114,29.7,440827
339.200426,4695261,18.5,501701
339.933331,1165919,3.9,602234
340.03956,975986,3.1,484112
340.07588,2734456,10.4,522687
340.112342,2730367,10.4,423108
340.148699,2453893,9.2,441355
340.185183,1562636,5.5,350872
340.885762,1395978,4.8,543884
340.93064,1226003,4.1,581062
341.01542,1500450,5.2,428910
341.030746,2127397,7.9,477240
341.051904,8097321,32.7,435507
341.067043,2456619,9.2,494748
341.088221,16303663,66.8,453778
341.103538,1690418,6,451562
341.123461,2833974,10.8,363645
341.124666,14349878,58.7,444907
341.139919,1511225,5.3,592848
341.159823,2904124,11.1,393165
341.161019,12473916,50.9,434333
341.197451,2967619,11.3,516576
342.055186,1248481,4.2,505458
342.091573,2584808,9.8,496270
342.126691,1116143,3.6,621271
342.128026,2036463,7.5,402288
342.164398,2567926,9.7,527941
342.761425,1270886,4.3,571884
342.995565,1621650,5.7,370074
343.010063,1409429,4.9,540466
343.031132,2813337,10.7,461623
343.046369,3980188,15.6,476790
343.067551,8316832,33.6,465528
343.082798,3545507,13.7,416499
343.103909,12310439,50.2,447253
343.119207,2938282,11.2,388044
343.13219,1412652,4.9,335202
343.140283,7143342,28.7,471975
343.155603,1823792,6.6,405335
343.176677,5300149,21,437592
343.212981,1584827,5.6,545184
344.070828,1349728,4.6,716485
344.107338,2156135,8,481517
344.143665,1409134,4.9,595488
344.694526,1050202,3.4,543707
344.759415,3447015,13.3,487049
344.769482,1253737,4.2,481978
345.025619,3398939,13.1,455140
345.046738,2671391,10.1,424734
345.062156,5147939,20.4,394418
345.075056,1137829,3.7,317895
345.083187,4842791,19.1,462303
345.098418,5667114,22.6,455665
345.111519,1396524,4.8,445197
345.119543,4371758,17.2,481101
345.134818,5228849,20.7,447211
345.147903,4167987,16.3,488607
345.15601,3239221,12.5,381663
345.171254,4279608,16.8,469364
345.192282,1819196,6.6,523730
346.101867,1168626,3.9,605778
346.138226,1358330,4.6,538753
346.151154,1127164,3.7,329346
346.75745,3966584,15.2,463619
346.766711,1517946,5.2,566851
346.80582,994305,3.1,473792
347.004958,1487786,5.1,478358
347.041289,7423666,29.3,463360
347.06241,1388726,4.7,511767
347.077691,7765690,30.7,428828
347.090759,1509564,5.2,360657
347.098863,1538750,5.3,519633
347.112803,2068161,7.5,531043
347.114065,9298625,37,428480
347.117439,1241282,4.1,575164
347.12716,1756356,6.2,454084
347.13513,1231557,4,584195
347.145156,1328839,4.4,411639
347.148045,3763400,14.4,410275
347.150441,8105673,32.1,435769
347.171645,1458381,5,515709
347.186899,3526352,13.4,415381
347.388569,985594,3,589587
348.036433,1153153,3.7,556031
348.044535,1127555,3.6,515585
348.073057,1203593,3.9,500318
348.08116,1503371,5.2,278928
348.109227,1012368,3.1,578067
348.11738,1844370,6.5,515979
348.153796,1552794,5.4,447473
348.755429,1064857,3.4,458966
348.954496,3368516,12.8,420183
349.020558,4086866,15.7,472364
349.057036,9622618,38.3,430656
349.092263,2479458,9.1,212285
349.093323,12352610,49.4,447371
349.106367,13579365,54.4,453097
349.124179,1014536,3.2,211724
349.129749,12819562,51.3,438143
349.142784,1362028,4.6,470572
349.166138,9514097,37.8,448813
349.16838,980594,3,812746
349.201479,1130105,3.6,656409
349.202436,3065977,11.5,448514
349.25185,2561668,9.5,522370
350.052349,1400626,4.7,469480
350.060417,1735476,6.1,509491
350.088646,1031994,3.2,441590
350.096755,1641532,5.7,331828
350.109716,1744191,6.1,368251
350.133117,2916676,10.9,477304
350.169514,2056268,7.4,419380
350.205758,1030228,3.2,652650
350.786586,2986964,11.2,395027
350.999796,1036036,3.2,478347
351.036265,8324620,33,455424
351.051437,1211536,4,307129
351.071396,2795028,10.4,350842
351.072646,13409812,53.7,429740
351.083884,1071639,3.4,528369
351.103433,4248091,16.3,393115
351.108994,18378268,74,441402
351.134982,2304034,8.4,481298
351.145417,15902245,63.9,445679
351.180564,1844524,6.5,353516
351.18178,8675885,34.4,431738
351.218211,1432885,4.9,341288
352.039621,1242863,4.1,576726
352.06788,1260534,4.2,214332
352.076055,2371832,8.7,490986
352.104245,1254910,4.1,467239
352.112391,3422976,13,414075
352.148712,3037960,11.4,451813
352.185115,1794576,6.3,473758
352.783561,4676507,18.1,450948
352.948129,2907585,10.9,396637
352.94944,14079937,56.5,429846
353.015625,2809297,10.5,450738
353.030817,1793492,6.3,555364
353.051873,13158361,52.7,436849
353.067125,1858525,6.6,529992
353.087108,3975137,15.2,295376
353.088258,17838050,71.8,412675
353.099515,996132,3.1,372314
353.103593,1178853,3.8,542456
353.123341,4153322,16,291169
353.124658,21688298,87.5,429673
353.161005,13320178,53.4,441537
353.197416,2895867,10.8,392587
353.949111,2618029,9.7,379773
354.055334,1952198,7,408315
354.083569,1298893,4.3,496106
354.091655,3078863,11.6,456691
354.120194,1030101,3.2,487830
354.128064,3796695,14.5,431337
354.164377,2695392,10,501017
354.780613,1869940,6.5,385553
354.946333,1739676,6,448013
355.010017,1373868,4.5,458939
355.031112,5966257,22.9,407390
355.046414,3202997,11.8,398836
355.057016,1303479,4.2,545256
355.067539,15956410,62.9,437910
355.08282,2536382,9.2,478653
355.102668,4101570,15.4,422185
355.103948,20701634,81.9,415031
355.119138,1938886,6.8,392221
355.140266,16490955,65,431037
355.176707,7675349,29.7,416456
355.180743,1286613,4.2,553822
355.213026,2021853,7.1,477133
355.322151,1354232,4.4,548785
356.034639,1217960,3.9,532619
356.070969,2777777,10.1,481371
356.107314,3531962,13.2,431379
356.143779,2979011,10.9,493714
356.180076,1517772,5.1,512955
357.025707,3248033,12,409640
357.046759,8143782,31.6,459304
357.062028,6649770,25.6,402144
357.075209,1227949,3.9,554006
357.08188,2700207,9.8,368202
357.083213,13964207,54.9,422985
357.098472,4224435,15.9,424016
357.111694,1576630,5.3,472712
357.118374,2843064,10.4,501138
357.119576,13190072,51.8,421232
357.134796,3113916,11.5,427861
357.147895,1496512,5,447045
357.155934,8166338,31.7,432527
357.171252,1925062,6.7,465198
357.192421,4210635,15.9,442867
357.228739,1451092,4.8,328135
358.065582,1448619,4.8,499595
358.086761,1700785,5.8,453789
358.093334,1073075,3.3,442100
358.114794,1056440,3.3,584897
358.122874,2423482,8.7,418314
358.159361,1636804,5.6,441870
359.00491,1743777,6,436433
359.026146,1452199,4.8,529859
359.040022,1702827,5.8,502023
359.041403,5964203,22.9,397531
359.054438,1040046,3.2,509826
359.062501,6213041,23.9,474229
359.077683,6987189,27,393814
359.090866,1447096,4.8,448562
359.098814,7262650,28.1,415647
359.114064,6031806,23.2,381960
359.12705,1657794,5.7,320392
359.135266,4996548,19,401632
359.150547,5526984,21.1,400451
359.163505,1044683,3.2,383396
359.171612,16872910,66.5,429442
359.186884,2715090,9.9,478675
359.207955,2198743,7.8,404808
360.072888,1096895,3.4,514333
360.08095,1414849,4.7,713845
360.117295,1570251,5.3,479511
360.153939,1317845,4.3,414842
360.174932,3184347,11.8,439409
360.239578,1664236,5.7,402291
360.894728,1045663,3.2,638998
361.020721,4507586,17.1,411252
361.041929,999112,3,568812
361.057001,9357260,36.5,399897
361.078067,2400978,8.6,395648
361.093372,9973718,38.9,421120
361.106461,2069465,7.3,438856
361.114507,1815516,6.3,211774
361.129804,10686432,41.8,397331
361.133196,1245153,4,590596
361.142887,4651492,17.6,381718
361.150835,2010342,7.1,420983
361.166124,8718314,33.9,423687
361.20248,1793524,6.2,498617
362.052147,1248353,4,386064
362.060306,2342628,8.4,430470
362.088674,1400556,4.6,492712
362.096686,1551086,5.2,463316
362.133169,2242296,8,450152
362.145844,1050492,3.2,222978
362.169435,2057986,7.3,446231
362.205886,1121549,3.5,572271
362.969983,1317990,4.2,396020
362.999811,1223279,3.8,418337
363.03633,8842745,33.7,390969
363.038501,1077242,3.3,686731
363.051474,1046782,3.1,555368
363.072647,12491268,48,401320
363.083909,1401351,4.5,505161
363.085582,1351431,4.3,467439
363.107661,2926606,10.5,367906
363.109021,14508558,55.9,416222
363.122302,1550098,5.1,453546
363.13995,1837079,6.2,531723
363.144122,3086360,11.1,326788
363.145496,15331865,59.2,397951
363.181768,9757219,37.3,402104
363.218151,1011758,3,446779
364.031438,1251098,3.9,537583
364.039476,2189085,7.6,453274
364.067925,1537829,5.1,558334
364.076064,1680679,5.6,319654
364.104262,1682992,5.6,386405
364.11232,3035954,10.9,455922
364.140665,1250874,3.9,447620
364.148771,3617085,13.2,414956
364.185175,2544456,9,458565
364.226488,1675348,5.6,401306
365.015533,3757630,13.8,425598
365.030662,1605187,5.3,476129
365.051845,14832713,57.2,418394
365.067148,1536077,5.1,645429
365.08833,17290324,66.8,396992
365.101346,1757272,5.9,463339
365.103809,1029848,3.1,466114
365.124655,21212254,82.2,400172
365.137739,1382499,4.5,467421
365.161006,16512106,63.8,398883
365.197512,5599861,21,357765
365.233734,1793151,6.1,451365
365.246808,1188227,3.7,412673
366.047064,1154166,3.6,548522
366.055303,2605945,9.3,425074
366.083849,1363841,4.4,347372
366.091693,2769796,9.9,383879
366.120039,1628812,5.4,466094
366.128059,3812751,14,358016
366.164452,3625370,13.3,406953
366.200782,1434021,4.7,300997
366.965132,11265681,43.2,396857
367.0311,9352870,35.7,452607
367.046462,2277547,8,555378
367.05699,1025454,3.1,307692
367.067599,17616562,68.1,400354
367.078854,1146293,3.5,613014
367.082796,1472950,4.8,249495
367.103934,22916796,88.9,392703
367.115104,1032896,3.1,576265
367.132406,1119686,3.4,638159
367.140261,22265544,86.3,399495
367.175475,3369171,12.2,461393
367.176768,14165715,54.6,382332
367.213063,3263199,11.8,458417
367.964584,2876876,10.3,454025
368.034431,1459298,4.8,369684
368.062687,1319915,4.2,359050
368.070897,2670062,9.5,425913
368.099189,1690103,5.7,536812
368.107329,3996666,14.7,460331
368.135742,1055747,3.2,486708
368.143735,4805125,17.9,389730
368.180021,2907153,10.4,400554
368.96195,2153228,7.5,276077
369.010454,1782556,6,368889
369.025651,2564897,9.1,341915
369.036181,1294756,4.1,415413
369.046823,12947752,49.8,397135
369.062168,3577645,13.1,401690
369.072703,1308208,4.2,402568
369.079827,1235251,3.9,602236
369.083253,19366196,75,376432
369.098519,2529081,9,451969
369.111704,1297981,4.1,437573
369.116251,1142206,3.5,475362
369.119596,22872384,88.7,408008
369.127781,2154306,7.5,428233
369.133501,1105732,3.4,528229
369.134852,1800517,6.1,542856
369.155934,15497547,59.8,410847
369.171253,1113424,3.4,572917
369.184371,1115989,3.4,533733
369.192418,7492952,28.4,358122
369.228657,1794915,6.1,561908
370.050299,1924721,6.6,444192
370.078497,1561723,5.2,510418
370.086574,3545213,12.9,467890
370.114892,1040775,3.1,567995
370.122914,4266634,15.8,442945
370.159339,2931350,10.5,459072
370.195667,1821346,6.2,445566
370.869235,2012547,6.9,485221
371.005013,1764785,6,499877
371.026208,3344824,12.1,379135
371.04136,4889021,18.2,344082
371.051945,1550785,5.1,439219
371.062421,12622788,48.5,368661
371.076338,1611721,5.4,636864
371.07772,4834250,18,375371
371.090868,1338574,4.3,319842
371.098883,16401361,63.3,383184
371.114184,3874774,14.2,413944
371.124814,1343961,4.3,444189
371.127238,1603290,5.3,485224
371.135326,12434397,47.8,387433
371.150485,3240930,11.7,381470
371.163766,1013735,3,434009
371.171652,7521258,28.5,402577
371.186888,1854959,6.3,469622
371.207987,3437814,12.5,349259
371.244383,1313282,4.1,512042
372.044622,1228308,3.8,564315
372.065806,2325787,8,452976
372.073006,1085214,3.2,446297
372.081118,1075489,3.2,223335
372.094275,1111077,3.3,562499
372.102211,2975016,10.5,423744
372.138517,2324276,8,328636
372.153754,1206842,3.7,625305
372.174926,1640257,5.4,470408
373.020604,4361832,15.8,418534
373.033461,1208429,3.7,503914
373.041657,4434544,16.1,389044
373.056892,8101493,30.2,386604
373.070159,1162105,3.5,500446
373.078162,8871548,33.1,389065
373.09341,7312002,27.1,373348
373.106597,2022790,6.8,379645
373.114561,7855753,29.2,386881
373.129759,6935183,25.7,373481
373.142717,2001811,6.7,401632
373.150889,5634710,20.7,407558
373.166073,4849819,17.7,387077
373.187266,9623203,36,404981
373.202759,1617064,5.3,329092
373.223682,2068400,7,425145
374.052184,1387479,4.4,518362
374.060418,1587674,5.1,455925
374.081406,1104609,3.3,247478
374.088537,1171300,3.5,443829
374.096798,1658855,5.4,371949
374.117756,1387502,4.4,486542
374.133105,1172468,3.6,473015
374.190634,1808392,6,260983
374.222135,3657236,13.1,395505
374.910582,1124366,3.4,626937
374.999958,1339694,4.2,465735
375.036277,7995708,29.8,372827
375.049445,1086272,3.2,488832
375.05739,3263811,11.6,405605
375.072652,12050761,45.3,404326
375.085825,2060622,7,512396
375.093807,2660177,9.3,340512
375.109112,11198806,42.1,362002
375.122192,2700123,9.4,471510
375.130137,2408798,8.3,395058
375.145423,11757923,44.2,386093
375.158509,3346792,11.9,417982
375.166539,2388331,8.2,475923
375.181769,7101809,26.3,370470
375.203005,1622137,5.3,465526
375.218305,1313662,4.1,521847
376.031429,1163179,3.5,499410
376.039712,1536942,4.9,460201
376.067835,1703097,5.6,492165
376.075985,2439868,8.4,431662
376.112457,2725578,9.5,356262
376.148753,2564311,8.9,390985
376.161801,1482972,4.7,439171
376.185284,1349861,4.2,323785
376.216858,1956593,6.6,377682
376.219106,1170673,3.5,377216
376.816436,1067731,3.1,424774
377.015539,4148254,15,362073
377.051899,14238764,53.7,390348
377.0672,1053746,3.1,481550
377.088265,14982202,56.6,383521
377.099425,1475646,4.7,582175
377.101508,1319615,4.1,276966
377.124712,17210440,65.1,362534
377.137812,3027021,10.7,377949
377.155995,1036500,3,312689
377.161069,16383061,62,380804
377.174161,1389147,4.4,522754
377.197459,6350948,23.4,382408
378.0472,1225643,3.8,442776
378.055273,2565550,8.9,339436
378.083684,1369273,4.3,399145
378.091628,2507708,8.7,326375
378.119797,1301447,4,390405
378.127918,3713482,13.3,360941
378.141184,1256143,3.9,551506
378.164489,3315160,11.8,374544
378.200783,1396710,4.4,425123
378.701625,1429930,4.5,460111
379.031162,10364716,38.9,379384
379.046507,1633842,5.3,467649
379.067568,18136890,68.7,369388
379.078874,1407807,4.4,280990
379.08068,1081664,3.2,359829
379.082749,1200449,3.7,261143
379.104009,20873032,79.2,373187
379.117022,1089230,3.2,393660
379.134921,1393621,4.4,364496
379.1403,24395608,92.7,377263
379.15333,1153884,3.5,535605
379.176706,15361894,58,367572
379.213157,3446644,12.3,404543
379.234197,1304189,4.1,445425
380.034536,1642429,5.3,378318
380.062883,2089672,7.1,414147
380.07088,2879692,10.1,386394
380.099254,1551063,5,369085
380.107311,4092634,14.8,358154
380.143735,4719849,17.2,373354
380.18001,3206392,11.4,412157
380.698874,1481162,4.5,458099
380.890014,2411545,7.9,308520
380.980739,3649086,12.5,399791
381.010436,3236426,10.9,465999
381.025736,1995856,6.4,472190
381.046881,15835737,57.1,353597
381.062156,2595423,8.6,445940
381.072766,1549412,4.8,518110
381.083282,21897832,79.4,360566
381.094465,1361772,4.1,424863
381.098582,1151598,3.3,236931
381.112081,1125236,3.2,428206
381.119605,25121398,91.2,345933
381.13486,1169533,3.4,376340
381.148069,1223299,3.6,599261
381.156051,21869190,79.3,360518
381.192483,10435221,37.3,375341
381.228837,1801380,5.7,424965
382.050172,2629625,8.7,440371
382.078461,1726469,5.4,305269
382.086685,4025865,13.8,375689
382.11498,1774613,5.6,423637
382.123009,4861976,16.9,389309
382.159397,4683815,16.3,362306
382.195728,2043958,6.6,410660
382.721662,1491732,4.5,441945
383.004997,1445133,4.4,363877
383.026052,7058838,25,400263
383.04133,3906461,13.4,400288
383.051936,1353377,4,378443
383.062508,19457446,70.4,368248
383.077733,3316652,11.2,373763
383.088729,1135793,3.2,454399
383.098923,24536500,89,367548
383.114125,2587068,8.6,401429
383.123587,1587648,4.9,392789
383.124766,3378880,11.5,311436
383.127292,2148545,7,372361
383.135229,23471556,85.1,376054
383.14346,1703624,5.3,483485
383.150577,2062283,6.6,304344
383.163542,1788881,5.6,231282
383.171622,14673364,52.9,356858
383.192724,1767645,5.6,386424
383.208084,4725732,16.4,343651
383.212058,1468389,4.5,498522
