m/z,I,S/N,Res.
184.12597,870768,3,1144995
184.128144,2331521,10,1130028
184.128935,1200718,4.6,825289
184.132223,1250809,4.9,1300428
184.134326,1304289,5.1,1665914
184.135482,2655251,11.5,1273272
184.136691,1094084,4.1,1574721
184.136968,1009169,3.7,1300772
184.138072,2265202,9.7,1629004
184.138853,1306593,5.1,1159986
184.139167,1216308,4.7,1141708
184.140287,1784914,7.4,1217203
184.141049,1581937,6.4,1166449
184.141407,1099790,4.1,1311424
184.142115,966830,3.5,1007340
184.145457,1799221,7.5,1412500
184.146502,1743004,7.2,597750
184.147642,956203,3.5,549339
184.148786,2212742,9.4,1206478
184.149104,1482059,5.9,1499549
184.149834,1486286,6,881065
184.151054,1650155,6.7,888629
184.152073,2382061,10.2,1049946
184.152421,892313,3.2,1624703
184.153318,1075961,4,1050800
184.154357,1715505,7.1,568632
184.155415,1535234,6.2,1198794
184.156481,2223361,9.5,1089115
184.156676,1860396,7.7,1468867
184.156906,1098118,4.1,1457698
184.157632,3261390,14.4,1242155
184.157983,1180901,4.5,1098953
184.158728,3119217,13.7,775004
184.159424,1385798,5.5,1128120
184.159826,3973647,17.8,1120131
184.160412,989323,3.6,1225084
184.160972,4250169,19.1,1305672
184.162004,6684814,30.6,999143
184.162265,3198344,14.1,1237660
184.163023,4347005,19.5,1409268
184.163183,6362112,29.1,1422883
184.163405,1749097,7.2,1578677
184.163599,1988336,8.4,1163978
184.164227,14587734,68.1,1018510
184.164568,3276416,14.5,893028
184.164959,2604646,11.3,567296
184.16513,3958539,17.7,1875800
184.165322,26567762,125,1157658
184.165526,8500675,39.2,1016567
184.165732,3636425,16.2,1528202
184.166096,5384472,24.5,926744
184.166329,7736763,35.6,1872044
184.166479,19827282,93,1442148
184.166712,3748087,16.7,1723094
184.166861,4742510,21.4,1446234
184.167087,4221077,18.9,1057593
184.167501,19865402,93.2,1075442
184.168047,1216345,4.7,1467887
184.168275,1462459,5.9,1421802
184.168651,15652333,73.2,1157355
184.168969,3795527,16.9,1481494
184.169536,4246653,19.1,1096084
