m/z,I,S/N,Res.
138.497087,919843,3.4,1475225
138.761539,845493,3,1422988
139.601837,983394,3.7,1313800
139.609645,848333,3,1466004
141.177694,848133,3,1080529
142.980537,1059527,4,604222
143.501346,874712,3.1,1363854
143.660901,870458,3.1,1631053
145.13822,938393,3.5,1188867
146.223106,928977,3.4,1374418
146.419243,1620980,6.8,1068708
146.759629,1130631,4.4,1133343
147.090842,1028601,3.9,721982
149.448591,889432,3.2,1253076
149.468422,851363,3,1252232
150.308846,860461,3.1,1194991
150.327771,847001,3,1569043
151.798379,913755,3.3,1118965
153.435045,988684,3.7,1341788
153.552025,867323,3.1,1070212
154.450288,5301763,24.5,1154326
155.069273,854198,3,1167237
155.951459,892459,3.2,1007349
155.957452,1041023,3.9,1235816
158.294327,1011825,3.8,1206591
158.935775,849230,3,1363135
158.944178,853494,3,1251204
158.985673,846342,3,1187774
159.804652,862287,3.1,776119
160.204935,863370,3.1,937401
160.295141,850198,3,482875
160.337724,905770,3.3,1106144
160.54702,846506,3,960642
161.641044,883768,3.2,1096505
162.144901,867381,3.1,806072
162.373366,887449,3.2,1232134
163.127734,908458,3.3,912468
163.493044,884051,3.2,1252845
166.157374,878451,3.2,1073986
166.289233,942868,3.5,899808
167.937188,893398,3.2,1036314
168.952197,861269,3.1,976006
170.241579,878707,3.2,951111
170.25014,999996,3.7,662744
170.557115,897618,3.3,977865
171.263389,955137,3.5,1018542
171.734084,871051,3.1,1055905
172.685171,1575363,6.5,883764
172.685562,2002947,8.6,1194540
174.371476,4046709,18.5,1069908
175.006254,848458,3,1077983
176.337276,883498,3.2,937276
176.522795,913409,3.3,870178
177.117991,1616617,6.7,823387
177.760458,935380,3.4,980312
179.770904,920768,3.4,959735
179.996471,865707,3.1,983626
183.510169,911960,3.3,1177811
184.849192,864265,3.1,887446
185.218507,920064,3.3,982492
185.432175,963469,3.6,899788
185.955027,859151,3.1,1067298
186.065407,938278,3.4,867986
186.636318,856907,3,743244
188.256551,925641,3.4,980888
188.362023,927537,3.4,877135
190.494888,948427,3.5,838068
192.787754,945050,3.5,1015393
194.285069,1413010,5.7,908302
199.108043,855886,3,790051
