m/z,I,S/N,Res.
138.550732,872755,3.1,1919422
139.10391,948593,3.5,1134684
139.159297,870338,3.1,1713643
139.244998,872168,3.1,1076405
140.55962,888708,3.2,1459281
141.147776,852323,3,1151182
141.826609,994701,3.7,817408
142.260636,932448,3.4,1053077
143.262009,890292,3.2,1379842
143.57463,850091,3,965005
144.792082,869855,3.1,1197008
145.193569,867595,3.1,1083854
145.444387,850317,3,556120
145.656878,882020,3.2,1050716
145.864808,868748,3.1,869510
146.621108,925185,3.4,1026672
150.311751,886302,3.2,1553841
150.457778,906021,3.3,1267169
150.82573,869887,3.1,1275573
152.011414,979129,3.6,1093508
152.79731,908869,3.3,1187967
153.427781,2516149,11.1,1061982
153.439269,987485,3.7,1388744
154.119899,875366,3.1,1024465
154.450749,3364608,15.2,1233075
154.697823,927699,3.4,1092925
155.866924,868210,3.1,1136058
156.523775,863423,3.1,942956
156.642506,903827,3.3,595227
157.890445,858079,3.1,1060800
158.457898,873925,3.1,807594
159.812823,893758,3.2,1051855
160.226336,862510,3.1,1285383
161.153997,875453,3.1,1402631
161.222514,949101,3.5,1022173
162.428346,851245,3,1229292
163.599628,892607,3.2,1101123
163.732535,989175,3.7,1066181
164.572816,964281,3.6,765663
166.511151,927425,3.4,947191
166.852024,936891,3.4,952328
168.573543,853495,3,1182413
169.144068,875020,3.1,1183891
170.177236,869351,3.1,826592
170.234624,891559,3.2,705234
170.361181,861481,3.1,1113735
171.519777,954375,3.5,993338
171.586788,847463,3,1001956
172.335414,966786,3.6,865221
172.685603,1085751,4.2,409508
172.691587,903127,3.3,1126916
172.735315,1351464,5.4,801971
172.772076,864712,3.1,892912
172.79892,1028041,3.9,972392
173.299198,861073,3.1,880569
173.934065,944523,3.5,514472
174.371821,5747955,26.6,1041291
174.549602,905934,3.3,726929
176.54205,898959,3.2,908912
176.968751,865208,3.1,598785
177.100079,857595,3.1,794635
177.347793,1131569,4.4,1502256
177.540243,952406,3.5,731459
177.732234,893802,3.2,1044550
178.565805,854927,3,1079846
180.507652,864068,3.1,1059554
181.204695,859169,3.1,432508
181.298653,853724,3,831446
185.229848,880255,3.2,1078250
185.870437,897383,3.2,726494
187.48508,945685,3.5,946931
188.129142,858799,3,1005736
189.10706,942519,3.4,979045
189.667405,876911,3.1,771148
190.206599,3795815,17.2,573043
190.637638,985529,3.7,659999
192.560114,892817,3.2,1037187
192.800996,871228,3.1,1005227
193.456246,876315,3.1,848540
195.012241,867815,3.1,986735
197.027604,974190,3.6,1037535
198.044574,894884,3.2,976774
199.146151,862463,3.1,827009
199.425831,923086,3.3,828616
201.970683,932221,3.4,809006
202.053247,933954,3.4,895759
202.390278,2326486,10.1,958768
203.255181,932680,3.4,681398
204.059758,859544,3,929002
204.875719,965640,3.5,819344
206.122896,866612,3.1,807960
206.530301,2156493,9.3,663855
207.587181,897967,3.2,638426
208.126082,888145,3.2,757069
208.337843,933310,3.4,867475
212.07699,862640,3,864466
212.302116,909823,3.3,801280
212.486646,1064779,4,736718
212.488075,1025292,3.8,1074648
212.569103,930833,3.4,904809
213.858923,905831,3.3,596318
214.947021,928977,3.4,768951
215.583282,863388,3,414081
220.501255,854770,3,1041893
223.844766,946145,3.4,811882
225.283088,881993,3.1,740178
228.171226,882972,3.1,716733
229.532306,860416,3,702637
231.04158,890095,3.2,801522
231.864342,864236,3,797522
234.480408,881069,3.1,747220
234.903186,871244,3.1,527961
235.628331,978370,3.6,722612
235.819852,877712,3.1,885654
237.469187,965322,3.5,798588
240.924539,1005832,3.7,668041
243.126458,924265,3.3,703949
246.54765,863329,3,720550
246.992084,950657,3.4,565464
247.158603,918605,3.3,732556
248.047298,885389,3.1,720825
248.293974,1847006,7.7,784132
250.762184,869583,3,785632
251.355457,988793,3.6,641877
253.963513,889716,3.1,664919
258.938827,896601,3.1,783616
259.172979,983786,3.5,766567
267.625711,881884,3,621391
270.702437,920650,3.2,687014
272.257061,905157,3.1,727658
274.395691,905200,3.1,645196
275.49037,885962,3,671959
276.186451,6403075,28.5,668080
278.738944,1218522,4.5,711379
283.144534,913628,3.1,546569
283.826624,921882,3.2,475500
288.987648,1819778,7.2,598653
289.093368,951948,3.3,441545
293.030667,1004570,3.5,618062
293.067069,1141533,4.1,360979
293.103329,1849633,7.4,663989
293.176249,3669033,15.7,585787
293.179619,1191465,4.4,676644
295.046364,1279727,4.8,814009
295.082694,1383155,5.2,300567
295.119102,1608182,6.2,461995
297.025337,1131718,4.1,554702
297.061899,1973962,7.9,614194
297.098344,2504655,10.3,507516
297.134694,2138067,8.7,256742
297.153332,17483732,78.4,503745
298.156651,3096645,13,563342
299.041173,1113513,4,640122
299.056538,1037099,3.7,540916
299.077602,2417325,9.9,542056
299.113934,1964209,7.9,444270
299.149123,1103541,4,729859
299.609302,949226,3.3,558550
301.056859,1269651,4.7,724861
301.07218,1184661,4.3,513512
301.093182,1562519,6,445841
301.12964,1799068,7.1,581325
301.165158,902560,3,793169
303.014981,1019646,3.6,608645
303.051399,1835138,7.2,292996
303.124065,942155,3.2,486694
