m/z,Magnitude,S/N,Res.
139.925207,2405617,10.3,571474
139.925565,3819849,17,1185082
139.925971,2506835,10.8,340610
139.92637,1608378,6.5,1598160
139.926519,2021338,8.5,879753
139.926768,2122048,8.9,535923
139.927673,2613676,11.3,507397
139.928221,1145573,4.3,1185399
139.928537,1307531,5.1,1554868
139.928696,1757099,7.2,1090482
139.92889,1797174,7.4,1267124
139.929229,1703492,7,609559
139.929513,2132376,9,639492
139.929907,1296852,5,510334
139.930316,1526148,6.1,1052584
139.93122,1877493,7.8,872459
139.931844,1347801,5.3,461496
139.932079,1006472,3.7,1348573
139.932443,1949045,8.1,755379
139.933194,1601100,6.5,1148571
139.933819,884301,3.1,1300977
139.933983,944417,3.4,1842458
139.934114,872401,3,1527493
139.934504,955208,3.4,648867
139.935497,1049173,3.9,710432
139.936582,937003,3.3,1437069
139.93676,971171,3.5,1247977
139.937091,950742,3.4,906382
139.937465,973819,3.5,751991
139.938147,1036018,3.8,604544
139.938828,1080280,4,1401920
139.939362,924292,3.3,1426385
139.940124,1015973,3.7,998850
139.941001,911999,3.2,675650
139.941838,983092,3.6,531020
139.945638,874205,3.1,1287345
139.94699,1100590,4.1,592386
139.947895,1096357,4.1,1480638
140.831749,889579,3.1,1260493
140.833784,1092195,4.1,1080412
140.835948,972204,3.5,1404673
140.838463,975774,3.5,909343
140.840006,1029472,3.8,1198173
140.841184,930509,3.3,818767
140.842648,1062997,3.9,879775
140.843409,913117,3.2,1457651
140.843737,919699,3.3,1112395
140.844073,1077429,4,1023580
140.844285,881551,3.1,1291889
140.845323,932493,3.3,958164
140.845686,1396524,5.5,1338544
140.846124,973325,3.5,1395584
140.846388,957132,3.4,1354068
140.847276,1142680,4.3,1239977
140.848012,1252164,4.8,1051022
140.848437,1024957,3.8,583067
140.84902,907868,3.2,728292
140.849406,2076986,8.7,798061
140.849942,911566,3.2,1117927
140.850271,1702836,7,1223121
140.850555,1296050,5,1193123
140.851178,1873666,7.8,721487
140.851808,1096709,4.1,1543944
140.852018,1591863,6.4,1457730
140.852177,1968389,8.2,1149658
140.852369,1617004,6.6,957698
140.852578,1661931,6.8,1196408
140.852982,1958587,8.2,1046338
140.853225,1312330,5.1,1051574
140.85354,1445783,5.8,851712
140.8538,1321651,5.2,1538967
140.854,2484812,10.7,492549
140.854358,1802186,7.4,1510500
140.854486,2099423,8.8,1086823
140.854732,1902549,7.9,425585
140.855269,1722165,7.1,608360
140.855649,1593459,6.4,690045
140.855938,1587345,6.4,651191
140.856337,1889413,7.8,616895
140.857085,1966853,8.2,457379
140.857241,1870829,7.8,1372324
140.857559,2406012,10.3,647346
140.857971,2986634,13,487459
140.858191,2795534,12.1,729650
140.858756,1819321,7.5,1189085
140.859004,2067080,8.7,1010765
140.859258,2153540,9.1,1146510
140.859446,1913710,8,1459109
140.859645,4559805,20.5,1376456
140.859834,3886194,17.3,448501
140.860061,2764050,12,906912
140.860209,4121993,18.4,1171856
140.860499,3194413,14,645092
140.860651,5227059,23.6,1266761
140.860785,3232970,14.2,1298686
140.860933,1781093,7.3,1318528
140.861176,1545938,6.2,1415469
140.861399,3776105,16.8,1018846
140.861527,3386865,14.9,1019437
140.861742,1526903,6.1,1563324
140.862219,2638582,11.4,1048386
140.862402,4684802,21,789191
140.86268,5458095,24.7,597391
140.863012,2029294,8.5,1960860
140.863149,5139828,23.2,867046
140.863362,3336242,14.7,1381215
140.863645,6389333,29.1,1034998
140.863981,5342161,24.1,843355
140.864173,1554947,6.3,1918666
140.86431,2953041,12.9,1280737
140.864538,2681814,11.6,601953
140.864793,3967611,17.7,512543
140.865057,5188334,23.4,1098988
140.865177,3053319,13.3,1256346
140.865408,2462118,10.5,635657
140.865661,3338461,14.7,561274
140.865957,2643006,11.4,897293
140.86611,5367233,24.3,1080358
140.86628,3332224,14.7,1415990
140.86646,2291213,9.7,1071299
140.866708,1750607,7.2,1015018
140.866845,2624238,11.3,1180128
140.867029,1577884,6.4,1477221
140.867181,2423077,10.4,1722716
140.86731,2672982,11.5,1536179
140.867477,3421414,15.1,1236154
140.867725,3836702,17,698856
140.868033,2520296,10.8,1120205
140.868209,1691867,6.9,1303850
140.868595,3315870,14.6,568850
140.86884,1636795,6.7,1240448
140.869042,3003496,13.1,758000
140.869238,3027013,13.2,1111894
140.869401,3048280,13.3,966449
140.869732,2550571,11,827129
140.869959,2394950,10.2,1106012
140.870299,2696183,11.7,1145847
140.870566,2022061,8.5,1422183
140.870869,1966803,8.2,909436
140.871179,2007794,8.4,1062037
140.871397,3455042,15.2,1174684
140.872206,1272949,4.9,484297
140.87269,2285276,9.7,463584
140.873496,2139500,9,1575698
140.873617,1413949,5.6,1709536
140.873986,1791395,7.4,507300
140.874253,1356780,5.3,1204829
140.874621,1851191,7.7,703908
140.875467,1452583,5.8,589317
140.876151,977893,3.5,1860633
140.876468,1291628,5,1476177
140.876687,1931442,8,411158
140.877243,1823931,7.5,1341029
140.877445,1244413,4.8,1291813
140.877818,864719,3,1685493
140.87819,865188,3,1621717
140.879323,1504076,6,541680
140.880803,961077,3.5,1557880
140.881112,958648,3.5,627471
140.881679,1055807,3.9,978346
140.882481,1267873,4.9,508056
140.884301,894801,3.1,1599885
140.885227,1133720,4.3,321089
140.888033,996368,3.6,1283046
140.892255,985027,3.6,1266327
140.893065,866290,3,914840
141.664224,886720,3.1,1279792
141.783156,1203829,4.6,1082557
142.076189,1860102,7.7,1405360
142.768669,4204000,18.8,1263507
143.287297,880900,3.1,962477
143.757522,1165895,4.4,1355340
144.654579,873934,3.1,1024164
144.678424,872937,3,1003960
144.685552,1056644,3.9,1309483
144.68651,1041595,3.8,738574
144.68714,1069030,4,1293478
144.690022,1328581,5.2,1090760
144.692357,948235,3.4,1075635
144.692859,1155730,4.4,1087968
144.693373,973146,3.5,1664235
144.693957,897794,3.2,706200
144.695095,1255769,4.9,1134301
144.695682,1340793,5.3,1238495
144.696186,1661381,6.8,950569
144.696486,936577,3.3,1321782
144.696883,1644609,6.7,946616
144.697286,1370810,5.4,791695
144.697553,1405748,5.6,1320456
144.698243,1151064,4.4,1725743
144.698389,1111155,4.2,1466059
144.698553,1208208,4.6,1325093
144.69875,985656,3.6,1475448
144.699622,1548384,6.2,545458
144.700074,940541,3.4,749245
144.700451,2002204,8.4,1238652
144.701131,1630374,6.6,1497846
144.701628,1578879,6.4,597112
144.701975,1421255,5.6,1225985
144.702392,1969227,8.2,717425
144.70266,2393454,10.2,1148681
144.702899,966250,3.5,1218900
144.703414,1775042,7.3,1329592
144.703698,1780230,7.3,694524
144.70405,1462140,5.8,984583
144.704277,2015174,8.4,1457672
144.704498,2761208,12,568781
144.704942,2347953,10,402955
144.705494,4459674,20,593402
144.705756,2799282,12.1,1038003
144.705916,1933936,8.1,763878
144.706302,1584627,6.4,423457
144.706621,3155766,13.8,1163980
144.706863,2731993,11.8,843080
144.707088,3530066,15.6,871507
144.707252,3619434,16,1357177
144.707502,2559575,11,527571
144.707998,3296220,14.5,861586
144.708159,2740580,11.9,1045967
144.708532,1361408,5.4,894230
144.708794,2418342,10.3,911849
144.709102,4696550,21.1,515321
144.709347,3803702,16.9,946813
144.709785,3263070,14.3,267935
144.710326,5205944,23.5,494863
144.710662,3163682,13.9,626308
144.711031,3893832,17.3,941817
144.711204,1929426,8,1605980
144.711631,2189306,9.3,609828
144.711927,3389736,14.9,634959
144.712258,1854414,7.7,1098813
144.712539,1862536,7.7,1301281
144.712827,2372332,10.1,887924
144.712985,2454790,10.5,1052627
144.713367,3140989,13.8,716559
144.713904,3311304,14.6,821275
144.714269,2708356,11.7,847380
144.71442,1690682,6.9,899244
144.714731,1567442,6.3,1633382
144.714877,2232728,9.5,1044203
144.715429,2744782,11.9,726326
144.715592,2755024,11.9,1198838
144.715784,2460296,10.5,495021
144.716179,2605230,11.2,1367345
144.716314,1776426,7.3,2020653
144.716702,1423892,5.6,825448
144.716894,1912010,8,1050647
144.717448,1182188,4.5,1438602
144.717634,1643492,6.7,1248636
144.717896,1890022,7.8,883468
144.718395,1172826,4.5,1568371
144.71853,1272828,4.9,1546356
144.718929,1859808,7.7,896240
144.719483,1008937,3.7,1424000
144.719781,1010597,3.7,1358762
144.720012,1470782,5.9,1465249
144.720219,1611904,6.5,1240039
144.720366,1865522,7.7,1508790
144.720823,1437338,5.7,844874
144.721144,1081021,4,833378
144.721501,1464801,5.8,599038
144.722108,1576110,6.4,1403092
144.722699,989456,3.6,899071
144.722919,1828560,7.6,1132808
144.723765,1173459,4.5,1044002
144.723962,1484089,5.9,1171794
144.724563,1068677,4,542610
144.725046,1075197,4,1397187
144.725285,1002669,3.7,1137381
144.725813,1090454,4.1,1208049
144.726206,877400,3.1,1233302
144.726515,1028373,3.8,631452
144.726798,1264763,4.9,1164869
144.727102,936388,3.3,1223543
144.728989,1378974,5.4,1264661
144.730032,1011093,3.7,1245436
144.732175,895075,3.2,1341030
144.733119,1137034,4.3,1406988
144.734471,952869,3.4,949969
144.735438,1179964,4.5,1045562
144.736952,942750,3.4,873124
144.741042,891059,3.1,963217
145.467739,996991,3.6,1228559
145.472625,1715965,7,1276859
145.482378,951251,3.4,1142843
145.691349,1061271,3.9,1414919
145.697412,1386755,5.5,1418871
145.698671,1149788,4.4,761135
145.6997,1247997,4.8,1160035
145.703188,914903,3.2,578413
145.703652,901055,3.2,1493432
145.704328,943359,3.4,1100657
145.705251,1128781,4.3,495846
145.705821,1050260,3.9,1011867
145.706772,1137991,4.3,1283373
145.706915,1142169,4.3,1520048
145.70801,1031151,3.8,1499231
145.708974,988153,3.6,981403
145.709865,1836871,7.6,1340910
145.710151,1570689,6.3,1050191
145.710509,1395983,5.5,1261916
145.710916,2887425,12.6,670171
145.71131,1778685,7.3,604768
145.711959,1754967,7.2,673411
145.712482,2826621,12.3,1164393
145.712809,1629774,6.6,758930
145.713034,1833757,7.6,1584348
145.713179,1482619,5.9,1279527
145.713445,1600026,6.5,568941
145.713728,2082061,8.8,1243443
145.713895,1916755,8,1012902
145.714169,1288281,5,766500
145.714891,3886209,17.3,921412
145.715276,2965251,12.9,952474
145.715496,2307705,9.8,677157
145.715771,3553897,15.7,935431
145.716093,3005837,13.1,931975
145.716403,2982917,13,1074663
145.716853,3969303,17.7,592061
145.717251,3838909,17,930365
145.717429,3715981,16.5,1268499
145.717577,3286053,14.4,1317850
145.71779,4272221,19.1,846679
145.717971,1070411,4,2110575
145.718086,1500413,6,2260602
145.718221,4848653,21.8,492397
145.718578,2967621,12.9,1654289
145.718694,1534669,6.2,2233302
145.718848,2010001,8.4,970583
145.719163,5152829,23.3,1092503
145.719452,3128829,13.7,1285603
145.719803,2131959,9,1218569
145.720155,4957429,22.3,1080506
145.720824,2720075,11.8,539592
145.721021,2336921,10,964799
145.721218,2079828,8.7,653813
145.72147,2528621,10.9,959137
145.721651,4036241,18,1030735
145.721821,1546039,6.2,1432275
145.722105,5869429,26.6,1190967
145.72224,2975333,13,1768480
145.722374,3165381,13.9,1227896
145.722545,4710625,21.2,885257
145.722717,4735561,21.3,642132
145.723009,3464673,15.3,901191
145.723297,2986281,13,638524
145.723855,4132863,18.4,642645
145.724071,2871033,12.5,1163035
145.724648,2977387,13,357167
145.724933,1598899,6.5,1507427
145.725099,2414593,10.3,1407383
145.725254,1363161,5.4,1405678
145.725615,2708751,11.7,738728
145.725821,2738857,11.9,1206016
145.726066,1462647,5.8,976567
145.726253,2079229,8.7,613883
145.726481,1501977,6,840135
145.726753,2137037,9,701149
145.727182,1211135,4.6,1441063
145.727349,1546075,6.2,1361742
145.7277,2025042,8.5,696248
145.728182,3013473,13.2,696123
145.728523,1227783,4.7,1227380
145.728877,1347638,5.3,932161
145.729075,1415909,5.6,736426
145.729357,1127589,4.2,1839446
145.729625,950721,3.4,1356892
145.730146,1404069,5.6,797515
145.730993,926053,3.3,1748520
145.731216,998937,3.6,572149
145.731642,1180689,4.5,1008424
145.732211,1692393,6.9,633594
145.73234,1395461,5.5,1217864
145.732791,1299831,5.1,1017334
145.733217,1994949,8.3,745473
145.734345,1173130,4.5,679391
145.736717,1457910,5.8,811956
145.738236,903544,3.2,1104522
145.7389,1076442,4,1191078
145.739101,1203395,4.6,1232818
145.73926,920137,3.3,1385821
145.740783,984888,3.6,744018
145.742084,1099293,4.1,813409
145.742792,1218219,4.7,556161
145.752089,1063175,3.9,1464530
145.759942,872040,3,1058054
147.254681,878722,3.1,1556915
149.070685,886224,3.1,1412894
149.814993,987493,3.6,1225041
149.819025,994141,3.6,484873
149.821561,985252,3.6,462782
149.822106,968593,3.5,1352747
149.824121,923289,3.3,1093977
149.824577,1157359,4.4,1018037
149.826626,1530301,6.2,857645
149.827005,959757,3.5,1149886
149.828186,1525557,6.1,996493
149.82841,1016253,3.7,1329155
149.828964,1051189,3.9,946764
149.829364,1175117,4.5,877845
149.829521,1471585,5.9,545578
149.830489,1535601,6.2,1246538
149.830796,1142221,4.3,554890
149.831223,1116213,4.2,1483414
149.831494,1206977,4.6,1129114
149.831653,1407201,5.6,1752576
149.83179,1409681,5.6,1375585
149.83225,1709453,7,531762
149.832441,1815633,7.5,1067526
149.832925,1360141,5.3,846711
149.833535,2322841,9.9,517373
149.833948,1421801,5.6,807239
149.834269,1373277,5.4,425042
149.834954,1801361,7.4,1351199
149.835117,1292097,5,1548832
149.835309,1753737,7.2,971713
149.835694,3944561,17.5,1134102
149.836075,2365433,10.1,765973
149.836273,2940289,12.8,926687
149.836438,2099313,8.8,1052726
149.836655,2467861,10.6,976499
149.837137,3198705,14,1148274
149.837407,2861737,12.4,443833
149.837666,2281601,9.7,966691
149.837879,2537671,10.9,480928
149.838398,2827481,12.3,1055521
149.838826,1692853,6.9,1134699
149.839053,1758801,7.2,1271018
149.839581,4235265,18.9,941755
149.839989,2131213,9,718127
149.840495,3199401,14,362875
149.840694,2013033,8.4,1315719
149.841008,2971417,13,516393
149.841435,2337377,10,791184
149.841638,2788401,12.1,986011
149.842262,2178637,9.2,631989
149.84252,2909361,12.7,1086830
149.843001,2300049,9.8,575949
149.843487,3017845,13.2,317085
149.843929,1887769,7.8,1264831
149.844114,2596497,11.2,596266
149.844369,1742981,7.2,1039272
149.844601,1750237,7.2,1055640
149.844803,1749261,7.2,1019854
149.845094,2216865,9.4,1060980
149.845428,2255655,9.6,445172
149.846013,2397017,10.2,897168
149.846305,1994929,8.3,952610
149.846502,1887081,7.8,1027754
149.846655,2128713,9,1116162
149.847013,2172673,9.2,867002
149.847283,1429297,5.7,1411735
149.847668,1815729,7.5,1146851
149.847876,2064409,8.7,1183391
149.848425,1287507,5,540375
149.849179,1514373,6.1,422998
149.849464,1591161,6.4,1061420
149.850067,1520173,6.1,303348
149.850307,1058617,3.9,1709292
149.850537,912262,3.2,586017
149.850849,1591913,6.4,1283641
149.851614,1159681,4.4,1417822
149.851975,1179556,4.5,746554
149.852985,1576601,6.4,1319887
149.853145,1272105,4.9,1210616
149.853661,1123611,4.2,1042857
149.854398,1484721,5.9,1124032
149.855135,1037173,3.8,496886
149.855638,1061857,3.9,569350
149.856001,1101453,4.1,1269618
149.856469,1060613,3.9,1474701
149.856996,888163,3.1,502130
149.858126,1141961,4.3,1240919
149.859022,1002535,3.7,605774
149.859829,880193,3.1,1375642
149.861002,945431,3.4,1131136
149.872975,1013277,3.7,551582
149.986388,925357,3.3,829354
149.995693,971495,3.5,1012767
150.806568,956604,3.4,907987
150.90746,920428,3.3,845993
150.91238,1092792,4.1,325110
150.913269,1067752,4,882851
150.913454,1269254,4.9,717722
150.914724,1124704,4.2,961633
150.914987,950630,3.4,641992
150.915407,906624,3.2,1383059
150.916029,1285768,5,510293
150.916277,986060,3.6,1221899
150.916864,1727568,7.1,634251
150.917305,1134232,4.3,1513264
150.918393,1322080,5.2,1449138
150.918679,1525532,6.1,704727
150.918938,2265588,9.6,643002
150.919187,1650832,6.7,1165316
150.919392,1117304,4.2,1915045
150.919993,1951288,8.1,814308
150.920384,2040544,8.6,627600
150.92084,1534736,6.2,1173713
150.921101,2217688,9.4,1153370
150.921335,2595784,11.2,1072856
150.92158,1954920,8.2,1294513
150.921761,1698852,6.9,568742
150.922875,2049736,8.6,422054
150.923158,2728160,11.8,405951
150.923669,4562816,20.5,1089440
150.924218,1615936,6.6,498362
150.924429,1702112,7,1647449
150.924564,1812800,7.5,1765333
150.924843,2316536,9.9,649318
150.925179,1982084,8.3,894500
150.925439,2936848,12.8,861884
150.925911,3539880,15.6,460666
150.926256,1738128,7.1,1103289
150.926556,1365460,5.4,608399
150.926736,3928944,17.5,726836
150.927067,981848,3.6,948318
150.927404,3833168,17,958521
150.928287,1669248,6.8,694289
150.928671,1362842,5.4,766608
150.929009,1625128,6.6,1452199
150.929232,1617432,6.6,1295406
150.929668,2673312,11.5,878012
150.929999,1537296,6.2,1440142
150.930324,1532300,6.2,1041360
150.930511,1326440,5.2,1245463
150.931014,1556412,6.3,940776
150.931248,1469088,5.9,1048049
150.931568,1253056,4.8,1477903
150.931874,2055880,8.6,738021
150.932157,1144764,4.3,1115897
150.93304,1470202,5.9,613371
150.933567,1706032,7,1460300
150.933729,1508248,6,1360025
150.93423,923528,3.3,667492
150.934957,1412983,5.6,412586
150.935537,1307208,5.1,1172234
150.935991,1527884,6.1,634950
150.936827,1655932,6.7,630697
150.937308,954788,3.4,1349417
150.937459,981400,3.6,1429504
150.937819,1034252,3.8,811869
150.949368,916742,3.3,432233
150.95111,1041144,3.8,1191719
150.956759,866288,3,1095279
151.920555,4073183,18.2,1155645
152.335887,5384783,24.3,1231904
152.922192,881024,3.1,898585
153.160115,1134470,4.3,1263584
153.236508,962246,3.5,1204255
153.313032,898350,3.2,1162255
153.381864,930026,3.3,1163624
153.38956,2742878,11.9,1094316
153.397318,1636366,6.7,1306153
153.400297,874942,3.1,1151488
153.4118,1530430,6.2,1403459
153.424011,921050,3.3,1267692
153.426757,1642030,6.7,1102526
153.427491,3161806,13.9,1182233
153.428284,2420526,10.4,1274631
153.429046,960666,3.5,1094831
153.430491,1001910,3.7,1166876
153.431743,1355470,5.3,1080946
153.434034,921014,3.3,1416127
153.435259,865062,3,896785
153.443982,1049870,3.9,1362964
153.453941,1311278,5.1,1071581
153.466227,7283214,33.3,1125111
153.473946,1104334,4.1,1473262
153.55065,1012157,3.7,1105019
154.450814,134246736,632.7,1133195
154.490567,879937,3.1,1117683
155.322634,954566,3.4,778826
155.323691,926588,3.3,1288689
155.327235,1015123,3.7,563602
155.328172,929856,3.3,1035797
155.329,1047452,3.9,1741019
155.332869,930244,3.3,1511849
155.333596,884644,3.1,1525129
155.334982,919328,3.3,450202
155.335387,1040832,3.8,1113613
155.336316,1257500,4.9,1227175
155.336814,1207004,4.6,493212
155.337485,1016760,3.7,935702
155.337721,1056096,3.9,865647
155.338594,1410444,5.6,1038297
155.339452,1879236,7.8,632173
155.339691,1090004,4.1,752524
155.340011,1404276,5.6,425744
155.340638,1314960,5.1,392186
155.341284,1586324,6.4,945560
155.341743,1363692,5.4,1686531
155.341916,1951452,8.1,860867
155.342855,1788892,7.4,1104255
155.34303,1178524,4.5,1384366
155.343832,2179208,9.2,486219
155.34424,1718628,7,456584
155.344658,1642216,6.7,757973
155.344835,1474892,5.9,1391328
155.345,1510828,6.1,1177982
155.345362,1882740,7.8,717680
155.345681,2558684,11,1080327
155.346469,1696868,6.9,569861
155.346698,2036508,8.5,1204701
155.34737,1561348,6.3,948460
155.347857,2411532,10.3,1199348
155.348017,2481212,10.6,1083262
155.348225,1498668,6,1376594
155.348443,3388460,14.9,992751
155.348789,2513180,10.8,890627
155.349145,3086620,13.5,1006990
155.349395,1432924,5.7,935799
155.349862,2019236,8.5,529458
155.350038,1750684,7.2,1397740
155.35045,1669556,6.8,718059
155.35062,2351116,10,1162453
155.350869,2468236,10.6,1136972
155.351582,1449180,5.8,858001
155.351979,1558784,6.3,541796
155.352506,2637772,11.4,1132020
155.353039,2355244,10,555212
155.353587,1220108,4.7,794075
155.353781,1526396,6.1,1302773
155.354041,1583996,6.4,849540
155.35427,1662436,6.8,958230
155.354783,2173772,9.2,954980
155.355054,1503844,6,835045
155.355437,1093392,4.1,813119
155.35584,1325364,5.2,1428820
155.356149,1229122,4.7,146877
155.356682,1049168,3.9,1102332
155.357262,1187108,4.5,1064041
155.358779,1373300,5.4,495662
155.35972,939508,3.4,471436
155.360178,1239348,4.8,582764
155.361284,993620,3.6,532940
155.361737,1118688,4.2,918329
155.362284,1080324,4,1146166
155.36363,1450452,5.8,1035546
155.364269,1307428,5.1,944644
155.364723,1151540,4.4,1216966
155.365711,1113060,4.2,1193169
155.367198,940244,3.4,377026
155.368099,939228,3.4,1148146
155.369552,908100,3.2,749715
156.484335,1209891,4.6,996748
156.503462,1315939,5.1,1045660
156.504199,947287,3.4,346262
156.505204,871737,3,500504
156.50709,1044851,3.9,565424
156.50753,1024923,3.8,453773
156.508437,1766291,7.3,892602
156.509023,1086043,4.1,732730
156.510299,1084867,4,504134
156.511156,1732675,7.1,990473
156.511386,1747643,7.2,1027407
156.511687,1659195,6.8,724961
156.511942,1828435,7.6,788263
156.51266,1709067,7,1196642
156.513011,2284035,9.7,536515
156.51344,2497339,10.7,911683
156.513786,1936091,8.1,1136495
156.513998,2037083,8.5,1144710
156.514544,1112043,4.2,1681115
156.514863,2270715,9.6,450238
156.515126,1818259,7.5,576816
156.515511,3250251,14.3,498337
156.515848,1837915,7.6,1259827
156.51603,1775307,7.3,1372914
156.516259,1707515,7,676972
156.516822,2210763,9.4,1056766
156.516997,1495339,6,1556657
156.517741,1956267,8.2,940857
156.518289,1395243,5.5,685072
156.51883,1364579,5.4,1008380
156.51926,1422179,5.6,739725
156.519469,1054075,3.9,1687419
156.519802,1884603,7.8,895108
156.520378,2327627,9.9,1118667
156.52075,1220619,4.7,1100006
156.521005,1198315,4.6,1020915
156.521966,1157691,4.4,1167293
156.523317,981123,3.6,1321215
156.526205,1026627,3.8,1061858
156.526572,919379,3.3,1124802
156.527953,966339,3.5,1092212
156.528682,961971,3.5,1394823
156.579844,2918027,12.7,1225219
156.761266,877603,3.1,1417088
157.430715,983146,3.6,1324655
157.447555,869546,3,1070222
159.525866,865513,3,991329
161.248383,869113,3,1505747
161.252369,1110001,4.2,715888
161.253564,1089697,4.1,1158712
161.257646,1004593,3.7,576344
161.260636,870425,3,1102771
161.26248,1056513,3.9,1057576
161.263813,1030929,3.8,1127144
161.264256,1006993,3.7,911198
161.265749,1159217,4.4,631237
161.266566,1674201,6.8,631938
161.267352,1171833,4.5,1148953
161.267825,1194193,4.6,924929
161.26867,1108033,4.2,1121973
161.269263,1509577,6.1,475176
161.270793,1251121,4.8,905424
161.271338,1388841,5.5,895048
161.271893,1268457,4.9,688391
161.272267,1748329,7.2,1109674
161.272444,1337337,5.2,1494099
161.273121,1186417,4.5,854119
161.273944,1601657,6.5,423390
161.274205,1360481,5.3,791569
161.274667,1507609,6,822967
161.275441,2218473,9.4,1065567
161.276182,1547385,6.2,1062619
161.276426,1582761,6.4,739226
161.276822,1625001,6.6,1408885
161.276998,2185097,9.2,1202583
161.277724,2007081,8.4,515382
161.277999,1303769,5.1,1029928
161.278314,1758617,7.2,1033251
161.278778,1121961,4.2,1455787
161.279137,1448513,5.8,323335
161.279644,1542921,6.2,1339401
161.279808,1107177,4.2,1548896
161.280256,1457065,5.8,1163361
161.280541,2031945,8.5,861439
161.280895,2150281,9.1,910302
161.28132,1541561,6.2,840048
161.281883,992253,3.6,721434
161.282502,1047401,3.9,1460576
161.282943,1545001,6.2,441034
161.283425,997917,3.6,840357
161.284306,1014281,3.7,507810
161.284753,1568009,6.3,1084495
161.285071,1439145,5.7,1551856
161.285326,1414521,5.6,355180
161.286318,1423001,5.6,1007639
161.287372,1214049,4.7,925217
161.288628,1018353,3.7,514506
161.290903,1022041,3.8,396802
161.291235,1122905,4.2,1318532
161.321994,906321,3.2,1022629
161.667956,890409,3.1,1064134
162.372381,2842857,12.3,1128315
162.508673,2123465,9,1113298
162.510372,935161,3.3,1423948
162.523624,1006449,3.7,420986
162.524975,936849,3.3,898888
162.529233,1086377,4.1,924548
162.53059,1049465,3.9,1177898
162.531975,1048601,3.9,1332322
162.532575,974025,3.5,919127
162.532941,1200537,4.6,753671
162.534284,1013897,3.7,909784
162.534723,1404705,5.6,913577
162.535009,1257529,4.9,1390812
162.535377,1258969,4.9,1037395
162.536454,1219465,4.7,517333
162.537763,1231017,4.7,776114
162.538373,1008681,3.7,1439342
162.538796,1029753,3.8,612458
162.54011,885593,3.1,595018
162.542254,954561,3.4,1177824
162.543456,902041,3.2,1326414
162.591509,903289,3.2,1519249
163.232725,12685513,58.8,1081234
163.267014,901673,3.2,1195781
164.511021,866778,3,1263009
165.491357,929610,3.3,1130604
165.873356,884579,3.1,927987
167.644384,949805,3.4,1093980
167.653228,865453,3,1095321
167.659326,1190237,4.5,371717
