m/z,I,S/N,Res.
184.904053,879122,3.2,1436619
184.965842,859518,3.1,1263691
188.601638,897576,3.3,1287013
190.292055,856952,3.1,1407583
192.128335,865292,3.1,836964
192.725876,878168,3.2,908256
192.771463,1027961,3.9,1153342
197.585362,951415,3.5,1063296
198.341284,945223,3.5,1551083
198.550058,852166,3,1048798
198.566987,880403,3.2,861591
200.074021,880814,3.2,1053570
200.848879,899263,3.3,1353174
201.403727,877280,3.2,1073773
202.861121,889091,3.2,1308641
203.287715,907179,3.3,982066
203.415902,855255,3.1,1005081
204.63656,873134,3.1,1481538
204.746721,855118,3.1,941525
204.76383,848878,3,1121205
205.824558,892320,3.2,1163050
206.349537,869888,3.1,1289030
206.405869,844956,3,997593
207.835606,911761,3.3,887013
208.68285,874146,3.1,972588
213.612194,846538,3,936867
213.872128,879892,3.2,1119546
214.001591,851181,3,1180271
214.067989,920374,3.4,1018935
215.01182,889976,3.2,1245635
215.525535,876807,3.2,999723
217.266547,847816,3,1039128
218.088528,909037,3.3,1147033
218.682409,997576,3.7,1187733
219.636025,877067,3.2,897092
220.838541,920486,3.4,1184955
221.430332,869204,3.1,1030161
221.650191,853897,3,814449
223.970829,899168,3.3,924101
224.288029,961058,3.6,952497
224.590288,851635,3,1018454
224.842985,881043,3.2,1077319
227.399151,856408,3,1106668
229.204936,1068572,4.1,1009572
229.577532,874635,3.1,566971
230.260708,871414,3.1,905678
231.653315,913617,3.3,763394
231.746301,854325,3,941340
232.032867,970481,3.6,982937
232.101944,856613,3,889050
232.67084,849198,3,977013
233.41047,903936,3.3,1201830
235.392725,966415,3.6,849166
238.015459,944198,3.5,1061997
239.546035,882075,3.2,1200711
239.62328,946207,3.5,1260570
240.018208,900597,3.2,775830
243.868028,857291,3,924251
244.64213,869436,3.1,883418
245.657171,870925,3.1,1035193
247.973331,1395815,5.6,414134
250.54016,967546,3.5,759739
251.706781,1046030,3.9,1027799
254.602445,875653,3.1,880868
257.571914,867372,3.1,1117863
258.519929,1234296,4.8,1053327
259.061254,942371,3.4,932723
260.956124,875583,3.1,836792
261.040559,869446,3.1,1117783
262.65619,887469,3.1,1004674
265.071824,1066971,4,662644
265.14791,1371042,5.4,723938
265.642061,906765,3.2,719533
267.087562,1144972,4.4,1022150
267.531423,864147,3,1003565
268.555494,906318,3.2,760230
269.103185,1293503,5.1,1051714
269.13957,1092930,4.1,831492
269.629348,958414,3.5,617265
269.91474,860072,3,999594
271.007509,878380,3.1,916325
271.118759,1100406,4.1,993365
273.077004,931882,3.3,1125111
273.134419,910383,3.2,983085
274.971715,2850715,12.4,763670
276.962701,930007,3.3,753053
277.035532,1192542,4.6,571955
277.071839,1219041,4.7,1023703
277.108249,1498021,6,851588
277.925368,865075,3,947717
278.151093,872104,3,889493
279.087478,1492002,6,823010
279.123906,1232358,4.7,415803
279.915097,1273842,4.9,921228
279.917525,17734514,82.8,316313
279.917954,72981872,344,779830
280.131762,956551,3.4,566867
280.917411,1063891,3.9,968305
280.921314,1419988,5.6,790260
281.066795,1681378,6.9,754182
281.103156,1828325,7.6,685232
281.138893,888425,3.1,1259559
281.139568,1261417,4.9,856758
281.913108,2405236,10.3,664235
281.913747,7538228,34.6,732891
282.083132,871045,3,901372
283.081719,1036326,3.8,1056494
283.082409,2085158,8.8,856640
283.118806,2259114,9.6,848734
283.155171,1255086,4.8,777356
285.061634,1035881,3.8,925926
285.097357,927341,3.3,623224
285.09815,1505773,6,940056
285.134539,1207537,4.6,733609
287.05625,998639,3.6,937123
287.113692,1065205,3.9,913987
287.150114,965752,3.5,1167678
287.878558,873921,3,902244
288.987392,3176432,13.9,664092
289.03545,1116917,4.2,937546
289.071909,972280,3.5,690933
291.051109,1275839,4.9,903193
291.087421,1132867,4.2,696985
291.123921,1484743,5.9,765001
293.030524,1231816,4.7,881495
293.066729,1728652,7,680306
293.1032,2899599,12.5,817004
293.139559,1363795,5.3,740991
293.175937,12619415,58,681212
293.179229,1004823,3.6,670323
294.179322,2427261,10.3,763531
295.046081,1280981,4.9,416708
295.082459,3056729,13.2,735720
295.118825,3569757,15.6,694694
295.155223,1182689,4.4,1040285
295.968209,876468,3,688927
296.557823,1021168,3.7,597455
297.046371,978339,3.5,773000
297.061701,2119204,8.8,755943
297.098074,3371304,14.7,674021
297.134531,2489388,10.5,761059
297.153094,11717678,53.6,708974
297.999717,937669,3.3,909339
298.156428,2164245,9,723411
299.077381,2656373,11.3,669136
299.113763,3018488,13,433290
299.150118,1456316,5.7,626922
299.186551,1025664,3.7,1042443
300.67702,910299,3.2,573795
301.071857,994756,3.6,573635
301.093083,1626438,6.5,859438
301.094041,919367,3.2,923650
301.129383,1611722,6.4,823446
301.165785,1073870,3.9,778056
301.747987,890443,3.1,277624
301.869726,890648,3.1,699122
303.051168,1579028,6.2,849548
303.087539,1305944,5,640019
303.123901,1034395,3.7,836321
305.030427,1812069,7.3,689033
305.066786,1679208,6.7,753931
305.103201,2253676,9.4,700787
305.139593,1796080,7.3,779196
306.133348,887514,3,841741
306.907283,1237676,4.6,495158
307.046073,1972923,8,589697
307.082488,3253055,14,772402
307.118872,3627331,15.7,659086
307.155237,2266311,9.4,645521
308.122218,922414,3.2,1039651
308.236304,1815354,7.3,653250
308.776317,935412,3.2,797116
309.02534,1305615,5,842414
309.061091,1016850,3.6,1064931
309.061759,3226131,13.8,666459
309.098084,5377303,23.8,671918
309.134566,3353626,14.4,531953
309.170928,3362846,14.5,595141
309.174307,1056671,3.8,1076619
310.137934,1148422,4.2,757107
311.041025,2221288,9.2,704152
311.07742,4107244,17.8,681859
311.113791,6598640,29.3,662980
311.150166,2261492,9.3,673161
311.167635,5629430,24.8,444433
311.168798,36379124,166.3,649901
311.186557,937592,3.2,897478
312.172182,6042979,26.7,557405
313.056599,2586051,10.8,564614
313.07204,905092,3.1,842434
313.093076,4349127,18.9,662806
313.129396,5958347,26.3,659038
313.164563,1386830,5.3,663364
313.165819,1803214,7.2,735602
313.693594,928264,3.2,699546
314.075117,885298,3,613752
314.096351,895348,3.1,509117
314.132763,1217720,4.5,838142
315.014667,937848,3.2,539535
315.051208,1651740,6.5,811003
315.072389,2127391,8.7,528249
315.087564,1538720,6,775949
315.108724,3056035,12.9,695602
315.123831,1125156,4.1,839032
315.145071,2294951,9.5,620428
315.181512,1330859,5,456918
317.03044,2125686,8.7,711889
317.06683,2938746,12.4,732534
317.087969,1463677,5.6,695239
317.103218,1866494,7.5,663067
317.124371,1273473,4.8,925393
317.139676,1001666,3.5,391258
319.009728,887761,3,567827
319.046162,2555734,10.6,732968
319.082477,2766426,11.6,635337
319.118911,2717790,11.4,429249
319.155224,1462370,5.6,441041
319.190896,982374,3.4,729188
320.922948,2977063,12.5,635031
321.025318,1934322,7.8,551715
321.061775,3270710,13.9,596691
321.09812,4824635,21,590064
321.134537,3758654,16.1,652237
321.17088,1890371,7.6,570700
322.138022,940847,3.2,967911
323.041021,3059477,12.9,590244
323.077421,5042457,21.9,606030
323.112774,1559965,6.1,685708
323.11382,6824221,30.1,623041
323.149137,1164961,4.3,761259
323.150164,4409633,19.1,618547
323.186661,1015461,3.6,458943
324.080755,1033034,3.6,664841
324.117175,1408398,5.3,855871
325.02021,1285748,4.8,536394
325.035519,904182,3,974786
325.056659,5300729,23,685282
325.093085,9196541,40.7,659589
325.108175,1296126,4.8,800054
325.128453,1545409,6,471895
325.129437,7194625,31.6,601317
325.165846,5059589,21.9,680734
325.184412,35373064,159.7,615994
326.023676,920166,3.1,934443
326.09649,1749231,6.9,713116
326.132707,1378035,5.2,742466
326.187825,6890617,30.3,638173
327.035904,2426330,10,717740
327.051228,977628,3.4,443649
327.071024,1408734,5.3,706905
327.072332,6055134,26.5,675869
327.087583,929184,3.2,713229
327.108707,8648930,38.2,639626
327.145097,4655335,20.1,642543
327.180255,1237738,4.6,725685
327.181521,1944939,7.8,634888
327.70929,939047,3.2,758257
328.111222,1025493,3.6,796581
328.112084,1559893,6,891827
328.148363,930969,3.2,556354
328.979589,1018681,3.6,769280
329.030427,1508159,5.8,612229
329.051591,2568129,10.6,596568
329.066871,1542339,5.9,435944
329.087999,4559557,19.6,576593
329.103213,1557703,6,711997
329.12314,1259977,4.6,911389
329.124343,4587978,19.7,614553
329.139454,956939,3.3,328996
329.152806,1172301,4.2,624614
329.160791,3378638,14.2,662785
329.197153,1342418,5,719938
329.566086,925180,3.1,748594
330.069984,1063990,3.8,791838
330.127822,985469,3.4,580164
331.009812,929827,3.1,393116
331.04614,3152551,13.2,687260
331.067282,1986474,7.9,637007
331.082512,3013036,12.6,605813
331.09559,961325,3.3,832165
331.103628,2272174,9.2,670245
331.118848,3024304,12.6,626033
331.140135,1742770,6.8,629445
331.155327,1658548,6.4,548278
331.17637,1343798,5,791122
333.025459,2101134,8.4,680280
333.061779,4132242,17.6,666695
333.09823,4540310,19.5,653182
333.111219,2002327,8,607047
333.134553,3966106,16.9,616514
333.170941,2449055,10,706973
334.021351,939650,3.2,701051
334.938576,2494317,10.2,637367
335.004796,1003125,3.5,567995
335.04106,4308090,18.4,595378
335.07748,6089342,26.4,651617
335.113829,7776386,34,636579
335.150228,5169798,22.2,614537
335.186626,1723531,6.7,584024
336.044462,1231599,4.5,810250
336.080728,1107316,3.9,820242
336.117252,1528056,5.8,646064
336.153649,1034748,3.6,561193
337.020355,2405475,9.8,794494
337.056711,5907303,25.6,607967
337.093115,9816427,43.2,646296
337.128514,1688688,6.6,673551
337.12947,8899952,39,552349
337.142937,1559409,6,771797
337.164866,1240436,4.5,1020633
337.165871,4587380,19.6,629109
337.202266,1059320,3.7,807645
338.051884,920733,3.1,711507
338.088464,1096033,3.9,692855
338.096408,1450978,5.5,599402
338.132786,1789543,7,646967
338.169201,1052779,3.7,613455
338.933473,4332102,18.5,661290
339.035974,3854930,16.3,588043
339.051235,1032020,3.6,764367
339.071127,1470422,5.6,478375
339.072351,8912470,39.1,621255
339.087762,983640,3.4,679424
339.107548,1792922,7,490483
339.108754,11369051,50.2,591610
339.144236,1412191,5.3,641222
339.145168,8265311,36.2,607840
339.181507,2809187,11.5,549415
339.200132,7245414,31.4,611142
339.933046,998589,3.4,870171
340.075692,1631950,6.3,606029
340.112125,1944146,7.7,639061
340.148508,1408471,5.3,781020
340.203538,1556701,5.9,566892
340.885385,1165359,4.2,562232
341.030545,1908288,7.5,727316
341.051685,5686595,24.5,580759
341.066922,1096901,3.9,557251
341.087997,10768199,47.2,595701
341.103282,1301961,4.8,389678
341.124431,9777995,42.8,582069
341.160773,5468496,23.5,619793
341.179325,1160146,4.1,825627
341.197211,1567636,6,465346
342.05502,956987,3.2,856402
342.091388,1647936,6.3,471086
342.127717,1640132,6.3,614833
342.164185,921800,3.1,837911
342.99535,1865005,7.3,558979
343.009922,1191726,4.3,799028
343.030856,1872945,7.3,637594
343.046115,2618419,10.7,601758
343.066196,1013237,3.5,429601
343.067259,5020726,21.5,591217
343.082573,2683703,11,620313
343.089572,927416,3.1,702187
343.095646,1139769,4.1,707691
343.102381,1548218,5.9,579886
343.103707,8069178,35.1,587485
343.118901,1617596,6.2,557429
343.140025,5756478,24.8,597771
343.155297,1479360,5.6,709627
343.176452,3242051,13.5,551986
343.21279,1257287,4.6,646351
344.07061,1117103,4,720529
344.107014,1765555,6.9,707280
344.143393,1018424,3.5,871149
344.179721,1104060,3.9,696566
344.759222,2360834,9.5,675005
345.024324,946466,3.2,767035
345.025422,2425123,9.8,609676
345.046504,2063141,8.2,718461
345.061769,3702567,15.5,613245
345.074912,1742633,6.7,670129
345.082955,3029802,12.5,625516
345.098221,3718444,15.6,675689
345.11932,2713902,11.1,564139
345.134568,3372336,14,551639
345.147553,1038897,3.6,578217
345.155725,2981683,12.3,682506
345.17095,2059828,8.1,605767
345.192104,1474999,5.5,685213
346.065267,944929,3.2,473329
346.75721,2547190,10.3,590280
347.004675,1343764,4.9,796525
347.041075,5077529,21.6,620983
347.077438,5806621,24.9,582819
347.090622,1414687,5.3,510649
347.098603,1249696,4.5,649305
347.113856,5850658,25.1,549379
347.13486,1179172,4.2,694352
347.150184,5201958,22.2,572359
347.171348,959784,3.2,504430
347.186672,2093866,8.3,514303
348.080828,1395352,5.2,745990
348.117222,1543580,5.8,769031
348.153547,1276705,4.6,395031
348.755083,927083,3.1,743771
348.948396,999683,3.4,523340
348.954298,1551491,5.9,488512
349.020355,3031308,12.5,705047
349.056711,7436048,32.1,552099
349.093121,8541973,37.1,590052
349.106168,11936534,52.2,579206
349.128184,1791897,6.9,648792
349.129458,9282329,40.4,591802
349.142533,981211,3.3,547681
349.165873,6364446,27.4,590632
349.202279,1871394,7.3,697918
350.060198,1469580,5.5,505905
350.096434,1832336,7.1,754616
350.109438,2281362,9.1,565363
350.132812,1560085,5.9,349313
350.169297,1748633,6.7,678150
350.246764,925347,3.1,693168
351.035937,6306821,26.9,610384
351.051157,1061255,3.7,568293
351.07112,1684489,6.4,695284
351.072389,10061833,43.6,563865
351.103203,3907597,16.3,542227
351.104222,972557,3.3,1080376
351.108725,13349902,58.1,591356
351.145132,11423762,49.6,591560
351.18156,4627991,19.5,609787
351.217824,933851,3.1,509498
352.067636,1069445,3.7,746290
352.075767,1954694,7.6,744677
352.104122,1172490,4.1,699070
352.112135,2449291,9.8,662897
352.148468,2458767,9.9,562357
352.185014,1364116,5,630273
352.949182,9919731,42.9,566334
353.015203,1424123,5.3,372862
353.030555,1243901,4.5,959258
353.051618,8713472,37.6,623569
353.066907,1128322,4,853222
353.088012,12260612,53.3,570015
353.103131,918022,3,873157
353.12442,14824713,64.7,592546
353.159399,1241869,4.5,829820
353.160771,8500493,36.6,605826
353.197127,2488338,10,653717
353.200493,1421586,5.3,728276
353.948696,2298992,9.1,402703
354.054934,1058877,3.6,468120
354.083265,932993,3.1,756339
354.091312,2203522,8.7,624937
354.119713,1226630,4.4,614814
354.127758,2762887,11.2,651802
354.164244,1702795,6.5,622700
354.946155,1135789,4,409527
355.009795,1039861,3.6,559745
355.03094,3294456,13.6,603592
355.046161,2061050,8.1,597166
355.067259,10139133,43.9,595357
355.082597,1867263,7.2,610012
355.102364,1983745,7.7,532800
355.103703,13114881,57.1,593532
355.111841,1029634,3.5,678632
355.118976,920835,3,728232
355.140037,10515974,45.6,580984
355.15531,1066632,3.7,642334
355.17645,4612619,19.4,552934
355.212828,1780623,6.8,535867
356.070671,1585275,5.9,658711
356.106964,2081408,8.1,538350
356.143484,2125444,8.3,635983
356.179745,1120649,3.9,757174
357.025487,2442228,9.7,638895
357.046556,4781815,20,665354
357.060831,934648,3.1,475353
357.061757,4442361,18.5,555071
357.074938,932858,3.1,507921
357.082925,9104123,39,572934
357.098194,2868989,11.6,560664
357.111371,1108479,3.8,712877
357.119372,9061120,38.8,579102
357.134593,2527746,10.1,696009
357.147618,997379,3.3,684579
357.155658,5641476,23.8,594469
357.192137,3323145,13.6,645610
357.228493,1648654,6.2,697293
358.049931,1059446,3.6,848212
358.086367,1096698,3.8,724123
358.114673,952190,3.1,827673
358.122616,1224575,4.3,532804
358.159098,1464196,5.4,743707
358.231788,1080205,3.7,741258
