m/z,I,S/N,Res.
184.128913,1092081,4.1,1329938
184.134649,1269440,5,959390
184.136888,872438,3.1,1327986
184.137821,1058000,4,1264437
184.139153,948297,3.4,472582
184.145687,933380,3.4,1382180
184.148784,933397,3.4,904384
184.149051,1215313,4.7,973422
184.149896,1124357,4.3,766291
184.15111,1109712,4.2,1407251
184.152088,1188033,4.6,1274208
184.152395,1365592,5.4,917662
184.154606,951417,3.5,1505333
184.15685,1557046,6.4,768586
184.157602,1091905,4.1,1289639
184.157802,1671506,6.9,1595923
184.157959,1769890,7.4,1553661
184.159083,2269581,9.8,1177153
184.159862,1415248,5.7,1101103
184.160071,1873873,7.9,1408385
184.161095,1909327,8,1411943
184.16127,1325547,5.3,1517116
184.161493,1209523,4.7,1131650
184.162036,1871505,7.9,1056262
184.162333,4607302,20.9,857112
184.163497,3182539,14.1,557005
184.16384,1144880,4.4,1475736
184.164423,3885785,17.5,957714
184.164565,4426996,20.1,1326219
184.16525,2571802,11.2,972446
184.165445,3828349,17.2,1924975
184.165618,20851622,98.6,1280201
184.165928,2808688,12.3,1120511
184.166262,1930714,8.1,1255057
184.166665,8959812,41.8,710308
184.167112,2617400,11.4,737116
184.167289,1834087,7.7,1830832
184.167799,12460515,58.5,1258253
184.168352,2740829,12,723701
184.168784,2416741,10.5,1029197
184.168974,13736800,64.6,1232398
184.169679,1159329,4.5,1984372
184.17007,8118024,37.7,1149816
184.170902,2104870,9,1119844
184.171047,2157930,9.2,1293019
184.171415,1643559,6.8,852691
184.172226,4117954,18.6,986721
184.173366,1597936,6.6,644802
184.175505,2879220,12.7,750074
184.176612,1270356,5,1769686
184.176869,1320990,5.2,909174
184.177872,1056555,4,1330771
184.181131,1035249,3.9,1483201
184.183135,1177679,4.5,918340
184.18438,941209,3.4,1204564
184.186594,1424815,5.7,808424
184.188745,1136013,4.3,809328
184.195347,904273,3.2,475454
184.195827,864657,3,1343887
184.196291,1013806,3.8,1523666
184.208462,1073529,4,1291930
184.213163,877834,3.1,1444576
184.23515,922161,3.3,1311086
184.246207,1009216,3.7,963571
184.24847,942423,3.4,1215326
184.249797,1077101,4.1,968838
184.251986,924402,3.3,1157275
184.253985,940517,3.4,1361958
184.277242,964012,3.5,1244919
184.384812,896178,3.2,1444197
184.943225,891511,3.2,1119611
187.883315,945009,3.4,1029417
188.567881,881663,3.1,950852
190.188114,868700,3.1,1310049
191.711092,1621486,6.7,638833
192.417593,871319,3.1,872914
193.799742,1583917,6.5,914396
193.843891,920097,3.3,970469
194.010182,1255782,4.9,1440284
194.01371,940992,3.4,1625863
194.184425,960083,3.5,1211416
194.225432,1804088,7.5,1426295
194.282814,868779,3.1,1612404
194.426493,1398797,5.6,1273339
194.717422,885155,3.1,610055
194.95053,2389653,10.3,1169020
195.036595,11019113,51.6,1075936
195.036759,10470505,49,1154339
195.036951,6546601,30.2,1557236
196.555262,863067,3,1193219
198.016703,879951,3.1,953326
198.766451,904079,3.2,1395837
199.725713,907178,3.3,1357708
200.924704,882360,3.1,1243160
201.769311,887262,3.2,1016146
201.791882,907112,3.3,1352104
204.618542,956154,3.5,1325475
209.883988,1142974,4.4,1173812
210.062526,881603,3.1,1021202
215.723139,916106,3.3,1135192
215.933918,887173,3.1,1008888
216.173643,871825,3.1,1193424
218.572057,950188,3.4,1232886
219.131248,909119,3.3,932120
219.523396,864335,3,1299991
219.629133,1900785,8,1130149
220.744422,879225,3.1,1193353
220.75028,877185,3.1,1089587
222.514035,897234,3.2,1270278
222.514835,1002810,3.7,659749
222.521237,987570,3.6,1236767
226.212114,861028,3,734366
226.526946,1029662,3.8,1590679
227.961968,1544137,6.3,1176178
227.962365,1636609,6.7,557787
230.051948,2851884,12.5,1198680
230.052165,2418348,10.4,1190011
230.181781,3757296,16.8,912088
230.182048,1237168,4.8,1626819
231.691725,921972,3.3,1034292
233.659604,1361227,5.4,1024918
233.694549,933932,3.4,907405
233.98853,903367,3.2,915969
234.48358,1030602,3.8,1118954
234.626939,893567,3.2,442715
234.817172,922343,3.3,814391
234.834543,887975,3.1,681708
234.837134,871543,3.1,800771
234.839357,1035639,3.8,1252130
234.840563,1203591,4.6,1025495
234.841734,1187272,4.6,842241
234.842981,897512,3.2,997234
234.844881,1044344,3.9,1018161
234.845864,862552,3,834979
234.846538,946624,3.4,555130
234.849007,1242456,4.8,1108778
234.853035,900168,3.2,378122
234.858426,1070600,4,848481
234.859549,886736,3.1,757059
234.862053,911368,3.2,943911
234.865626,1019096,3.8,787007
238.072754,886009,3.1,1168005
245.061653,960308,3.5,996652
245.525506,873867,3.1,972328
246.08612,3958790,17.7,493726
246.441755,1018680,3.7,634264
246.807033,905098,3.2,1036607
247.018979,1688228,6.9,439874
247.249676,912896,3.2,1033285
247.933833,872995,3.1,1035603
247.972542,35567268,167.4,619380
248.58584,970276,3.5,1114177
248.592041,877060,3.1,1167745
248.595842,933956,3.3,574427
248.596781,1572932,6.4,735515
248.599049,963461,3.5,1090483
248.600627,1056533,3.9,607762
248.60311,1131077,4.3,1199482
248.605745,1357253,5.3,618198
248.606657,956869,3.4,1206917
248.607744,971301,3.5,421181
248.610467,1177061,4.5,404469
248.611545,975557,3.5,900013
248.614007,1449509,5.8,608831
248.614868,1051109,3.9,854083
248.61745,1166214,4.4,421339
248.618112,1414342,5.6,541003
248.61975,1132790,4.3,458465
248.622147,1134918,4.3,843241
248.622664,1470470,5.9,935247
248.623992,1461318,5.8,689294
248.625141,1264262,4.9,1039450
248.62579,933382,3.3,1268305
248.626519,952038,3.4,1300032
248.627322,988198,3.6,1068809
248.628185,1013414,3.7,497501
248.632608,936454,3.4,1061738
248.634879,953798,3.4,397260
248.635986,888134,3.1,797532
250.359985,870496,3,995195
250.487612,970151,3.5,1168242
251.478965,1006140,3.7,818055
254.334844,865368,3,831515
255.495662,870634,3,831960
256.915772,875547,3.1,491924
258.05296,929037,3.3,759840
258.980835,884644,3.1,765879
260.614221,978181,3.5,935580
263.568014,877146,3.1,951386
264.07201,929017,3.3,560046
264.073548,934522,3.3,1375502
264.082585,963386,3.5,1047147
264.083254,1315770,5.1,872189
264.086158,1191610,4.5,813863
264.089425,1114875,4.2,1007139
264.090808,950459,3.4,1453866
264.092461,994939,3.6,1449836
264.094056,1553915,6.2,894538
264.096188,1023099,3.7,742300
264.096758,925275,3.3,903885
264.09842,1288539,5,322697
264.09897,1440187,5.7,815663
264.100093,1260731,4.9,626196
264.100591,1270587,4.9,1200486
264.1009,1271995,4.9,1230083
264.101524,1957179,8.1,1110365
264.10187,1655227,6.7,1243681
264.102234,1004763,3.7,672320
264.10426,1240763,4.8,214148
264.105143,1587900,6.4,850334
264.107656,1591484,6.4,458560
264.108882,1119100,4.2,530678
264.11089,1151548,4.3,537723
264.112244,1279004,4.9,630159
264.113272,1246652,4.8,1175197
264.114468,1197084,4.6,757921
264.114968,1069948,4,868922
264.115585,1217724,4.7,1212041
264.117064,1205116,4.6,771672
264.120159,1060892,3.9,349651
264.121538,1182397,4.5,560896
264.122707,1459581,5.8,811940
264.124949,981661,3.5,810372
264.126055,981501,3.5,537902
264.130852,971581,3.5,974742
264.992402,937715,3.3,964427
268.530124,1092757,4.1,855063
268.832767,918953,3.2,928356
269.010449,878389,3.1,986465
269.020337,1195989,4.5,718984
274.979756,896387,3.1,918771
277.181448,3972507,17.5,567295
278.184444,879905,3,1266044
278.184931,1186081,4.5,953513
278.648218,928097,3.3,834809
279.914897,1244123,4.7,1219997
279.917835,40772700,189.9,355717
279.918409,146564192,685.5,686327
279.920616,2004827,8.3,1007167
279.922204,1040475,3.8,1511181
280.917719,1879522,7.7,616157
280.921744,2970402,12.8,501711
281.59692,925298,3.2,718656
281.611528,953459,3.4,702805
281.625398,1217109,4.6,447339
281.628467,1100245,4.1,969033
281.631116,1048469,3.8,572780
281.632135,1084821,4,790267
281.634259,1089557,4,273810
281.638007,1198341,4.5,563731
281.639706,1112406,4.1,672449
281.641588,920086,3.2,889400
281.643262,988438,3.5,447937
281.644128,997526,3.6,942119
281.646449,1144630,4.3,283532
281.647853,1001686,3.6,1191485
281.648525,955702,3.4,553124
281.649388,1634902,6.6,674781
281.650541,1193558,4.5,987063
281.651036,1045718,3.8,539804
281.652575,1041878,3.8,676615
281.654577,1159815,4.3,477721
281.657282,1207639,4.6,904607
281.658032,1333271,5.2,924063
281.658992,979511,3.5,473829
281.661824,909143,3.2,475636
281.663259,987543,3.5,434860
281.669114,910616,3.2,371346
281.681041,878616,3,830976
281.913088,2761833,11.8,591789
281.913718,4608745,20.5,444977
281.914208,12792041,58.7,674273
281.922717,1347178,5.2,642374
282.159236,875131,3,822653
282.59885,893306,3.1,734008
282.657286,873119,3,887533
283.676074,886056,3.1,1013264
286.23947,874212,3,926176
288.482672,902410,3.1,881955
288.987874,1207280,4.6,1057823
290.349645,891702,3.1,737366
293.067297,1016100,3.7,974428
293.176464,6316333,28.3,561452
294.179653,1078841,3.9,291695
295.119362,1117314,4.1,748815
295.123967,883746,3,758164
297.135122,931166,3.2,1130519
297.153642,2248032,9.4,672260
300.868174,890884,3.1,481118
301.51265,882999,3,850622
301.651509,942018,3.3,825159
301.662599,963971,3.4,582546
301.671471,1385411,5.3,750969
301.675479,1169604,4.3,757612
301.677193,1128836,4.2,670636
301.678794,1069828,3.9,734656
301.681212,1002372,3.6,411275
301.684236,917508,3.2,592372
301.685825,881605,3,282235
