m/z,I,S/N,Res.
123.026341,880334,3.2,1284139
123.178516,944972,3.5,945944
123.320918,932944,3.5,1103915
123.933533,930128,3.5,896359
124.040577,895652,3.3,1087476
125.043401,837417,3,1466684
125.218081,909465,3.4,1519223
125.881174,896741,3.3,722894
125.975109,872523,3.2,1264897
128.626641,867456,3.2,1177051
128.635194,843348,3,1067542
129.165005,836629,3,1070332
129.208354,857230,3.1,1317118
129.341228,968936,3.7,1429997
129.997323,883412,3.2,1376378
131.371949,850896,3.1,1160275
131.490736,849399,3.1,1172087
132.659522,837408,3,1415496
133.371172,905190,3.3,1113793
133.431525,2587430,11.6,1182569
133.913751,887441,3.3,1526643
134.830098,863965,3.1,1118420
134.844584,887221,3.3,1159915
134.86152,929037,3.5,912883
135.337625,896519,3.3,958172
136.7139,917510,3.4,1050660
136.714923,938706,3.5,1433294
138.817835,839953,3,1111404
138.998824,849664,3.1,1087893
140.614534,922133,3.4,1083047
141.774789,904955,3.3,942471
142.350484,958387,3.6,1250528
143.500228,849689,3.1,810527
146.14357,856131,3.1,475562
146.474254,851230,3.1,935739
146.564404,843487,3,1281414
146.800685,891265,3.3,1070014
147.486291,856609,3.1,969332
149.081975,895857,3.3,1066472
149.192754,918947,3.4,972737
149.506623,846624,3.1,687537
150.048312,850875,3.1,850353
150.222884,879718,3.2,1151196
150.279868,871720,3.2,906851
153.434965,857828,3.1,611657
153.459287,849045,3.1,646934
153.531623,854087,3.1,812413
153.882595,845787,3,968935
154.758216,878682,3.2,1017635
155.333801,908032,3.4,987327
156.038017,863724,3.1,1046320
156.726402,851290,3.1,1214612
157.309372,891796,3.3,891600
158.025598,841189,3,836007
158.208096,856222,3.1,859361
163.65098,900002,3.3,885876
164.676071,849653,3.1,1041309
165.981801,901631,3.3,770225
166.107458,849527,3.1,1035699
166.331572,861031,3.1,907306
166.87694,851134,3.1,522676
167.242446,845353,3,901219
168.131446,841995,3,1038987
168.364178,841724,3,887633
170.548502,872390,3.2,451241
172.427771,940032,3.5,929467
172.790029,879359,3.2,971236
173.172477,904031,3.3,889486
174.023787,889768,3.2,738078
174.191954,937847,3.5,1017144
175.057187,847682,3,886873
179.761327,979153,3.7,827704
180.07111,849134,3,896542
183.845461,903195,3.3,978147
184.073343,848497,3,1036056
185.839768,865280,3.1,694182
186.521692,880676,3.2,589209
187.550667,881835,3.2,715275
190.469773,852338,3,546102
192.992979,856177,3,838510
194.370795,923260,3.4,852245
196.706939,880551,3.2,773402
197.649832,878022,3.1,621831
199.872837,909090,3.3,679157
200.113169,852921,3,713810
202.307506,886990,3.2,831540
205.475518,896889,3.2,813294
211.971184,895731,3.2,643073
213.442546,926155,3.3,425102
213.488937,868847,3.1,705833
215.224628,862839,3,650707
215.896928,879531,3.1,841820
217.059792,875555,3.1,613921
217.417753,871006,3.1,671112
218.773675,1022338,3.8,799456
218.971838,870097,3.1,615273
219.583456,859517,3,665692
220.409203,957048,3.5,728965
222.096984,860655,3,844284
224.164171,866813,3,784098
224.96751,879668,3.1,695057
227.024996,913469,3.3,636683
227.882819,891958,3.2,557682
230.2158,876750,3.1,616096
230.341813,861335,3,773029
231.560278,976933,3.6,620280
231.860722,873721,3.1,591283
235.411513,921310,3.3,711468
236.186508,876111,3.1,601190
237.234681,1002451,3.7,774245
238.077787,900170,3.2,629035
241.339219,867232,3,654291
244.514706,882741,3.1,645652
246.943689,894558,3.1,511574
248.839096,865509,3,673622
251.427987,902052,3.2,751250
252.90905,882965,3.1,606057
260.670642,1028381,3.7,637670
262.232549,881421,3.1,328086
262.376008,878970,3,510650
262.602518,908815,3.2,448641
277.071872,896278,3.1,618861
279.05118,1041813,3.7,651086
279.087478,1018522,3.6,311626
279.1239,1423263,5.5,642719
279.610786,921695,3.2,554167
279.917395,8215303,36.8,364008
279.917948,18587400,84.6,571549
280.62819,956646,3.3,349830
281.030407,1082523,3.9,599450
281.066853,1696928,6.7,568152
281.103133,1842597,7.4,612101
281.139534,1314986,5,689319
281.91375,1881874,7.6,367026
283.04602,888492,3,799094
283.058304,956846,3.3,528266
283.067233,918063,3.2,545132
283.082434,1460401,5.7,521230
283.118827,1606838,6.3,604982
283.154678,900027,3.1,735738
283.43193,928993,3.2,574477
285.061624,941251,3.3,661431
285.098041,1055176,3.8,582736
287.056234,996060,3.5,676001
287.0775,888543,3,636792
287.359853,921479,3.2,500941
287.953552,892123,3,546382
288.711527,959175,3.3,609001
289.0355,1226998,4.6,646178
289.071862,1647611,6.5,647489
291.051115,1213593,4.5,211800
291.087571,1309726,4.9,286960
291.123897,1102884,4,313692
293.030427,1274682,4.7,327308
293.066344,1346879,5.1,678530
293.066889,1428287,5.4,641993
293.103193,2466885,10.2,436788
293.139521,929994,3.2,245372
293.176017,2353231,9.7,597505
295.046065,1660258,6.5,436783
295.082453,2454375,10.1,290765
295.118857,2804077,11.7,320863
297.025286,1181830,4.3,622844
297.061709,2090124,8.5,486871
297.09808,2840721,11.9,421704
297.134457,2461846,10.1,251683
297.153109,3621017,15.4,540529
297.658295,904036,3,445284
298.15647,953134,3.3,529093
299.041011,946865,3.2,656740
299.056275,944563,3.2,523551
299.076544,1213750,4.4,433870
299.077374,2458550,10.1,596058
299.092641,1081272,3.8,712911
299.11367,2359227,9.6,546958
299.150148,1485249,5.7,273050
300.852171,1002429,3.5,436276
301.035536,981208,3.4,261611
301.05658,996059,3.4,665936
301.071911,1351389,5.1,566363
301.093034,1360353,5.1,661360
301.108112,1209315,4.4,557982
301.129288,981990,3.4,392014
301.877479,923477,3.1,492920
302.682181,1041611,3.6,609357
302.718891,925905,3.1,496824
303.01483,1050621,3.7,721740
303.051149,1753090,6.9,341537
303.087462,1575943,6.1,485861
303.123902,1265933,4.7,350416
304.340997,929664,3.1,358338
305.030426,1248293,4.6,313405
305.06678,2290475,9.2,415581
305.084373,971565,3.3,568857
305.103199,1804336,7.1,456458
305.139539,1562165,6,519402
306.656972,2574355,10.5,435918
306.907198,2912824,12.1,478127
307.009624,970567,3.3,612121
307.04613,2821196,11.6,557548
307.082427,3161681,13.2,416504
307.118858,3069015,12.8,374464
307.155213,1670748,6.5,566146
307.731936,1500336,5.7,461739
309.025357,1079659,3.8,607996
309.061698,3289968,13.7,503140
309.098098,5559158,24,516628
309.13446,3465595,14.5,486228
309.170878,1602944,6.1,566832
309.174232,1881984,7.4,507268
311.040962,2345612,9.4,485266
311.056406,998286,3.4,302537
311.077375,3985553,16.8,276184
311.113788,5774486,24.8,285234
311.150132,2131355,8.5,420914
311.168754,13629598,59.9,267302
312.080552,1038879,3.6,708092
312.11703,1179940,4.2,613782
312.172121,2669868,10.9,510442
313.035404,1071526,3.7,673964
313.056644,2047656,8.1,305386
313.071828,1013291,3.5,515527
313.091878,1429421,5.3,744325
313.093021,3747246,15.7,532197
313.108291,1013168,3.5,300371
313.129442,3498419,14.6,296603
313.165949,978360,3.3,665215
314.096444,1003066,3.4,753213
315.051202,1898686,7.4,577908
315.072267,2045121,8.1,435697
315.087586,1511107,5.7,552455
315.108651,2142406,8.5,335855
315.123929,1163976,4.1,296146
315.14506,1703371,6.6,488416
316.081564,957387,3.2,499982
317.030381,1762764,6.8,529925
317.066773,2971600,12.2,468870
317.087985,923859,3.1,508066
317.103241,1999829,7.9,457957
317.139392,1789914,6.9,425611
317.175865,961759,3.2,555266
319.046084,3377368,13.9,506848
319.082464,3267805,13.5,507123
319.118805,3196130,13.1,508931
319.15525,1808103,7,519886
320.742785,977973,3.3,490520
320.921929,1385676,5.1,471430
320.922816,4159949,17.4,455550
321.025354,2477530,9.9,474449
321.061772,4504031,18.9,484551
321.070689,923231,3,499832
321.098138,4690403,19.8,475803
321.134476,3812840,15.9,485347
321.170905,1738220,6.7,517512
321.922384,1250124,4.5,606541
322.065015,1211230,4.3,523221
322.739693,1093427,3.8,462856
323.040982,3370712,13.9,519474
323.077408,5199581,22,468536
323.11377,5848802,24.9,462089
323.150133,2869990,11.7,488923
323.186511,990698,3.3,634394
323.189928,2006251,7.8,591874
324.080738,981849,3.3,437635
324.117166,1299293,4.7,581413
324.499585,958476,3.2,426723
324.583119,942358,3.1,478218
324.917908,949438,3.2,720519
325.056635,4546511,19.1,480300
325.071977,1205713,4.3,567899
325.09304,8052691,34.7,440362
325.129451,5353432,22.7,476877
325.165847,2448348,9.8,433559
325.184449,14452702,63.1,464487
325.202224,924256,3,516965
326.060091,1015878,3.4,563010
326.096456,1334603,4.8,566841
326.169068,1034579,3.5,486882
326.187813,2603094,10.4,484215
327.036026,1732280,6.6,525638
327.051245,1474234,5.4,575209
327.058275,1035707,3.5,563272
327.072313,4904125,20.5,486622
327.087592,1282238,4.6,600348
327.108729,6281409,26.6,455501
327.124034,1095235,3.8,476529
327.145062,4062405,16.8,444509
327.181565,1156809,4,548907
328.11206,1432884,5.2,531069
328.148537,936504,3.1,559880
328.756779,996220,3.3,517659
329.030376,1837467,7,517791
329.051643,2197917,8.6,504800
329.066799,2362783,9.3,438225
329.087948,3720609,15.3,441662
329.103187,2487715,9.9,475067
329.12435,3978661,16.5,509882
329.13955,1833895,7,378524
329.16069,2127785,8.3,507276
329.175927,1132971,3.9,387500
329.197071,1184429,4.2,435250
330.091522,935439,3.1,420745
331.009686,1120626,3.9,504283
331.046153,3885686,16,475832
331.067232,1167225,4.1,549226
331.082474,3582586,14.7,447733
331.103688,1536380,5.7,312392
331.118935,2747006,11,440650
331.140058,1235328,4.4,477058
331.155196,1871490,7.2,486555
332.08576,991972,3.3,478462
333.025355,3035974,12.3,441699
333.06178,5339978,22.4,476121
333.098108,4427598,18.4,430206
333.134591,3421521,14,438538
333.170869,2104149,8.1,277951
334.064987,1041072,3.5,537168
334.938535,2526216,10,476381
335.041032,4846611,20.1,464738
335.07743,6366230,26.7,480759
335.113808,6219802,26.1,447446
335.150171,4073501,16.7,425627
335.186516,1879585,7.1,553865
336.080807,1252985,4.4,446127
336.153552,1012864,3.4,517546
337.020319,1659093,6.2,488397
337.056688,5859544,24.5,451687
337.093043,8695004,36.8,452333
337.129462,7357664,31,439553
337.165847,3645667,14.8,451221
338.060086,957497,3.1,648377
338.096398,1851196,7,442862
338.132769,1061440,3.6,554724
338.933491,7036300,29.6,461240
339.035926,3646869,14.8,480485
339.051185,1032343,3.4,402764
339.071209,2003353,7.7,482401
