m/z,I,S/N,Res.
138.264143,860736,3.1,1247535
138.473299,927251,3.4,1739736
138.485524,857914,3.1,1147298
138.539994,861911,3.1,1046660
139.498488,896444,3.2,1154530
139.832201,854882,3,1528571
139.990069,1052118,4,980883
140.515346,857362,3,815892
141.150773,862427,3.1,1724392
141.192257,875685,3.1,1527148
141.580992,863796,3.1,1155496
142.555624,852430,3,793639
142.685292,923479,3.4,1494085
142.980847,1277558,5.1,1370523
143.905835,848326,3,1147459
144.148529,859140,3.1,1027533
144.1693,946727,3.5,1215701
144.263265,886036,3.2,1148566
145.004546,912707,3.3,1386035
145.124653,925428,3.4,1466203
148.985808,858443,3.1,1326205
149.497457,862738,3.1,974863
150.815907,854866,3,1148995
151.561192,1056812,4,936057
151.953907,860358,3.1,1428462
153.412491,1209170,4.7,1103404
153.427828,2094170,9,1162122
154.180756,854900,3,1245832
154.450759,1097983,4.2,1307861
156.257228,942827,3.5,1284129
156.553875,865802,3.1,1300251
157.968492,891464,3.2,1441150
159.691298,878317,3.1,1170561
160.131678,951269,3.5,912912
160.41706,922925,3.4,1101933
161.279915,983356,3.7,1182475
164.127941,863470,3.1,1155384
167.323548,915710,3.3,1234869
168.130927,899937,3.3,1099760
169.593484,887176,3.2,876385
171.634172,1082437,4.1,1225345
171.883443,852711,3,892894
172.35225,1041723,3.9,1001932
172.685737,2790686,12.4,445909
173.51741,859749,3.1,1114524
174.316263,989709,3.7,732332
174.371994,3317806,14.9,1071477
175.159566,853558,3,1110269
176.944796,851515,3,1004705
177.01534,915404,3.3,1094436
178.818885,944149,3.5,946099
179.476722,889903,3.2,987298
180.461977,900862,3.3,933547
180.660925,881714,3.2,971585
180.821824,878500,3.1,1122474
182.162431,864148,3.1,685109
182.308126,932606,3.4,885421
184.002219,1228190,4.8,992303
184.876261,866640,3.1,1015861
185.591433,882143,3.2,906641
185.643971,866800,3.1,288224
185.778115,1016355,3.8,914709
186.582278,886933,3.2,725577
187.477446,924121,3.4,826941
189.387783,858295,3,927064
189.448787,1106232,4.2,1240100
189.497912,897498,3.2,891331
189.648884,865213,3.1,902238
190.162537,867338,3.1,851579
