m/z,I,S/N,Res.
334.938699,7795489,31.5,528662
335.004806,3747119,14.6,520360
335.040286,2378550,8.9,296410
335.041172,14676790,60.3,507032
335.077597,15909693,65.4,509598
335.088877,1291840,4.4,577778
335.090578,1268032,4.3,490095
335.113953,15561541,64,490662
335.149084,1796428,6.5,525708
335.150367,9372492,38.1,492087
335.186724,3004243,11.5,529741
335.938334,1831661,6.7,530413
336.044584,2295299,8.6,526526
336.072907,1413129,4.9,548588
336.080983,2702346,10.3,517824
336.109281,1404944,4.9,496565
336.117352,2572306,9.7,540323
336.153679,1838617,6.7,543024
336.190108,1252385,4.2,556732
336.887618,16876722,69.5,519415
336.927731,1408826,4.9,374436
336.935519,1046460,3.4,441309
337.020457,7685326,31.1,502901
337.035621,1645521,5.9,285270
337.055637,3720405,14.5,447552
337.056845,19305686,79.6,499589
337.072032,1179864,3.9,523259
337.093251,21710044,89.6,494622
337.128423,3447012,13.4,391439
337.129617,18408676,75.9,503472
337.166051,8005868,32.4,478373
337.202405,2046196,7.5,514479
337.205835,1639156,5.8,543296
338.023787,1241761,4.2,661978
338.046559,977446,3.1,490269
338.05221,1128615,3.7,513271
338.060223,3111849,12,523562
338.088445,1528239,5.4,678788
338.096597,4215217,16.6,518402
338.131994,1023160,3.3,631084
338.133016,3395513,13.2,524175
338.169316,1435840,5,539220
338.887685,1177947,3.9,585155
338.932491,2561124,9.7,503503
338.93365,13870692,56.9,499505
338.999701,1485683,5.2,513486
339.014996,1830518,6.6,547811
339.035146,2256890,8.4,253678
339.036148,13815419,56.7,492950
339.051438,3204734,12.4,524601
339.07131,4228226,16.7,420438
339.072536,25806466,106.7,493710
339.085548,1023365,3.3,621074
339.08772,2376326,8.9,492035
339.107648,4280458,16.9,396879
339.108917,26748554,110.7,492820
339.120102,1111437,3.6,594680
339.124242,965006,3,278817
339.144228,2899090,11.1,389356
339.145323,16438930,67.6,482935
339.18164,5166746,20.6,528263
339.200314,18658974,75.3,492596
339.933244,2537790,9.4,536916
340.039563,1761366,6.2,548581
340.067712,1414236,4.8,566979
340.07586,4099934,15.8,487799
340.104262,1285988,4.3,583343
340.110917,1143909,3.7,600921
340.112232,5282662,20.6,506182
340.148631,3171182,12,524694
340.185037,1287798,4.3,616819
340.203654,4392826,17,503331
340.859025,1176075,3.8,269124
340.885678,2128401,7.7,490971
340.93055,1884699,6.7,612430
341.0154,2900014,10.9,503727
341.030653,4411442,17.1,526644
341.04126,1099316,3.5,533684
341.050682,2937654,11,321219
341.051819,17074230,68.9,479379
341.067042,4615226,17.9,505483
341.086985,5082174,19.8,377438
341.088156,29243454,118.6,484417
341.103395,3637826,13.9,521606
341.124565,22259782,90.1,482094
341.139828,1677386,5.9,517047
341.160945,9496655,37.9,488934
341.196014,1467735,5,603743
341.197342,3247703,12.3,509887
342.055143,2905881,10.9,536577
342.070511,1261852,4.2,572452
342.083404,1260063,4.2,687096
342.091527,4905249,19.1,483204
342.127905,3399977,12.9,534244
342.164288,2248498,8.2,568554
342.761462,1374906,4.6,671190
342.883471,1208534,4,628124
343.009941,3503604,13.3,523882
343.022915,1069559,3.4,645801
343.031065,4801017,18.7,487019
343.046294,8202748,32.6,495966
343.05945,1091071,3.5,667520
343.067465,17480192,70.5,495870
343.08274,6685189,26.4,511421
343.09589,1014919,3.2,541399
343.102665,3881481,14.9,475759
343.10383,21408266,86.6,494219
343.119075,5073421,19.8,517429
343.140199,10967570,43.9,483805
343.155478,3025429,11.4,474674
343.176602,4804122,18.7,500716
343.212969,3895843,15,525529
343.249468,1095979,3.5,626929
343.995166,1642201,5.7,565123
344.049704,1702374,6,569044
344.070776,2563307,9.5,510891
344.078037,1006317,3.1,257130
344.086062,1595630,5.5,423354
344.107242,3452660,13.1,556063
344.122431,1370871,4.6,539929
344.143594,1734908,6.1,539568
344.759401,5340046,20.9,503465
344.769348,1697168,6,445840
344.807852,1284505,4.3,513863
344.989336,1269445,4.2,509992
345.025569,8160205,32.4,493906
345.04667,5205970,20.3,468386
345.060768,1888726,6.7,464956
345.061977,11307990,45.3,472054
345.07528,1441241,4.9,518273
345.081733,1689563,5.9,556598
345.083134,9305051,37.1,478831
345.098357,9509854,37.9,485295
345.111451,1485794,5.1,537452
345.119437,7359460,29.1,494534
345.133358,1644519,5.7,497645
345.134734,7289831,28.8,494036
345.155913,4271085,16.5,515443
345.171152,5032944,19.6,505570
345.192284,2273781,8.3,528827
345.228657,1758206,6.2,618359
346.028924,1592767,5.5,595478
346.035095,1225280,4,438984
346.057235,1456582,5,518539
346.065373,2228936,8.1,531187
346.086386,1243597,4.1,546137
346.10174,2227409,8.1,547228
346.138142,1646297,5.7,518640
346.174487,1420002,4.8,505981
346.757366,4924785,18.8,515693
346.766554,1869683,6.5,530044
346.805715,2877821,10.6,511743
347.004801,3757486,14.1,504485
347.041238,15400375,60.7,479679
347.062344,2692540,9.8,519325
347.07761,15371711,60.6,484524
347.081158,1090624,3.4,527375
347.088876,1238082,4,382395
347.090684,1644483,5.6,472501
347.098778,2934725,10.8,488700
347.114033,12815816,50.4,465262
347.127088,1331404,4.4,574981
347.135119,2310606,8.3,531347
347.150363,10081745,39.4,470045
347.171514,1817047,6.3,589842
347.186804,4619739,17.5,487756
348.044634,2442928,8.8,496449
348.072942,1599927,5.4,460601
348.081012,2817209,10.3,503212
348.109386,1094464,3.4,457469
348.117316,2915011,10.7,484941
348.15379,2492620,9,540332
348.755321,1956196,6.9,537704
348.763614,1205862,3.9,554461
348.803568,1744496,6,456973
348.811106,2081650,7.4,488087
348.9544,3429270,12.8,454105
349.020468,9770919,38.2,477775
349.055858,3287984,12.2,275581
349.056909,20930480,82.9,467781
349.069937,1031092,3.2,508321
349.072128,1284532,4.2,478473
349.077983,1225654,3.9,525405
349.091966,3305401,12.3,327365
349.093275,21352378,84.5,472497
349.104476,1441980,4.8,401677
349.106309,4503485,17.1,484441
349.129619,18788290,74.3,480646
349.142819,1162438,3.7,587257
349.166074,11165644,43.7,466191
349.2024,3535829,13.2,502052
350.023871,1454505,4.9,565639
350.052138,1254832,4.1,486827
350.060312,3848882,14.4,471135
350.088512,1939641,6.8,581019
350.096659,3731132,14,493737
350.132991,3854533,14.5,493154
350.169503,1952462,6.9,544113
350.786501,2496367,9,540069
350.80816,1600885,5.4,514822
350.999786,2704807,9.9,541024
351.014994,1363371,4.5,627584
351.034873,3086257,11.4,479517
351.036137,17490352,69.1,475690
351.051407,2272181,8.1,548054
351.071286,4313530,16.3,393031
351.072572,25915834,102.8,479321
351.083893,1085117,3.4,548501
351.087768,1220286,3.9,476919
351.103328,1363651,4.5,362293
351.108918,28271044,112.3,478950
351.145314,19784142,78.3,477342
351.181727,7968215,30.9,446102
351.218075,2360801,8.5,520337
351.22145,1492706,5,528482
352.039523,3158715,11.7,549584
352.067889,1950403,6.8,435612
352.075937,4249285,16,435402
352.104246,1425356,4.7,507864
352.112296,5230287,20,496416
352.140586,1003478,3,606013
352.148688,3717848,13.9,496739
352.185073,1484002,5,412157
352.783453,3099523,11.4,523682
352.85267,1627030,5.5,393701
352.858581,1282712,4.2,506527
352.8616,995736,3,534189
352.949358,25068464,99.4,476392
353.015444,5593026,21.4,486642
353.030692,3532230,13.2,478213
353.050497,3975116,14.9,335717
353.051819,24277964,96.3,472934
353.067031,3590096,13.4,491394
353.088166,32715734,130.1,474152
353.103458,1826266,6.3,495154
353.124598,30069728,119.5,463504
353.160934,14812138,58.3,469450
353.197412,3940340,14.8,498054
353.200715,2903029,10.7,482394
353.233677,1356798,4.5,609645
353.248866,1163010,3.7,424065
353.948946,5275842,20.2,468564
354.030925,1117912,3.5,568561
354.047031,1332701,4.4,512240
354.05519,4364511,16.5,521641
354.0704,1085667,3.4,598039
354.083432,2089191,7.4,517472
354.091556,5507305,21.1,433966
354.119984,1349361,4.4,503876
354.127925,5761267,22.1,475920
354.164354,3078909,11.4,474614
354.780496,1343656,4.3,448547
354.828009,4581814,17,486718
354.946155,3714519,13.6,494338
355.010005,2669545,9.5,474698
355.031058,10145262,38.8,457675
355.0463,6139379,23.1,476083
355.056877,1307382,4.2,595791
355.067449,29521400,114.8,476965
355.081606,1566717,5.2,691749
355.082732,4990461,18.6,465957
355.10388,32847362,127.8,475667
355.115221,1019142,3,548934
355.119081,3476999,12.7,471764
355.140193,20375054,78.9,474343
355.1554,1040657,3.1,500916
355.176636,8562199,32.6,480315
355.180547,1335576,4.3,526634
355.212987,2193442,7.6,499847
356.034512,1619466,5.4,581826
356.049719,1208334,3.8,575365
356.06274,1549074,5.1,496137
356.070865,4765461,17.7,469106
356.099006,1562652,5.2,513612
356.107208,5611295,21,442249
356.143641,3546921,12.9,451444
356.179954,1256756,4,499983
356.825168,3843565,14.1,439244
357.002334,1377824,4.4,580576
357.010436,1191714,3.7,472910
357.025638,6955047,26.3,456907
357.036118,1042858,3.1,505714
357.046698,14307373,55.1,469642
357.061965,8675377,33,489150
357.075137,1466165,4.8,440861
357.083115,24639544,95.6,478910
357.098421,6451260,24.3,457897
357.111451,1368127,4.4,519043
357.119525,19056706,73.7,461530
357.134742,4769862,17.7,497930
357.155836,9035852,34.5,452679
357.171093,2192465,7.6,515278
357.192295,4543575,16.9,465232
357.228578,1932385,6.6,562225
358.028922,1042763,3.1,478336
358.050049,2400593,8.5,555373
358.057283,1464147,4.8,574844
358.065425,1475670,4.8,438374
358.086516,3975516,14.6,452837
358.101667,1377121,4.4,462335
358.114695,1253476,4,579550
358.122828,3384679,12.3,436597
358.138167,1034731,3.1,442900
358.159287,2468210,8.7,542630
358.22401,1084677,3.3,480239
358.869594,3128388,11.3,349025
359.004868,3213420,11.6,480852
359.017995,1051248,3.2,581664
359.025945,2399859,8.4,526646
359.033418,1226613,3.9,452352
359.041286,13206135,50.8,484542
359.062419,10908285,41.8,471858
359.077635,12843650,49.4,467948
359.081179,1245827,3.9,515920
359.088781,1030533,3.1,355964
359.090709,1499270,4.9,582685
359.098721,12505736,48.1,474407
359.114008,9984653,38.2,454494
359.127078,1244305,3.9,593898
359.135163,7401107,28.1,461300
359.150406,7373464,27.9,462933
359.170198,1374366,4.4,604862
359.171534,5836446,21.9,474672
359.186671,2332323,8.2,394033
359.207885,2768041,9.9,541216
359.244283,1221300,3.8,569365
360.036563,1143971,3.5,389798
360.044613,2146725,7.5,504779
360.065706,1613483,5.4,550256
360.072862,1590957,5.3,559565
360.080958,2249136,7.9,449993
360.102018,2316726,8.1,500026
360.117332,2141115,7.4,501276
360.138561,1360577,4.4,607810
360.153785,1888710,6.4,514791
360.239508,1199328,3.7,549252
360.894635,1375144,4.4,532210
361.02057,8735951,33.3,448978
361.033559,1111763,3.4,566691
361.041656,2055382,7.1,473089
361.056935,18713818,72.4,476726
361.078033,4408545,16.3,462834
361.093286,17693926,68.4,461611
361.096743,1111783,3.4,575394
361.104658,1124073,3.4,478175
361.10641,1794538,6.1,479062
361.114421,3507436,12.8,499039
361.129689,15197425,58.6,446822
361.142697,1306613,4.2,447088
361.150828,2128119,7.4,449602
361.166034,9825532,37.6,460625
361.187189,1481986,4.8,402567
361.202389,2048263,7.1,507265
362.023875,1547782,5.1,554128
362.052215,2073615,7.2,456744
362.060278,3773458,13.8,433304
362.088444,1622554,5.4,571514
362.096603,3763741,13.8,493208
362.124855,1022886,3,503179
362.133008,2795560,10,486218
362.169487,2144820,7.3,513479
362.99974,2220858,7.6,474327
363.036175,18476870,69.9,457526
363.051552,1832266,6.1,392028
363.07257,23641936,89.7,460281
363.083785,1533012,4.9,543443
363.093661,1178199,3.6,499880
363.108936,22769500,86.4,458486
363.120233,1068896,3.2,468410
363.122065,1409120,4.5,481262
363.145371,18972520,71.8,458245
363.181726,9793395,36.6,446559
363.218083,1224575,3.8,502779
364.039517,3144326,11.1,482302
364.067806,2085007,7.1,520461
364.075938,3834002,13.8,450176
364.104215,1813147,6,517889
364.112268,4669598,17,421282
364.148645,3819689,13.7,478556
364.185155,2123445,7.2,522958
364.226326,1204418,3.7,469388
365.01411,1748931,5.8,447823
365.015453,7711171,28.6,469058
365.030665,2103752,7.1,508430
365.051769,26452430,100.5,461011
365.067029,1881812,6.3,441739
365.08822,29245914,111.2,457096
365.099417,1729503,5.7,469452
365.10116,1420511,4.5,401184
365.103554,1425120,4.5,550486
365.124575,28688870,109,455806
365.137679,1183211,3.6,572446
365.160935,18514418,70,454803
365.197356,7296511,27,453446
365.23375,1156619,3.5,481931
366.018813,1257486,3.9,372714
366.047096,1486615,4.8,554108
366.055197,4370202,15.8,442089
366.083407,2239267,7.6,462428
366.091545,5358374,19.6,447567
366.119826,1616431,5.3,463039
366.12797,4826930,17.6,423690
366.164344,3525438,12.6,471136
366.200457,1311818,4.1,379962
366.874252,3188780,11.3,489806
366.965027,10916938,40.9,422879
366.994719,1169492,3.5,523667
367.010062,1923673,6.4,420744
367.031024,14509152,54.7,442091
367.046293,3859558,13.9,480858
367.05962,1038698,3,514548
367.06749,31335532,119.2,455591
367.08276,2693234,9.4,463877
367.103863,35251320,134.2,442828
367.115039,1999741,6.7,418638
367.119084,1781374,5.9,481484
367.14019,26903686,102.2,437989
367.176645,12749970,47.9,449707
367.212944,3999902,14.4,468084
367.216493,1778335,5.9,518416
367.964557,2358686,8.1,580888
368.034445,2290613,7.8,465643
368.062722,1592255,5.2,601078
368.070804,5074370,18.5,447966
368.086021,1036743,3,532610
368.099058,3267020,11.6,445108
368.107166,6297039,23.2,446933
368.135488,1284824,4,377878
368.14364,5304795,19.4,451060
368.180078,2778087,9.7,448371
368.961831,1737205,5.7,442883
369.002384,1045507,3.1,537322
369.010415,2971398,10.4,490660
369.025659,4684555,17,444973
369.046715,22054674,83.6,443631
369.061975,5945112,21.8,462217
369.075152,1103772,3.3,252961
369.08313,32933664,125.3,439016
369.098427,3937573,14.1,395627
369.119531,31655724,120.4,451035
369.127679,2000687,6.7,430942
369.134897,2059569,6.9,269504
369.147835,1386038,4.4,519182
369.155842,17254200,65.2,452510
369.170975,1294654,4,405256
369.192292,7200581,26.7,474983
369.207589,1175627,3.6,624381
369.228683,2073426,7,446654
370.050151,3694706,13.2,465461
370.065449,1142007,3.4,394596
370.078398,1402748,4.4,520028
370.086475,5686399,20.9,449895
370.114715,1481097,4.7,455658
370.122842,5593228,20.5,452316
370.150981,1034901,3,532818
370.159286,2987672,10.5,433193
370.195579,1373093,4.3,480436
370.793015,1604985,5.2,570260
370.818797,1673090,5.5,511754
370.869126,3030932,10.7,472597
371.004841,3549125,12.7,447741
371.017955,1607114,5.2,529645
371.026012,5649869,20.7,434573
371.04127,8311250,30.9,458033
371.051865,1214934,3.7,570913
371.062379,23808474,90.3,437559
371.07763,9249247,34.5,447178
371.090753,1528548,4.9,478446
371.098755,25561574,97.1,431346
371.102185,1980904,6.6,442040
371.11406,5771756,21.2,460370
371.12728,1291761,4,573329
371.135184,17623540,66.6,442613
371.150418,3984889,14.3,437366
371.163653,1159038,3.5,401855
371.17156,9132545,34.1,442668
371.186838,1579526,5.1,561435
371.207971,4052494,14.6,473798
371.244379,1979419,6.5,489670
372.044744,1612604,5.1,397621
372.059737,1173825,3.5,475384
372.065706,3946307,13.9,466647
372.072834,1532742,4.8,504240
372.080795,1762121,5.7,483230
372.093999,1201997,3.6,477583
372.10214,4786001,17,444546
372.117528,1231702,3.7,433864
372.138617,3176798,11,480743
372.174898,1538667,4.8,497494
372.790213,1110860,3.2,515670
372.815703,1062229,3,481074
372.997243,1129112,3.3,476502
373.020537,7775393,28.2,456767
373.033559,1200293,3.6,644394
373.041621,7294121,26.4,434095
373.056859,13477038,49.6,436427
373.068359,1077170,3.1,539548
373.070078,1340595,4.1,592917
373.078022,15203510,56.1,437283
373.083405,2236088,7.4,468717
373.093334,11662523,42.8,437782
373.106522,1714880,5.5,418496
373.114476,11502787,42.2,433500
373.129691,8682697,31.6,446516
373.142618,1771214,5.7,519204
373.150768,6806737,24.6,467541
373.165973,5393622,19.3,442420
373.187153,5450974,19.5,457324
373.202489,1691876,5.4,444541
373.223567,2108140,7,400905
374.023761,1245717,3.7,517342
374.044824,1261597,3.8,583010
374.052131,1955871,6.4,476284
374.060234,2340898,7.8,461158
374.081312,2838058,9.7,479766
374.088596,1324589,4,493267
374.096704,2099760,6.9,466405
374.117849,1963576,6.4,621935
374.133068,1728574,5.5,527711
374.154134,1114182,3.2,506908
374.1694,1616459,5.1,480839
374.222209,1284191,3.9,510938
374.910436,3067234,10.6,447410
374.999875,2876804,9.8,485494
375.01289,1257993,3.8,386786
375.036192,16093074,59.4,430156
375.049378,1187479,3.5,516135
375.057321,3860890,13.5,446080
375.072541,18571168,68.7,431976
