m/z,I,S/N,Res.
185.462947,868886,3.1,1192025
185.861723,874421,3.1,1123888
186.907909,862544,3,1320026
187.883341,2393181,10.3,1382901
189.533087,902281,3.2,1344208
190.611058,882088,3.1,1332565
190.650761,910507,3.3,1085162
190.852664,858838,3,1251208
191.495852,883827,3.1,1347213
191.958838,948426,3.4,1178433
192.228381,892888,3.2,1225411
193.77613,959094,3.5,987973
194.225427,1085964,4.1,1539611
194.426488,1252621,4.9,1295152
195.036408,18685002,87.9,1234990
195.745219,872280,3.1,1285548
196.854893,886102,3.1,949683
204.729853,869911,3.1,1037631
205.758147,891524,3.2,1031922
205.817082,954180,3.5,1302382
208.711363,904866,3.2,1020680
211.415878,994295,3.6,350691
211.994906,864251,3,889127
212.00006,883099,3.1,908764
214.406836,939495,3.4,1239195
214.893375,964699,3.5,1139975
220.053553,863305,3,1121709
220.948318,924976,3.3,1178472
221.663852,949451,3.4,972611
222.082172,873866,3.1,1014158
222.500962,909338,3.2,1239371
222.507089,895210,3.2,1365746
222.509061,1175627,4.5,300796
222.512784,891483,3.1,663082
222.515588,982667,3.6,527669
222.522289,1030603,3.8,968732
222.526915,870963,3,990963
223.152762,929972,3.3,1208403
224.511724,905291,3.2,1274071
225.045858,873778,3.1,998341
225.908961,876247,3.1,1086506
226.813656,891119,3.1,1071212
228.011019,929527,3.3,1090323
230.052673,7379226,33.9,849375
230.147165,1008430,3.7,1062404
230.181672,3477408,15.4,1158781
230.181942,1548096,6.3,789489
230.285244,869637,3,629435
231.840334,956773,3.4,636174
231.842236,863381,3,615183
232.625801,911166,3.2,1056371
233.655341,925941,3.3,1164530
233.659606,1352405,5.3,1026967
233.682558,888934,3.1,1050557
233.755392,1004250,3.7,982909
234.06218,873451,3,1185979
234.770149,868146,3,885151
234.791678,927411,3.3,943428
234.811088,924388,3.3,1049620
234.819048,1018021,3.7,304061
234.820864,1057301,3.9,454231
234.82576,895365,3.2,639041
234.826894,1207973,4.6,493957
234.827484,949845,3.4,1137447
234.828816,1542037,6.2,957236
234.829648,884749,3.1,813706
234.831421,1029397,3.8,329285
234.833175,1064069,4,314818
234.833971,1556405,6.3,426025
234.836133,1392886,5.5,859104
234.837353,1264470,4.9,537550
234.838684,1328502,5.2,761472
234.839481,966022,3.5,452387
234.840985,1151910,4.4,913754
234.841807,979214,3.5,294230
234.845141,883438,3.1,492871
234.846903,1072310,4,893221
234.848487,903190,3.2,883393
235.549689,949949,3.4,1284347
235.55035,1187869,4.5,834610
235.551376,908573,3.2,858075
235.553059,976509,3.5,605266
239.086224,960569,3.5,974604
242.826363,910955,3.2,979875
243.2644,1015878,3.7,1072032
244.049867,882039,3.1,1160107
244.219536,960977,3.5,675492
245.124481,888874,3.1,922814
246.591781,921910,3.3,1103965
247.972468,1053774,3.9,762030
248.567335,873940,3,1047619
248.580949,1055829,3.9,1226106
248.583136,886069,3.1,735683
248.584106,1064469,3.9,1120002
248.585416,1031749,3.8,770978
248.586184,1099573,4.1,834674
248.587127,1072918,4,481254
248.590259,985386,3.6,292305
248.592636,1687958,6.9,1112807
248.593605,1300022,5,920475
248.593994,1924438,8,704413
248.594748,1403094,5.5,553142
248.595999,1752598,7.2,923630
248.596987,1143446,4.3,1099629
248.598135,1625430,6.6,492983
248.598823,1356182,5.3,521279
248.600225,1653942,6.7,385820
248.600683,1363478,5.3,1127557
248.601065,1916630,8,601789
248.602673,1872983,7.7,959423
248.60355,1163287,4.4,1167169
248.604055,1789975,7.4,615006
248.604575,1194199,4.5,1320990
248.605141,1746999,7.2,305457
248.60703,1541783,6.2,655555
248.607566,1518423,6.1,804355
248.609059,1676183,6.8,401153
248.61008,1197783,4.6,1073533
248.611317,1515671,6.1,558854
248.612108,1363031,5.3,669259
248.614117,1298103,5,581200
248.615457,1270167,4.9,1067062
248.616291,1386647,5.5,902033
248.616762,983639,3.6,887021
248.617505,1324983,5.2,800422
248.620554,929688,3.3,1222192
248.621321,952216,3.4,890166
248.62285,1614136,6.5,903304
248.624526,913944,3.2,988336
248.625102,963288,3.5,860452
248.629429,1069240,4,1093834
248.637354,953817,3.4,1010417
248.644463,908313,3.2,448214
248.647109,998249,3.6,679339
249.408719,1043818,3.8,435272
249.420512,923659,3.3,1001830
252.931433,903437,3.2,1006893
253.977662,908848,3.2,942177
261.408744,926697,3.3,847157
262.78432,1115871,4.2,1249607
264.043696,913036,3.2,774084
264.053038,1082300,4,424239
264.059166,959021,3.4,290688
264.060324,943629,3.3,901390
264.063192,1208109,4.6,1124314
264.065987,1350573,5.3,721829
264.06753,1383597,5.4,615272
264.069505,1349709,5.3,410725
264.07153,1038958,3.8,718395
264.073254,1840494,7.6,783227
264.074737,2099182,8.8,890542
264.075388,1235454,4.7,336053
264.077581,1594158,6.4,662796
264.078469,1594766,6.4,675749
264.079489,985134,3.5,2003067
264.080029,1980334,8.2,857506
264.082092,2416558,10.3,369919
264.082565,1590830,6.4,984071
264.08356,1666094,6.7,1241051
264.083873,1710254,6.9,1101154
264.084573,1557966,6.2,699451
264.085338,2099630,8.8,912944
264.08572,1694254,6.9,1163426
264.086412,2327855,9.8,697743
264.086857,1468079,5.8,1212387
264.087196,1649455,6.7,1331943
264.087579,2281391,9.6,920930
264.088591,1948079,8.1,919948
264.089108,1444911,5.7,1006446
264.089458,1607471,6.5,1106619
264.09043,1883567,7.8,1010100
264.090852,1457711,5.8,1023031
264.0918,2666543,11.4,866086
264.092353,1438255,5.7,1122444
264.093376,1633327,6.6,1048552
264.094255,1987183,8.2,313341
264.094903,1889839,7.8,839668
264.095756,1317295,5.1,317544
264.097645,1828207,7.5,500040
264.099108,1204591,4.6,796417
264.099896,1388527,5.4,606679
264.100843,1303279,5,498865
264.103005,1272663,4.9,404092
264.104804,982320,3.5,1019346
264.106508,1363120,5.3,666042
264.110574,1260112,4.8,727982
264.113896,982544,3.5,515628
264.114768,1258336,4.8,380412
264.121994,881521,3.1,1119449
264.122804,921265,3.2,1171632
264.125739,894961,3.1,974766
264.131109,967217,3.5,665950
264.445611,883524,3.1,786563
264.990701,949317,3.4,984099
264.992617,1009269,3.7,535138
264.994591,894118,3.1,452015
264.996396,1043302,3.8,364401
266.831596,873811,3,1004979
267.996858,984951,3.5,851286
268.137415,950208,3.4,873766
268.4996,921173,3.2,316028
270.977695,904002,3.1,933562
276.377491,899757,3.1,989247
278.155869,975374,3.5,929509
279.847083,928329,3.3,650134
279.91785,3690284,16.1,544609
279.91846,6962221,31.4,657845
281.031749,882728,3,718425
281.592872,1014086,3.6,325963
281.597961,999734,3.6,414375
281.599079,1343174,5.2,314712
281.601407,984454,3.5,976951
281.603959,1291462,4.9,735387
281.608578,1150919,4.3,364784
281.609251,1596231,6.4,589209
281.613299,1353799,5.2,400929
281.614868,1576327,6.3,950181
281.615697,2068167,8.6,625723
281.616329,1377799,5.3,477970
281.617888,1283399,4.9,627698
281.620321,1225351,4.6,177924
281.621532,1503431,5.9,484262
281.622735,1311143,5,598016
281.623461,1902600,7.8,484254
281.624398,1142344,4.2,761862
281.625971,2036232,8.4,914849
281.626617,1746056,7.1,742528
281.627189,1439624,5.6,889075
281.628377,923016,3.2,1256324
281.629377,1939464,8,372293
281.630682,1699976,6.8,481940
281.631611,1020936,3.7,458276
281.632723,1466248,5.8,932389
281.634085,920744,3.2,725487
281.634843,1294472,5,1003510
281.635851,917256,3.2,1051552
281.636761,1304456,5,444457
281.638093,1280840,4.9,470031
281.639512,1215112,4.6,463277
281.641265,973896,3.5,876324
281.642828,1274553,4.9,402597
281.645201,1092105,4,274209
281.645927,929289,3.2,1129517
281.646827,1236777,4.7,652858
281.648904,975049,3.5,409577
281.650476,1017993,3.7,965772
281.654593,1071529,3.9,685883
281.665277,937162,3.3,765264
281.914231,899159,3.1,402803
282.656974,996799,3.6,869430
282.65746,983679,3.5,1024028
282.659871,1651135,6.6,433405
282.661645,1220031,4.6,959172
286.878995,944928,3.3,718707
287.853049,988340,3.5,668512
288.987887,1272081,4.8,332395
291.63452,902432,3.1,305788
293.10366,1084976,4,845296
293.176416,1014836,3.6,597361
294.659046,898694,3.1,304802
295.082833,974238,3.4,735828
295.119298,1031648,3.7,1138930
297.098505,1030927,3.7,612524
297.135139,888209,3,410954
297.153683,1676882,6.7,568245
297.445874,955427,3.3,873345
297.817008,903672,3.1,738551
298.476363,887710,3,860098
300.715767,915744,3.2,887876
301.036124,986035,3.5,1223285
301.129915,1028152,3.7,810608
301.590818,961940,3.4,775063
301.628974,981142,3.5,936583
301.634154,1025238,3.7,647500
301.641903,954455,3.3,955644
301.643577,1393815,5.4,494460
301.647014,1035159,3.7,704163
301.647957,1379799,5.3,810857
301.648443,892247,3,1162414
301.650109,1206231,4.5,932790
301.651636,1230039,4.6,446846
301.653487,1025047,3.7,269240
301.655265,976856,3.4,899465
301.65713,1740376,7,838336
301.657868,1237848,4.6,1078921
301.658865,1353432,5.2,699306
301.661765,1219928,4.6,767071
301.662826,2130776,8.8,682973
301.664335,1101752,4,212776
301.668741,1072472,3.9,817175
301.671326,1064153,3.8,953623
301.671832,1359321,5.2,1070281
301.673648,1405657,5.4,758585
301.675667,1152793,4.3,798796
301.676444,1150873,4.2,888182
301.678314,1141017,4.2,560729
301.680809,1172505,4.3,761689
301.683013,890009,3,843275
301.686291,974681,3.4,961801
301.688642,907354,3.1,980173
301.695759,1240154,4.7,583662
302.849201,1024671,3.7,861916
302.850402,1240863,4.6,792855
302.851664,1158047,4.3,890518
303.003643,940073,3.3,747957
303.088065,1009966,3.6,1106023
304.015907,911334,3.1,815879
305.140217,947628,3.3,941534
306.300256,886708,3,771462
306.617795,1233801,4.6,762189
306.623877,932873,3.2,950918
306.929395,947260,3.3,504316
306.996706,900193,3.1,859298
307.003182,917985,3.2,771978
307.021585,1053922,3.8,631266
307.024281,1274531,4.8,800548
307.033533,908195,3.1,728858
307.051981,1721252,6.9,618936
307.060536,1223269,4.6,622292
307.061068,902309,3.1,1054907
307.064412,3024677,12.9,654709
307.067285,4135717,18,481128
307.070274,3099174,13.2,713047
307.070758,1330214,5.1,944189
307.073351,7031590,31.3,534571
307.075239,1718694,6.8,581861
307.075737,2032678,8.3,879803
307.076533,3832614,16.6,359593
307.077355,2127142,8.7,964205
307.078305,1028134,3.7,747199
307.079469,7670566,34.2,897734
307.079913,4080934,17.7,910331
307.080533,2473126,10.3,674803
307.081224,3015718,12.8,627733
307.082661,11467558,51.7,716026
307.085797,2388519,9.9,438041
307.088835,4228903,18.4,518289
307.091767,3643943,15.7,813492
307.095044,3395623,14.6,666797
307.098198,1910439,7.7,586627
307.101096,2939944,12.5,782043
307.104217,1078056,3.9,949780
307.119293,1285929,4.8,1074288
307.122848,1192553,4.4,714255
307.135008,1007850,3.6,759252
307.13782,1181866,4.4,710739
307.155937,1061291,3.8,431703
307.196244,1161774,4.3,941266
307.199358,1320750,5,713189
308.268117,891763,3,871151
309.062321,1206183,4.5,603798
309.098693,1859625,7.5,499692
309.133903,929131,3.2,837899
309.135109,1492396,5.8,692425
311.017999,978858,3.4,767302
311.077997,1452846,5.6,532495
311.114263,2172848,8.9,555222
311.150781,1460403,5.6,867137
311.16927,7072820,31.4,486489
312.172682,1379929,5.3,513527
313.057104,887574,3,579947
313.093554,1826617,7.3,686819
313.129951,1999164,8.1,512400
316.082576,933136,3.2,850216
316.377378,956262,3.3,693406
317.030891,939223,3.2,668327
317.067449,1196122,4.4,691052
317.103732,986652,3.4,512110
318.585901,957133,3.3,773229
319.046539,1091953,3.9,418755
319.081826,1031284,3.7,972795
319.082978,1276532,4.8,448486
319.119515,1472823,5.7,396409
319.15584,1113338,4,1001689
320.923551,2287110,9.3,491611
321.026033,896398,3,552955
321.062445,1754129,6.9,369715
321.098557,2379796,9.8,553950
321.135122,2140695,8.7,612916
321.992635,965853,3.3,706151
323.041666,1443588,5.5,449885
323.078059,2207159,9,427203
323.112879,1086266,3.9,1062085
323.114368,2929338,12.3,524906
323.15077,2211901,9,604563
324.618187,915354,3.1,533095
324.733201,936516,3.2,728935
324.743733,934789,3.2,488240
324.759737,975303,3.4,879183
324.764886,926759,3.1,549614
324.768187,1196615,4.4,346850
324.770869,1193672,4.3,413833
324.772398,1535048,5.9,850280
324.774914,1227528,4.5,344920
324.777295,1090440,3.9,739982
324.781402,912712,3.1,291071
324.78849,1030345,3.6,824494
324.795022,1212234,4.4,729902
324.806721,948939,3.2,994911
325.057161,1914592,7.6,573428
325.092509,1054308,3.7,845639
325.093673,3468004,14.6,510195
325.130056,2756711,11.4,339277
325.166316,1488618,5.7,536441
325.184975,8545388,37.6,469049
325.4244,1013761,3.5,833998
326.14628,917537,3.1,604807
326.188457,1981508,7.9,503593
327.072876,2388884,9.7,634857
327.109292,3322647,14,544660
327.144596,938139,3.2,892947
327.145745,1865115,7.4,335043
327.181954,1029790,3.6,815865
329.031099,1194442,4.3,877382
329.052198,1042636,3.7,466743
329.06735,1356877,5.1,484239
329.088552,1757775,6.9,528477
329.103994,1086289,3.9,837902
329.12504,2105555,8.4,516305
329.161299,1150678,4.1,352411
331.046678,1568269,6,500023
331.067871,927311,3.1,553877
331.083193,1730961,6.7,642176
331.11952,1655060,6.4,551953
331.155776,993304,3.4,367445
333.026043,1130069,4,304717
333.062407,2613849,10.7,368382
333.097422,937436,3.2,741157
333.098926,1840412,7.2,418470
333.135136,1935456,7.6,541096
333.171677,1452516,5.5,420477
334.939294,5011999,21.3,582455
335.041713,2029610,8,352765
335.078075,2966062,12.2,501322
335.11364,1317425,4.8,1112328
335.114416,3691314,15.4,517687
335.149769,1073461,3.7,866622
335.150806,2963509,12.2,646952
335.187304,1520697,5.7,631303
335.93871,1443979,5.4,700648
336.081429,1030491,3.5,712537
336.154319,975971,3.3,659428
337.020982,1025860,3.5,619365
337.057279,3257096,13.5,535844
337.092591,1344268,5,723206
337.093696,4463116,18.9,499848
337.130039,4603920,19.5,515857
337.166424,2160468,8.6,441493
338.934203,1365088,5,655013
339.036624,1988588,7.8,565795
339.051837,1420142,5.3,656189
339.072964,4010993,16.7,493176
339.10808,1500661,5.6,714664
339.109346,5357301,22.7,493374
339.14577,4603641,19.4,499232
339.182251,1548157,5.8,472770
339.200718,2744832,11.1,499621
340.11271,1235565,4.4,688651
340.149084,1281649,4.6,810513
341.031049,915293,3,331289
341.052196,1952223,7.6,451856
341.087564,1445220,5.4,672956
341.088674,4753636,20,513993
341.103984,958054,3.2,832168
341.125111,4894440,20.7,469052
341.161415,2913261,11.9,537740
341.197606,995441,3.4,410187
342.128449,1260134,4.5,592614
343.04674,1872347,7.3,684220
343.067925,2565598,10.3,475133
343.083195,1440223,5.3,742830
343.104332,3760098,15.6,532127
343.119619,1247460,4.5,422734
343.140638,2810727,11.4,409641
343.177086,1865708,7.2,519706
345.026066,1488736,5.5,655020
345.062385,2566629,10.3,531218
345.083635,1362407,5,546375
345.098828,2508009,10,547089
345.120057,1381612,5,539718
345.135196,2455534,9.8,648359
345.156325,1388273,5.1,333969
345.171604,1811315,6.9,594169
347.041704,2604661,10.4,351048
347.078097,3307771,13.5,441904
347.114492,3465216,14.2,558186
347.149859,1227525,4.4,898710
347.150806,3247109,13.3,495691
347.187289,1615754,6.1,611236
348.065024,1095431,3.8,595112
348.109584,1000526,3.4,566805
348.11766,967311,3.2,786397
348.954872,4736265,19.8,533176
349.021063,1316370,4.8,313500
349.056089,1280536,4.6,717828
349.057338,4390680,18.3,507515
349.093767,5174045,21.8,584071
349.10684,3357471,13.7,480600
349.130096,4741155,19.8,317145
349.16536,1487400,5.5,911716
349.166529,3635752,15,473820
349.20294,1461293,5.4,550120
349.954473,1058077,3.6,541838
350.133517,1606072,6,818414
351.036689,3120194,12.6,525769
351.073022,5878856,24.7,509348
351.103827,1010764,3.4,317779
351.109379,7447117,31.5,498401
351.144679,1830482,7,603232
351.145849,6621779,27.9,453754
351.182136,2930776,11.8,467301
351.664312,947363,3.1,725490
351.695676,1029288,3.5,833422
351.696614,939304,3.1,227710
351.700715,1018281,3.4,265846
351.703087,941481,3.1,632171
351.704934,1204009,4.2,571605
351.717077,1024363,3.4,332249
351.720653,1125548,3.9,885930
351.726897,1018669,3.4,492384
351.73652,1064622,3.6,883200
352.11284,1523689,5.6,563759
352.149117,1333295,4.8,491621
352.949883,5195631,21.7,478896
353.051181,1392767,5.1,709813
353.052332,5003135,20.8,496808
353.088647,8193925,34.8,478055
353.103799,990727,3.3,407456
353.125031,8745355,37.2,479009
353.160299,1750928,6.6,653188
353.16149,5662097,23.7,500053
353.197804,2070422,8,599845
353.201137,1400727,5.1,712111
353.31633,934953,3,719465
353.322131,1098474,3.8,569498
353.88617,1179654,4.1,612957
354.091828,1075304,3.7,511683
354.128301,2002862,7.7,553848
354.164623,1459764,5.3,615427
355.031551,1743940,6.5,300353
355.046721,1564231,5.8,446000
355.067928,6057674,25.3,478642
355.083201,1766861,6.6,376157
355.103206,2031312,7.8,444596
355.104354,8360657,35.3,478822
355.119633,1147091,3.9,678659
355.140663,7330007,30.8,461225
355.177149,3874013,15.8,601274
355.213374,1432419,5.2,250808
355.466692,970125,3.2,577698
356.107739,1063419,3.6,270213
356.144107,1351809,4.8,464879
357.025988,1457306,5.3,489692
357.047311,2025758,7.8,407556
357.062586,2805025,11.1,444690
357.083712,5019941,20.8,448569
357.098869,1842599,7,432225
357.11191,966185,3.2,820021
357.119996,5524011,23,519537
357.135149,1707181,6.4,436244
357.156455,4102193,16.8,532904
357.171846,1237812,4.3,332318
357.192817,2239544,8.7,357186
357.229239,1390014,5,504860
358.08702,1236822,4.3,576946
358.123169,987005,3.3,528274
359.041684,3448451,13.9,516440
359.0629,1846791,7,414046
359.078166,3306762,13.3,399216
359.09939,2525582,9.9,531491
359.11454,3652240,14.8,311829
359.135626,2272404,8.8,498296
359.149422,947223,3.1,849825
359.150921,2900887,11.6,399256
359.172055,1882011,7.1,477255
359.187192,1399326,5,628145
359.20827,1264290,4.5,390941
360.117923,1088074,3.7,741361
361.021047,2198517,8.4,532276
361.057424,4977148,20.4,449737
361.093764,4960515,20.4,452032
361.114936,1236743,4.3,568804
361.130217,5736714,23.7,445133
361.166701,4254481,17.3,411293
361.202966,1458072,5.3,521260
362.097221,1190980,4.1,309921
362.133132,1124555,3.8,390698
362.970462,2407792,9.3,473859
363.036724,3831165,15.5,478959
363.071942,1794564,6.7,494727
363.073054,6626949,27.5,453821
363.109386,7710348,32.2,470861
363.145822,7019667,29.2,403905
363.182287,4549787,18.6,398091
364.076562,1704782,6.3,622152
364.112886,1714390,6.4,513421
364.14918,1494621,5.4,379997
364.185668,1233765,4.3,386655
365.016049,1596175,5.8,461564
365.051097,1870614,7,452386
365.052309,6486551,26.9,463266
365.067682,1054618,3.5,799146
365.08873,8930846,37.5,468696
365.125107,10516006,44.3,446308
365.161411,8623149,36.1,425242
365.197842,3880501,15.7,427531
366.055673,1165673,4,595121
366.092046,1878641,7.1,495584
366.128394,2226680,8.6,467096
366.164894,1688576,6.2,306037
366.201182,1077256,3.6,666329
366.874902,1492120,5.3,597687
366.965586,5900715,24.2,443775
367.031742,3215290,12.7,420941
367.04689,1462077,5.2,439946
367.066815,2186433,8.3,549053
367.068064,8693185,36.1,418886
367.083219,1740101,6.4,615104
367.104392,11356105,47.5,430291
367.119313,1061452,3.5,640913
367.140762,11289553,47.2,451896
367.177211,6345177,26.1,438476
367.21352,2194657,8.3,451718
367.965186,1583109,5.7,488782
368.071444,1662044,6.1,463262
368.107738,2016420,7.6,567658
368.142662,949932,3,977341
368.14415,2556844,9.9,511602
368.180514,1384372,4.9,548903
368.962333,1162466,3.9,662490
369.025917,1305073,4.5,423242
369.047299,5305206,21.6,438495
369.062668,2000377,7.5,363758
369.083705,9749886,40.6,430704
369.098946,1485697,5.3,256221
369.12004,11189638,46.8,419013
369.135277,1021833,3.3,322246
369.156441,8621454,35.8,414577
369.192873,3906454,15.7,412867
369.229065,1787038,6.6,629082
370.005416,964303,3.1,837124
370.050665,955737,3.1,762947
370.087025,1870562,7,485466
370.12342,2326122,8.9,564585
370.159592,1731058,6.4,443809
370.19618,1301883,4.5,801888
370.828452,984077,3.2,649262
371.026531,1267259,4.4,596055
371.041685,2595199,10.1,393510
371.0629,5980996,24.5,465595
371.078161,3331143,13.2,434049
371.099301,7856972,32.5,444341
371.114511,2371728,9.1,410743
371.135751,6734165,27.7,395366
371.150893,2449496,9.4,524516
371.172055,4634974,18.8,434946
371.186803,1015009,3.3,308100
371.208481,3024742,11.9,411524
371.244725,1212654,4.1,606480
372.045129,956076,3.1,662014
372.066299,1023665,3.3,256965
372.102701,1335994,4.7,312573
372.138944,1162050,3.9,419183
372.20994,966227,3.1,588978
373.020959,2087063,7.8,385700
373.042129,1449884,5.1,626351
373.057479,4946208,19.8,459235
373.078721,4081957,16.1,477271
373.093887,4644137,18.5,462250
373.114986,4368174,17.4,482713
373.130245,4218162,16.7,418338
373.151238,2889655,11.1,341286
373.166581,3081018,11.9,387222
373.187688,3155776,12.3,523520
373.202985,1527619,5.4,684225
373.224034,1977928,7.3,445281
373.560258,1043483,3.4,598721
374.096623,1013791,3.2,947354
374.097278,1103647,3.6,780565
374.133407,1314856,4.5,735718
374.222527,2088511,7.8,269490
375.036676,4052747,16,399835
375.038475,960267,3,913931
375.073111,6777108,27.5,423301
375.094369,1322009,4.5,457106
375.109535,6928157,28.1,439189
375.12269,1049761,3.4,737981
375.130606,1050275,3.4,298726
375.145918,6805287,27.6,402419
375.166943,1143340,3.8,284484
375.182305,3947056,15.6,415869
375.21866,1314105,4.5,682630
376.068493,1044498,3.4,771940
376.076439,1531924,5.4,586056
376.112695,1374238,4.8,530330
376.149173,1453479,5.1,312108
376.18567,1109552,3.6,626196
376.253404,1148994,3.8,706225
377.016039,1766920,6.4,479480
377.052352,7147282,29,394308
377.0887,9336091,38.2,439442
377.099916,1062046,3.4,620950
377.125142,9981221,41,391138
377.161566,9319727,38.2,410967
377.197839,3307576,12.9,360360
378.055642,1515291,5.3,617541
378.092144,1837093,6.7,284305
378.120429,1019053,3.3,672335
378.1275,1043502,3.4,711230
378.128627,2207791,8.3,454693
378.164985,2085432,7.7,447430
379.031691,4519714,17.7,431625
379.068077,10171179,41.1,414972
379.083277,1012400,3.2,717981
379.104504,11376437,46.1,396886
379.115894,1090616,3.5,795791
379.140877,12869439,52.2,390421
379.177205,8782665,35.3,401276
379.213665,2229587,8.2,491837
380.071403,2215998,8.2,623605
380.1078,2384712,8.9,460044
380.14414,2536274,9.5,420741
380.180479,1891420,6.8,477620
380.890421,4143649,16.1,406282
380.981344,1342266,4.5,313131
381.026507,1226694,4.1,366969
381.047274,7945036,31.9,437219
381.062444,1464272,5,414002
381.083667,12838230,52.1,416627
381.099056,1168475,3.8,271094
381.120116,15053153,61.3,428810
381.13533,1006437,3.2,298435
381.156425,12813675,52,387825
381.192824,6423925,25.6,379360
381.229274,1691263,6,429657
381.889904,1418297,4.9,299806
382.050544,1634406,5.8,536196
382.078844,1045102,3.3,670114
382.086913,2193777,8.1,292966
382.123477,2610171,9.8,357895
382.159849,2845573,10.8,514231
382.196166,1407120,4.8,424319
383.026624,2523261,9.4,437252
383.041927,2325889,8.6,366382
383.062999,10233223,41.3,386771
383.07826,2425228,9,416489
383.099331,12837778,52.1,368549
383.114462,1669526,5.9,362970
383.135767,13443996,54.6,412949
383.151106,1398944,4.8,605887
383.172146,8840102,35.6,397199
383.208408,3583665,13.8,404636
383.24491,1173947,3.8,321091
383.353862,1778139,6.3,462698
383.519419,1120395,3.6,332415
384.066279,1660713,5.9,511375
384.102705,2582452,9.7,381917
384.139219,2518206,9.4,367104
384.175517,1919689,6.9,440818
384.885485,1940377,7,561912
384.984999,1286582,4.3,510291
385.020969,2074816,7.6,475243
385.042172,3991495,15.5,360146
385.057412,3634891,14,322224
385.078596,9120209,36.7,364485
385.094027,3057878,11.6,309293
385.114971,9935836,40.1,375365
385.130252,3064801,11.7,407969
385.151345,8323047,33.4,383882
385.166559,2298219,8.5,437670
385.18766,5273586,20.8,371789
385.202957,1515254,5.3,540788
385.224212,2607868,9.8,340414
385.260637,1748487,6.1,590103
385.438647,1313084,4.3,610946
385.440324,1354044,4.5,614472
385.443289,1563581,5.4,494851
386.081904,1527675,5.2,385765
386.118322,2086150,7.5,290015
386.154701,1667600,5.8,431065
