m/z,I,S/N,Res.
308.904134,1256218,4.5,663904
309.02542,2388531,9.5,507199
309.061754,4544058,19.1,500686
309.098173,6302274,26.9,449687
309.134523,4193865,17.5,497490
309.170917,2278993,9.1,464824
309.174218,1317457,4.8,500999
310.101589,1624336,6.1,448684
311.019757,1205965,4.3,500175
311.040291,1199570,4.2,530576
311.04105,2375122,9.4,537867
311.056196,1296341,4.7,282308
311.077407,5393369,22.7,315224
311.092812,1064668,3.6,670173
311.113817,7953377,33.9,459937
311.150164,2950632,11.9,474628
311.168828,28935148,126.2,474999
312.116537,1032623,3.5,764462
312.172164,5241019,22,460409
313.035535,1656172,6.2,417081
313.056719,2873713,11.6,534391
313.071946,1766772,6.7,560891
313.093066,5191033,21.8,480314
313.108273,924795,3,323859
313.129478,5024128,21,470410
313.144698,950787,3.1,515439
313.165863,1880967,7.2,402372
314.096434,997959,3.3,618192
315.014862,1342723,4.9,560351
315.051196,3249419,13.2,480735
315.072358,2240783,8.8,503129
315.087609,2354962,9.3,494171
315.108728,3042070,12.3,474830
315.123967,1409434,5.1,349117
315.145158,2399006,9.5,303131
315.160376,932641,3,700432
315.181483,1354021,4.9,467849
317.030532,2782879,11.2,507686
317.066863,4290727,17.8,495186
317.088113,1268395,4.5,538525
317.103332,3537582,14.5,488390
317.139673,2402998,9.5,448126
317.160732,1057466,3.6,617034
317.197081,926785,3,467400
319.009839,1535025,5.6,578704
319.046144,4719161,19.5,502591
319.082532,4814400,19.9,445716
319.118885,4243016,17.4,459648
319.155354,2587215,10.2,432809
319.191632,1080150,3.7,497531
319.298212,961004,3.1,431862
319.773326,1143500,3.9,477880
320.085812,995850,3.3,606453
320.12222,988818,3.3,503520
320.742834,1879950,7.1,522278
320.922944,11502515,49,487421
321.025423,3687367,15,502169
321.060551,1539534,5.7,431746
321.06179,6483919,27.2,467602
321.098226,6629334,27.8,469735
321.134576,5691357,23.7,438075
321.171038,2478052,9.7,523728
321.92255,2528890,10,522954
322.101631,1132446,3.9,387441
322.137909,1319077,4.7,567885
322.739963,1379101,5,526881
322.919807,2066752,7.9,496904
323.041057,4681048,19.3,485366
323.056315,1184091,4.1,645321
323.076425,2366815,9.2,428687
323.07747,8205663,34.6,479695
323.092771,1033570,3.4,350491
323.113822,8285543,35,458719
323.150254,5519726,23,506238
323.18656,1816949,6.9,502618
324.079568,945445,3.1,568472
324.0807,1309477,4.6,543224
324.117187,1418284,5.1,583839
324.119759,1102764,3.7,471009
324.153591,1213747,4.2,709579
324.76271,2036906,7.8,503519
324.917918,3675849,14.9,492524
325.020305,1877212,7.1,500290
325.035655,1123039,3.8,373087
325.056737,5782244,24.1,481108
325.071992,1369062,4.9,337899
325.093119,11362026,48.4,471676
325.108402,1055214,3.5,665120
325.129523,8064754,34,455514
325.165864,3461881,14,460141
325.184517,40103676,173.4,462590
325.530904,1018944,3.3,570608
326.096497,2169261,8.2,504633
326.132773,1141172,3.8,411964
326.187837,7974847,33.1,479631
326.759811,4025388,16.2,489561
327.014955,1198301,4.1,462902
327.036001,2376801,9.1,428945
327.051261,2837092,11.1,512524
327.072354,6429800,26.5,491257
327.087692,2092651,7.9,507172
327.108811,9961583,41.6,482234
327.124023,1268594,4.4,262470
327.145132,5466230,22.3,463208
327.180281,1680509,6.2,437925
327.181622,1705597,6.3,462372
327.191172,986751,3.2,312684
327.217868,1534084,5.5,504582
327.432248,953005,3,463014
328.075784,1051687,3.5,424340
328.112182,1400878,5,378791
328.148532,999605,3.2,419812
328.183357,974907,3.1,418140
328.756834,3415464,13.6,479170
329.030561,3507675,14,478666
329.051678,2588127,10,507277
329.066084,1388514,4.9,609860
329.066943,3941858,15.8,505369
329.087976,4786662,19.4,453336
329.103272,3098601,12.2,449894
329.124426,5170669,21.1,462006
329.139742,1950191,7.3,535257
329.160784,3217907,12.7,469793
329.175982,1097462,3.7,392560
329.197245,1669882,6.1,501937
329.233512,1413377,5,422196
330.070312,1119389,3.7,525353
330.179316,988337,3.2,531779
330.753825,1787676,6.6,442179
331.009825,1734987,6.4,531117
331.046193,5373778,21.9,508480
331.067239,1981270,7.4,555020
331.082562,5465945,22.3,451626
331.103751,2002268,7.5,471322
331.117898,1201503,4.1,420515
331.119004,4283231,17.3,471579
331.140023,1639779,6,499595
331.155298,2536294,9.8,449935
331.176529,1260906,4.4,535497
331.212973,965232,3.1,453607
332.049553,1138954,3.8,457002
332.085829,1178896,4,502034
333.025403,3795132,15.2,482968
333.061829,7851203,32.5,461501
333.098199,7183561,29.7,458210
333.134613,5949648,24.4,440331
333.170978,3297494,13.1,472391
333.207343,958685,3,575390
334.065195,1866104,6.8,576541
334.101536,1319038,4.5,535411
334.938674,3713045,14.6,430164
335.004649,1266209,4.3,512688
335.039984,1411879,4.9,364156
335.041104,7267880,29.5,459176
335.076369,2051630,7.6,478970
335.07747,9442862,38.6,460946
335.113888,9774644,40,465744
335.150237,6613563,26.8,443997
335.186691,2325570,8.7,490433
335.938241,1131976,3.7,610429
336.044336,1328347,4.6,503032
336.080803,1332961,4.6,437162
336.11722,2106088,7.8,491579
336.153713,1255406,4.3,444911
336.189932,1007605,3.2,561319
337.020374,2550665,9.7,453920
337.035653,1310347,4.5,583251
337.055637,2208143,8.3,444829
337.056746,9392015,38.4,456768
337.072064,1422226,5,574228
337.093136,12541846,51.7,462122
337.128341,2782108,10.7,411217
337.129523,12068764,49.7,454527
337.165915,5869475,23.6,452500
337.202426,1779625,6.5,456712
337.205553,1114794,3.7,534956
338.060142,1934913,7.1,482151
338.088448,969286,3,598004
338.09647,2161735,8.1,490127
338.132883,2679374,10.2,461005
338.169231,1585236,5.6,516215
338.933547,19208412,79.6,447217
339.014883,1023721,3.3,577529
339.036012,5353709,21.5,458569
339.051261,2201328,8.2,496512
339.072385,12200179,50.2,450103
339.08763,1815798,6.6,425445
339.108793,14870778,61.4,454409
339.123907,1086589,3.5,452300
339.145149,9900288,40.6,465543
339.181547,4186375,16.6,467536
339.200198,10555658,43.3,451914
339.933147,4153739,16.4,474881
340.075733,2153380,8,471605
340.112134,2525099,9.6,516037
340.148578,1604529,5.7,557588
340.184876,1070519,3.5,621435
340.203513,2062779,7.6,493023
340.541138,995318,3.2,466908
340.930445,2918458,11.2,450328
341.030522,2554444,9.7,466840
341.051688,7064144,28.6,471970
341.066928,3349074,13,489716
341.086696,2947158,11.4,329751
341.088038,14883414,61.5,454403
341.103351,2797145,10.7,450873
341.124454,12147292,50,460378
341.139611,1551967,5.5,523108
341.160819,7135843,28.9,462142
341.197156,2630249,9.8,449771
342.054891,1576703,5.5,534649
342.091449,2474246,9.2,488927
342.127776,2206476,8.1,400043
342.164045,1255954,4.2,494243
342.761182,1018747,3.2,551049
343.009763,1607078,5.6,503355
343.030958,1301162,4.4,553387
343.046199,5314477,20.9,475116
343.067307,6560689,26,471040
343.082575,5277619,20.8,467810
343.103712,10482615,42.2,458016
343.118958,4387770,17.1,446264
343.140099,6702013,26.6,457714
343.155378,2621376,9.8,458041
343.176465,3733444,14.4,481656
343.212874,2631114,9.8,497415
344.070659,1374048,4.7,527409
344.085938,1535075,5.3,493867
344.10704,1669734,5.9,484282
344.143505,1178221,3.8,551426
344.759148,1829080,6.5,514421
345.025448,4684039,18.3,457155
345.046601,1702155,6,478206
345.061828,7949582,31.8,457616
345.082971,4003089,15.5,423412
345.09824,7681300,30.7,456866
345.119398,3713304,14.3,482766
345.134632,6169882,24.4,451465
345.155699,3061022,11.6,488414
345.171015,3919137,15.1,449698
345.192122,2224932,8.2,484272
345.228491,1333291,4.5,438886
346.065285,1240509,4.1,475337
346.101574,1513924,5.2,471690
346.122752,991175,3.1,510912
346.137949,1367498,4.6,440708
346.757201,2269239,8.3,519008
347.004692,1452642,5,564754
347.039848,1513832,5.2,402631
347.041103,8410728,33.7,457111
347.076145,2010222,7.3,549838
347.077511,10092143,40.6,437600
347.098623,1088882,3.5,374893
347.113882,9703029,39,448867
347.135042,1028089,3.2,427684
347.150257,8035964,32.1,462277
347.171538,1205375,4,464852
347.18666,4143746,16.1,437791
348.044533,1225241,4,542606
348.072799,1121310,3.6,425022
348.080855,1836831,6.6,484259
348.117214,1972005,7.1,488345
348.153624,1505324,5.2,409407
348.954308,1323705,4.4,509896
349.02038,3642309,14,427485
349.056762,11550667,46.6,449229
349.071969,1012942,3.2,567070
349.093151,13516753,54.7,448727
349.106213,3801044,14.7,470881
349.129525,12763096,51.6,435117
349.165913,8112095,32.4,457607
349.20232,3528677,13.5,437039
350.051953,1111675,3.5,495659
350.060084,2149501,7.7,516296
350.088272,1350530,4.5,224818
350.096564,2415235,8.8,503034
350.132906,2432138,8.8,471504
350.169236,1664656,5.7,409973
350.786308,2909950,10.8,473279
351.036058,8456490,33.2,461582
351.051309,1700653,5.9,444698
351.072435,15200560,60.5,450907
351.087729,1079091,3.4,633340
351.103303,1387830,4.6,423436
351.108808,17342774,69.2,443943
351.134663,2408251,8.7,488535
351.1452,14414141,57.3,439341
351.181555,6399300,24.9,450920
351.21795,2255690,8.1,452668
352.039439,1504221,5.1,531993
352.06766,1829858,6.4,445969
352.075768,2643939,9.7,442174
352.090894,1054182,3.3,594327
352.112203,2855914,10.6,453115
352.148523,2688496,9.9,461993
352.185012,1909239,6.7,416305
352.783384,4103778,15.6,476706
352.949224,26493568,106.2,444074
353.015342,2101900,7.5,471368
353.030533,2612367,9.6,475585
353.051703,11414162,45.2,435747
353.066922,2877077,10.6,462509
353.077569,1207703,3.9,491729
353.08808,17953432,71.6,436619
353.103324,1918620,6.8,444847
353.123237,3359903,12.6,355643
353.124453,19710624,78.7,443338
353.160843,12173990,48.3,459218
353.19719,3516077,13.2,449895
353.200608,2663085,9.8,507605
353.233616,1085619,3.4,334371
353.948806,5396277,20.8,451672
353.952749,1111605,3.5,381208
354.05507,1910600,6.7,475762
354.091418,3183438,11.9,470529
354.127828,3957589,15,454433
354.164224,1780059,6.2,441735
354.78041,2314187,8.4,479876
354.946076,3799017,14.4,475736
355.009747,1194229,3.8,437815
355.030937,4001785,15.2,457274
355.046247,4126716,15.7,488965
355.056785,1142270,3.6,519653
355.065985,2929663,10.9,460530
355.067333,14816255,58.9,438489
355.082591,4008962,15.2,445925
355.103749,19469318,77.8,443157
355.118971,2861065,10.6,491414
355.140107,14877709,59.2,446860
355.155335,1719311,6,444151
355.176498,6910996,27,426749
355.21288,2660378,9.8,450226
356.049515,1012659,3.1,515451
356.070665,2916535,10.8,489077
356.077712,1012664,3.1,581429
356.085961,1061562,3.3,560259
356.099016,990908,3,452450
356.107071,3194046,11.9,478834
356.143442,2545860,9.3,501235
356.179839,1382347,4.6,507541
357.025506,4560231,17.4,470940
357.04663,5548395,21.4,447201
357.061869,7859566,30.8,454371
357.083019,12305778,48.8,434636
357.098277,5801333,22.5,449369
357.119392,13047160,51.8,435484
357.13321,1143163,3.6,684581
357.134665,4139387,15.7,444873
357.154519,1855871,6.5,485405
357.155765,7714175,30.2,433867
357.17106,2034562,7.2,482740
357.192136,4804998,18.4,446978
357.228432,1901453,6.7,503450
358.057149,1042471,3.2,521541
358.06516,1706024,5.9,518882
358.086361,2169900,7.8,452928
358.101682,1295151,4.2,444382
358.122672,1846323,6.5,488645
358.159081,1944378,6.9,396255
358.195426,1131713,3.6,398595
359.004757,1423065,4.7,573985
359.041127,8429279,32.5,449983
359.062256,4374244,16.4,410882
359.077502,10866406,42.1,435679
359.090613,1198569,3.8,451077
359.098668,6528746,24.9,444429
359.113896,8517357,32.8,423573
359.13502,5229297,19.8,451308
359.150279,7270132,27.9,439065
359.171387,3929848,14.6,448350
359.186666,2937595,10.7,438221
359.207827,3068671,11.2,463138
359.244231,1172486,3.7,517437
360.04458,1534877,5.1,428629
360.072608,1267107,4,476925
360.08089,2234788,7.9,506630
360.109226,1088938,3.3,447361
360.11715,1700779,5.8,415078
360.153691,1612210,5.4,468580
360.174689,1052598,3.2,546579
360.894558,2668608,9.6,434938
361.020383,4079704,15.2,426564
361.056783,12843103,50,424945
361.069934,1021793,3.1,414787
361.077925,2387555,8.5,464606
361.093172,14555238,56.8,428970
361.096568,1195623,3.8,335123
361.104371,1128808,3.5,428884
361.114288,2287722,8.1,480473
361.129543,12949613,50.4,429336
361.133023,1057390,3.2,437194
361.150733,1937521,6.7,469167
361.165941,9568372,37,425103
361.187006,1316472,4.2,511480
361.20233,2270843,8,416701
361.223478,1336447,4.3,458167
362.051917,1046047,3.2,571298
362.060139,2026785,7.1,491206
362.096493,2519848,9,423474
362.124883,1168173,3.6,484313
362.132896,2530607,9.1,466124
362.169217,1993526,6.9,481054
362.926398,1314762,4.2,463038
363.036061,10226143,39.6,423673
363.051452,1218018,3.8,480116
363.071067,3048422,11.1,332310
363.072426,16431591,64.2,438850
363.083439,1010409,3,443592
363.108807,18438638,72.2,431280
363.121864,1025264,3.1,438773
363.145205,16431605,64.2,432175
363.181597,9787900,37.8,437141
363.217992,1866243,6.4,484808
363.221313,1448964,4.8,547592
364.03942,1673382,5.7,409980
364.067775,1198763,3.8,451285
364.075758,3375789,12.4,437806
364.104051,1045938,3.2,491202
364.112235,3220148,11.8,483163
364.148595,3413691,12.6,445935
364.185036,1984707,6.9,398414
364.226372,1333195,4.3,487293
364.646414,1008927,3,415422
365.015358,3089257,11.3,444751
365.030588,1995116,6.9,421974
365.051699,15526768,60.6,425702
365.066897,2364787,8.4,401116
365.088086,20585336,80.7,421497
365.099384,1173370,3.7,413219
365.1035,1104506,3.4,398666
365.124487,21580670,84.6,435268
365.160856,17402758,68.1,432585
365.197252,7064462,27,421570
366.055021,2717243,9.8,468838
366.083336,1317441,4.2,505184
366.091465,3704899,13.7,429628
366.119742,1120584,3.5,426258
366.127837,4372554,16.4,415121
366.164217,3806289,14.1,468444
366.200547,1971801,6.8,463177
366.874167,1729763,5.9,495344
366.964908,9346293,36.1,423540
367.009854,1097471,3.4,460404
367.030974,6849795,26.2,425338
367.046205,3400966,12.5,420397
367.066417,4579595,17.2,353412
367.067384,18840842,73.8,423410
367.082647,2733326,9.9,466625
367.103755,24808722,97.4,415924
367.119015,1889557,6.5,497048
367.140124,21585178,84.6,414086
367.155412,1097501,3.4,536860
367.176503,11453729,44.4,410550
367.212868,4601129,17.3,414942
367.964486,1855941,6.4,234442
368.034292,1228243,3.9,551831
368.070692,3886555,14.4,455779
368.098904,1042529,3.1,344235
368.107115,3948003,14.7,446102
368.143424,4556266,17.1,426541
368.179814,2358770,8.4,420185
368.961648,1453974,4.7,397074
369.025522,3314340,11.9,436103
369.036082,1275558,4,460454
369.046612,10712744,40.7,417543
369.061887,5285548,19.6,426613
369.07255,1344686,4.3,231887
369.083021,20647600,79.3,416991
369.098276,3930803,14.3,430942
369.119377,22408888,86.1,408348
369.127552,4606650,16.9,426089
369.134598,2064571,7.1,394252
369.155777,15093439,57.7,421701
369.171118,1126851,3.4,283832
369.192165,6815431,25.5,415932
369.228586,2702543,9.5,437964
370.049998,1723006,5.7,348534
370.065217,1212546,3.7,476363
370.086362,3298182,11.9,436328
370.122757,4086670,14.9,447389
370.1591,3378070,12.2,426716
370.195546,1649054,5.4,450224
370.867818,2381871,8.3,344794
370.869046,10780719,40.9,423424
371.004774,1303117,4.1,480251
371.025884,2187346,7.5,354727
371.04112,6711381,25.1,429565
371.051592,1063255,3.2,509835
371.054373,1081944,3.2,530077
371.062262,11759706,44.7,405885
371.077504,7536733,28.3,415389
371.088026,1168735,3.6,517551
371.098654,15994977,61.2,425334
371.102183,1256546,3.9,486790
371.1139,5119077,18.9,402586
371.123257,1119079,3.4,529866
371.124539,1590375,5.2,546310
371.135047,13344873,50.9,394290
371.150216,4117613,15,459354
371.171416,8065138,30.4,420444
371.186637,2019445,6.9,429179
371.207846,4473978,16.4,416804
371.244172,2267777,7.8,376881
371.868617,2023690,6.9,246755
372.044502,1200689,3.7,370340
372.065592,2443062,8.5,439696
372.07282,1296952,4.1,440510
372.080927,1450041,4.7,463310
372.101989,2828606,10,426522
372.138394,2993478,10.7,424542
372.153651,1128521,3.4,437152
372.174772,1799502,6,464789
372.210995,1068374,3.2,236640
372.86592,1727464,5.7,472849
373.017881,1498890,4.9,313191
373.020428,4589067,16.9,416727
373.041567,2845200,10.1,413924
373.056802,10314259,39.1,410764
373.077942,8102424,30.5,431183
373.093221,10578459,40.1,426115
373.106273,1739294,5.8,480267
373.11432,8356384,31.5,412003
373.129556,8526371,32.2,407493
373.150712,5249576,19.4,391125
373.165945,5257772,19.5,425186
373.187085,8350256,31.5,428324
373.202337,1860660,6.3,462606
373.223496,2570808,9,413302
374.023776,1063406,3.2,563838
374.051983,1073908,3.2,258555
374.060079,2157302,7.4,422639
374.081288,1928443,6.5,433866
374.088301,1049596,3.1,447475
374.096499,2025726,6.9,435291
374.117709,1800963,6,472794
374.132923,1912070,6.5,478629
374.153873,1064459,3.2,463181
374.169326,1478671,4.8,353603
374.190491,1404180,4.5,321372
374.221985,1738523,5.8,469740
374.910273,4388793,16.1,430590
374.999709,1299918,4.1,582479
375.036068,9253846,35,412698
375.04917,1237977,3.8,417227
375.057127,2022875,6.9,425639
375.072444,13951966,53.3,407758
375.075937,1105887,3.3,407615
375.085569,1098722,3.3,501024
375.093588,2708451,9.6,432456
375.108811,14537703,55.5,396813
375.119941,1119722,3.4,401058
375.12992,2179052,7.5,384029
375.145182,12678127,48.3,413815
375.158414,1344754,4.3,456663
375.166327,2245108,7.8,422978
375.181608,6650872,24.9,422125
375.202712,1807357,6.1,329952
375.218011,1113088,3.4,492865
375.239074,1026309,3,537656
376.039337,1760448,5.9,405098
376.067652,1418183,4.5,374181
376.075841,3006665,10.7,440623
376.103991,1126735,3.4,305527
376.112171,3071697,11,383827
376.148582,2816218,10,441829
376.184945,1802978,6,464324
376.216599,1854954,6.2,363974
376.253109,1084402,3.2,541583
376.816104,1295992,4.1,479058
376.907181,1536654,5,386891
377.015349,3605928,13,415247
377.030487,1295787,4.1,431899
377.051716,14812592,56.6,404403
377.088079,18732472,71.8,398904
377.100856,1214396,3.7,298943
377.120575,1129921,3.4,652826
377.124473,19875266,76.3,398180
377.137611,1454533,4.7,464779
377.160851,15615434,59.7,396427
377.19725,5396947,20,383156
377.23356,1134812,3.4,451555
378.055027,3060898,10.9,409357
378.083305,1530025,5,516793
378.091404,3945131,14.4,415691
378.119638,1434802,4.6,398749
378.127869,4332212,15.9,402810
378.164216,3152573,11.3,414324
378.200589,1710277,5.5,412887
378.701594,1309248,4,425305
379.030981,8888209,32.5,418190
379.046245,1935765,6.3,404866
379.067342,19838874,73.8,393966
379.073747,1055387,3,489414
379.082523,1746334,5.6,336409
379.103754,22611874,84.2,392802
379.114962,1261990,3.8,233689
379.140147,23320492,86.9,397299
379.176528,14473141,53.5,395550
379.212907,3446718,12,432448
380.034217,1196683,3.6,417710
380.062642,1087122,3.1,604472
380.070664,3578004,12.5,404547
380.099049,1211547,3.6,289476
380.107126,4382877,15.6,421178
380.135315,1249444,3.8,483524
380.143465,4672678,16.6,406473
380.179876,2679471,9.1,382127
380.698575,1211698,3.6,562537
380.889796,2620771,8.9,414540
381.010353,1390978,4.3,432485
381.025473,2036102,6.7,416544
381.046607,14956939,55.4,397361
381.061878,3607951,12.6,395170
381.072602,1322386,4,515070
381.082989,23394708,87.1,388431
381.098256,2529688,8.6,388571
381.11655,1389981,4.3,662000
381.119384,26253726,97.9,385704
381.132512,1191969,3.5,169922
381.134787,1285537,3.9,400973
381.155784,20908454,77.8,383651
381.192104,10328496,37.9,396478
381.228618,1988026,6.5,484103
381.232033,2351546,7.9,247821
382.049989,2111117,7,415512
382.078307,1351829,4.1,405635
382.086351,3661463,12.8,374473
382.11467,1432478,4.4,357907
382.122712,5359264,19.2,394217
382.159078,4372138,15.5,434490
382.195514,2535091,8.6,413562
382.721355,1293629,3.9,497322
383.004818,1360007,4.2,463474
383.025909,4343693,15.4,408352
383.041166,4621201,16.4,426071
383.051795,1750932,5.6,217923
383.062288,18193302,67.6,387636
383.077524,5187483,18.6,400145
383.098662,25050016,93.4,398361
383.113919,3432356,12,416332
383.12713,1280424,3.9,491061
383.135066,21527466,80.1,390605
383.143228,4566956,16.2,371041
383.150275,2590126,8.8,414221
383.171441,13441971,49.7,395271
383.186794,1260983,3.8,444160
383.207807,5622717,20.2,415383
383.244142,2421703,8.2,458788
383.353173,1277924,3.9,318308
384.065667,2823330,9.7,419081
384.080727,1260454,3.8,470834
384.093863,1332138,4.1,459494
384.101994,4638892,16.5,419095
384.138404,4753590,16.9,423557
384.146396,1160888,3.4,423708
384.174788,2856127,9.8,426450
384.211064,1501385,4.7,404039
384.71856,2800979,9.6,421112
384.884708,26320256,98.1,394309
385.02038,3932581,13.9,403980
385.041509,6557099,23.7,390440
385.05678,8078767,29.5,386904
385.067416,1516978,4.8,524294
385.07792,17149364,63.6,390200
385.093176,6931897,25.1,398145
385.106238,1142716,3.3,485055
385.114311,18091454,67.2,389398
385.117718,2254784,7.5,409846
385.129568,6518211,23.6,392843
385.138754,1182149,3.5,526821
385.140206,1479110,4.6,461739
385.142752,1359814,4.2,455751
385.149659,3679688,12.9,383622
385.1507,13700552,50.6,403059
385.165941,3636685,12.7,409934
385.179008,1529040,4.8,402328
385.18705,7769555,28.3,399838
385.202308,1360855,4.2,464625
385.223451,3771869,13.2,389393
385.259885,1447142,4.5,350701
385.296097,1069552,3.1,486017
385.884279,6747795,24.5,388116
386.052166,1332417,4.1,483730
386.060184,1593028,5,502843
386.081251,3076810,10.6,424625
386.096514,1355470,4.1,435583
386.117642,3609300,12.6,454712
386.132936,1133784,3.3,310355
386.15409,2494174,8.4,393858
386.190505,1813992,5.9,363509
