m/z,I,S/N,Res.
184.509513,869774,3.1,1276454
184.9249,992164,3.7,1192344
184.99653,998998,3.7,1492339
185.145539,848683,3,1423908
185.338905,889445,3.2,1095045
185.808575,895681,3.2,502372
187.881491,878022,3.2,756625
188.404618,874870,3.1,946174
188.454554,846614,3,1239977
188.66089,855174,3,1145006
189.182184,856992,3.1,1143494
189.910431,873133,3.1,1327995
191.644762,893019,3.2,1153669
192.583785,872022,3.1,1515994
193.329721,858579,3.1,1030183
194.01029,849018,3,1272449
195.013093,895794,3.2,1819022
195.036152,8930974,42.1,1232969
196.573203,892278,3.2,1141926
198.547172,867666,3.1,1246214
198.577597,875046,3.1,1197371
200.777443,888402,3.2,1316855
200.824307,1056470,4,1068103
201.445607,918083,3.4,1085944
202.727095,854325,3,1620436
202.940451,911713,3.3,1209789
203.512254,867670,3.1,1082759
206.930157,909181,3.3,1309730
207.826403,911577,3.3,1048257
208.628491,872898,3.1,873943
208.973455,845330,3,847964
209.348983,852586,3,891810
210.643616,865137,3.1,1122279
211.098789,935557,3.4,956235
211.137651,877421,3.2,1061058
212.270372,949731,3.5,931981
212.40036,905806,3.3,889763
213.310487,981177,3.7,897628
214.158297,860050,3.1,1099396
214.603556,869053,3.1,1082811
214.697017,970792,3.6,1146573
218.939993,900354,3.3,678516
221.543539,853804,3,564922
222.512703,853622,3,1016472
222.609252,885778,3.2,1355002
223.390827,868069,3.1,390445
224.202595,1010587,3.8,1008747
226.960289,883637,3.2,1147439
226.970787,909510,3.3,1010742
226.983411,916502,3.3,853915
228.059665,871152,3.1,1086279
228.161219,949286,3.5,844771
228.675644,947458,3.5,1164411
229.416244,855340,3,1002899
229.963017,903675,3.3,917758
230.181604,4507448,20.6,1074264
230.999447,856680,3,1201654
231.15853,952689,3.5,1130223
231.38982,901407,3.2,1051595
231.91142,948911,3.5,971309
233.625619,869594,3.1,970252
234.670295,896029,3.2,383039
235.082403,868456,3.1,1078092
235.892829,885229,3.2,1131326
236.800293,861738,3.1,1167339
236.822631,860764,3,1123744
237.230861,866839,3.1,788606
238.447132,866187,3.1,956108
238.97422,897088,3.2,973944
239.534744,1023320,3.8,1058481
241.426892,973505,3.6,990607
246.00739,863930,3.1,1213273
247.433691,862441,3,851534
247.556034,857971,3,971082
248.794513,1036437,3.9,807381
248.797881,907029,3.3,336888
249.926669,917391,3.3,948074
250.295333,922444,3.3,1090777
250.874785,898075,3.2,909867
251.761475,868579,3.1,804906
255.050764,900240,3.2,1158779
258.522443,1387311,5.5,855154
260.434357,876111,3.1,1060797
260.652395,878625,3.1,1028752
262.203517,860930,3,1011605
264.308146,964785,3.5,549206
264.322589,1046898,3.9,785501
265.737921,867335,3,895806
266.137051,902920,3.2,917905
266.757521,889756,3.1,939594
270.366635,877220,3.1,981833
271.136231,895939,3.2,514612
272.773471,991112,3.6,1020100
274.068249,899313,3.2,885264
274.971778,1186234,4.5,898028
275.056223,872705,3,1023918
275.092597,887620,3.1,1178711
277.071859,981731,3.6,985716
278.085154,873781,3,795298
279.087548,1099589,4.1,944721
279.917458,2037064,8.5,1008008
279.918009,5654344,25.6,752775
281.06685,1177956,4.5,829360
281.103217,1219943,4.7,820723
281.139626,1134761,4.3,668879
281.884288,958501,3.4,597383
283.046089,979842,3.5,823268
283.082387,1110725,4.2,533528
283.118936,1195976,4.6,439202
283.635701,868881,3,863684
284.589514,921853,3.3,949893
285.145863,1210473,4.6,879316
285.537427,874728,3,694840
287.056271,873345,3,941854
287.092693,1087300,4,727350
289.035536,1112158,4.1,815222
289.071975,1576993,6.3,869289
289.108324,899556,3.1,1089891
291.051291,1078463,4,762693
291.123993,990660,3.6,1044385
291.428947,928988,3.3,689470
292.075171,879504,3,802341
293.030465,1102236,4.1,783349
293.066919,1526367,6.1,830615
293.10325,2082273,8.7,777484
293.139584,1158308,4.3,819710
293.17599,3084647,13.4,724827
294.106577,973105,3.5,1177292
295.046099,2033788,8.4,861525
295.08248,2202111,9.2,792425
295.118872,2605698,11.1,639663
297.025337,1082649,4,826105
297.061751,1369628,5.3,933494
297.09821,1903007,7.8,391981
297.133952,1052770,3.8,779117
297.134567,2066338,8.6,839279
297.153204,1671971,6.7,584880
299.040915,912441,3.2,893248
299.056296,1218107,4.6,652494
299.077514,1691068,6.8,679291
299.113809,2147391,8.9,901811
299.150115,1103554,4.1,949585
301.056739,962330,3.4,893357
301.10832,1093214,4,888153
301.12944,1049696,3.8,1069172
302.476778,916395,3.2,661776
303.014862,895158,3.1,948540
303.051284,1895417,7.7,821335
303.08754,1305468,5,552717
303.123984,1693439,6.8,809593
305.03056,1538712,6.1,923179
305.066889,2241691,9.3,643401
305.103289,1920286,7.8,806987
305.139642,1471776,5.8,856813
306.522131,889679,3.1,706679
306.907289,2064558,8.5,701387
307.009726,1321527,5.1,971300
307.046178,2905274,12.4,788850
307.048873,885306,3,1105479
307.082539,2816573,12,636755
307.118909,2377919,10,738954
307.15535,1710786,6.9,783817
309.025477,1200985,4.5,562898
309.061792,3547228,15.4,745889
309.098203,4225119,18.5,729673
309.134592,2977378,12.7,754906
310.10149,894000,3.1,915429
311.041092,1436924,5.6,767070
311.077445,3261951,14,698409
311.112688,1343746,5.1,440815
311.113885,4951298,21.8,676743
311.150138,1397509,5.4,639930
311.168417,3423750,14.8,746771
311.16888,7829767,35.1,692029
312.117227,909459,3.1,802378
312.172157,1473112,5.7,651215
313.035647,1094366,4,637757
313.056704,1530016,6,543621
313.071963,1118625,4.1,1096838
313.093118,3058851,13.1,650766
313.108397,974308,3.4,845736
313.129492,3532966,15.3,656034
313.165774,1287913,4.9,591804
313.44352,894719,3.1,678710
315.051229,1610947,6.4,538255
315.072359,1288900,4.9,751286
315.086664,1043398,3.8,897747
315.087659,2077894,8.5,685893
315.108743,2147144,8.9,747078
315.123981,1045193,3.8,876112
315.145139,1560650,6.1,667411
315.181471,969293,3.4,931315
317.030488,1627365,6.4,774636
317.066893,2619368,11,368304
317.087986,1148906,4.2,870503
317.103344,2239467,9.2,621498
317.124402,1033165,3.7,549529
317.139659,1341550,5.1,861960
317.160718,1110128,4,749982
319.046156,3257740,13.9,755760
319.070284,887118,3,877584
319.082573,2827919,12,539215
319.118944,2691986,11.3,628184
319.155396,1574549,6.2,431129
320.922895,4116776,17.8,638394
320.924104,902056,3.1,757075
321.025456,1865776,7.5,677066
321.061766,3753523,16.1,607345
321.09823,4260918,18.5,622850
321.134538,3440697,14.7,596929
321.171058,1217852,4.5,373579
322.065134,910599,3.1,796386
322.101631,971946,3.4,525880
323.04103,2816217,11.8,648356
323.076554,1303900,4.9,586990
323.077493,5096668,22.3,658025
323.11383,5231327,22.9,594748
323.150279,3289314,14,678781
323.186714,1349605,5.1,825729
324.117415,1016755,3.6,591765
325.035619,1071745,3.8,783257
325.05676,3794819,16.3,693733
325.092143,1793926,7.1,841144
325.093118,6715782,29.6,661092
325.108322,969671,3.4,730415
325.1295,5675913,24.8,678999
325.165899,1834124,7.3,486770
325.183567,2226574,9.1,407720
325.184528,11304846,50.5,632651
326.096486,1887964,7.6,792484
326.132799,958495,3.3,480287
326.187838,2375140,9.8,668197
327.036086,1317164,4.9,581567
327.05123,1882670,7.5,616952
327.072396,3988271,17.1,628595
327.08757,1421617,5.4,692540
327.108809,5803571,25.4,638273
327.124184,1117172,4,678617
327.145144,2922294,12.3,605620
327.181619,969529,3.4,601977
327.304661,997379,3.5,480124
328.112109,1057033,3.8,980284
329.030542,2270425,9.3,674869
329.051666,1592667,6.2,692251
329.066938,2910684,12.2,570205
329.087993,2850398,11.9,532828
329.103267,2098399,8.5,544439
329.124456,3090657,13,590218
329.139745,1591650,6.2,664985
329.160817,2025316,8.1,596672
329.176046,895462,3,802664
329.197193,1194728,4.4,876466
331.009615,1183239,4.3,669551
331.046185,3612554,15.3,748031
331.067278,1240588,4.6,778576
331.082553,3278478,13.8,547607
331.103736,1736079,6.8,718643
331.11897,3017361,12.6,680802
331.140052,1310227,4.9,855927
331.155311,1897044,7.6,472931
331.176436,952278,3.3,479242
331.191795,1115991,4,653596
331.483312,911217,3.1,774658
332.085873,948455,3.2,882199
333.025459,2377531,9.7,729307
333.06186,4828223,20.9,610037
333.098226,4517442,19.4,630220
333.133356,1100101,3.9,773092
333.134687,3824197,16.3,601356
333.155707,1005767,3.5,931487
333.170993,2132809,8.6,751096
333.207299,922316,3.1,797437
334.101666,973085,3.3,920203
334.137949,1091360,3.9,844194
334.938749,1866474,7.4,576426
335.040121,1013875,3.5,528390
335.041119,4435699,19,682886
335.077494,5575927,24.1,625637
335.113919,6157050,26.8,648789
335.149149,957181,3.3,909460
335.15023,3933949,16.7,615003
335.180249,977792,3.4,579234
335.186759,1334401,5,502934
336.044369,921040,3.1,929231
336.11722,1368919,5.1,488654
336.15367,916314,3.1,511511
337.020388,1621035,6.3,620944
337.056776,5787567,25.1,585986
337.072053,929840,3.1,601377
337.093156,8544178,37.5,631270
337.129548,7551926,33,627960
337.165903,3562169,15,586031
337.202339,1081276,3.8,621133
338.060116,1095950,3.9,786734
338.096513,1604369,6.2,744347
338.13282,1188949,4.3,522787
338.169318,980248,3.4,546317
338.932647,1179489,4.3,821781
338.933584,5998689,26,596932
339.036022,3122539,13,656848
339.051317,1412076,5.3,605698
339.071456,1314670,4.9,407877
339.072408,7482479,32.6,602563
339.087835,983920,3.4,408874
339.107606,1503858,5.7,589775
339.10882,9495666,41.6,586960
339.14518,6277750,27.1,582315
339.181566,2453369,10,667716
339.200161,2747515,11.3,621683
339.933194,1253314,4.6,885564
340.075816,1054672,3.7,789168
340.112158,1879763,7.4,620287
340.148584,1444951,5.4,569604
340.930449,911971,3,734078
341.030571,1744173,6.8,674033
341.051674,4069679,17.2,598932
341.06698,2469937,10,635754
341.088074,7506227,32.7,567629
341.103423,1679220,6.5,404177
341.124453,7304503,31.8,556361
341.16084,3814714,16.1,658874
341.19727,1153982,4.1,693389
342.091378,1528982,5.8,550736
342.127822,1785242,7,704701
343.046222,3482870,14.6,612116
343.067363,3399417,14.2,572224
343.082636,3073274,12.8,526325
343.103747,6355452,27.5,606598
343.119007,2818302,11.6,726408
343.139066,905056,3,614367
343.140116,3507456,14.7,576186
343.155363,1711105,6.6,764804
343.17646,1932036,7.6,612714
343.212863,1254535,4.6,625796
344.143495,975590,3.3,674894
344.759227,1816101,7.1,584000
345.025486,2752705,11.2,577379
345.046638,1241411,4.5,587622
345.061866,5426373,23.2,577534
345.082988,2077383,8.2,657022
345.098245,4665033,19.8,611885
345.119421,2183115,8.7,734185
345.13466,3735244,15.6,618736
345.155769,2345167,9.4,787294
345.171007,2128080,8.5,512437
345.192039,1086674,3.8,661468
345.228546,1039830,3.6,798104
346.065168,1033518,3.6,782440
346.757225,1714423,6.6,437237
347.039915,1020821,3.5,1035489
347.041119,5419413,23.2,615697
347.077517,6811545,29.4,588195
347.090498,939674,3.1,568930
347.113023,1203869,4.3,776596
347.113921,6798237,29.3,599117
347.13496,936863,3.1,847929
347.150308,4687777,19.9,565495
347.186686,2228645,8.9,720586
348.080816,1537669,5.8,649926
348.117207,1310217,4.8,668455
348.153618,1085453,3.8,578055
348.755037,1055182,3.7,699954
348.954263,1099396,3.9,282428
349.020414,2630507,10.7,564242
349.056764,7733359,33.5,610716
349.093166,8966259,39,612906
349.106254,2802805,11.5,549753
349.128195,1321335,4.9,418199
349.129547,8802423,38.3,607782
349.165905,5499515,23.5,566421
349.202289,1735807,6.7,557014
350.060123,1148638,4.1,462388
350.096495,1409762,5.2,830215
350.132883,1954022,7.6,609949
350.169175,1418602,5.3,606773
351.036054,4991308,21.1,577374
351.051368,1358413,5,642610
351.072427,10423631,45.3,596537
351.103296,1119059,3.9,766051
351.107575,1473235,5.5,331017
351.108801,11275604,49,590284
351.145194,9683288,42,591207
351.180561,1002332,3.4,938740
351.181569,4460892,18.8,576620
351.217851,1335008,4.9,547858
352.039352,1067710,3.7,737627
352.075772,1752514,6.7,794129
352.112147,2406086,9.6,668286
352.148507,1546186,5.8,325136
352.949235,13328934,58.2,598127
353.030612,1408560,5.2,796982
353.050715,1152178,4.1,654191
353.051675,7330355,31.5,599008
353.066964,1829428,7.1,680300
353.088088,11256375,49,589143
353.103261,1303352,4.7,671032
353.124448,12085819,52.6,609939
353.160869,7329343,31.5,627438
353.197285,2188483,8.7,521586
353.200581,2650692,10.7,654685
353.9488,3066012,12.6,597216
354.055014,1343912,4.9,618170
354.091471,1624748,6.2,687244
354.12691,928689,3.1,1047985
354.127869,2377649,9.5,684582
354.164259,1302325,4.7,671923
354.946061,2199570,8.7,633412
355.00984,1015322,3.4,751374
355.031028,2154524,8.5,636890
355.046217,2769438,11.2,591081
355.06734,8600353,36.9,621147
355.082649,2779427,11.2,651765
355.102851,1612581,6.1,634834
355.103735,11172645,48.3,566801
355.118992,1800743,6.9,628118
355.138887,1540137,5.8,493184
355.140115,8710953,37.4,605879
355.155355,1202987,4.3,822611
355.176469,3849518,16,570000
355.212911,1822770,7,749362
356.070743,1382042,5.1,869212
356.107071,1978014,7.7,707929
356.143536,1930659,7.5,656896
357.025509,3111951,12.7,623414
357.046637,2946066,12,642768
357.061898,4399636,18.4,597404
357.083012,6445079,27.4,601312
357.098303,3822104,15.8,564678
357.119407,7452699,31.9,602124
357.134655,2840093,11.5,649566
357.155774,4700192,19.7,608845
357.171132,1438753,5.3,520224
357.191345,1323556,4.8,800129
357.192147,2643236,10.6,670211
357.228524,1279016,4.6,401872
358.065125,1317265,4.8,752220
358.086364,1362964,5,605112
358.122707,1553560,5.8,674315
358.159082,998173,3.4,707449
359.041143,5097229,21.5,608764
359.062248,2386447,9.5,564731
359.077523,6831377,29.1,587745
359.098659,3610388,14.9,588599
