m/z,I,S/N,Res.
184.250956,1137581,4.4,1408768
186.982616,852190,3,1367119
187.393349,871090,3.1,1547122
190.463111,848442,3,910542
190.945365,869356,3.1,1203824
190.970684,864465,3.1,1387574
192.390032,923952,3.4,1253694
192.571955,929966,3.4,1224868
194.010265,1141103,4.4,1300537
194.565378,848889,3,1211081
196.149012,884039,3.2,1216616
196.508724,851090,3,1433338
200.867032,960971,3.6,1261632
201.836658,875136,3.1,1115608
202.6639,917542,3.3,617426
203.168426,904459,3.3,1069135
204.971789,885102,3.2,1026615
206.963396,898532,3.3,1133165
209.766258,877970,3.2,988795
209.816456,963962,3.6,1197654
210.369876,935173,3.4,1061641
210.418659,863793,3.1,1033156
210.440045,859694,3.1,1135301
211.396483,862253,3.1,542258
211.436822,889963,3.2,1201125
212.35468,903961,3.3,1288648
212.579995,870235,3.1,1136772
213.107422,881255,3.2,624639
213.293351,876824,3.1,1183832
213.364329,872321,3.1,980714
214.451436,983810,3.7,1005240
217.005785,857307,3,481418
217.874253,854862,3,1096157
221.477874,885545,3.2,1147334
222.240923,934101,3.4,1150221
222.558691,870003,3.1,943888
223.685641,863455,3.1,1291947
225.632868,1010966,3.8,1028525
226.057786,859935,3.1,1221890
227.39253,884980,3.2,764179
228.0682,869196,3.1,1232956
228.968683,942018,3.4,907305
229.307381,864747,3.1,1037720
229.599459,938498,3.4,1075344
229.794467,1055591,4,816906
230.563904,979788,3.6,806519
231.942934,854755,3,735105
232.478542,913218,3.3,854468
232.620739,921255,3.3,943024
234.534133,875738,3.1,786457
234.826121,924108,3.4,808589
234.997339,911865,3.3,757124
235.122811,871614,3.1,740962
235.275685,870123,3.1,1292067
237.965907,965050,3.6,788276
238.200798,850947,3,712660
244.540524,856338,3,795819
246.960609,893531,3.2,820221
248.420317,895528,3.2,1000793
250.021882,897697,3.2,980678
259.570151,927606,3.4,965697
260.080036,914684,3.3,1083656
260.545321,866176,3.1,902316
263.5761,879058,3.1,311477
263.938506,858192,3,931766
264.583816,864790,3,697968
264.796606,865080,3,928043
265.820006,861521,3,1094848
267.276152,862195,3,411958
269.799512,906302,3.2,872364
271.118845,1047677,3.9,1213990
271.835624,862244,3,616234
273.516391,940493,3.4,762604
273.530239,886734,3.1,651511
274.078973,884326,3.1,903937
275.005059,872326,3,774705
275.05632,1345419,5.3,785845
277.035626,1143516,4.3,893871
277.108407,1042212,3.8,842334
278.164716,897110,3.2,933929
279.051254,899414,3.2,728262
279.087603,908346,3.2,987169
279.123968,1341566,5.3,962159
279.91743,6297942,28.6,392270
279.918011,26064214,121.9,748538
281.030494,1054033,3.9,1026734
281.06687,1450837,5.8,829939
281.103301,1770073,7.3,916284
281.139669,1117085,4.2,901503
